Device Name:,,OM-CP-VOLT101A
Device Description:,,Voltage Data Logger
Serial Number:,,R98459
Device ID:,,Box 1 newV
,,
,,Channel 1
Date,Time,Voltage (ppm)
6/9/2022,5:36:50 PM,8734.3
6/9/2022,5:36:51 PM,8734.8
6/9/2022,5:36:52 PM,8734.8
6/9/2022,5:36:53 PM,8735.3
6/9/2022,5:36:54 PM,8735.3
6/9/2022,5:36:55 PM,8734.8
6/9/2022,5:36:56 PM,8734.8
6/9/2022,5:36:57 PM,8734.3
6/9/2022,5:36:58 PM,8733.8
6/9/2022,5:36:59 PM,8734.3
6/9/2022,5:37:00 PM,8734.8
6/9/2022,5:37:01 PM,8734.8
6/9/2022,5:37:02 PM,8735.3
6/9/2022,5:37:03 PM,8735.3
6/9/2022,5:37:04 PM,8735.3
6/9/2022,5:37:05 PM,8734.8
6/9/2022,5:37:06 PM,8734.8
6/9/2022,5:37:07 PM,8734.3
6/9/2022,5:37:08 PM,8734.3
6/9/2022,5:37:09 PM,8734.3
6/9/2022,5:37:10 PM,8734.8
6/9/2022,5:37:11 PM,8734.8
6/9/2022,5:37:12 PM,8735.3
6/9/2022,5:37:13 PM,8735.3
6/9/2022,5:37:14 PM,8734.8
6/9/2022,5:37:15 PM,8734.8
6/9/2022,5:37:16 PM,8734.3
6/9/2022,5:37:17 PM,8733.8
6/9/2022,5:37:18 PM,8734.3
6/9/2022,5:37:19 PM,8734.8
6/9/2022,5:37:20 PM,8734.8
6/9/2022,5:37:21 PM,8735.3
6/9/2022,5:37:22 PM,8735.3
6/9/2022,5:37:23 PM,8734.8
6/9/2022,5:37:24 PM,8734.8
6/9/2022,5:37:25 PM,8734.8
6/9/2022,5:37:26 PM,8734.3
6/9/2022,5:37:27 PM,8734.3
6/9/2022,5:37:28 PM,8734.8
6/9/2022,5:37:29 PM,8734.8
6/9/2022,5:37:30 PM,8734.8
6/9/2022,5:37:31 PM,8735.3
6/9/2022,5:37:32 PM,8735.3
6/9/2022,5:37:33 PM,8734.8
6/9/2022,5:37:34 PM,8734.8
6/9/2022,5:37:35 PM,8734.3
6/9/2022,5:37:36 PM,8733.8
6/9/2022,5:37:37 PM,8734.3
6/9/2022,5:37:38 PM,8734.8
6/9/2022,5:37:39 PM,8734.8
6/9/2022,5:37:40 PM,8735.3
6/9/2022,5:37:41 PM,8735.3
6/9/2022,5:37:42 PM,8734.8
6/9/2022,5:37:43 PM,8734.8
6/9/2022,5:37:44 PM,8737.3
6/9/2022,5:37:45 PM,8736.8
6/9/2022,5:37:46 PM,8736.8
6/9/2022,5:37:47 PM,8737.3
6/9/2022,5:37:48 PM,8737.3
6/9/2022,5:37:49 PM,8737.3
6/9/2022,5:37:50 PM,8737.8
6/9/2022,5:37:51 PM,8737.8
6/9/2022,5:37:52 PM,8737.3
6/9/2022,5:37:53 PM,8737.3
6/9/2022,5:37:54 PM,8736.8
6/9/2022,5:37:55 PM,8736.3
6/9/2022,5:37:56 PM,8736.8
6/9/2022,5:37:57 PM,8737.3
6/9/2022,5:37:58 PM,8737.3
6/9/2022,5:37:59 PM,8739.8
6/9/2022,5:38:00 PM,8740.3
6/9/2022,5:38:01 PM,8741.8
6/9/2022,5:38:02 PM,8742.3
6/9/2022,5:38:03 PM,8744.3
6/9/2022,5:38:04 PM,8744.3
6/9/2022,5:38:05 PM,8744.3
6/9/2022,5:38:06 PM,8744.8
6/9/2022,5:38:07 PM,8747.3
6/9/2022,5:38:08 PM,8747.8
6/9/2022,5:38:09 PM,8748.3
6/9/2022,5:38:10 PM,8747.8
6/9/2022,5:38:11 PM,8747.3
6/9/2022,5:38:12 PM,8747.3
6/9/2022,5:38:13 PM,8746.8
6/9/2022,5:38:14 PM,8746.8
6/9/2022,5:38:15 PM,8747.3
6/9/2022,5:38:16 PM,8747.3
6/9/2022,5:38:17 PM,8747.8
6/9/2022,5:38:18 PM,8747.8
6/9/2022,5:38:19 PM,8747.8
6/9/2022,5:38:20 PM,8747.3
6/9/2022,5:38:21 PM,8747.3
6/9/2022,5:38:22 PM,8746.8
6/9/2022,5:38:23 PM,8746.3
6/9/2022,5:38:24 PM,8746.8
6/9/2022,5:38:25 PM,8747.3
6/9/2022,5:38:26 PM,8747.3
6/9/2022,5:38:27 PM,8747.8
6/9/2022,5:38:28 PM,8747.8
6/9/2022,5:38:29 PM,8747.3
6/9/2022,5:38:30 PM,8747.3
6/9/2022,5:38:31 PM,8747.3
6/9/2022,5:38:32 PM,8746.8
6/9/2022,5:38:33 PM,8746.8
6/9/2022,5:38:34 PM,8747.3
6/9/2022,5:38:35 PM,8747.3
6/9/2022,5:38:36 PM,8747.3
6/9/2022,5:38:37 PM,8748.3
6/9/2022,5:38:38 PM,8747.8
6/9/2022,5:38:39 PM,8747.3
6/9/2022,5:38:40 PM,8747.3
6/9/2022,5:38:41 PM,8746.8
6/9/2022,5:38:42 PM,8746.8
6/9/2022,5:38:43 PM,8746.8
6/9/2022,5:38:44 PM,8747.3
6/9/2022,5:38:45 PM,8747.3
6/9/2022,5:38:46 PM,8747.8
6/9/2022,5:38:47 PM,8747.8
6/9/2022,5:38:48 PM,8747.3
6/9/2022,5:38:49 PM,8747.3
6/9/2022,5:38:50 PM,8747.3
6/9/2022,5:38:51 PM,8746.3
6/9/2022,5:38:52 PM,8746.8
6/9/2022,5:38:53 PM,8747.3
6/9/2022,5:38:54 PM,8747.3
6/9/2022,5:38:55 PM,8747.8
6/9/2022,5:38:56 PM,8748.3
6/9/2022,5:38:57 PM,8747.8
6/9/2022,5:38:58 PM,8747.3
6/9/2022,5:38:59 PM,8747.3
6/9/2022,5:39:00 PM,8749.3
6/9/2022,5:39:01 PM,8749.3
6/9/2022,5:39:02 PM,8749.8
6/9/2022,5:39:03 PM,8749.8
6/9/2022,5:39:04 PM,8749.8
6/9/2022,5:39:05 PM,8750.3
6/9/2022,5:39:06 PM,8750.3
6/9/2022,5:39:07 PM,8749.8
6/9/2022,5:39:08 PM,8749.8
6/9/2022,5:39:09 PM,8749.3
6/9/2022,5:39:10 PM,8748.8
6/9/2022,5:39:11 PM,8749.3
6/9/2022,5:39:12 PM,8749.8
6/9/2022,5:39:13 PM,8749.8
6/9/2022,5:39:14 PM,8750.3
6/9/2022,5:39:15 PM,8750.3
6/9/2022,5:39:16 PM,8750.3
6/9/2022,5:39:17 PM,8749.8
6/9/2022,5:39:18 PM,8749.8
6/9/2022,5:39:19 PM,8749.3
6/9/2022,5:39:20 PM,8749.3
6/9/2022,5:39:21 PM,8749.8
6/9/2022,5:39:22 PM,8749.8
6/9/2022,5:39:23 PM,8749.8
6/9/2022,5:39:24 PM,8750.3
6/9/2022,5:39:25 PM,8750.3
6/9/2022,5:39:26 PM,8749.8
6/9/2022,5:39:27 PM,8749.8
6/9/2022,5:39:28 PM,8749.3
6/9/2022,5:39:29 PM,8748.8
6/9/2022,5:39:30 PM,8749.3
6/9/2022,5:39:31 PM,8749.8
6/9/2022,5:39:32 PM,8749.8
6/9/2022,5:39:33 PM,8750.3
6/9/2022,5:39:34 PM,8750.3
6/9/2022,5:39:35 PM,8749.8
6/9/2022,5:39:36 PM,8749.8
6/9/2022,5:39:37 PM,8749.8
6/9/2022,5:39:38 PM,8749.3
6/9/2022,5:39:39 PM,8749.3
6/9/2022,5:39:40 PM,8749.8
6/9/2022,5:39:41 PM,8749.8
6/9/2022,5:39:42 PM,8749.8
6/9/2022,5:39:43 PM,8750.8
6/9/2022,5:39:44 PM,8750.3
6/9/2022,5:39:45 PM,8749.8
6/9/2022,5:39:46 PM,8749.8
6/9/2022,5:39:47 PM,8749.3
6/9/2022,5:39:48 PM,8748.8
6/9/2022,5:39:49 PM,8749.3
6/9/2022,5:39:50 PM,8749.8
6/9/2022,5:39:51 PM,8747.3
6/9/2022,5:39:52 PM,8747.8
6/9/2022,5:39:53 PM,8747.8
6/9/2022,5:39:54 PM,8747.3
6/9/2022,5:39:55 PM,8744.8
6/9/2022,5:39:56 PM,8744.3
6/9/2022,5:39:57 PM,8743.8
6/9/2022,5:39:58 PM,8744.3
6/9/2022,5:39:59 PM,8741.8
6/9/2022,5:40:00 PM,8742.3
6/9/2022,5:40:01 PM,8742.3
6/9/2022,5:40:02 PM,8742.8
6/9/2022,5:40:03 PM,8739.8
6/9/2022,5:40:04 PM,8739.8
6/9/2022,5:40:05 PM,8739.8
6/9/2022,5:40:06 PM,8739.3
6/9/2022,5:40:07 PM,8738.8
6/9/2022,5:40:08 PM,8739.8
6/9/2022,5:40:09 PM,8739.8
6/9/2022,5:40:10 PM,8739.8
6/9/2022,5:40:11 PM,8740.3
6/9/2022,5:40:12 PM,8740.3
6/9/2022,5:40:13 PM,8737.3
6/9/2022,5:40:14 PM,8737.3
6/9/2022,5:40:15 PM,8736.8
6/9/2022,5:40:16 PM,8735.3
6/9/2022,5:40:17 PM,8731.8
6/9/2022,5:40:18 PM,8730.8
6/9/2022,5:40:19 PM,8729.8
6/9/2022,5:40:20 PM,8728.3
6/9/2022,5:40:21 PM,8727.8
6/9/2022,5:40:22 PM,8725.3
6/9/2022,5:40:23 PM,8724.8
6/9/2022,5:40:24 PM,8722.3
6/9/2022,5:40:25 PM,8721.3
6/9/2022,5:40:26 PM,8719.3
6/9/2022,5:40:27 PM,8719.3
6/9/2022,5:40:28 PM,8717.3
6/9/2022,5:40:29 PM,8717.3
6/9/2022,5:40:30 PM,8715.2
6/9/2022,5:40:31 PM,8714.7
6/9/2022,5:40:32 PM,8712.2
6/9/2022,5:40:33 PM,8711.7
6/9/2022,5:40:34 PM,8711.7
6/9/2022,5:40:35 PM,8711.2
6/9/2022,5:40:36 PM,8711.7
6/9/2022,5:40:37 PM,8711.7
6/9/2022,5:40:38 PM,8712.2
6/9/2022,5:40:39 PM,8712.7
6/9/2022,5:40:40 PM,8712.7
6/9/2022,5:40:41 PM,8712.2
6/9/2022,5:40:42 PM,8711.7
6/9/2022,5:40:43 PM,8711.7
6/9/2022,5:40:44 PM,8711.2
6/9/2022,5:40:45 PM,8711.2
6/9/2022,5:40:46 PM,8711.7
6/9/2022,5:40:47 PM,8712.2
6/9/2022,5:40:48 PM,8712.2
6/9/2022,5:40:49 PM,8712.7
6/9/2022,5:40:50 PM,8712.2
6/9/2022,5:40:51 PM,8712.2
6/9/2022,5:40:52 PM,8711.7
6/9/2022,5:40:53 PM,8711.2
6/9/2022,5:40:54 PM,8711.2
6/9/2022,5:40:55 PM,8711.7
6/9/2022,5:40:56 PM,8711.7
6/9/2022,5:40:57 PM,8712.2
6/9/2022,5:40:58 PM,8712.7
6/9/2022,5:40:59 PM,8712.7
6/9/2022,5:41:00 PM,8709.7
6/9/2022,5:41:01 PM,8709.7
6/9/2022,5:41:02 PM,8709.2
6/9/2022,5:41:03 PM,8708.7
6/9/2022,5:41:04 PM,8708.7
6/9/2022,5:41:05 PM,8709.2
6/9/2022,5:41:06 PM,8709.7
6/9/2022,5:41:07 PM,8709.7
6/9/2022,5:41:08 PM,8710.2
6/9/2022,5:41:09 PM,8709.7
6/9/2022,5:41:10 PM,8709.7
6/9/2022,5:41:11 PM,8707.2
6/9/2022,5:41:12 PM,8706.2
6/9/2022,5:41:13 PM,8706.2
6/9/2022,5:41:14 PM,8706.7
6/9/2022,5:41:15 PM,8706.7
6/9/2022,5:41:16 PM,8707.2
6/9/2022,5:41:17 PM,8707.7
6/9/2022,5:41:18 PM,8707.2
6/9/2022,5:41:19 PM,8704.7
6/9/2022,5:41:20 PM,8704.2
6/9/2022,5:41:21 PM,8704.2
6/9/2022,5:41:22 PM,8703.7
6/9/2022,5:41:23 PM,8704.2
6/9/2022,5:41:24 PM,8704.2
6/9/2022,5:41:25 PM,8704.2
6/9/2022,5:41:26 PM,8704.7
6/9/2022,5:41:27 PM,8702.7
6/9/2022,5:41:28 PM,8702.2
6/9/2022,5:41:29 PM,8701.7
6/9/2022,5:41:30 PM,8701.7
6/9/2022,5:41:31 PM,8698.7
6/9/2022,5:41:32 PM,8698.7
6/9/2022,5:41:33 PM,8699.2
6/9/2022,5:41:34 PM,8699.2
6/9/2022,5:41:35 PM,8697.2
6/9/2022,5:41:36 PM,8697.7
6/9/2022,5:41:37 PM,8697.2
6/9/2022,5:41:38 PM,8696.7
6/9/2022,5:41:39 PM,8694.2
6/9/2022,5:41:40 PM,8693.7
6/9/2022,5:41:41 PM,8693.7
6/9/2022,5:41:42 PM,8694.2
6/9/2022,5:41:43 PM,8691.7
6/9/2022,5:41:44 PM,8692.2
6/9/2022,5:41:45 PM,8690.2
6/9/2022,5:41:46 PM,8689.7
6/9/2022,5:41:47 PM,8686.7
6/9/2022,5:41:48 PM,8686.7
6/9/2022,5:41:49 PM,8686.7
6/9/2022,5:41:50 PM,8686.2
6/9/2022,5:41:51 PM,8686.2
6/9/2022,5:41:52 PM,8686.7
6/9/2022,5:41:53 PM,8686.7
