Serial_number:
2020435
Project ID:

Location:
BelowLake_Downstream
BelowLake_Downstream
UNIT: kPa
Offset: 0.000000 kPa
TEMPERATURE
UNIT: °C
Date,Time,ms,BelowLake_Downstream,TEMPERATURE
11/22/2022,03:45:00 am,0,67.5324,8.950
11/22/2022,04:00:00 am,0,67.5258,8.948
11/22/2022,04:15:00 am,0,67.5189,8.947
11/22/2022,04:30:00 am,0,67.5295,8.945
11/22/2022,04:45:00 am,0,67.5437,8.944
11/22/2022,05:00:00 am,0,67.5614,8.942
11/22/2022,05:15:00 am,0,67.5575,8.940
11/22/2022,05:30:00 am,0,67.5804,8.939
11/22/2022,05:45:00 am,0,67.6007,8.937
11/22/2022,06:00:00 am,0,67.6029,8.935
11/22/2022,06:15:00 am,0,67.6025,8.934
11/22/2022,06:30:00 am,0,67.6098,8.932
11/22/2022,06:45:00 am,0,67.6276,8.931
11/22/2022,07:00:00 am,0,67.6407,8.928
11/22/2022,07:15:00 am,0,67.6431,8.927
11/22/2022,07:30:00 am,0,67.6567,8.925
11/22/2022,07:45:00 am,0,67.6755,8.923
11/22/2022,08:00:00 am,0,67.6985,8.922
11/22/2022,08:15:00 am,0,67.7058,8.919
11/22/2022,08:30:00 am,0,67.7090,8.917
11/22/2022,08:45:00 am,0,67.7061,8.916
11/22/2022,09:00:00 am,0,67.7250,8.914
11/22/2022,09:15:00 am,0,67.7312,8.912
11/22/2022,09:30:00 am,0,67.7408,8.909
11/22/2022,09:45:00 am,0,67.7360,8.908
11/22/2022,10:00:00 am,0,67.7479,8.905
11/22/2022,10:15:00 am,0,67.7328,8.903
11/22/2022,10:30:00 am,0,67.7270,8.901
11/22/2022,10:45:00 am,0,67.7046,8.899
11/22/2022,11:00:00 am,0,67.7161,8.897
11/22/2022,11:15:00 am,0,67.7017,8.894
11/22/2022,11:30:00 am,0,67.6917,8.892
11/22/2022,11:45:00 am,0,67.6897,8.890
11/22/2022,12:00:00 pm,0,67.6702,8.888
11/22/2022,12:15:00 pm,0,67.6284,8.885
11/22/2022,12:30:00 pm,0,67.6236,8.883
11/22/2022,12:45:00 pm,0,67.6376,8.881
11/22/2022,01:00:00 pm,0,67.5933,8.879
11/22/2022,01:15:00 pm,0,67.6231,8.877
11/22/2022,01:30:00 pm,0,67.5919,8.875
11/22/2022,01:45:00 pm,0,67.5468,8.873
11/22/2022,02:00:00 pm,0,67.5853,8.871
11/22/2022,02:15:00 pm,0,67.5573,8.868
11/22/2022,02:30:00 pm,0,67.5471,8.866
11/22/2022,02:45:00 pm,0,67.5066,8.864
11/22/2022,03:00:00 pm,0,67.5218,8.862
11/22/2022,03:15:00 pm,0,67.5290,8.860
11/22/2022,03:30:00 pm,0,67.4964,8.858
11/22/2022,03:45:00 pm,0,67.4859,8.856
11/22/2022,04:00:00 pm,0,67.4721,8.854
11/22/2022,04:15:00 pm,0,67.4683,8.852
11/22/2022,04:30:00 pm,0,67.4514,8.851
11/22/2022,04:45:00 pm,0,67.4487,8.849
11/22/2022,05:00:00 pm,0,67.4413,8.847
11/22/2022,05:15:00 pm,0,67.4394,8.845
11/22/2022,05:30:00 pm,0,67.4665,8.844
11/22/2022,05:45:00 pm,0,67.4778,8.842
11/22/2022,06:00:00 pm,0,67.4870,8.841
11/22/2022,06:15:00 pm,0,67.5050,8.839
11/22/2022,06:30:00 pm,0,67.5135,8.838
11/22/2022,06:45:00 pm,0,67.5257,8.837
11/22/2022,07:00:00 pm,0,67.5210,8.836
11/22/2022,07:15:00 pm,0,67.5619,8.835
11/22/2022,07:30:00 pm,0,67.5413,8.834
11/22/2022,07:45:00 pm,0,67.5820,8.833
11/22/2022,08:00:00 pm,0,67.5952,8.832
11/22/2022,08:15:00 pm,0,67.6067,8.831
11/22/2022,08:30:00 pm,0,67.6113,8.831
11/22/2022,08:45:00 pm,0,67.6191,8.832
11/22/2022,09:00:00 pm,0,67.6375,8.831
11/22/2022,09:15:00 pm,0,67.6531,8.831
11/22/2022,09:30:00 pm,0,67.6840,8.831
11/22/2022,09:45:00 pm,0,67.6750,8.831
11/22/2022,10:00:00 pm,0,67.6673,8.832
11/22/2022,10:15:00 pm,0,67.6520,8.832
11/22/2022,10:30:00 pm,0,67.6444,8.833
11/22/2022,10:45:00 pm,0,67.6329,8.834
11/22/2022,11:00:00 pm,0,67.6315,8.834
11/22/2022,11:15:00 pm,0,67.6221,8.835
11/22/2022,11:30:00 pm,0,67.6081,8.836
11/22/2022,11:45:00 pm,0,67.5876,8.837
11/23/2022,12:00:00 am,0,67.5748,8.839
11/23/2022,12:15:00 am,0,67.5701,8.840
11/23/2022,12:30:00 am,0,67.5615,8.843
11/23/2022,12:45:00 am,0,67.5506,8.844
11/23/2022,01:00:00 am,0,67.5392,8.845
11/23/2022,01:15:00 am,0,67.5280,8.847
11/23/2022,01:30:00 am,0,67.5155,8.849
11/23/2022,01:45:00 am,0,67.4982,8.851
11/23/2022,02:00:00 am,0,67.4781,8.853
11/23/2022,02:15:00 am,0,67.4570,8.855
11/23/2022,02:30:00 am,0,67.4287,8.856
11/23/2022,02:45:00 am,0,67.4129,8.858
11/23/2022,03:00:00 am,0,67.4029,8.860
11/23/2022,03:15:00 am,0,67.3911,8.862
11/23/2022,03:30:00 am,0,67.3896,8.864
11/23/2022,03:45:00 am,0,67.3741,8.865
11/23/2022,04:00:00 am,0,67.3732,8.866
11/23/2022,04:15:00 am,0,67.3955,8.868
11/23/2022,04:30:00 am,0,67.4031,8.869
11/23/2022,04:45:00 am,0,67.4136,8.871
11/23/2022,05:00:00 am,0,67.4285,8.872
11/23/2022,05:15:00 am,0,67.4495,8.873
11/23/2022,05:30:00 am,0,67.4512,8.874
11/23/2022,05:45:00 am,0,67.4506,8.876
11/23/2022,06:00:00 am,0,67.4757,8.877
11/23/2022,06:15:00 am,0,67.4864,8.877
11/23/2022,06:30:00 am,0,67.4916,8.878
11/23/2022,06:45:00 am,0,67.5119,8.879
11/23/2022,07:00:00 am,0,67.5183,8.879
11/23/2022,07:15:00 am,0,67.5266,8.880
11/23/2022,07:30:00 am,0,67.5488,8.880
11/23/2022,07:45:00 am,0,67.5649,8.880
11/23/2022,08:00:00 am,0,67.5777,8.880
11/23/2022,08:15:00 am,0,67.5754,8.880
11/23/2022,08:30:00 am,0,67.5880,8.880
11/23/2022,08:45:00 am,0,67.5957,8.880
11/23/2022,09:00:00 am,0,67.6054,8.880
11/23/2022,09:15:00 am,0,67.6011,8.878
11/23/2022,09:30:00 am,0,67.5958,8.878
11/23/2022,09:45:00 am,0,67.6164,8.878
11/23/2022,10:00:00 am,0,67.6157,8.877
11/23/2022,10:15:00 am,0,67.6114,8.876
11/23/2022,10:30:00 am,0,67.6073,8.875
11/23/2022,10:45:00 am,0,67.6045,8.873
11/23/2022,11:00:00 am,0,67.5748,8.873
11/23/2022,11:15:00 am,0,67.5641,8.871
11/23/2022,11:30:00 am,0,67.5609,8.871
11/23/2022,11:45:00 am,0,67.5423,8.869
11/23/2022,12:00:00 pm,0,67.5375,8.868
11/23/2022,12:15:00 pm,0,67.5188,8.867
11/23/2022,12:30:00 pm,0,67.5030,8.865
11/23/2022,12:45:00 pm,0,67.5036,8.863
11/23/2022,01:00:00 pm,0,67.4924,8.863
11/23/2022,01:15:00 pm,0,67.4849,8.861
11/23/2022,01:30:00 pm,0,67.4601,8.860
11/23/2022,01:45:00 pm,0,67.4418,8.858
11/23/2022,02:00:00 pm,0,67.4540,8.856
11/23/2022,02:15:00 pm,0,67.4060,8.856
11/23/2022,02:30:00 pm,0,67.3845,8.853
11/23/2022,02:45:00 pm,0,67.3718,8.852
11/23/2022,03:00:00 pm,0,67.3643,8.851
11/23/2022,03:15:00 pm,0,67.3469,8.849
11/23/2022,03:30:00 pm,0,67.3548,8.847
11/23/2022,03:45:00 pm,0,67.3522,8.846
11/23/2022,04:00:00 pm,0,67.3238,8.845
11/23/2022,04:15:00 pm,0,67.3449,8.843
11/23/2022,04:30:00 pm,0,67.3416,8.841
11/23/2022,04:45:00 pm,0,67.3386,8.840
11/23/2022,05:00:00 pm,0,67.3477,8.838
11/23/2022,05:15:00 pm,0,67.3473,8.837
11/23/2022,05:30:00 pm,0,67.3640,8.836
11/23/2022,05:45:00 pm,0,67.3956,8.835
11/23/2022,06:00:00 pm,0,67.4039,8.834
11/23/2022,06:15:00 pm,0,67.4237,8.833
11/23/2022,06:30:00 pm,0,67.4176,8.832
11/23/2022,06:45:00 pm,0,67.4284,8.831
11/23/2022,07:00:00 pm,0,67.4348,8.830
11/23/2022,07:15:00 pm,0,67.4441,8.830
11/23/2022,07:30:00 pm,0,67.4570,8.830
11/23/2022,07:45:00 pm,0,67.4619,8.829
11/23/2022,08:00:00 pm,0,67.4649,8.829
11/23/2022,08:15:00 pm,0,67.4733,8.829
11/23/2022,08:30:00 pm,0,67.4893,8.828
11/23/2022,08:45:00 pm,0,67.5007,8.830
11/23/2022,09:00:00 pm,0,67.5137,8.829
11/23/2022,09:15:00 pm,0,67.5149,8.830
11/23/2022,09:30:00 pm,0,67.5256,8.831
11/23/2022,09:45:00 pm,0,67.5191,8.832
11/23/2022,10:00:00 pm,0,67.5213,8.833
11/23/2022,10:15:00 pm,0,67.5220,8.834
11/23/2022,10:30:00 pm,0,67.5176,8.836
11/23/2022,10:45:00 pm,0,67.5178,8.838
11/23/2022,11:00:00 pm,0,67.5211,8.840
11/23/2022,11:15:00 pm,0,67.5028,8.841
11/23/2022,11:30:00 pm,0,67.4929,8.843
11/23/2022,11:45:00 pm,0,67.4897,8.846
11/24/2022,12:00:00 am,0,67.4671,8.848
11/24/2022,12:15:00 am,0,67.4553,8.850
11/24/2022,12:30:00 am,0,67.4369,8.852
11/24/2022,12:45:00 am,0,67.4271,8.854
11/24/2022,01:00:00 am,0,67.4304,8.857
11/24/2022,01:15:00 am,0,67.4039,8.859
11/24/2022,01:30:00 am,0,67.3861,8.861
11/24/2022,01:45:00 am,0,67.3675,8.864
11/24/2022,02:00:00 am,0,67.3592,8.867
11/24/2022,02:15:00 am,0,67.3486,8.870
11/24/2022,02:30:00 am,0,67.3372,8.872
11/24/2022,02:45:00 am,0,67.3374,8.875
11/24/2022,03:00:00 am,0,67.3252,8.877
11/24/2022,03:15:00 am,0,67.3179,8.880
11/24/2022,03:30:00 am,0,67.3357,8.883
11/24/2022,03:45:00 am,0,67.3340,8.884
11/24/2022,04:00:00 am,0,67.3206,8.887
11/24/2022,04:15:00 am,0,67.3245,8.890
11/24/2022,04:30:00 am,0,67.3315,8.892
11/24/2022,04:45:00 am,0,67.3341,8.894
11/24/2022,05:00:00 am,0,67.3437,8.896
11/24/2022,05:15:00 am,0,67.3445,8.898
11/24/2022,05:30:00 am,0,67.3515,8.900
11/24/2022,05:45:00 am,0,67.3644,8.901
11/24/2022,06:00:00 am,0,67.3824,8.903
11/24/2022,06:15:00 am,0,67.3821,8.905
11/24/2022,06:30:00 am,0,67.3789,8.906
11/24/2022,06:45:00 am,0,67.3875,8.908
11/24/2022,07:00:00 am,0,67.3987,8.909
11/24/2022,07:15:00 am,0,67.4274,8.910
11/24/2022,07:30:00 am,0,67.4375,8.911
11/24/2022,07:45:00 am,0,67.4585,8.912
11/24/2022,08:00:00 am,0,67.4580,8.913
11/24/2022,08:15:00 am,0,67.4822,8.914
11/24/2022,08:30:00 am,0,67.4863,8.914
11/24/2022,08:45:00 am,0,67.4910,8.914
11/24/2022,09:00:00 am,0,67.4953,8.914
11/24/2022,09:15:00 am,0,67.5120,8.915
11/24/2022,09:30:00 am,0,67.5082,8.914
11/24/2022,09:45:00 am,0,67.4889,8.914
11/24/2022,10:00:00 am,0,67.5008,8.915
11/24/2022,10:15:00 am,0,67.4746,8.914
11/24/2022,10:30:00 am,0,67.4463,8.914
11/24/2022,10:45:00 am,0,67.5293,8.913
11/24/2022,11:00:00 am,0,67.4834,8.913
11/24/2022,11:15:00 am,0,67.4723,8.913
11/24/2022,11:30:00 am,0,67.4609,8.912
11/24/2022,11:45:00 am,0,67.4604,8.912
11/24/2022,12:00:00 pm,0,67.4481,8.911
11/24/2022,12:15:00 pm,0,67.4340,8.910
11/24/2022,12:30:00 pm,0,67.3845,8.910
11/24/2022,12:45:00 pm,0,67.4291,8.909
11/24/2022,01:00:00 pm,0,67.4051,8.909
11/24/2022,01:15:00 pm,0,67.3768,8.908
11/24/2022,01:30:00 pm,0,67.3572,8.907
11/24/2022,01:45:00 pm,0,67.3643,8.907
11/24/2022,02:00:00 pm,0,67.2479,8.905
11/24/2022,02:15:00 pm,0,67.3396,8.905
11/24/2022,02:30:00 pm,0,67.3271,8.904
11/24/2022,02:45:00 pm,0,67.2954,8.903
11/24/2022,03:00:00 pm,0,67.2736,8.902
11/24/2022,03:15:00 pm,0,67.2767,8.901
11/24/2022,03:30:00 pm,0,67.2830,8.901
11/24/2022,03:45:00 pm,0,67.2772,8.900
11/24/2022,04:00:00 pm,0,67.2615,8.900
11/24/2022,04:15:00 pm,0,67.2602,8.899
11/24/2022,04:30:00 pm,0,67.2632,8.898
11/24/2022,04:45:00 pm,0,67.2670,8.897
11/24/2022,05:00:00 pm,0,67.2822,8.897
11/24/2022,05:15:00 pm,0,67.2843,8.896
11/24/2022,05:30:00 pm,0,67.2904,8.896
11/24/2022,05:45:00 pm,0,67.2986,8.895
11/24/2022,06:00:00 pm,0,67.2993,8.895
11/24/2022,06:15:00 pm,0,67.3096,8.895
11/24/2022,06:30:00 pm,0,67.3268,8.895
11/24/2022,06:45:00 pm,0,67.3345,8.895
11/24/2022,07:00:00 pm,0,67.3671,8.895
11/24/2022,07:15:00 pm,0,67.3743,8.895
11/24/2022,07:30:00 pm,0,67.3907,8.896
11/24/2022,07:45:00 pm,0,67.4009,8.896
11/24/2022,08:00:00 pm,0,67.4194,8.897
11/24/2022,08:15:00 pm,0,67.4266,8.898
11/24/2022,08:30:00 pm,0,67.4397,8.898
11/24/2022,08:45:00 pm,0,67.4435,8.899
11/24/2022,09:00:00 pm,0,67.4694,8.900
11/24/2022,09:15:00 pm,0,67.4775,8.902
11/24/2022,09:30:00 pm,0,67.4827,8.904
11/24/2022,09:45:00 pm,0,67.4817,8.905
11/24/2022,10:00:00 pm,0,67.4770,8.907
11/24/2022,10:15:00 pm,0,67.4699,8.909
11/24/2022,10:30:00 pm,0,67.4668,8.911
11/24/2022,10:45:00 pm,0,67.4689,8.912
11/24/2022,11:00:00 pm,0,67.4599,8.914
11/24/2022,11:15:00 pm,0,67.4634,8.917
11/24/2022,11:30:00 pm,0,67.4523,8.918
11/24/2022,11:45:00 pm,0,67.4496,8.920
11/25/2022,12:00:00 am,0,67.4356,8.923
11/25/2022,12:15:00 am,0,67.4257,8.925
11/25/2022,12:30:00 am,0,67.4167,8.928
11/25/2022,12:45:00 am,0,67.3994,8.930
11/25/2022,01:00:00 am,0,67.3906,8.932
11/25/2022,01:15:00 am,0,67.3776,8.935
11/25/2022,01:30:00 am,0,67.3628,8.937
11/25/2022,01:45:00 am,0,67.3528,8.939
