Serial_number:
2020433
Project ID:

Location:

Well02
UNIT: kPa
Offset: 0.000000 kPa
TEMPERATURE
UNIT: °C
Date,Time,ms,Well02,TEMPERATURE
1/15/2023,11:30:00 pm,0,68.6617,8.016
1/15/2023,11:45:00 pm,0,68.6510,8.011
1/16/2023,12:00:00 am,0,68.6355,8.006
1/16/2023,12:15:00 am,0,68.6302,7.999
1/16/2023,12:30:00 am,0,68.6088,7.992
1/16/2023,12:45:00 am,0,68.5970,7.985
1/16/2023,01:00:00 am,0,68.5840,7.979
1/16/2023,01:15:00 am,0,68.5663,7.973
1/16/2023,01:30:00 am,0,68.5471,7.965
1/16/2023,01:45:00 am,0,68.5329,7.959
1/16/2023,02:00:00 am,0,68.5188,7.950
1/16/2023,02:15:00 am,0,68.5092,7.944
1/16/2023,02:30:00 am,0,68.4854,7.937
1/16/2023,02:45:00 am,0,68.4689,7.929
1/16/2023,03:00:00 am,0,68.4509,7.917
1/16/2023,03:15:00 am,0,68.4355,7.903
1/16/2023,03:30:00 am,0,68.4264,7.892
1/16/2023,03:45:00 am,0,68.4191,7.876
1/16/2023,04:00:00 am,0,68.4192,7.864
1/16/2023,04:15:00 am,0,68.4170,7.855
1/16/2023,04:30:00 am,0,68.4233,7.842
1/16/2023,04:45:00 am,0,68.4387,7.830
1/16/2023,05:00:00 am,0,68.4368,7.815
1/16/2023,05:15:00 am,0,68.4427,7.798
1/16/2023,05:30:00 am,0,68.4471,7.783
1/16/2023,05:45:00 am,0,68.4493,7.766
1/16/2023,06:00:00 am,0,68.4568,7.745
1/16/2023,06:15:00 am,0,68.4591,7.727
1/16/2023,06:30:00 am,0,68.4775,7.701
1/16/2023,06:45:00 am,0,68.4894,7.676
1/16/2023,07:00:00 am,0,68.5038,7.651
1/16/2023,07:15:00 am,0,68.5138,7.629
1/16/2023,07:30:00 am,0,68.5360,7.615
1/16/2023,07:45:00 am,0,68.5493,7.604
1/16/2023,08:00:00 am,0,68.5655,7.595
1/16/2023,08:15:00 am,0,68.5838,7.596
1/16/2023,08:30:00 am,0,68.5896,7.598
1/16/2023,08:45:00 am,0,68.5938,7.602
1/16/2023,09:00:00 am,0,68.5999,7.609
1/16/2023,09:15:00 am,0,68.6028,7.618
1/16/2023,09:30:00 am,0,68.6074,7.630
1/16/2023,09:45:00 am,0,68.6029,7.644
1/16/2023,10:00:00 am,0,68.5952,7.655
1/16/2023,10:15:00 am,0,68.5971,7.667
1/16/2023,10:30:00 am,0,68.5935,7.684
1/16/2023,10:45:00 am,0,68.5956,7.703
1/16/2023,11:00:00 am,0,68.5894,7.721
1/16/2023,11:15:00 am,0,68.5910,7.738
1/16/2023,11:30:00 am,0,68.6000,7.755
1/16/2023,11:45:00 am,0,68.5836,7.771
1/16/2023,12:00:00 pm,0,68.5859,7.784
1/16/2023,12:15:00 pm,0,68.5689,7.797
1/16/2023,12:30:00 pm,0,68.5672,7.810
1/16/2023,12:45:00 pm,0,68.5625,7.822
1/16/2023,01:00:00 pm,0,68.4781,7.833
1/16/2023,01:15:00 pm,0,68.5227,7.843
1/16/2023,01:30:00 pm,0,68.4786,7.855
1/16/2023,01:45:00 pm,0,68.4778,7.864
1/16/2023,02:00:00 pm,0,68.4216,7.873
1/16/2023,02:15:00 pm,0,68.4047,7.880
1/16/2023,02:30:00 pm,0,68.3749,7.889
1/16/2023,02:45:00 pm,0,68.3561,7.897
1/16/2023,03:00:00 pm,0,68.3388,7.904
