"Plot Title: WL_wetland_10"
"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 20175472, SEN S/N: 20175472)","Temp, °C (LGR S/N: 20175472, SEN S/N: 20175472)","Coupler Detached (LGR S/N: 20175472)","Coupler Attached (LGR S/N: 20175472)","Host Connected (LGR S/N: 20175472)","Stopped (LGR S/N: 20175472)","End Of File (LGR S/N: 20175472)"
1,07/05/22 11:45:00 AM,68.071,8.182,Logged,,,,
2,07/05/22 12:00:00 PM,68.087,6.370,,,,,
3,07/05/22 12:15:00 PM,68.089,6.471,,,,,
4,07/05/22 12:30:00 PM,68.092,6.573,,,,,
5,07/05/22 12:45:00 PM,68.074,6.674,,,,,
6,07/05/22 01:00:00 PM,68.055,6.775,,,,,
7,07/05/22 01:15:00 PM,68.016,6.877,,,,,
8,07/05/22 01:30:00 PM,68.006,6.877,,,,,
9,07/05/22 01:45:00 PM,67.998,6.978,,,,,
10,07/05/22 02:00:00 PM,68.029,6.978,,,,,
11,07/05/22 02:15:00 PM,67.938,7.079,,,,,
12,07/05/22 02:30:00 PM,67.949,7.079,,,,,
13,07/05/22 02:45:00 PM,67.938,7.079,,,,,
14,07/05/22 03:00:00 PM,67.930,7.179,,,,,
15,07/05/22 03:15:00 PM,67.930,7.179,,,,,
16,07/05/22 03:30:00 PM,67.910,7.179,,,,,
17,07/05/22 03:45:00 PM,67.889,7.179,,,,,
18,07/05/22 04:00:00 PM,67.878,7.179,,,,,
19,07/05/22 04:15:00 PM,67.868,7.179,,,,,
20,07/05/22 04:30:00 PM,67.868,7.179,,,,,
21,07/05/22 04:45:00 PM,67.857,7.179,,,,,
22,07/05/22 05:00:00 PM,67.857,7.179,,,,,
23,07/05/22 05:15:00 PM,67.857,7.179,,,,,
24,07/05/22 05:30:00 PM,67.868,7.179,,,,,
25,07/05/22 05:45:00 PM,67.847,7.179,,,,,
26,07/05/22 06:00:00 PM,67.857,7.179,,,,,
27,07/05/22 06:15:00 PM,67.870,7.280,,,,,
28,07/05/22 06:30:00 PM,67.860,7.280,,,,,
