"","Station","DateTime","ppm","WL_Pressure","Temp","adjusted_ppm"
"50","xn10m",2022-06-20 12:24:30,987,637.5,6.877,1454.66659593299
"51","xn10m",2022-06-20 12:24:40,987,637.6,6.877,1454.51688901702
"52","xn10m",2022-06-20 12:24:50,992,637.5,6.877,1462.57032225484
"53","xn10m",2022-06-20 12:25:00,982,637.6,6.877,1446.61392108887
"54","xn10m",2022-06-20 12:25:10,977,637.5,6.877,1438.85914328929
"55","xn10m",2022-06-20 12:25:20,982,637.58,6.775,1446.14143787357
"56","xn10m",2022-06-20 12:25:30,982,637.58,6.775,1446.14143787357
"57","xn10m",2022-06-20 12:25:40,977,637.58,6.775,1438.24087566443
"58","xn10m",2022-06-20 12:25:50,977,637.58,6.775,1438.24087566443
"59","xn10m",2022-06-20 12:26:00,977,637.48,6.775,1438.38901783965
"60","xn10m",2022-06-20 12:26:10,972,637.68,6.775,1430.19292942837
"61","xn10m",2022-06-20 12:26:20,977,637.48,6.775,1438.38901783965
"62","xn10m",2022-06-20 12:26:30,972,637.48,6.775,1430.48769748223
"63","xn10m",2022-06-20 12:26:40,972,637.45,6.674,1430.03956725305
"64","xn10m",2022-06-20 12:26:50,972,637.35,6.674,1430.18690403976
"65","xn10m",2022-06-20 12:27:00,967,637.45,6.674,1422.14055209228
"66","xn10m",2022-06-20 12:27:10,962,637.45,6.674,1414.24153693151
"67","xn10m",2022-06-20 12:27:20,962,637.45,6.674,1414.24153693151
"68","xn10m",2022-06-20 12:27:30,967,637.65,6.674,1421.84739432942
"69","xn10m",2022-06-20 12:27:40,967,637.45,6.674,1422.14055209228
"70","xn10m",2022-06-20 12:27:50,972,637.45,6.674,1430.03956725305
"71","xn10m",2022-06-20 12:28:00,977,637.45,6.674,1437.93858241381
"72","xn10m",2022-06-20 12:28:10,962,637.55,6.674,1414.09571595536
"73","xn10m",2022-06-20 12:28:20,957,637.55,6.674,1406.19745869988
"74","xn10m",2022-06-20 12:28:30,957,637.65,6.674,1406.05239562901
"75","xn10m",2022-06-20 12:28:40,967,637.45,6.674,1422.14055209228
"76","xn10m",2022-06-20 12:28:50,982,637.55,6.674,1445.6887449773
"77","xn10m",2022-06-20 12:29:00,987,637.53,6.573,1453.11701934801
"78","xn10m",2022-06-20 12:29:10,987,637.43,6.573,1453.26658188133
"79","xn10m",2022-06-20 12:29:20,977,637.53,6.573,1437.32526656839
"80","xn10m",2022-06-20 12:29:30,962,637.43,6.573,1413.78341162091
"81","xn10m",2022-06-20 12:29:40,962,637.53,6.573,1413.63763739897
"82","xn10m",2022-06-20 12:29:50,977,637.43,6.573,1437.47331377716
"83","xn10m",2022-06-20 12:30:00,982,637.53,6.573,1445.2211429582
"84","xn10m",2022-06-20 12:30:10,977,637.43,6.573,1437.47331377716
"85","xn10m",2022-06-20 12:30:20,982,637.43,6.573,1445.36994782924
"86","xn10m",2022-06-20 12:30:30,982,637.43,6.573,1445.36994782924
"87","xn10m",2022-06-20 12:30:40,982,637.53,6.573,1445.2211429582
"88","xn10m",2022-06-20 12:30:50,982,637.53,6.573,1445.2211429582
"89","xn10m",2022-06-20 12:31:00,977,637.53,6.573,1437.32526656839
"90","xn10m",2022-06-20 12:31:10,972,637.43,6.573,1429.57667972508
"91","xn10m",2022-06-20 12:31:20,977,637.43,6.573,1437.47331377716
"92","xn10m",2022-06-20 12:31:30,967,637.53,6.573,1421.53351378878
"93","xn10m",2022-06-20 12:31:40,972,637.33,6.573,1429.72396927157
"94","xn10m",2022-06-20 12:31:50,977,637.53,6.573,1437.32526656839
"95","xn10m",2022-06-20 12:32:00,972,637.53,6.573,1429.42939017858
"96","xn10m",2022-06-20 12:32:10,977,637.53,6.573,1437.32526656839
"97","xn10m",2022-06-20 12:32:20,972,637.43,6.573,1429.57667972508
"98","xn10m",2022-06-20 12:32:30,972,637.43,6.573,1429.57667972508
"99","xn10m",2022-06-20 12:32:40,972,637.43,6.573,1429.57667972508
"100","xn10m",2022-06-20 12:32:50,967,637.43,6.573,1421.68004567299
"101","xn10m",2022-06-20 12:33:00,957,637.43,6.573,1405.88677756883
"102","xn10m",2022-06-20 12:33:10,967,637.43,6.573,1421.68004567299
"103","xn10m",2022-06-20 12:33:20,977,637.33,6.573,1437.62136098593
"104","xn10m",2022-06-20 12:33:30,972,637.43,6.573,1429.57667972508
"105","xn10m",2022-06-20 12:33:40,972,637.33,6.573,1429.72396927157
"106","xn10m",2022-06-20 12:33:50,967,637.43,6.573,1421.68004567299
"107","xn10m",2022-06-20 12:34:00,967,637.43,6.573,1421.68004567299
"108","xn10m",2022-06-20 12:34:10,972,637.43,6.573,1429.57667972508
"109","xn10m",2022-06-20 12:34:20,982,637.43,6.573,1445.36994782924
"110","xn10m",2022-06-20 12:34:30,967,637.43,6.573,1421.68004567299
"111","xn10m",2022-06-20 12:34:40,972,637.53,6.573,1429.42939017858
"112","xn10m",2022-06-20 12:34:50,977,637.43,6.573,1437.47331377716
"113","xn10m",2022-06-20 12:35:00,982,637.43,6.573,1445.36994782924
"114","xn10m",2022-06-20 12:35:10,987,637.43,6.573,1453.26658188133
"115","xn10m",2022-06-20 12:35:20,982,637.43,6.573,1445.36994782924
"116","xn10m",2022-06-20 12:35:30,972,637.43,6.573,1429.57667972508
"117","xn10m",2022-06-20 12:35:40,962,637.53,6.573,1413.63763739897
"118","xn10m",2022-06-20 12:35:50,957,637.53,6.573,1405.74176100916
"119","xn10m",2022-06-20 12:36:00,962,637.43,6.573,1413.78341162091
"120","xn10m",2022-06-20 12:36:10,967,637.53,6.573,1421.53351378878
"121","xn10m",2022-06-20 12:36:20,977,637.33,6.573,1437.62136098593
"122","xn10m",2022-06-20 12:36:30,977,637.43,6.573,1437.47331377716
"123","xn10m",2022-06-20 12:36:40,972,637.53,6.573,1429.42939017858
"124","xn10m",2022-06-20 12:36:50,967,637.43,6.573,1421.68004567299
"125","xn10m",2022-06-20 12:37:00,977,637.43,6.573,1437.47331377716
"126","xn10m",2022-06-20 12:37:10,977,637.33,6.573,1437.62136098593
"127","xn10m",2022-06-20 12:37:20,977,637.33,6.573,1437.62136098593
"128","xn10m",2022-06-20 12:37:30,972,637.33,6.573,1429.72396927157
"129","xn10m",2022-06-20 12:37:40,967,637.43,6.573,1421.68004567299
"130","xn10m",2022-06-20 12:37:50,957,637.33,6.573,1406.03179412849
"131","xn10m",2022-06-20 12:38:00,957,637.33,6.573,1406.03179412849
"132","xn10m",2022-06-20 12:38:10,962,637.3,6.471,1413.48074257277
"133","xn10m",2022-06-20 12:38:20,962,637.3,6.471,1413.48074257277
"134","xn10m",2022-06-20 12:38:30,962,637.4,6.471,1413.33501556795
"135","xn10m",2022-06-20 12:38:40,967,637.3,6.471,1421.3758035009
"136","xn10m",2022-06-20 12:38:50,967,637.3,6.471,1421.3758035009
"137","xn10m",2022-06-20 12:39:00,972,637.3,6.471,1429.27086442904
"138","xn10m",2022-06-20 12:39:10,972,637.3,6.471,1429.27086442904
"139","xn10m",2022-06-20 12:39:20,972,637.4,6.471,1429.12362259049
"140","xn10m",2022-06-20 12:39:30,962,637.2,6.471,1413.62646957759
"141","xn10m",2022-06-20 12:39:40,962,637.3,6.471,1413.48074257277
"142","xn10m",2022-06-20 12:39:50,967,637.3,6.471,1421.3758035009
"143","xn10m",2022-06-20 12:40:00,967,637.3,6.471,1421.3758035009
"144","xn10m",2022-06-20 12:40:10,972,637.3,6.471,1429.27086442904
"145","xn10m",2022-06-20 12:40:20,967,637.3,6.471,1421.3758035009
"146","xn10m",2022-06-20 12:40:30,962,637.4,6.471,1413.33501556795
"147","xn10m",2022-06-20 12:40:40,962,637.2,6.471,1413.62646957759
"148","xn10m",2022-06-20 12:40:50,967,637.2,6.471,1421.52228792259
"149","xn10m",2022-06-20 12:41:00,962,637.3,6.471,1413.48074257277
"150","xn10m",2022-06-20 12:41:10,967,637.3,6.471,1421.3758035009
"151","xn10m",2022-06-20 12:41:20,972,637.3,6.471,1429.27086442904
"152","xn10m",2022-06-20 12:41:30,977,637.2,6.471,1437.31392461258
"153","xn10m",2022-06-20 12:41:40,977,637.3,6.471,1437.16592535717
"154","xn10m",2022-06-20 12:41:50,982,637.2,6.471,1445.20974295758
"155","xn10m",2022-06-20 12:42:00,982,637.2,6.471,1445.20974295758
"156","xn10m",2022-06-20 12:42:10,982,637.3,6.471,1445.0609862853
"157","xn10m",2022-06-20 12:42:20,982,637.3,6.471,1445.0609862853
"158","xn10m",2022-06-20 12:42:30,977,637.1,6.471,1437.461923868
"159","xn10m",2022-06-20 12:42:40,977,637.2,6.471,1437.31392461258
"160","xn10m",2022-06-20 12:42:50,972,637.1,6.471,1429.56534810613
"161","xn10m",2022-06-20 12:43:00,967,637.2,6.471,1421.52228792259
"162","xn10m",2022-06-20 12:43:10,962,637.2,6.471,1413.62646957759
"163","xn10m",2022-06-20 12:43:20,962,637.2,6.471,1413.62646957759
"164","xn10m",2022-06-20 12:43:30,962,637.2,6.471,1413.62646957759
"165","xn10m",2022-06-20 12:43:40,972,637.1,6.471,1429.56534810613
"166","xn10m",2022-06-20 12:43:50,982,637.3,6.471,1445.0609862853
"167","xn10m",2022-06-20 12:44:00,977,637.2,6.471,1437.31392461258
"168","xn10m",2022-06-20 12:44:10,982,637.3,6.471,1445.0609862853
"169","xn10m",2022-06-20 12:44:20,982,637.2,6.471,1445.20974295758
"170","xn10m",2022-06-20 12:44:30,967,637.2,6.471,1421.52228792259
"171","xn10m",2022-06-20 12:44:40,962,637.1,6.471,1413.77219658241
"172","xn10m",2022-06-20 12:44:50,967,637.2,6.471,1421.52228792259
"173","xn10m",2022-06-20 12:45:00,972,637.2,6.471,1429.41810626758
"174","xn10m",2022-06-20 12:45:10,972,637.3,6.471,1429.27086442904
"175","xn10m",2022-06-20 12:45:20,977,637.2,6.471,1437.31392461258
"176","xn10m",2022-06-20 12:45:30,977,637.2,6.471,1437.31392461258
"177","xn10m",2022-06-20 12:45:40,977,637.1,6.471,1437.461923868
"178","xn10m",2022-06-20 12:45:50,992,637.2,6.471,1461.00137964758
"179","xn10m",2022-06-20 12:46:00,982,637.2,6.471,1445.20974295758
"180","xn10m",2022-06-20 12:46:10,972,637.2,6.471,1429.41810626758
"181","xn10m",2022-06-20 12:46:20,972,637.2,6.471,1429.41810626758
"182","xn10m",2022-06-20 12:46:30,962,637.3,6.471,1413.48074257277
"183","xn10m",2022-06-20 12:46:40,962,637.1,6.471,1413.77219658241
"184","xn10m",2022-06-20 12:46:50,972,637.2,6.471,1429.41810626758
"185","xn10m",2022-06-20 12:47:00,962,637,6.471,1413.91792358723
"186","xn10m",2022-06-20 12:47:10,972,637.1,6.471,1429.56534810613
"187","xn10m",2022-06-20 12:47:20,972,637.1,6.471,1429.56534810613
"188","xn10m",2022-06-20 12:47:30,967,637.1,6.471,1421.66877234427
"189","xn10m",2022-06-20 12:47:40,967,637.2,6.471,1421.52228792259
"190","xn10m",2022-06-20 12:47:50,977,637.1,6.471,1437.461923868
"191","xn10m",2022-06-20 12:48:00,972,637.2,6.471,1429.41810626758
"192","xn10m",2022-06-20 12:48:10,967,637.1,6.471,1421.66877234427
"193","xn10m",2022-06-20 12:48:20,977,637.1,6.471,1437.461923868
"194","xn10m",2022-06-20 12:48:30,987,637,6.471,1453.40458948087
"195","xn10m",2022-06-20 12:48:40,982,637.1,6.471,1445.35849962986
"196","xn10m",2022-06-20 12:48:50,977,637.1,6.471,1437.461923868
"197","xn10m",2022-06-20 12:49:00,972,637.1,6.471,1429.56534810613
"198","xn10m",2022-06-20 12:49:10,972,637.1,6.471,1429.56534810613
"199","xn10m",2022-06-20 12:49:20,977,637.2,6.471,1437.31392461258
"200","xn10m",2022-06-20 12:49:30,982,637.1,6.471,1445.35849962986
"201","xn10m",2022-06-20 12:49:40,972,637.1,6.471,1429.56534810613
"202","xn10m",2022-06-20 12:49:50,962,637,6.471,1413.91792358723
"203","xn10m",2022-06-20 12:50:00,957,637,6.471,1406.0205904085
"204","xn10m",2022-06-20 12:50:10,972,637.1,6.471,1429.56534810613
"205","xn10m",2022-06-20 12:50:20,972,637.1,6.471,1429.56534810613
"206","xn10m",2022-06-20 12:50:30,977,637,6.471,1437.60992312341
"207","xn10m",2022-06-20 12:50:40,982,637.1,6.471,1445.35849962986
"208","xn10m",2022-06-20 12:50:50,977,637,6.471,1437.60992312341
"209","xn10m",2022-06-20 12:51:00,972,637.1,6.471,1429.56534810613
"210","xn10m",2022-06-20 12:51:10,972,636.9,6.471,1429.85983178323
"211","xn10m",2022-06-20 12:51:20,992,637,6.471,1461.3019226596
"212","xn10m",2022-06-20 12:51:30,326,637.1,6.471,409.327759673457
"213","xn10m",2022-06-20 12:51:40,326,637.1,6.471,409.327759673457
"214","xn10m",2022-06-20 12:51:50,992,637,6.471,1461.3019226596
"215","xn10m",2022-06-20 12:52:00,982,637,6.471,1445.50725630214
"216","xn10m",2022-06-20 12:52:10,972,637.1,6.471,1429.56534810613
"217","xn10m",2022-06-20 12:52:20,967,637,6.471,1421.81525676596
"218","xn10m",2022-06-20 12:52:30,962,637,6.471,1413.91792358723
"219","xn10m",2022-06-20 12:52:40,952,637.1,6.471,1397.97904505868
"220","xn10m",2022-06-20 12:52:50,967,637.1,6.471,1421.66877234427
"221","xn10m",2022-06-20 12:53:00,982,637.1,6.471,1445.35849962986
"222","xn10m",2022-06-20 12:53:10,987,637,6.471,1453.40458948087
"223","xn10m",2022-06-20 12:53:20,987,637,6.471,1453.40458948087
"224","xn10m",2022-06-20 12:54:20,962,637.02,6.573,1414.38108593087
"225","xn10m",2022-06-20 12:54:30,967,637.02,6.573,1422.28082639829
"226","xn10m",2022-06-20 12:54:40,967,637.02,6.573,1422.28082639829
"227","xn10m",2022-06-20 12:54:50,967,637.02,6.573,1422.28082639829
"228","xn10m",2022-06-20 12:55:00,972,637.02,6.573,1430.1805668657
"229","xn10m",2022-06-20 12:55:10,972,637.02,6.573,1430.1805668657
"230","xn10m",2022-06-20 12:55:20,972,637.02,6.573,1430.1805668657
"231","xn10m",2022-06-20 12:55:30,977,636.92,6.573,1438.22835454189
"232","xn10m",2022-06-20 12:55:40,987,637.02,6.573,1453.87978826795
"233","xn10m",2022-06-20 12:55:50,987,637.02,6.573,1453.87978826795
"234","xn10m",2022-06-20 12:56:00,982,637.12,6.573,1445.83124292949
"235","xn10m",2022-06-20 12:56:10,977,636.92,6.573,1438.22835454189
"236","xn10m",2022-06-20 12:56:20,967,637.02,6.573,1422.28082639829
"237","xn10m",2022-06-20 12:56:30,962,636.92,6.573,1414.52686015281
"238","xn10m",2022-06-20 12:56:40,972,637.02,6.573,1430.1805668657
"239","xn10m",2022-06-20 12:56:50,962,637.02,6.573,1414.38108593087
"240","xn10m",2022-06-20 12:57:00,957,636.92,6.573,1406.62636202312
"241","xn10m",2022-06-20 12:57:10,957,637.12,6.573,1406.33632890379
"242","xn10m",2022-06-20 12:57:20,962,637.12,6.573,1414.23531170893
"243","xn10m",2022-06-20 12:57:30,962,637.22,6.573,1414.08953748699
"244","xn10m",2022-06-20 12:57:40,967,637.02,6.573,1422.28082639829
"245","xn10m",2022-06-20 12:57:50,977,637.02,6.573,1438.08030733312
"246","xn10m",2022-06-20 12:58:00,977,636.92,6.573,1438.22835454189
"247","xn10m",2022-06-20 12:58:10,972,637.02,6.573,1430.1805668657
"248","xn10m",2022-06-20 12:58:20,972,637.02,6.573,1430.1805668657
"249","xn10m",2022-06-20 12:58:30,972,636.92,6.573,1430.32785641219
"250","xn10m",2022-06-20 12:58:40,972,636.92,6.573,1430.32785641219
"251","xn10m",2022-06-20 12:58:50,957,637.02,6.573,1406.48134546345
"252","xn10m",2022-06-20 12:59:00,957,637.02,6.573,1406.48134546345
"253","xn10m",2022-06-20 12:59:10,957,636.92,6.573,1406.62636202312
"254","xn10m",2022-06-20 12:59:20,962,636.92,6.573,1414.52686015281
"255","xn10m",2022-06-20 12:59:30,962,637.02,6.573,1414.38108593087
"256","xn10m",2022-06-20 12:59:40,957,636.92,6.573,1406.62636202312
"257","xn10m",2022-06-20 12:59:50,957,636.82,6.573,1406.77137858278
"258","xn10m",2022-06-20 13:00:00,962,636.92,6.573,1414.52686015281
"259","xn10m",2022-06-20 13:00:10,957,636.92,6.573,1406.62636202312
"260","xn10m",2022-06-20 13:00:20,947,636.92,6.573,1390.82536576373
"261","xn10m",2022-06-20 13:00:30,942,636.72,6.573,1383.21035477971
"262","xn10m",2022-06-20 13:00:40,942,637.02,6.573,1382.7821240612
"263","xn10m",2022-06-20 13:00:50,957,636.92,6.573,1406.62636202312
"264","xn10m",2022-06-20 13:01:00,962,636.92,6.573,1414.52686015281
"265","xn10m",2022-06-20 13:01:10,962,637.02,6.573,1414.38108593087
"266","xn10m",2022-06-20 13:01:20,962,637.02,6.573,1414.38108593087
"267","xn10m",2022-06-20 13:01:30,962,636.92,6.573,1414.52686015281
"268","xn10m",2022-06-20 13:01:40,962,636.92,6.573,1414.52686015281
"269","xn10m",2022-06-20 13:01:50,962,637.02,6.573,1414.38108593087
"270","xn10m",2022-06-20 13:02:00,972,636.92,6.573,1430.32785641219
"271","xn10m",2022-06-20 13:02:10,962,636.82,6.573,1414.67263437475
"272","xn10m",2022-06-20 13:02:20,962,637.02,6.573,1414.38108593087
"273","xn10m",2022-06-20 13:02:30,957,637.02,6.573,1406.48134546345
"274","xn10m",2022-06-20 13:02:40,962,636.92,6.573,1414.52686015281
"275","xn10m",2022-06-20 13:02:50,972,637.02,6.573,1430.1805668657
"276","xn10m",2022-06-20 13:03:00,977,636.82,6.573,1438.37640175066
"277","xn10m",2022-06-20 13:03:10,977,636.92,6.573,1438.22835454189
"278","xn10m",2022-06-20 13:03:20,977,636.82,6.573,1438.37640175066
"279","xn10m",2022-06-20 13:03:30,967,636.92,6.573,1422.4273582825
"280","xn10m",2022-06-20 13:03:40,962,636.82,6.573,1414.67263437475
"281","xn10m",2022-06-20 13:03:50,962,636.82,6.573,1414.67263437475
"282","xn10m",2022-06-20 13:04:00,957,636.82,6.573,1406.77137858278
"283","xn10m",2022-06-20 13:04:10,972,636.82,6.573,1430.47514595869
"284","xn10m",2022-06-20 13:04:20,972,636.82,6.573,1430.47514595869
"285","xn10m",2022-06-20 13:04:30,977,636.82,6.573,1438.37640175066
"286","xn10m",2022-06-20 13:04:40,977,636.92,6.573,1438.22835454189
"287","xn10m",2022-06-20 13:04:50,962,636.82,6.573,1414.67263437475
"288","xn10m",2022-06-20 13:05:00,962,636.82,6.573,1414.67263437475
"289","xn10m",2022-06-20 13:05:10,972,636.72,6.573,1430.62243550518
"290","xn10m",2022-06-20 13:05:20,972,636.82,6.573,1430.47514595869
"291","xn10m",2022-06-20 13:05:30,972,636.82,6.573,1430.47514595869
"292","xn10m",2022-06-20 13:05:40,967,636.92,6.573,1422.4273582825
"293","xn10m",2022-06-20 13:05:50,967,636.82,6.573,1422.57389016672
"294","xn10m",2022-06-20 13:06:00,962,636.82,6.573,1414.67263437475
"295","xn10m",2022-06-20 13:06:10,952,636.72,6.573,1399.0143816882
"296","xn10m",2022-06-20 13:06:20,962,636.82,6.573,1414.67263437475
"297","xn10m",2022-06-20 13:06:30,967,636.82,6.573,1422.57389016672
"298","xn10m",2022-06-20 13:06:40,977,636.82,6.573,1438.37640175066
"299","xn10m",2022-06-20 13:06:50,972,636.92,6.573,1430.32785641219
"300","xn10m",2022-06-20 13:07:00,967,636.92,6.573,1422.4273582825
"301","xn10m",2022-06-20 13:07:10,957,636.92,6.573,1406.62636202312
"302","xn10m",2022-06-20 13:07:20,952,636.92,6.573,1398.72586389343
"303","xn10m",2022-06-20 13:07:30,962,636.82,6.573,1414.67263437475
"304","xn10m",2022-06-20 13:07:40,957,636.92,6.573,1406.62636202312
"305","xn10m",2022-06-20 13:07:50,957,636.82,6.573,1406.77137858278
"306","xn10m",2022-06-20 13:08:00,952,636.82,6.573,1398.87012279081
"307","xn10m",2022-06-20 13:08:10,952,636.72,6.573,1399.0143816882
"308","xn10m",2022-06-20 13:08:20,962,636.82,6.573,1414.67263437475
"309","xn10m",2022-06-20 13:08:30,967,636.82,6.573,1422.57389016672
"310","xn10m",2022-06-20 13:08:40,967,636.82,6.573,1422.57389016672
"311","xn10m",2022-06-20 13:08:50,957,636.72,6.573,1406.91639514245
"312","xn10m",2022-06-20 13:09:00,967,636.72,6.573,1422.72042205094
"313","xn10m",2022-06-20 13:09:10,977,636.72,6.573,1438.52444895943
"314","xn10m",2022-06-20 13:09:20,967,636.62,6.573,1422.86695393516
"315","xn10m",2022-06-20 13:09:30,947,636.72,6.573,1391.11236823396
"316","xn10m",2022-06-20 13:09:40,947,636.82,6.573,1390.96886699885
"317","xn10m",2022-06-20 13:09:50,942,636.72,6.573,1383.21035477971
"318","xn10m",2022-06-20 13:10:00,952,636.72,6.573,1399.0143816882
"319","xn10m",2022-06-20 13:10:10,962,636.72,6.573,1414.81840859669
"320","xn10m",2022-06-20 13:10:20,962,636.72,6.573,1414.81840859669
"321","xn10m",2022-06-20 13:10:30,957,636.72,6.573,1406.91639514245
"322","xn10m",2022-06-20 13:10:40,952,636.72,6.573,1399.0143816882
"323","xn10m",2022-06-20 13:10:50,962,636.72,6.573,1414.81840859669
"324","xn10m",2022-06-20 13:11:00,952,636.62,6.573,1399.15864058559
"325","xn10m",2022-06-20 13:11:10,947,636.62,6.573,1391.25586946907
"326","xn10m",2022-06-20 13:11:20,942,636.62,6.573,1383.35309835255
"327","xn10m",2022-06-20 13:11:30,942,636.72,6.573,1383.21035477971
"328","xn10m",2022-06-20 13:11:40,952,636.72,6.573,1399.0143816882
"329","xn10m",2022-06-20 13:11:50,947,636.72,6.573,1391.11236823396
"330","xn10m",2022-06-20 13:12:00,947,636.72,6.573,1391.11236823396
"331","xn10m",2022-06-20 13:12:10,957,636.72,6.573,1406.91639514245
"332","xn10m",2022-06-20 13:12:20,972,636.72,6.573,1430.62243550518
"333","xn10m",2022-06-20 13:12:30,967,636.62,6.573,1422.86695393516
"334","xn10m",2022-06-20 13:12:40,952,636.72,6.573,1399.0143816882
"335","xn10m",2022-06-20 13:12:50,942,636.62,6.573,1383.35309835255
"336","xn10m",2022-06-20 13:13:00,937,636.72,6.573,1375.30834132547
"337","xn10m",2022-06-20 13:13:10,937,636.72,6.573,1375.30834132547
"338","xn10m",2022-06-20 13:13:20,937,636.62,6.573,1375.45032723603
"339","xn10m",2022-06-20 13:13:30,937,636.72,6.573,1375.30834132547
"340","xn10m",2022-06-20 13:13:40,952,636.62,6.573,1399.15864058559
"341","xn10m",2022-06-20 13:13:50,962,636.62,6.573,1414.96418281863
"342","xn10m",2022-06-20 13:14:00,962,636.52,6.573,1415.10995704058
"343","xn10m",2022-06-20 13:14:10,952,636.52,6.573,1399.30289948298
"344","xn10m",2022-06-20 13:14:20,957,636.62,6.573,1407.06141170211
"345","xn10m",2022-06-20 13:14:30,962,636.52,6.573,1415.10995704058
"346","xn10m",2022-06-20 13:14:40,962,636.62,6.573,1414.96418281863
"347","xn10m",2022-06-20 13:14:50,962,636.62,6.573,1414.96418281863
"348","xn10m",2022-06-20 13:15:00,967,636.52,6.573,1423.01348581937
"349","xn10m",2022-06-20 13:15:10,962,636.62,6.573,1414.96418281863
"350","xn10m",2022-06-20 13:15:20,952,636.62,6.573,1399.15864058559
"351","xn10m",2022-06-20 13:15:30,952,636.72,6.573,1399.0143816882
"352","xn10m",2022-06-20 13:15:40,947,636.72,6.573,1391.11236823396
"353","xn10m",2022-06-20 13:15:50,937,636.62,6.573,1375.45032723603
"354","xn10m",2022-06-20 13:16:00,947,636.52,6.573,1391.39937070418
"355","xn10m",2022-06-20 13:16:10,952,636.62,6.573,1399.15864058559
"356","xn10m",2022-06-20 13:16:20,947,636.62,6.573,1391.25586946907
"357","xn10m",2022-06-20 13:16:30,952,636.52,6.573,1399.30289948298
