"","Station","DateTime","ppm","WL_Pressure","Temp","adjusted_ppm"
"798","xn10m",2022-06-06 15:13:00,3585.8,645.2,11.722,5632.2485963644
"799","xn10m",2022-06-06 15:13:10,3585.8,645.2,11.722,5632.2485963644
"800","xn10m",2022-06-06 15:13:20,3585.8,645.1,11.722,5632.7867568142
"801","xn10m",2022-06-06 15:13:30,3585.8,645.1,11.722,5632.7867568142
"802","xn10m",2022-06-06 15:13:40,3583.3,645.1,11.722,5628.9050368167
"803","xn10m",2022-06-06 15:13:50,3582.8,645.2,11.722,5627.5909826104
"804","xn10m",2022-06-06 15:14:00,3582.3,645.2,11.722,5626.8147136514
"805","xn10m",2022-06-06 15:14:10,3584.8,645.1,11.722,5631.2340688152
"806","xn10m",2022-06-06 15:14:20,3582.8,645.1,11.722,5628.1286928172
"807","xn10m",2022-06-06 15:14:30,3582.8,645.2,11.722,5627.5909826104
"808","xn10m",2022-06-06 15:14:40,3583.3,645.2,11.722,5628.3672515694
"809","xn10m",2022-06-06 15:14:50,3583.3,645,11.722,5629.442822064
"810","xn10m",2022-06-06 15:15:00,3580.8,645.1,11.722,5625.0233168192
"811","xn10m",2022-06-06 15:15:10,3583.3,645.2,11.722,5628.3672515694
"812","xn10m",2022-06-06 15:15:20,3586.3,645.1,11.722,5633.5631008137
"813","xn10m",2022-06-06 15:15:30,3586.3,645,11.722,5634.101336304
"814","xn10m",2022-06-06 15:15:40,3586.3,645,11.722,5634.101336304
"815","xn10m",2022-06-06 15:15:50,3585.8,645.1,11.722,5632.7867568142
"816","xn10m",2022-06-06 15:16:00,3585.8,645,11.722,5633.324917264
"817","xn10m",2022-06-06 15:16:10,3585.8,645,11.722,5633.324917264
"818","xn10m",2022-06-06 15:16:20,3585.8,645.1,11.722,5632.7867568142
"819","xn10m",2022-06-06 15:16:30,3582.8,645.1,11.722,5628.1286928172
"820","xn10m",2022-06-06 15:16:40,3585.3,645,11.722,5632.548498224
"821","xn10m",2022-06-06 15:16:50,3590.3,645.1,11.722,5639.7738528097
"822","xn10m",2022-06-06 15:17:00,3589.8,645,11.722,5639.536269584
"823","xn10m",2022-06-06 15:17:10,3590.3,645.1,11.722,5639.7738528097
"824","xn10m",2022-06-06 15:17:20,3587.8,645.1,11.722,5635.8921328122
"825","xn10m",2022-06-06 15:17:30,3588.3,645.1,11.722,5636.6684768117
"826","xn10m",2022-06-06 15:17:40,3584.3,645.1,11.722,5630.4577248157
"827","xn10m",2022-06-06 15:17:50,3583.3,645.1,11.722,5628.9050368167
"828","xn10m",2022-06-06 15:18:00,3583.3,645.1,11.722,5628.9050368167
"829","xn10m",2022-06-06 15:18:10,3583.3,645.1,11.722,5628.9050368167
"830","xn10m",2022-06-06 15:18:20,3583.8,645.2,11.722,5629.1435205284
"831","xn10m",2022-06-06 15:18:30,3583.8,645.2,11.722,5629.1435205284
"832","xn10m",2022-06-06 15:18:40,3581.3,645.1,11.722,5625.7996608187
"833","xn10m",2022-06-06 15:18:50,3580.8,645.1,11.722,5625.0233168192
"834","xn10m",2022-06-06 15:19:00,3580.8,645.1,11.722,5625.0233168192
"835","xn10m",2022-06-06 15:19:10,3580.8,645.1,11.722,5625.0233168192
"836","xn10m",2022-06-06 15:19:20,3580.8,645.1,11.722,5625.0233168192
"837","xn10m",2022-06-06 15:19:30,3577.8,645,11.722,5620.902212624
"838","xn10m",2022-06-06 15:19:40,3577.8,645,11.722,5620.902212624
"839","xn10m",2022-06-06 15:19:50,3582.3,645,11.722,5627.889983984
"840","xn10m",2022-06-06 15:20:00,3582.3,645,11.722,5627.889983984
"841","xn10m",2022-06-06 15:20:10,3580.3,645.1,11.722,5624.2469728197
"842","xn10m",2022-06-06 15:20:20,3582.8,645.07,11.625,5628.29000587924
"843","xn10m",2022-06-06 15:20:30,3587.8,645.1,11.722,5635.8921328122
"844","xn10m",2022-06-06 15:20:40,3588.3,645.07,11.625,5636.83003750739
"845","xn10m",2022-06-06 15:20:50,3588.3,645.07,11.625,5636.83003750739
"846","xn10m",2022-06-06 15:21:00,3590.8,644.97,11.625,5641.25078092044
"847","xn10m",2022-06-06 15:21:10,3591.3,644.87,11.625,5642.56620836789
"848","xn10m",2022-06-06 15:21:20,3598.9,644.97,11.625,5653.82913406527
"849","xn10m",2022-06-06 15:21:30,3601.4,645.07,11.625,5657.17084011262
"850","xn10m",2022-06-06 15:21:40,3598.4,645.07,11.625,5652.51264104272
"851","xn10m",2022-06-06 15:21:50,3598.4,644.97,11.625,5653.05269251312
"852","xn10m",2022-06-06 15:22:00,3598.4,645.07,11.625,5652.51264104272
"853","xn10m",2022-06-06 15:22:10,3595.9,644.97,11.625,5649.17048475237
"854","xn10m",2022-06-06 15:22:20,3595.9,645.07,11.625,5648.63080848447
"855","xn10m",2022-06-06 15:22:30,3600.4,645.07,11.625,5655.61810708932
"856","xn10m",2022-06-06 15:22:40,3600.4,644.97,11.625,5656.15845872172
"857","xn10m",2022-06-06 15:22:50,3597.4,645.07,11.625,5650.95990801942
"858","xn10m",2022-06-06 15:23:00,3597.4,645.07,11.625,5650.95990801942
"859","xn10m",2022-06-06 15:23:10,3597.9,644.97,11.625,5652.27625096097
"860","xn10m",2022-06-06 15:23:20,3598.4,644.97,11.625,5653.05269251312
"861","xn10m",2022-06-06 15:23:30,3598.4,644.97,11.625,5653.05269251312
"862","xn10m",2022-06-06 15:23:40,3598.4,644.97,11.625,5653.05269251312
"863","xn10m",2022-06-06 15:23:50,3595.9,644.97,11.625,5649.17048475237
"864","xn10m",2022-06-06 15:24:00,3595.9,644.87,11.625,5649.71016102027
"865","xn10m",2022-06-06 15:24:10,3593.8,628.49,11.625,5734.79613915078
"866","xn10m",2022-06-06 15:24:20,3593.8,624.9,11.722,5754.1592025618
"867","xn10m",2022-06-06 15:24:30,3593.8,624.9,11.722,5754.1592025618
"868","xn10m",2022-06-06 15:24:40,3223,624.82,11.819,5167.5681543534
"869","xn10m",2022-06-06 15:24:50,2028.2,624.82,11.819,3276.05109040756
"870","xn10m",2022-06-06 15:25:00,956.2,624.8,11.722,1578.9704074404
"871","xn10m",2022-06-06 15:25:10,469.6,624.7,11.722,808.6779340008
"872","xn10m",2022-06-06 15:25:20,345.8,624.8,11.722,612.6129360436
"873","xn10m",2022-06-06 15:25:30,254.1,624.67,11.625,467.48724996893
"874","xn10m",2022-06-06 15:25:40,222.5,624.77,11.625,417.42001125175
"875","xn10m",2022-06-06 15:25:50,211,624.85,11.528,399.1878837165
"876","xn10m",2022-06-06 15:26:00,203.5,624.72,11.431,387.3544921338
"877","xn10m",2022-06-06 15:26:10,198.5,624.82,11.431,379.4083285213
"878","xn10m",2022-06-06 15:26:20,178.9,624.8,11.334,348.3844596738
"879","xn10m",2022-06-06 15:26:30,163.9,624.77,11.236,324.64452252657
"880","xn10m",2022-06-06 15:26:40,153.9,624.77,11.236,308.81252786357
"881","xn10m",2022-06-06 15:26:50,148.8,624.75,11.139,300.742676996
"882","xn10m",2022-06-06 15:27:00,148.8,624.85,11.139,300.7203449432
"883","xn10m",2022-06-06 15:27:10,150.3,624.82,11.041,303.10173119774
"884","xn10m",2022-06-06 15:27:20,166.9,624.82,11.041,329.38159666602
"885","xn10m",2022-06-06 15:27:30,177.4,624.82,11.041,346.00440313692
"886","xn10m",2022-06-06 15:27:40,184.4,624.7,10.944,357.1194840412
"887","xn10m",2022-06-06 15:27:50,186.9,624.7,10.944,361.0777453487
"888","xn10m",2022-06-06 15:28:00,189.4,624.7,10.944,365.0360066562
"889","xn10m",2022-06-06 15:28:10,191.4,624.7,10.944,368.2026157022
"890","xn10m",2022-06-06 15:28:20,191.4,624.7,10.944,368.2026157022
"891","xn10m",2022-06-06 15:28:30,191.4,624.67,10.846,368.21123335322
"892","xn10m",2022-06-06 15:28:40,191.9,624.67,10.846,369.00290812687
"893","xn10m",2022-06-06 15:28:50,210.5,624.67,10.846,398.45320970665
"894","xn10m",2022-06-06 15:29:00,221,624.57,10.846,415.1115478543
"895","xn10m",2022-06-06 15:29:10,221,624.77,10.846,415.0452120523
"896","xn10m",2022-06-06 15:29:20,211.5,624.67,10.846,400.03655925395
"897","xn10m",2022-06-06 15:29:30,204,624.67,10.846,388.1614376492
"898","xn10m",2022-06-06 15:29:40,196.5,624.67,10.846,376.28631604445
"899","xn10m",2022-06-06 15:29:50,194,624.77,10.846,372.2988264622
"900","xn10m",2022-06-06 15:30:00,188.9,624.67,10.846,364.25285948497
"901","xn10m",2022-06-06 15:30:10,186.9,624.67,10.846,361.08616039037
"902","xn10m",2022-06-06 15:30:20,186.9,624.57,10.846,361.11421052927
"903","xn10m",2022-06-06 15:30:30,184.9,624.7,10.944,357.9111363027
"904","xn10m",2022-06-06 15:30:40,184.4,624.82,11.041,357.08627411752
"905","xn10m",2022-06-06 15:30:50,184.4,624.75,11.139,357.105646573
"906","xn10m",2022-06-06 15:31:00,186.4,624.67,11.236,360.29448561672
"907","xn10m",2022-06-06 15:31:10,196.5,624.6,11.334,376.306959686
"908","xn10m",2022-06-06 15:31:20,201.5,624.62,11.431,384.2181844417
"909","xn10m",2022-06-06 15:31:30,201.5,624.75,11.528,384.17887072375
"910","xn10m",2022-06-06 15:31:40,201.5,624.65,11.528,384.20911204525
"911","xn10m",2022-06-06 15:31:50,204,624.45,11.528,388.228794002
"912","xn10m",2022-06-06 15:32:00,206,624.45,11.528,391.396153453
"913","xn10m",2022-06-06 15:32:10,206,624.52,11.431,391.3745117728
"914","xn10m",2022-06-06 15:32:20,204,624.62,11.431,388.1767459112
"915","xn10m",2022-06-06 15:32:30,204,624.55,11.528,388.198177478
"916","xn10m",2022-06-06 15:32:40,204,624.57,11.625,388.1920541732
"917","xn10m",2022-06-06 15:32:50,204,624.7,11.722,388.152252692
"918","xn10m",2022-06-06 15:33:00,204,624.6,11.722,388.182869216
"919","x10m",2022-06-06 13:00:10,3517,646.08,12.787,5511.56043777537
"920","x10m",2022-06-06 13:00:20,3517,645.98,12.787,5512.10389383948
"921","x10m",2022-06-06 13:00:30,3532,645.98,12.787,5536.06309006
"922","x10m",2022-06-06 13:00:40,3537,646.18,12.787,5542.95639576706
"923","x10m",2022-06-06 13:00:50,3522,646.08,12.787,5519.54606390243
"924","x10m",2022-06-06 13:01:00,3517,646.08,12.787,5511.56043777537
"925","x10m",2022-06-06 13:01:10,3522,646.08,12.787,5519.54606390243
"926","x10m",2022-06-06 13:01:20,3537,646.08,12.787,5543.50294228362
"927","x10m",2022-06-06 13:01:30,3542,646.08,12.787,5551.48856841068
"928","x10m",2022-06-06 13:01:40,3552,646.08,12.787,5567.45982066481
"929","x10m",2022-06-06 13:01:50,3552,645.98,12.787,5568.00868502071
"930","x10m",2022-06-06 13:02:00,3532,646.08,12.787,5535.51731615656
"931","x10m",2022-06-06 13:02:10,3522,646.18,12.787,5519.00183522522
"932","x10m",2022-06-06 13:02:20,3532,646.08,12.787,5535.51731615656
"933","x10m",2022-06-06 13:02:30,3542,646.16,12.69,5549.34204450743
"934","x10m",2022-06-06 13:02:40,3537,646.06,12.69,5541.90582990452
"935","x10m",2022-06-06 13:02:50,3542,646.16,12.69,5549.34204450743
"936","x10m",2022-06-06 13:03:00,3557,645.96,12.69,5574.38877446727
"937","x10m",2022-06-06 13:03:10,3552,646.16,12.69,5565.30723655856
"938","x10m",2022-06-06 13:03:20,3547,646.16,12.69,5557.324640533
"939","x10m",2022-06-06 13:03:30,3547,646.26,12.69,5556.77671435088
"940","x10m",2022-06-06 13:03:40,3567,646.16,12.69,5589.25502463524
"941","x10m",2022-06-06 13:03:50,3577,646.16,12.69,5605.22021668636
"942","x10m",2022-06-06 13:04:00,3552,646.16,12.69,5565.30723655856
"943","x10m",2022-06-06 13:04:10,3527,646.16,12.69,5525.39425643075
"944","x10m",2022-06-06 13:04:20,3532,646.16,12.69,5533.37685245631
"945","x10m",2022-06-06 13:04:30,3552,646.16,12.69,5565.30723655856
"946","x10m",2022-06-06 13:04:40,3562,646.16,12.69,5581.27242860968
"947","x10m",2022-06-06 13:04:50,3557,646.06,12.69,5573.83930352569
"948","x10m",2022-06-06 13:05:00,3557,646.26,12.69,5572.74036164254
"949","x10m",2022-06-06 13:05:10,3547,646.26,12.69,5556.77671435088
"950","x10m",2022-06-06 13:05:20,3552,646.26,12.69,5564.75853799671
"951","x10m",2022-06-06 13:05:30,3547,646.26,12.69,5556.77671435088
"952","x10m",2022-06-06 13:05:40,3547,646.26,12.69,5556.77671435088
"953","x10m",2022-06-06 13:05:50,3537,646.16,12.69,5541.35944848187
"954","x10m",2022-06-06 13:06:00,3522,646.16,12.69,5517.41166040519
"955","x10m",2022-06-06 13:06:10,3537,646.03,12.594,5540.38086560743
"956","x10m",2022-06-06 13:06:20,3547,646.13,12.594,5555.79552862724
"957","x10m",2022-06-06 13:06:30,3552,646.13,12.594,5563.77596915251
"958","x10m",2022-06-06 13:06:40,3572,646.03,12.594,5596.24935432563
"959","x10m",2022-06-06 13:06:50,3587,646.13,12.594,5619.63905282941
"960","x10m",2022-06-06 13:07:00,3608,646.13,12.594,5653.15690303555
"961","x10m",2022-06-06 13:07:10,3623,646.03,12.594,5677.65772360071
"962","x10m",2022-06-06 13:07:20,3613,646.13,12.594,5661.13734356082
"963","x10m",2022-06-06 13:07:30,3597,646.03,12.594,5636.15541769577
"964","x10m",2022-06-06 13:07:40,3587,645.93,12.594,5620.74693186602
"965","x10m",2022-06-06 13:07:50,3582,646.03,12.594,5612.21177967368
"966","x10m",2022-06-06 13:08:00,3572,646.03,12.594,5596.24935432563
"967","x10m",2022-06-06 13:08:10,3582,645.93,12.594,5612.76494704323
"968","x10m",2022-06-06 13:08:20,3587,646.03,12.594,5620.19299234771
"969","x10m",2022-06-06 13:08:30,3587,645.93,12.594,5620.74693186602
"970","x10m",2022-06-06 13:08:40,3587,645.93,12.594,5620.74693186602
"971","x10m",2022-06-06 13:08:50,3597,645.93,12.594,5636.71090151159
"972","x10m",2022-06-06 13:09:00,3577,645.93,12.594,5604.78296222045
"973","x10m",2022-06-06 13:09:10,3562,646.03,12.594,5580.28692897757
"974","x10m",2022-06-06 13:09:20,3552,645.93,12.594,5564.87303810652
"975","x10m",2022-06-06 13:09:30,3572,645.93,12.594,5596.80097739766
"976","x10m",2022-06-06 13:09:40,3577,646.03,12.594,5604.23056699966
"977","x10m",2022-06-06 13:09:50,3572,645.93,12.594,5596.80097739766
"978","x10m",2022-06-06 13:10:00,3572,645.93,12.594,5596.80097739766
"979","x10m",2022-06-06 13:10:10,3577,645.91,12.497,5603.16747118562
"980","x10m",2022-06-06 13:10:20,3597,646.01,12.497,5634.53106189658
"981","x10m",2022-06-06 13:10:30,3603,645.81,12.497,5645.21829202738
"982","x10m",2022-06-06 13:10:40,3597,645.91,12.497,5635.08637781791
"983","x10m",2022-06-06 13:10:50,3597,645.91,12.497,5635.08637781791
"984","x10m",2022-06-06 13:11:00,3577,646.01,12.497,5602.61524292579
"985","x10m",2022-06-06 13:11:10,3572,645.91,12.497,5595.18774452754
"986","x10m",2022-06-06 13:11:20,3567,645.91,12.497,5587.20801786947
"987","x10m",2022-06-06 13:11:30,3587,645.91,12.497,5619.12692450176
"988","x10m",2022-06-06 13:11:40,3613,645.81,12.497,5661.17928917428
"989","x10m",2022-06-06 13:11:50,3628,645.91,12.497,5684.56068309797
"990","x10m",2022-06-06 13:12:00,3623,645.91,12.497,5676.58095643989
"991","x10m",2022-06-06 13:12:10,3643,645.91,12.497,5708.49986307218
"992","x10m",2022-06-06 13:12:20,3638,645.91,12.497,5700.52013641411
"993","x10m",2022-06-06 13:12:30,3633,645.81,12.497,5693.10128346807
"994","x10m",2022-06-06 13:12:40,3638,645.91,12.497,5700.52013641411
"995","x10m",2022-06-06 13:12:50,3608,645.91,12.497,5652.64177646567
"996","x10m",2022-06-06 13:13:00,3587,645.81,12.497,5619.68069659234
"997","x10m",2022-06-06 13:13:10,3613,645.81,12.497,5661.17928917428
"998","x10m",2022-06-06 13:13:20,3648,645.91,12.497,5716.47958973026
"999","x10m",2022-06-06 13:13:30,3663,645.91,12.497,5740.41876970448
"1000","x10m",2022-06-06 13:13:40,3673,646.01,12.497,5755.81117398558
"1001","x10m",2022-06-06 13:13:50,3678,645.88,12.401,5762.7718364276
"1002","x10m",2022-06-06 13:14:00,3663,645.88,12.401,5738.83912510449
"1003","x10m",2022-06-06 13:14:10,3663,645.98,12.401,5738.27378911269
"1004","x10m",2022-06-06 13:14:20,3678,645.88,12.401,5762.7718364276
"1005","x10m",2022-06-06 13:14:30,3703,645.78,12.401,5803.2311980998
"1006","x10m",2022-06-06 13:14:40,3708,645.98,12.401,5810.06497792242
"1007","x10m",2022-06-06 13:14:50,3698,645.78,12.401,5795.25285597436
"1008","x10m",2022-06-06 13:15:00,3708,645.78,12.401,5811.20954022523
"1009","x10m",2022-06-06 13:15:10,3728,645.78,12.401,5843.12290872699
"1010","x10m",2022-06-06 13:15:20,3703,645.88,12.401,5802.65968863279
"1011","x10m",2022-06-06 13:15:30,3698,645.78,12.401,5795.25285597436
"1012","x10m",2022-06-06 13:15:40,3723,645.88,12.401,5834.56997039694
"1013","x10m",2022-06-06 13:15:50,3733,645.88,12.401,5850.52511127902
"1014","x10m",2022-06-06 13:16:00,3713,645.88,12.401,5818.61482951487
"1015","x10m",2022-06-06 13:16:10,3723,645.88,12.401,5834.56997039694
"1016","x10m",2022-06-06 13:16:20,3748,645.98,12.401,5873.87936797553
"1017","x10m",2022-06-06 13:16:30,3758,645.88,12.401,5890.41296348421
"1018","x10m",2022-06-06 13:16:40,3748,645.88,12.401,5874.45782260213
"1019","x10m",2022-06-06 13:16:50,3758,645.88,12.401,5890.41296348421
"1020","x10m",2022-06-06 13:17:00,3778,645.88,12.401,5922.32324524836
"1021","x10m",2022-06-06 13:17:10,3783,645.76,12.304,5929.17580955502
"1022","x10m",2022-06-06 13:17:20,3783,645.86,12.304,5928.59212971387
"1023","x10m",2022-06-06 13:17:30,3783,645.96,12.304,5928.00844987273
"1024","x10m",2022-06-06 13:17:40,3788,645.76,12.304,5937.1518930728
"1025","x10m",2022-06-06 13:17:50,3798,645.86,12.304,5952.51806591417
"1026","x10m",2022-06-06 13:18:00,3798,645.86,12.304,5952.51806591417
"1027","x10m",2022-06-06 13:18:10,3793,645.96,12.304,5943.95753110422
"1028","x10m",2022-06-06 13:18:20,3803,645.86,12.304,5960.49337798093
"1029","x10m",2022-06-06 13:18:30,3833,645.96,12.304,6007.75385603018
"1030","x10m",2022-06-06 13:18:40,3828,645.96,12.304,5999.77931541444
"1031","x10m",2022-06-06 13:18:50,3838,645.96,12.304,6015.72839664593
"1032","x10m",2022-06-06 13:19:00,3863,645.96,12.304,6055.60109972465
"1033","x10m",2022-06-06 13:19:10,3868,646.06,12.304,6062.97884583193
"1034","x10m",2022-06-06 13:19:20,3858,645.96,12.304,6047.62655910891
"1035","x10m",2022-06-06 13:19:30,3838,646.06,12.304,6015.13623084358
"1036","x10m",2022-06-06 13:19:40,3838,645.86,12.304,6016.32056244828
"1037","x10m",2022-06-06 13:19:50,3848,645.96,12.304,6031.67747787742
"1038","x10m",2022-06-06 13:20:00,3833,645.96,12.304,6007.75385603018
"1039","x10m",2022-06-06 13:20:10,3853,645.93,12.207,6037.97125321515
"1040","x10m",2022-06-06 13:20:20,3868,646.03,12.207,6061.29171776023
"1041","x10m",2022-06-06 13:20:30,3873,645.93,12.207,6069.86069122821
"1042","x10m",2022-06-06 13:20:40,3888,645.83,12.207,6094.37746857327
"1043","x10m",2022-06-06 13:20:50,3898,645.93,12.207,6109.72248874453
"1044","x10m",2022-06-06 13:21:00,3888,645.83,12.207,6094.37746857327
"1045","x10m",2022-06-06 13:21:10,3898,645.83,12.207,6110.32373001507
"1046","x10m",2022-06-06 13:21:20,3898,645.83,12.207,6110.32373001507
"1047","x10m",2022-06-06 13:21:30,3898,645.83,12.207,6110.32373001507
"1048","x10m",2022-06-06 13:21:40,3893,645.83,12.207,6102.35059929417
"1049","x10m",2022-06-06 13:21:50,3888,645.93,12.207,6093.777769738
"1050","x10m",2022-06-06 13:22:00,3898,645.93,12.207,6109.72248874453
"1051","x10m",2022-06-06 13:22:10,3903,645.83,12.207,6118.29686073597
"1052","x10m",2022-06-06 13:22:20,3918,645.93,12.207,6141.61192675758
"1053","x10m",2022-06-06 13:22:30,3923,645.83,12.207,6150.18938361958
"1054","x10m",2022-06-06 13:22:40,3928,645.93,12.207,6157.55664576411
"1055","x10m",2022-06-06 13:22:50,3928,645.93,12.207,6157.55664576411
"1056","x10m",2022-06-06 13:23:00,3928,645.93,12.207,6157.55664576411
"1057","x10m",2022-06-06 13:23:10,3923,645.83,12.207,6150.18938361958
"1058","x10m",2022-06-06 13:23:20,3938,645.81,12.11,6172.32991477429
"1059","x10m",2022-06-06 13:23:30,3923,645.91,12.11,6147.81238411675
"1060","x10m",2022-06-06 13:23:40,3928,645.91,12.11,6155.78248526908
"1061","x10m",2022-06-06 13:23:50,3918,645.91,12.11,6139.84228296442
"1062","x10m",2022-06-06 13:24:00,3908,645.91,12.11,6123.90208065977
"1063","x10m",2022-06-06 13:24:10,3923,645.81,12.11,6148.41729836454
"1064","x10m",2022-06-06 13:24:20,3943,645.91,12.11,6179.69278872606
"1065","x10m",2022-06-06 13:24:30,3953,645.91,12.11,6195.63299103072
"1066","x10m",2022-06-06 13:24:40,3953,645.81,12.11,6196.24253118405
"1067","x10m",2022-06-06 13:24:50,3948,645.91,12.11,6187.66288987839
"1068","x10m",2022-06-06 13:25:00,3953,645.91,12.11,6195.63299103072
"1069","x10m",2022-06-06 13:25:10,3953,645.81,12.11,6196.24253118405
"1070","x10m",2022-06-06 13:25:20,3958,645.91,12.11,6203.60309218305
"1071","x10m",2022-06-06 13:25:30,3948,645.91,12.11,6187.66288987839
"1072","x10m",2022-06-06 13:25:40,3953,645.91,12.11,6195.63299103072
"1073","x10m",2022-06-06 13:25:50,3958,645.81,12.11,6204.21340332063
"1074","x10m",2022-06-06 13:26:00,3978,645.81,12.11,6236.09689186697
"1075","x10m",2022-06-06 13:26:10,3998,646.01,12.11,6266.74742239004
"1076","x10m",2022-06-06 13:26:20,3988,646.01,12.11,6250.80876205389
"1077","x10m",2022-06-06 13:26:30,3968,645.91,12.11,6219.54329448771
"1078","x10m",2022-06-06 13:26:40,3963,645.98,12.013,6209.23334296314
"1079","x10m",2022-06-06 13:26:50,3988,645.88,12.013,6249.68383902262
"1080","x10m",2022-06-06 13:27:00,3993,645.98,12.013,6257.03623715665
"1081","x10m",2022-06-06 13:27:10,3988,645.88,12.013,6249.68383902262
"1082","x10m",2022-06-06 13:27:20,3998,645.88,12.013,6265.61967858888
"1083","x10m",2022-06-06 13:27:30,4003,645.98,12.013,6272.97053522115
"1084","x10m",2022-06-06 13:27:40,4008,645.88,12.013,6281.55551815513
"1085","x10m",2022-06-06 13:27:50,3998,645.88,12.013,6265.61967858888
"1086","x10m",2022-06-06 13:28:00,3998,645.98,12.013,6265.0033861889
"1087","x10m",2022-06-06 13:28:10,3983,645.98,12.013,6241.10193909215
"1088","x10m",2022-06-06 13:28:20,3998,645.88,12.013,6265.61967858888
"1089","x10m",2022-06-06 13:28:30,3993,645.98,12.013,6257.03623715665
"1090","x10m",2022-06-06 13:28:40,3988,645.88,12.013,6249.68383902262
"1091","x10m",2022-06-06 13:28:50,4008,645.98,12.013,6280.93768425341
"1092","x10m",2022-06-06 13:29:00,3993,645.98,12.013,6257.03623715665
"1093","x10m",2022-06-06 13:29:10,3998,645.98,12.013,6265.0033861889
"1094","x10m",2022-06-06 13:29:20,3998,646.08,12.013,6264.38709378893
"1095","x10m",2022-06-06 13:29:30,3998,646.08,12.013,6264.38709378893
"1096","x10m",2022-06-06 13:29:40,3998,645.96,11.916,6263.19762744194
"1097","x10m",2022-06-06 13:29:50,3968,645.96,11.916,6215.40828321401
"1098","x10m",2022-06-06 13:30:00,3983,645.96,11.916,6239.30295532797
"1099","x10m",2022-06-06 13:30:10,3983,645.96,11.916,6239.30295532797
"1100","x10m",2022-06-06 13:30:20,4003,646.06,11.916,6270.54564184079
"1101","x10m",2022-06-06 13:30:30,4018,645.96,11.916,6295.05719026056
"1102","x10m",2022-06-06 13:30:40,4038,645.96,11.916,6326.91675307918
"1103","x10m",2022-06-06 13:30:50,4033,645.96,11.916,6318.95186237452
"1104","x10m",2022-06-06 13:31:00,4028,645.96,11.916,6310.98697166987
"1105","x10m",2022-06-06 13:31:10,4038,645.96,11.916,6326.91675307918
"1106","x10m",2022-06-06 13:31:20,4053,645.96,11.916,6350.81142519314
"1107","x10m",2022-06-06 13:31:30,4048,645.85,11.916,6343.53272654806
"1108","x10m",2022-06-06 13:31:40,4048,645.96,11.916,6342.84653448849
"1109","x10m",2022-06-06 13:31:50,4053,645.96,11.916,6350.81142519314
"1110","x10m",2022-06-06 13:32:00,4028,645.85,11.916,6311.66977345247
"1111","x10m",2022-06-06 13:32:10,4013,645.96,11.916,6287.0922995559
"1112","x10m",2022-06-06 13:32:20,4028,645.96,11.916,6310.98697166987
"1113","x10m",2022-06-06 13:32:30,4018,645.96,11.916,6295.05719026056
"1114","x10m",2022-06-06 13:32:40,4018,645.96,11.916,6295.05719026056
"1115","x10m",2022-06-06 13:32:50,4013,645.96,11.916,6287.0922995559
"1116","x10m",2022-06-06 13:33:00,4018,645.96,11.916,6295.05719026056
"1117","x10m",2022-06-06 13:33:10,4018,645.96,11.916,6295.05719026056
"1118","x10m",2022-06-06 13:33:20,4013,645.96,11.916,6287.0922995559
"1119","x10m",2022-06-06 13:33:30,3998,645.96,11.916,6263.19762744194
"1120","x10m",2022-06-06 13:33:40,4013,646.06,11.916,6286.47388221511
"1121","x10m",2022-06-06 13:33:50,4023,645.85,11.916,6303.70403517857
"1122","x10m",2022-06-06 13:34:00,4048,645.96,11.916,6342.84653448849
"1123","x10m",2022-06-06 13:34:10,4053,646.03,11.819,6348.41879609937
"1124","x10m",2022-06-06 13:34:20,4033,645.93,11.819,6317.19235115279
"1125","x10m",2022-06-06 13:34:30,4023,645.93,11.819,6301.26693252855
"1126","x10m",2022-06-06 13:34:40,4028,645.93,11.819,6309.22964184067
"1127","x10m",2022-06-06 13:34:50,4033,645.93,11.819,6317.19235115279
"1128","x10m",2022-06-06 13:35:00,4038,645.83,11.819,6325.77714191445
"1129","x10m",2022-06-06 13:35:10,4038,645.83,11.819,6325.77714191445
"1130","x10m",2022-06-06 13:35:20,4028,645.93,11.819,6309.22964184067
"1131","x10m",2022-06-06 13:35:30,4023,645.93,11.819,6301.26693252855
"1132","x10m",2022-06-06 13:35:40,4038,645.93,11.819,6325.1550604649
"1133","x10m",2022-06-06 13:35:50,4038,645.93,11.819,6325.1550604649
"1134","x10m",2022-06-06 13:36:00,4033,645.93,11.819,6317.19235115279
"1135","x10m",2022-06-06 13:36:10,4033,645.83,11.819,6317.81366231822
"1136","x10m",2022-06-06 13:36:20,4033,645.93,11.819,6317.19235115279
"1137","x10m",2022-06-06 13:36:30,4043,645.93,11.819,6333.11776977702
"1138","x10m",2022-06-06 13:36:40,4048,645.93,11.819,6341.08047908913
"1139","x10m",2022-06-06 13:36:50,4053,645.83,11.819,6349.66758070313
"1140","x10m",2022-06-06 13:37:00,4033,645.83,11.819,6317.81366231822
"1141","x10m",2022-06-06 13:37:10,4033,645.83,11.819,6317.81366231822
"1142","x10m",2022-06-06 13:37:20,4038,645.83,11.819,6325.77714191445
"1143","x10m",2022-06-06 13:37:30,4048,645.73,11.819,6342.32772312467
"1144","x10m",2022-06-06 13:37:40,4058,645.83,11.819,6357.63106029936
"1145","x10m",2022-06-06 13:37:50,4053,645.83,11.819,6349.66758070313
"1146","x10m",2022-06-06 13:38:00,4058,645.83,11.819,6357.63106029936
