Plot Title: Injection_Temp_xn10_2022-07-01,,,,
#,"Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 11016513, SEN S/N: 11016513)","Temp, °C (LGR S/N: 11016513, SEN S/N: 11016513)",Coupler Detached (LGR S/N: 11016513)
606,7/1/2022 10:55,69.266,7.481,
607,7/1/2022 10:56,69.278,7.582,
608,7/1/2022 10:56,69.278,7.582,
609,7/1/2022 10:56,69.268,7.582,
610,7/1/2022 10:56,69.278,7.582,
611,7/1/2022 10:56,69.278,7.582,
612,7/1/2022 10:56,69.278,7.582,
613,7/1/2022 10:57,69.268,7.582,
614,7/1/2022 10:57,69.278,7.582,
615,7/1/2022 10:57,69.268,7.582,
616,7/1/2022 10:57,69.288,7.582,
617,7/1/2022 10:57,69.278,7.582,
618,7/1/2022 10:57,69.268,7.582,
619,7/1/2022 10:58,69.268,7.582,
620,7/1/2022 10:58,69.278,7.582,
621,7/1/2022 10:58,69.268,7.582,
622,7/1/2022 10:58,69.278,7.582,
623,7/1/2022 10:58,69.268,7.582,
624,7/1/2022 10:58,69.278,7.582,
625,7/1/2022 10:59,69.278,7.582,
626,7/1/2022 10:59,69.268,7.582,
627,7/1/2022 10:59,69.278,7.582,
628,7/1/2022 10:59,69.268,7.582,
629,7/1/2022 10:59,69.268,7.582,
630,7/1/2022 10:59,69.288,7.582,
631,7/1/2022 11:00,69.268,7.582,
632,7/1/2022 11:00,69.268,7.582,
633,7/1/2022 11:00,69.278,7.582,
634,7/1/2022 11:00,69.278,7.582,
635,7/1/2022 11:00,69.278,7.582,
636,7/1/2022 11:00,69.278,7.582,
637,7/1/2022 11:01,69.278,7.582,
638,7/1/2022 11:01,69.258,7.582,
639,7/1/2022 11:01,69.278,7.582,
640,7/1/2022 11:01,69.268,7.582,
641,7/1/2022 11:01,69.258,7.582,
642,7/1/2022 11:01,69.278,7.582,
643,7/1/2022 11:02,69.268,7.582,
644,7/1/2022 11:02,69.268,7.582,
645,7/1/2022 11:02,69.268,7.582,
646,7/1/2022 11:02,69.278,7.582,
647,7/1/2022 11:02,69.268,7.582,
648,7/1/2022 11:02,69.268,7.582,
649,7/1/2022 11:03,69.268,7.582,
650,7/1/2022 11:03,69.258,7.582,
651,7/1/2022 11:03,69.278,7.582,
652,7/1/2022 11:03,69.258,7.582,
653,7/1/2022 11:03,69.268,7.582,
654,7/1/2022 11:03,69.278,7.582,
655,7/1/2022 11:04,69.268,7.582,
656,7/1/2022 11:04,69.268,7.582,
657,7/1/2022 11:04,69.278,7.582,
658,7/1/2022 11:04,69.278,7.582,
659,7/1/2022 11:04,69.268,7.582,
660,7/1/2022 11:04,69.268,7.582,
661,7/1/2022 11:05,69.268,7.582,
662,7/1/2022 11:05,69.268,7.582,
663,7/1/2022 11:05,69.258,7.582,
664,7/1/2022 11:05,69.278,7.582,
665,7/1/2022 11:05,69.278,7.582,
666,7/1/2022 11:05,69.278,7.582,
667,7/1/2022 11:06,69.278,7.582,
668,7/1/2022 11:06,69.268,7.582,
669,7/1/2022 11:06,69.278,7.582,
670,7/1/2022 11:06,69.258,7.582,
671,7/1/2022 11:06,69.268,7.582,
672,7/1/2022 11:06,69.268,7.582,
673,7/1/2022 11:07,69.258,7.582,
674,7/1/2022 11:07,69.278,7.582,
675,7/1/2022 11:07,69.268,7.582,
676,7/1/2022 11:07,69.268,7.582,
677,7/1/2022 11:07,69.268,7.582,
678,7/1/2022 11:07,69.278,7.582,
679,7/1/2022 11:08,69.258,7.582,
680,7/1/2022 11:08,69.268,7.582,
681,7/1/2022 11:08,69.258,7.582,
682,7/1/2022 11:08,69.258,7.582,
683,7/1/2022 11:08,69.258,7.582,
684,7/1/2022 11:08,69.268,7.582,
685,7/1/2022 11:09,69.258,7.582,
686,7/1/2022 11:09,69.268,7.582,
687,7/1/2022 11:09,69.268,7.582,
688,7/1/2022 11:09,69.278,7.582,
689,7/1/2022 11:09,69.278,7.582,
690,7/1/2022 11:09,69.268,7.582,
691,7/1/2022 11:10,69.278,7.582,
692,7/1/2022 11:10,69.278,7.582,
693,7/1/2022 11:10,69.258,7.582,
694,7/1/2022 11:10,69.268,7.582,
695,7/1/2022 11:10,69.268,7.582,
696,7/1/2022 11:10,69.268,7.582,
697,7/1/2022 11:11,69.258,7.582,
698,7/1/2022 11:11,69.268,7.582,
699,7/1/2022 11:11,69.248,7.582,
700,7/1/2022 11:11,69.268,7.582,
701,7/1/2022 11:11,69.258,7.582,
702,7/1/2022 11:11,69.268,7.582,
703,7/1/2022 11:12,69.258,7.582,
704,7/1/2022 11:12,69.268,7.582,
705,7/1/2022 11:12,69.258,7.582,
706,7/1/2022 11:12,69.258,7.582,
707,7/1/2022 11:12,69.268,7.582,
708,7/1/2022 11:12,69.258,7.582,
709,7/1/2022 11:13,69.268,7.582,
710,7/1/2022 11:13,69.258,7.582,
711,7/1/2022 11:13,69.258,7.582,
712,7/1/2022 11:13,69.258,7.582,
713,7/1/2022 11:13,69.248,7.582,
714,7/1/2022 11:13,69.248,7.582,
715,7/1/2022 11:14,69.258,7.582,
716,7/1/2022 11:14,69.258,7.582,
717,7/1/2022 11:14,69.268,7.582,
718,7/1/2022 11:14,69.258,7.582,
719,7/1/2022 11:14,69.268,7.582,
720,7/1/2022 11:14,69.258,7.582,
721,7/1/2022 11:15,69.258,7.582,
722,7/1/2022 11:15,69.258,7.582,
723,7/1/2022 11:15,69.258,7.582,
724,7/1/2022 11:15,69.258,7.582,
725,7/1/2022 11:15,69.268,7.582,
726,7/1/2022 11:15,69.268,7.582,
727,7/1/2022 11:16,69.268,7.582,
728,7/1/2022 11:16,69.258,7.582,
729,7/1/2022 11:16,69.248,7.582,
730,7/1/2022 11:16,69.268,7.582,
731,7/1/2022 11:16,69.258,7.582,
732,7/1/2022 11:16,69.248,7.582,
733,7/1/2022 11:17,69.258,7.582,
734,7/1/2022 11:17,69.268,7.582,
735,7/1/2022 11:17,69.258,7.582,
736,7/1/2022 11:17,69.268,7.582,
737,7/1/2022 11:17,69.268,7.582,
738,7/1/2022 11:17,69.258,7.582,
739,7/1/2022 11:18,69.258,7.582,
740,7/1/2022 11:18,69.258,7.582,
741,7/1/2022 11:18,69.268,7.582,
742,7/1/2022 11:18,69.268,7.582,
743,7/1/2022 11:18,69.268,7.582,
744,7/1/2022 11:18,69.248,7.582,
745,7/1/2022 11:19,69.258,7.582,
746,7/1/2022 11:19,69.258,7.582,
747,7/1/2022 11:19,69.238,7.582,
748,7/1/2022 11:19,69.258,7.582,
749,7/1/2022 11:19,69.268,7.582,
750,7/1/2022 11:19,69.268,7.582,
751,7/1/2022 11:20,69.268,7.582,
752,7/1/2022 11:20,69.258,7.582,
753,7/1/2022 11:20,69.268,7.582,
754,7/1/2022 11:20,69.258,7.582,
755,7/1/2022 11:20,69.258,7.582,
756,7/1/2022 11:20,69.268,7.582,
757,7/1/2022 11:21,69.258,7.582,
758,7/1/2022 11:21,69.258,7.582,
759,7/1/2022 11:21,69.258,7.582,
760,7/1/2022 11:21,69.268,7.582,
761,7/1/2022 11:21,69.268,7.582,
762,7/1/2022 11:21,69.258,7.582,
763,7/1/2022 11:22,69.258,7.582,
764,7/1/2022 11:22,69.258,7.582,
765,7/1/2022 11:22,69.268,7.582,
766,7/1/2022 11:22,69.268,7.582,
767,7/1/2022 11:22,69.268,7.582,
768,7/1/2022 11:22,69.268,7.582,
769,7/1/2022 11:23,69.258,7.582,
770,7/1/2022 11:23,69.268,7.582,
771,7/1/2022 11:23,69.268,7.582,
772,7/1/2022 11:23,69.268,7.582,
773,7/1/2022 11:23,69.258,7.582,
774,7/1/2022 11:23,69.278,7.582,
775,7/1/2022 11:24,69.268,7.582,
776,7/1/2022 11:24,69.268,7.582,
777,7/1/2022 11:24,69.268,7.582,
778,7/1/2022 11:24,69.248,7.582,
779,7/1/2022 11:24,69.258,7.582,
780,7/1/2022 11:24,69.268,7.582,
781,7/1/2022 11:25,69.268,7.582,
782,7/1/2022 11:25,69.258,7.582,
783,7/1/2022 11:25,69.268,7.582,
784,7/1/2022 11:25,69.258,7.582,
785,7/1/2022 11:25,69.258,7.582,
786,7/1/2022 11:25,69.258,7.582,
787,7/1/2022 11:26,69.258,7.582,
788,7/1/2022 11:26,69.248,7.582,
789,7/1/2022 11:26,69.258,7.582,
790,7/1/2022 11:26,69.258,7.582,
791,7/1/2022 11:26,69.248,7.582,
792,7/1/2022 11:26,69.258,7.582,
793,7/1/2022 11:27,69.251,7.682,
794,7/1/2022 11:27,69.248,7.582,
795,7/1/2022 11:27,69.261,7.682,
796,7/1/2022 11:27,69.261,7.682,
797,7/1/2022 11:27,69.251,7.682,
798,7/1/2022 11:27,69.261,7.682,
799,7/1/2022 11:28,69.251,7.682,
800,7/1/2022 11:28,69.251,7.682,
801,7/1/2022 11:28,69.251,7.682,
802,7/1/2022 11:28,69.261,7.682,
803,7/1/2022 11:28,69.251,7.682,
804,7/1/2022 11:28,69.251,7.682,
805,7/1/2022 11:29,69.261,7.682,
806,7/1/2022 11:29,69.261,7.682,
807,7/1/2022 11:29,69.251,7.682,
808,7/1/2022 11:29,69.251,7.682,
809,7/1/2022 11:29,69.251,7.682,
810,7/1/2022 11:29,69.261,7.682,
811,7/1/2022 11:30,69.271,7.682,
812,7/1/2022 11:30,69.271,7.682,
813,7/1/2022 11:30,69.251,7.682,
814,7/1/2022 11:30,69.251,7.682,
815,7/1/2022 11:30,69.251,7.682,
816,7/1/2022 11:30,69.261,7.682,
817,7/1/2022 11:31,69.251,7.682,
818,7/1/2022 11:31,69.251,7.682,
819,7/1/2022 11:31,69.251,7.682,
820,7/1/2022 11:31,69.261,7.682,
821,7/1/2022 11:31,69.251,7.682,
822,7/1/2022 11:31,69.251,7.682,
823,7/1/2022 11:32,69.241,7.682,
824,7/1/2022 11:32,69.261,7.682,
825,7/1/2022 11:32,69.261,7.682,
826,7/1/2022 11:32,69.261,7.682,
827,7/1/2022 11:32,69.261,7.682,
828,7/1/2022 11:32,69.261,7.682,
829,7/1/2022 11:33,69.261,7.682,
830,7/1/2022 11:33,69.251,7.682,
831,7/1/2022 11:33,69.261,7.682,
832,7/1/2022 11:33,69.251,7.682,
833,7/1/2022 11:33,69.251,7.682,
834,7/1/2022 11:33,69.251,7.682,
835,7/1/2022 11:34,69.261,7.682,
836,7/1/2022 11:34,69.251,7.682,
837,7/1/2022 11:34,69.271,7.682,
838,7/1/2022 11:34,69.251,7.682,
839,7/1/2022 11:34,69.261,7.682,
840,7/1/2022 11:34,69.251,7.682,
841,7/1/2022 11:35,69.251,7.682,
842,7/1/2022 11:35,69.251,7.682,
843,7/1/2022 11:35,69.241,7.682,
844,7/1/2022 11:35,69.251,7.682,
845,7/1/2022 11:35,69.251,7.682,
846,7/1/2022 11:35,69.251,7.682,
847,7/1/2022 11:36,69.251,7.682,
848,7/1/2022 11:36,69.251,7.682,
849,7/1/2022 11:36,69.241,7.682,
850,7/1/2022 11:36,69.251,7.682,
851,7/1/2022 11:36,69.251,7.682,
852,7/1/2022 11:36,69.251,7.682,
853,7/1/2022 11:37,69.261,7.682,
854,7/1/2022 11:37,69.251,7.682,
855,7/1/2022 11:37,69.241,7.682,
856,7/1/2022 11:37,69.261,7.682,
857,7/1/2022 11:37,69.241,7.682,
858,7/1/2022 11:37,69.241,7.682,
859,7/1/2022 11:38,69.251,7.682,
860,7/1/2022 11:38,69.251,7.682,
861,7/1/2022 11:38,69.251,7.682,
862,7/1/2022 11:38,69.261,7.682,
863,7/1/2022 11:38,69.271,7.682,
864,7/1/2022 11:38,69.261,7.682,
865,7/1/2022 11:39,69.261,7.682,
866,7/1/2022 11:39,69.241,7.682,
867,7/1/2022 11:39,69.251,7.682,
868,7/1/2022 11:39,69.241,7.682,
869,7/1/2022 11:39,69.261,7.682,
870,7/1/2022 11:39,69.251,7.682,
871,7/1/2022 11:40,69.264,7.782,
872,7/1/2022 11:40,69.254,7.782,
873,7/1/2022 11:40,69.254,7.782,
874,7/1/2022 11:40,69.254,7.782,
875,7/1/2022 11:40,69.264,7.782,
876,7/1/2022 11:40,69.254,7.782,
877,7/1/2022 11:41,69.244,7.782,
878,7/1/2022 11:41,69.254,7.782,
879,7/1/2022 11:41,69.254,7.782,
880,7/1/2022 11:41,69.244,7.782,
881,7/1/2022 11:41,69.244,7.782,
882,7/1/2022 11:41,69.244,7.782,
883,7/1/2022 11:42,69.244,7.782,
884,7/1/2022 11:42,69.254,7.782,
885,7/1/2022 11:42,69.244,7.782,
886,7/1/2022 11:42,69.254,7.782,
887,7/1/2022 11:42,69.234,7.782,
888,7/1/2022 11:42,69.234,7.782,
889,7/1/2022 11:43,69.234,7.782,
890,7/1/2022 11:43,69.244,7.782,
891,7/1/2022 11:43,69.244,7.782,
892,7/1/2022 11:43,69.254,7.782,
893,7/1/2022 11:43,69.254,7.782,
894,7/1/2022 11:43,69.244,7.782,
895,7/1/2022 11:44,69.254,7.782,
896,7/1/2022 11:44,69.244,7.782,
897,7/1/2022 11:44,69.254,7.782,
898,7/1/2022 11:44,69.244,7.782,
899,7/1/2022 11:44,69.244,7.782,
900,7/1/2022 11:44,69.254,7.782,
901,7/1/2022 11:45,69.254,7.782,
902,7/1/2022 11:45,69.244,7.782,
903,7/1/2022 11:45,69.264,7.782,
904,7/1/2022 11:45,69.244,7.782,
905,7/1/2022 11:45,69.254,7.782,
906,7/1/2022 11:45,69.254,7.782,
907,7/1/2022 11:46,69.234,7.782,
908,7/1/2022 11:46,69.244,7.782,
909,7/1/2022 11:46,69.244,7.782,
910,7/1/2022 11:46,69.244,7.782,
911,7/1/2022 11:46,69.254,7.782,
912,7/1/2022 11:46,69.244,7.782,
913,7/1/2022 11:47,69.244,7.782,
914,7/1/2022 11:47,69.234,7.782,
915,7/1/2022 11:47,69.234,7.782,
916,7/1/2022 11:47,69.244,7.782,
917,7/1/2022 11:47,69.244,7.782,
918,7/1/2022 11:47,69.244,7.782,
919,7/1/2022 11:48,69.244,7.782,
920,7/1/2022 11:48,69.224,7.782,
921,7/1/2022 11:48,69.244,7.782,
922,7/1/2022 11:48,69.244,7.782,
923,7/1/2022 11:48,69.234,7.782,
924,7/1/2022 11:48,69.234,7.782,
925,7/1/2022 11:49,69.244,7.782,
926,7/1/2022 11:49,69.234,7.782,
927,7/1/2022 11:49,69.244,7.782,
928,7/1/2022 11:49,69.234,7.782,
929,7/1/2022 11:49,69.234,7.782,
930,7/1/2022 11:49,69.246,7.882,
931,7/1/2022 11:50,69.246,7.882,
932,7/1/2022 11:50,69.236,7.882,
933,7/1/2022 11:50,69.236,7.882,
934,7/1/2022 11:50,69.236,7.882,
935,7/1/2022 11:50,69.236,7.882,
936,7/1/2022 11:50,69.236,7.882,
937,7/1/2022 11:51,69.246,7.882,
938,7/1/2022 11:51,69.236,7.882,
939,7/1/2022 11:51,69.236,7.882,
940,7/1/2022 11:51,69.246,7.882,
941,7/1/2022 11:51,69.246,7.882,
942,7/1/2022 11:51,69.236,7.882,
943,7/1/2022 11:52,69.236,7.882,
944,7/1/2022 11:52,69.246,7.882,
945,7/1/2022 11:52,69.236,7.882,
946,7/1/2022 11:52,69.246,7.882,
947,7/1/2022 11:52,69.236,7.882,
948,7/1/2022 11:52,69.236,7.882,
949,7/1/2022 11:53,69.226,7.882,
950,7/1/2022 11:53,69.246,7.882,
951,7/1/2022 11:53,69.236,7.882,
952,7/1/2022 11:53,69.236,7.882,
953,7/1/2022 11:53,69.236,7.882,
954,7/1/2022 11:53,69.236,7.882,
955,7/1/2022 11:54,69.236,7.882,
956,7/1/2022 11:54,69.236,7.882,
957,7/1/2022 11:54,69.226,7.882,
958,7/1/2022 11:54,69.226,7.882,
959,7/1/2022 11:54,69.236,7.882,
960,7/1/2022 11:54,69.236,7.882,
961,7/1/2022 11:55,69.246,7.882,
962,7/1/2022 11:55,69.226,7.882,
963,7/1/2022 11:55,69.226,7.882,
964,7/1/2022 11:55,69.226,7.882,
965,7/1/2022 11:55,69.236,7.882,
966,7/1/2022 11:55,69.226,7.882,
967,7/1/2022 11:56,69.236,7.882,
968,7/1/2022 11:56,69.236,7.882,
969,7/1/2022 11:56,69.226,7.882,
970,7/1/2022 11:56,69.236,7.882,
971,7/1/2022 11:56,69.226,7.882,
972,7/1/2022 11:56,69.236,7.882,
973,7/1/2022 11:57,69.226,7.882,
974,7/1/2022 11:57,69.226,7.882,
975,7/1/2022 11:57,69.226,7.882,
976,7/1/2022 11:57,69.226,7.882,
977,7/1/2022 11:57,69.236,7.882,
978,7/1/2022 11:57,69.226,7.882,
979,7/1/2022 11:58,69.226,7.882,
980,7/1/2022 11:58,69.226,7.882,
981,7/1/2022 11:58,69.226,7.882,
982,7/1/2022 11:58,69.216,7.882,
983,7/1/2022 11:58,69.236,7.882,
984,7/1/2022 11:58,69.236,7.882,
985,7/1/2022 11:59,69.226,7.882,
986,7/1/2022 11:59,69.236,7.882,
987,7/1/2022 11:59,69.226,7.882,
988,7/1/2022 11:59,69.246,7.882,
989,7/1/2022 11:59,69.236,7.882,
990,7/1/2022 11:59,69.236,7.882,
991,7/1/2022 12:00,69.236,7.882,
992,7/1/2022 12:00,69.226,7.882,
993,7/1/2022 12:00,69.236,7.882,
994,7/1/2022 12:00,69.236,7.882,
995,7/1/2022 12:00,69.236,7.882,
996,7/1/2022 12:00,69.236,7.882,
997,7/1/2022 12:01,69.236,7.882,
998,7/1/2022 12:01,69.246,7.882,
999,7/1/2022 12:01,69.226,7.882,
1000,7/1/2022 12:01,69.236,7.882,
1001,7/1/2022 12:01,69.236,7.882,
1002,7/1/2022 12:01,69.236,7.882,
1003,7/1/2022 12:02,69.236,7.882,
1004,7/1/2022 12:02,69.226,7.882,
1005,7/1/2022 12:02,69.236,7.882,
1006,7/1/2022 12:02,69.226,7.882,
1007,7/1/2022 12:02,69.226,7.882,
1008,7/1/2022 12:02,69.226,7.882,
1009,7/1/2022 12:03,69.226,7.882,
1010,7/1/2022 12:03,69.236,7.882,
1011,7/1/2022 12:03,69.226,7.882,
1012,7/1/2022 12:03,69.226,7.882,
1013,7/1/2022 12:03,69.246,7.882,
1014,7/1/2022 12:03,69.236,7.882,
1015,7/1/2022 12:04,69.236,7.882,
1016,7/1/2022 12:04,69.226,7.882,
1017,7/1/2022 12:04,69.226,7.882,
1018,7/1/2022 12:04,69.236,7.882,
1019,7/1/2022 12:04,69.216,7.882,
1020,7/1/2022 12:04,69.236,7.882,
1021,7/1/2022 12:05,69.236,7.882,
1022,7/1/2022 12:05,69.226,7.882,
1023,7/1/2022 12:05,69.226,7.882,
1024,7/1/2022 12:05,69.226,7.882,
1025,7/1/2022 12:05,69.216,7.882,
1026,7/1/2022 12:05,69.216,7.882,
1027,7/1/2022 12:06,69.226,7.882,
1028,7/1/2022 12:06,69.226,7.882,
1029,7/1/2022 12:06,69.236,7.882,
1030,7/1/2022 12:06,69.226,7.882,
1031,7/1/2022 12:06,69.229,7.983,
1032,7/1/2022 12:06,69.229,7.983,
1033,7/1/2022 12:07,69.229,7.983,
1034,7/1/2022 12:07,69.239,7.983,
1035,7/1/2022 12:07,69.229,7.983,
1036,7/1/2022 12:07,69.239,7.983,
1037,7/1/2022 12:07,69.219,7.983,
1038,7/1/2022 12:07,69.239,7.983,
1039,7/1/2022 12:08,69.229,7.983,
1040,7/1/2022 12:08,69.229,7.983,
1041,7/1/2022 12:08,69.229,7.983,
1042,7/1/2022 12:08,69.219,7.983,
1043,7/1/2022 12:08,69.229,7.983,
1044,7/1/2022 12:08,69.219,7.983,
1045,7/1/2022 12:09,69.219,7.983,
1046,7/1/2022 12:09,69.229,7.983,
1047,7/1/2022 12:09,69.229,7.983,
1048,7/1/2022 12:09,69.229,7.983,
1049,7/1/2022 12:09,69.219,7.983,
1050,7/1/2022 12:09,69.219,7.983,
1051,7/1/2022 12:10,69.219,7.983,
1052,7/1/2022 12:10,69.229,7.983,
1053,7/1/2022 12:10,69.219,7.983,
1054,7/1/2022 12:10,69.229,7.983,
1055,7/1/2022 12:10,69.219,7.983,
1056,7/1/2022 12:10,69.219,7.983,
1057,7/1/2022 12:11,69.229,7.983,
1058,7/1/2022 12:11,69.229,7.983,
1059,7/1/2022 12:11,69.229,7.983,
1060,7/1/2022 12:11,69.219,7.983,
1061,7/1/2022 12:11,69.239,7.983,
1062,7/1/2022 12:11,69.229,7.983,
1063,7/1/2022 12:12,69.229,7.983,
1064,7/1/2022 12:12,69.229,7.983,
1065,7/1/2022 12:12,69.229,7.983,
1066,7/1/2022 12:12,69.229,7.983,
1067,7/1/2022 12:12,69.239,7.983,
1068,7/1/2022 12:12,69.229,7.983,
1069,7/1/2022 12:13,69.239,7.983,
1070,7/1/2022 12:13,69.219,7.983,
1071,7/1/2022 12:13,69.219,7.983,
1072,7/1/2022 12:13,69.229,7.983,
1073,7/1/2022 12:13,69.229,7.983,
1074,7/1/2022 12:13,69.229,7.983,
1075,7/1/2022 12:14,69.219,7.983,
1076,7/1/2022 12:14,69.229,7.983,
1077,7/1/2022 12:14,69.229,7.983,
1078,7/1/2022 12:14,69.219,7.983,
1079,7/1/2022 12:14,69.219,7.983,
1080,7/1/2022 12:14,69.229,7.983,
1081,7/1/2022 12:15,69.219,7.983,
1082,7/1/2022 12:15,69.219,7.983,
1083,7/1/2022 12:15,69.219,7.983,
1084,7/1/2022 12:15,69.229,7.983,
1085,7/1/2022 12:15,69.219,7.983,
1086,7/1/2022 12:15,69.229,7.983,
1087,7/1/2022 12:16,69.229,7.983,
1088,7/1/2022 12:16,69.219,7.983,
1089,7/1/2022 12:16,69.242,8.082,
1090,7/1/2022 12:16,69.229,7.983,
1091,7/1/2022 12:16,69.222,8.082,
1092,7/1/2022 12:16,69.222,8.082,
1093,7/1/2022 12:17,69.222,8.082,
1094,7/1/2022 12:17,69.232,8.082,
1095,7/1/2022 12:17,69.222,8.082,
1096,7/1/2022 12:17,69.232,8.082,
1097,7/1/2022 12:17,69.232,8.082,
1098,7/1/2022 12:17,69.222,8.082,
1099,7/1/2022 12:18,69.222,8.082,
1100,7/1/2022 12:18,69.222,8.082,
1101,7/1/2022 12:18,69.222,8.082,
1102,7/1/2022 12:18,69.232,8.082,
1103,7/1/2022 12:18,69.242,8.082,
1104,7/1/2022 12:18,69.222,8.082,
1105,7/1/2022 12:19,69.222,8.082,
1106,7/1/2022 12:19,69.232,8.082,
1107,7/1/2022 12:19,69.232,8.082,
1108,7/1/2022 12:19,69.222,8.082,
1109,7/1/2022 12:19,69.232,8.082,
1110,7/1/2022 12:19,69.222,8.082,
1111,7/1/2022 12:20,69.212,8.082,
1112,7/1/2022 12:20,69.222,8.082,
1113,7/1/2022 12:20,69.232,8.082,
1114,7/1/2022 12:20,69.222,8.082,
1115,7/1/2022 12:20,69.222,8.082,
1116,7/1/2022 12:20,69.222,8.082,
1117,7/1/2022 12:21,69.222,8.082,
1118,7/1/2022 12:21,69.222,8.082,
1119,7/1/2022 12:21,69.212,8.082,
1120,7/1/2022 12:21,69.222,8.082,
1121,7/1/2022 12:21,69.212,8.082,
1122,7/1/2022 12:21,69.212,8.082,
1123,7/1/2022 12:22,69.212,8.082,
1124,7/1/2022 12:22,69.212,8.082,
1125,7/1/2022 12:22,69.212,8.082,
1126,7/1/2022 12:22,69.232,8.082,
1127,7/1/2022 12:22,69.222,8.082,
1128,7/1/2022 12:22,69.222,8.082,
1129,7/1/2022 12:23,69.212,8.082,
1130,7/1/2022 12:23,69.222,8.082,
1131,7/1/2022 12:23,69.212,8.082,
1132,7/1/2022 12:23,69.222,8.082,
1133,7/1/2022 12:23,69.222,8.082,
1134,7/1/2022 12:23,69.222,8.082,
1135,7/1/2022 12:24,69.212,8.082,
1136,7/1/2022 12:24,69.222,8.082,
1137,7/1/2022 12:24,69.222,8.082,
1138,7/1/2022 12:24,69.212,8.082,
1139,7/1/2022 12:24,69.222,8.082,
1140,7/1/2022 12:24,69.222,8.082,
1141,7/1/2022 12:25,69.232,8.082,
1142,7/1/2022 12:25,69.222,8.082,
1143,7/1/2022 12:25,69.222,8.082,
1144,7/1/2022 12:25,69.222,8.082,
1145,7/1/2022 12:25,69.212,8.082,
1146,7/1/2022 12:25,69.212,8.082,
1147,7/1/2022 12:26,69.212,8.082,
1148,7/1/2022 12:26,69.222,8.082,
1149,7/1/2022 12:26,69.222,8.082,
1150,7/1/2022 12:26,69.212,8.082,
1151,7/1/2022 12:26,69.212,8.082,
1152,7/1/2022 12:26,69.212,8.082,
1153,7/1/2022 12:27,69.212,8.082,
1154,7/1/2022 12:27,69.212,8.082,
1155,7/1/2022 12:27,69.212,8.082,
1156,7/1/2022 12:27,69.212,8.082,
1157,7/1/2022 12:27,69.212,8.082,
1158,7/1/2022 12:27,69.212,8.082,
1159,7/1/2022 12:28,69.202,8.082,
1160,7/1/2022 12:28,69.212,8.082,
1161,7/1/2022 12:28,69.202,8.082,
1162,7/1/2022 12:28,69.212,8.082,
1163,7/1/2022 12:28,69.222,8.082,
1164,7/1/2022 12:28,69.212,8.082,
1165,7/1/2022 12:29,69.212,8.082,
1166,7/1/2022 12:29,69.212,8.082,
1167,7/1/2022 12:29,69.212,8.082,
1168,7/1/2022 12:29,69.202,8.082,
1169,7/1/2022 12:29,69.212,8.082,
1170,7/1/2022 12:29,69.202,8.082,
1171,7/1/2022 12:30,69.202,8.082,
1172,7/1/2022 12:30,69.202,8.082,
1173,7/1/2022 12:30,69.212,8.082,
1174,7/1/2022 12:30,69.222,8.082,
1175,7/1/2022 12:30,69.212,8.082,
1176,7/1/2022 12:30,69.212,8.082,
1177,7/1/2022 12:31,69.212,8.082,
1178,7/1/2022 12:31,69.212,8.082,
1179,7/1/2022 12:31,69.202,8.082,
1180,7/1/2022 12:31,69.202,8.082,
1181,7/1/2022 12:31,69.212,8.082,
1182,7/1/2022 12:31,69.212,8.082,
1183,7/1/2022 12:32,69.212,8.082,
1184,7/1/2022 12:32,69.212,8.082,
1185,7/1/2022 12:32,69.212,8.082,
1186,7/1/2022 12:32,69.212,8.082,
1187,7/1/2022 12:32,69.222,8.082,
1188,7/1/2022 12:32,69.212,8.082,
1189,7/1/2022 12:33,69.212,8.082,
1190,7/1/2022 12:33,69.212,8.082,
1191,7/1/2022 12:33,69.212,8.082,
1192,7/1/2022 12:33,69.212,8.082,
1193,7/1/2022 12:33,69.222,8.082,
1194,7/1/2022 12:33,69.222,8.082,
1195,7/1/2022 12:34,69.212,8.082,
1196,7/1/2022 12:34,69.212,8.082,
1197,7/1/2022 12:34,69.214,8.182,
1198,7/1/2022 12:34,69.214,8.182,
1199,7/1/2022 12:34,69.204,8.182,
1200,7/1/2022 12:34,69.214,8.182,
1201,7/1/2022 12:35,69.212,8.082,
1202,7/1/2022 12:35,69.204,8.182,
1203,7/1/2022 12:35,69.214,8.182,
1204,7/1/2022 12:35,69.225,8.182,
1205,7/1/2022 12:35,69.214,8.182,
1206,7/1/2022 12:35,69.214,8.182,
1207,7/1/2022 12:36,69.204,8.182,
1208,7/1/2022 12:36,69.204,8.182,
1209,7/1/2022 12:36,69.204,8.182,
1210,7/1/2022 12:36,69.204,8.182,
1211,7/1/2022 12:36,69.204,8.182,
1212,7/1/2022 12:36,69.225,8.182,
1213,7/1/2022 12:37,69.214,8.182,
1214,7/1/2022 12:37,69.204,8.182,
1215,7/1/2022 12:37,69.225,8.182,
1216,7/1/2022 12:37,69.204,8.182,
1217,7/1/2022 12:37,69.204,8.182,
1218,7/1/2022 12:37,69.204,8.182,
1219,7/1/2022 12:38,69.214,8.182,
1220,7/1/2022 12:38,69.204,8.182,
1221,7/1/2022 12:38,69.194,8.182,
1222,7/1/2022 12:38,69.204,8.182,
1223,7/1/2022 12:38,69.204,8.182,
1224,7/1/2022 12:38,69.194,8.182,
1225,7/1/2022 12:39,69.204,8.182,
