Device Name:,,OM-CP-VOLT101A
Device Description:,,Voltage Data Logger
Serial Number:,,R37297
Device ID:,,SynopticOld
,,
,,Channel 1
Date,Time,Voltage (ppm)
5/26/22,10:30:02 AM,431
5/26/22,10:30:03 AM,431
5/26/22,10:30:04 AM,436
5/26/22,10:30:05 AM,436
5/26/22,10:30:06 AM,436
5/26/22,10:30:07 AM,436
5/26/22,10:30:08 AM,436
5/26/22,10:30:09 AM,441
5/26/22,10:30:10 AM,441
5/26/22,10:30:11 AM,446
5/26/22,10:30:12 AM,441
5/26/22,10:30:13 AM,446
5/26/22,10:30:14 AM,446
5/26/22,10:30:15 AM,446
5/26/22,10:30:16 AM,446
5/26/22,10:30:17 AM,451
5/26/22,10:30:18 AM,451
5/26/22,10:30:19 AM,451
5/26/22,10:30:20 AM,451
5/26/22,10:30:21 AM,451
5/26/22,10:30:22 AM,451
5/26/22,10:30:23 AM,451
5/26/22,10:30:24 AM,451
5/26/22,10:30:25 AM,451
5/26/22,10:30:26 AM,451
5/26/22,10:30:27 AM,451
5/26/22,10:30:28 AM,451
5/26/22,10:30:29 AM,456
5/26/22,10:30:30 AM,456
5/26/22,10:30:31 AM,456
5/26/22,10:30:32 AM,461
5/26/22,10:30:33 AM,461
5/26/22,10:30:34 AM,461
5/26/22,10:30:35 AM,461
5/26/22,10:30:36 AM,466
5/26/22,10:30:37 AM,466
5/26/22,10:30:38 AM,466
5/26/22,10:30:39 AM,466
5/26/22,10:30:40 AM,466
5/26/22,10:30:41 AM,466
5/26/22,10:30:42 AM,471
5/26/22,10:30:43 AM,471
5/26/22,10:30:44 AM,476
5/26/22,10:30:45 AM,476
5/26/22,10:30:46 AM,476
5/26/22,10:30:47 AM,476
5/26/22,10:30:48 AM,476
5/26/22,10:30:49 AM,481
5/26/22,10:30:50 AM,481
5/26/22,10:30:51 AM,486
5/26/22,10:30:52 AM,486
5/26/22,10:30:53 AM,491
5/26/22,10:30:54 AM,496
5/26/22,10:30:55 AM,496
5/26/22,10:30:56 AM,501
5/26/22,10:30:57 AM,506
5/26/22,10:30:58 AM,511
5/26/22,10:30:59 AM,516
5/26/22,10:31:00 AM,521
5/26/22,10:31:01 AM,526
5/26/22,10:31:02 AM,536
5/26/22,10:31:03 AM,546
5/26/22,10:31:04 AM,551
5/26/22,10:31:05 AM,556
5/26/22,10:31:06 AM,566
5/26/22,10:31:07 AM,576
5/26/22,10:31:08 AM,586
5/26/22,10:31:09 AM,596
5/26/22,10:31:10 AM,601
5/26/22,10:31:11 AM,611
5/26/22,10:31:12 AM,626
5/26/22,10:31:13 AM,636
5/26/22,10:31:14 AM,646
5/26/22,10:31:15 AM,661
5/26/22,10:31:16 AM,671
5/26/22,10:31:17 AM,681
5/26/22,10:31:18 AM,696
5/26/22,10:31:19 AM,706
5/26/22,10:31:20 AM,722
5/26/22,10:31:21 AM,732
5/26/22,10:31:22 AM,742
5/26/22,10:31:23 AM,757
5/26/22,10:31:24 AM,767
5/26/22,10:31:25 AM,782
5/26/22,10:31:26 AM,792
5/26/22,10:31:27 AM,802
5/26/22,10:31:28 AM,817
5/26/22,10:31:29 AM,827
5/26/22,10:31:30 AM,842
5/26/22,10:31:31 AM,852
5/26/22,10:31:32 AM,862
5/26/22,10:31:33 AM,872
5/26/22,10:31:34 AM,887
5/26/22,10:31:35 AM,897
5/26/22,10:31:36 AM,907
5/26/22,10:31:37 AM,922
5/26/22,10:31:38 AM,932
5/26/22,10:31:39 AM,947
5/26/22,10:31:40 AM,957
5/26/22,10:31:41 AM,967
5/26/22,10:31:42 AM,977
5/26/22,10:31:43 AM,992
5/26/22,10:31:44 AM,997
5/26/22,10:31:45 AM,1012
5/26/22,10:31:46 AM,1017
5/26/22,10:31:47 AM,1027
5/26/22,10:31:48 AM,1037
5/26/22,10:31:49 AM,1047
5/26/22,10:31:50 AM,1057
5/26/22,10:31:51 AM,1062
5/26/22,10:31:52 AM,1072
5/26/22,10:31:53 AM,1082
5/26/22,10:31:54 AM,1092
5/26/22,10:31:55 AM,1102
5/26/22,10:31:56 AM,1112
5/26/22,10:31:57 AM,1117
5/26/22,10:31:58 AM,1127
5/26/22,10:31:59 AM,1137
5/26/22,10:32:00 AM,1147
5/26/22,10:32:01 AM,1162
5/26/22,10:32:02 AM,1167
5/26/22,10:32:03 AM,1177
5/26/22,10:32:04 AM,1187
5/26/22,10:32:05 AM,1197
5/26/22,10:32:06 AM,1213
5/26/22,10:32:07 AM,1218
5/26/22,10:32:08 AM,1233
5/26/22,10:32:09 AM,1243
5/26/22,10:32:10 AM,1253
5/26/22,10:32:11 AM,1263
5/26/22,10:32:12 AM,1268
5/26/22,10:32:13 AM,1283
5/26/22,10:32:14 AM,1293
5/26/22,10:32:15 AM,1298
5/26/22,10:32:16 AM,1308
5/26/22,10:32:17 AM,1318
5/26/22,10:32:18 AM,1323
5/26/22,10:32:19 AM,1333
5/26/22,10:32:20 AM,1348
5/26/22,10:32:21 AM,1358
5/26/22,10:32:22 AM,1363
5/26/22,10:32:23 AM,1373
5/26/22,10:32:24 AM,1383
5/26/22,10:32:25 AM,1393
5/26/22,10:32:26 AM,1403
5/26/22,10:32:27 AM,1413
5/26/22,10:32:28 AM,1418
5/26/22,10:32:29 AM,1428
5/26/22,10:32:30 AM,1438
5/26/22,10:32:31 AM,1453
5/26/22,10:32:32 AM,1458
5/26/22,10:32:33 AM,1463
5/26/22,10:32:34 AM,1473
5/26/22,10:32:35 AM,1483
5/26/22,10:32:36 AM,1493
5/26/22,10:32:37 AM,1498
5/26/22,10:32:38 AM,1503
5/26/22,10:32:39 AM,1508
5/26/22,10:32:40 AM,1518
5/26/22,10:32:41 AM,1528
5/26/22,10:32:42 AM,1533
5/26/22,10:32:43 AM,1538
5/26/22,10:32:44 AM,1543
5/26/22,10:32:45 AM,1553
5/26/22,10:32:46 AM,1558
5/26/22,10:32:47 AM,1563
5/26/22,10:32:48 AM,1563
5/26/22,10:32:49 AM,1573
5/26/22,10:32:50 AM,1578
5/26/22,10:32:51 AM,1583
5/26/22,10:32:52 AM,1588
5/26/22,10:32:53 AM,1593
5/26/22,10:32:54 AM,1603
5/26/22,10:32:55 AM,1608
5/26/22,10:32:56 AM,1613
5/26/22,10:32:57 AM,1623
5/26/22,10:32:58 AM,1628
5/26/22,10:32:59 AM,1633
5/26/22,10:33:00 AM,1643
5/26/22,10:33:01 AM,1648
5/26/22,10:33:02 AM,1658
5/26/22,10:33:03 AM,1668
5/26/22,10:33:04 AM,1673
5/26/22,10:33:05 AM,1684
5/26/22,10:33:06 AM,1689
5/26/22,10:33:07 AM,1699
5/26/22,10:33:08 AM,1704
5/26/22,10:33:09 AM,1709
5/26/22,10:33:10 AM,1719
5/26/22,10:33:11 AM,1724
5/26/22,10:33:12 AM,1734
5/26/22,10:33:13 AM,1739
5/26/22,10:33:14 AM,1744
5/26/22,10:33:15 AM,1749
5/26/22,10:33:16 AM,1759
5/26/22,10:33:17 AM,1764
5/26/22,10:33:18 AM,1769
5/26/22,10:33:19 AM,1774
5/26/22,10:33:20 AM,1779
5/26/22,10:33:21 AM,1784
5/26/22,10:33:22 AM,1789
5/26/22,10:33:23 AM,1799
5/26/22,10:33:24 AM,1799
5/26/22,10:33:25 AM,1809
5/26/22,10:33:26 AM,1814
5/26/22,10:33:27 AM,1819
5/26/22,10:33:28 AM,1829
5/26/22,10:33:29 AM,1834
5/26/22,10:33:30 AM,1839
5/26/22,10:33:31 AM,1849
5/26/22,10:33:32 AM,1859
5/26/22,10:33:33 AM,1864
5/26/22,10:33:34 AM,1874
5/26/22,10:33:35 AM,1879
5/26/22,10:33:36 AM,1889
5/26/22,10:33:37 AM,1899
5/26/22,10:33:38 AM,1904
5/26/22,10:33:39 AM,1914
5/26/22,10:33:40 AM,1924
5/26/22,10:33:41 AM,1934
5/26/22,10:33:42 AM,1939
5/26/22,10:33:43 AM,1949
5/26/22,10:33:44 AM,1954
5/26/22,10:33:45 AM,1959
5/26/22,10:33:46 AM,1964
5/26/22,10:33:47 AM,1974
5/26/22,10:33:48 AM,1979
5/26/22,10:33:49 AM,1984
5/26/22,10:33:50 AM,1984
5/26/22,10:33:51 AM,1994
5/26/22,10:33:52 AM,1999
5/26/22,10:33:53 AM,1999
5/26/22,10:33:54 AM,2004
5/26/22,10:33:55 AM,2009
5/26/22,10:33:56 AM,2014
5/26/22,10:33:57 AM,2024
5/26/22,10:33:58 AM,2029
5/26/22,10:33:59 AM,2034
5/26/22,10:34:00 AM,2039
5/26/22,10:34:01 AM,2044
5/26/22,10:34:02 AM,2049
5/26/22,10:34:03 AM,2059
5/26/22,10:34:04 AM,2064
5/26/22,10:34:05 AM,2069
5/26/22,10:34:06 AM,2074
5/26/22,10:34:07 AM,2079
5/26/22,10:34:08 AM,2084
5/26/22,10:34:09 AM,2089
5/26/22,10:34:10 AM,2094
5/26/22,10:34:11 AM,2099
5/26/22,10:34:12 AM,2104
5/26/22,10:34:13 AM,2109
5/26/22,10:34:14 AM,2119
5/26/22,10:34:15 AM,2124
5/26/22,10:34:16 AM,2129
5/26/22,10:34:17 AM,2134
5/26/22,10:34:18 AM,2144
5/26/22,10:34:19 AM,2154
5/26/22,10:34:20 AM,2159
