Serial_number:
2020435
Project ID:

Location:
BelowLake_Downstream
BelowLake_Downstream
UNIT: kPa
Offset: 0.000000 kPa
TEMPERATURE
UNIT: °C
Date,Time,ms,BelowLake_Downstream,TEMPERATURE
6/10/2022,12:30:00 pm,0,63.2722,6.801
6/10/2022,12:45:00 pm,0,63.2734,6.850
6/10/2022,01:00:00 pm,0,63.2661,6.895
6/10/2022,01:15:00 pm,0,63.2590,6.924
6/10/2022,01:30:00 pm,0,63.2495,6.961
6/10/2022,01:45:00 pm,0,63.2314,7.009
6/10/2022,02:00:00 pm,0,63.2193,7.104
6/10/2022,02:15:00 pm,0,63.2080,7.220
6/10/2022,02:30:00 pm,0,63.2034,7.298
6/10/2022,02:45:00 pm,0,63.1965,7.351
6/10/2022,03:00:00 pm,0,63.1906,7.435
6/10/2022,03:15:00 pm,0,63.1815,7.519
6/10/2022,03:30:00 pm,0,63.1658,7.615
6/10/2022,03:45:00 pm,0,63.1629,7.724
6/10/2022,04:00:00 pm,0,63.1566,7.786
6/10/2022,04:15:00 pm,0,63.1572,7.803
6/10/2022,04:30:00 pm,0,63.1599,7.819
6/10/2022,04:45:00 pm,0,63.1611,7.855
6/10/2022,05:00:00 pm,0,63.1603,7.883
6/10/2022,05:15:00 pm,0,63.1617,7.899
6/10/2022,05:30:00 pm,0,63.1629,7.894
6/10/2022,05:45:00 pm,0,63.1716,7.859
6/10/2022,06:00:00 pm,0,63.1813,7.816
6/10/2022,06:15:00 pm,0,63.1977,7.772
6/10/2022,06:30:00 pm,0,63.2128,7.717
6/10/2022,06:45:00 pm,0,63.2254,7.659
6/10/2022,07:00:00 pm,0,63.2341,7.597
6/10/2022,07:15:00 pm,0,63.2457,7.530
6/10/2022,07:30:00 pm,0,63.2545,7.460
6/10/2022,07:45:00 pm,0,63.2657,7.391
6/10/2022,08:00:00 pm,0,63.2705,7.327
6/10/2022,08:15:00 pm,0,63.2706,7.266
6/10/2022,08:30:00 pm,0,63.2706,7.207
6/10/2022,08:45:00 pm,0,63.2699,7.146
6/10/2022,09:00:00 pm,0,63.2758,7.086
6/10/2022,09:15:00 pm,0,63.2724,7.028
6/10/2022,09:30:00 pm,0,63.2737,6.974
6/10/2022,09:45:00 pm,0,63.2691,6.926
6/10/2022,10:00:00 pm,0,63.2566,6.878
6/10/2022,10:15:00 pm,0,63.2472,6.832
6/10/2022,10:30:00 pm,0,63.2434,6.792
6/10/2022,10:45:00 pm,0,63.2435,6.754
6/10/2022,11:00:00 pm,0,63.2447,6.717
6/10/2022,11:15:00 pm,0,63.2468,6.684
6/10/2022,11:30:00 pm,0,63.2441,6.651
6/10/2022,11:45:00 pm,0,63.2442,6.621
6/11/2022,12:00:00 am,0,63.2394,6.595
6/11/2022,12:15:00 am,0,63.2259,6.573
6/11/2022,12:30:00 am,0,63.2087,6.550
6/11/2022,12:45:00 am,0,63.1918,6.525
6/11/2022,01:00:00 am,0,63.1795,6.500
6/11/2022,01:15:00 am,0,63.1679,6.480
6/11/2022,01:30:00 am,0,63.1594,6.460
6/11/2022,01:45:00 am,0,63.1429,6.437
6/11/2022,02:00:00 am,0,63.1351,6.418
6/11/2022,02:15:00 am,0,63.1181,6.402
6/11/2022,02:30:00 am,0,63.1004,6.385
6/11/2022,02:45:00 am,0,63.0850,6.364
6/11/2022,03:00:00 am,0,63.0780,6.343
6/11/2022,03:15:00 am,0,63.0809,6.321
6/11/2022,03:30:00 am,0,63.0803,6.300
6/11/2022,03:45:00 am,0,63.0828,6.280
6/11/2022,04:00:00 am,0,63.0855,6.263
6/11/2022,04:15:00 am,0,63.0913,6.248
6/11/2022,04:30:00 am,0,63.0986,6.232
6/11/2022,04:45:00 am,0,63.0975,6.217
6/11/2022,05:00:00 am,0,63.0949,6.202
6/11/2022,05:15:00 am,0,63.1041,6.191
6/11/2022,05:30:00 am,0,63.1108,6.179
6/11/2022,05:45:00 am,0,63.1198,6.163
6/11/2022,06:00:00 am,0,63.1336,6.147
6/11/2022,06:15:00 am,0,63.1466,6.128
6/11/2022,06:30:00 am,0,63.1501,6.107
6/11/2022,06:45:00 am,0,63.1571,6.084
6/11/2022,07:00:00 am,0,63.1693,6.064
6/11/2022,07:15:00 am,0,63.1874,6.044
6/11/2022,07:30:00 am,0,63.2000,6.028
6/11/2022,07:45:00 am,0,63.2103,6.018
6/11/2022,08:00:00 am,0,63.2243,6.006
6/11/2022,08:15:00 am,0,63.2374,6.002
6/11/2022,08:30:00 am,0,63.2491,6.003
6/11/2022,08:45:00 am,0,63.2676,6.006
6/11/2022,09:00:00 am,0,63.2840,6.012
6/11/2022,09:15:00 am,0,63.2937,6.029
6/11/2022,09:30:00 am,0,63.3009,6.049
6/11/2022,09:45:00 am,0,63.3211,6.073
6/11/2022,10:00:00 am,0,63.3302,6.102
6/11/2022,10:15:00 am,0,63.3357,6.128
6/11/2022,10:30:00 am,0,63.3500,6.159
6/11/2022,10:45:00 am,0,63.3678,6.196
6/11/2022,11:00:00 am,0,63.3837,6.250
6/11/2022,11:15:00 am,0,63.3901,6.312
6/11/2022,11:30:00 am,0,63.4036,6.375
6/11/2022,11:45:00 am,0,63.4115,6.428
6/11/2022,12:00:00 pm,0,63.4198,6.471
6/11/2022,12:15:00 pm,0,63.4258,6.509
6/11/2022,12:30:00 pm,0,63.4221,6.538
6/11/2022,12:45:00 pm,0,63.4186,6.563
6/11/2022,01:00:00 pm,0,63.4040,6.611
6/11/2022,01:15:00 pm,0,63.3888,6.671
6/11/2022,01:30:00 pm,0,63.3816,6.726
6/11/2022,01:45:00 pm,0,63.3668,6.796
6/11/2022,02:00:00 pm,0,63.3500,6.848
6/11/2022,02:15:00 pm,0,63.3334,6.882
6/11/2022,02:30:00 pm,0,63.3202,6.907
6/11/2022,02:45:00 pm,0,63.2975,6.937
6/11/2022,03:00:00 pm,0,63.2836,7.001
6/11/2022,03:15:00 pm,0,63.2743,7.074
6/11/2022,03:30:00 pm,0,63.2613,7.118
6/11/2022,03:45:00 pm,0,63.2571,7.150
6/11/2022,04:00:00 pm,0,63.2504,7.205
6/11/2022,04:15:00 pm,0,63.2470,7.261
6/11/2022,04:30:00 pm,0,63.2490,7.313
6/11/2022,04:45:00 pm,0,63.2447,7.330
6/11/2022,05:00:00 pm,0,63.2417,7.335
6/11/2022,05:15:00 pm,0,63.2444,7.331
6/11/2022,05:30:00 pm,0,63.2518,7.312
6/11/2022,05:45:00 pm,0,63.2522,7.277
6/11/2022,06:00:00 pm,0,63.2515,7.230
6/11/2022,06:15:00 pm,0,63.2572,7.181
6/11/2022,06:30:00 pm,0,63.2607,7.131
6/11/2022,06:45:00 pm,0,63.2716,7.078
6/11/2022,07:00:00 pm,0,63.2793,7.019
6/11/2022,07:15:00 pm,0,63.2853,6.961
6/11/2022,07:30:00 pm,0,63.2876,6.906
6/11/2022,07:45:00 pm,0,63.2940,6.855
6/11/2022,08:00:00 pm,0,63.2967,6.808
6/11/2022,08:15:00 pm,0,63.3066,6.766
6/11/2022,08:30:00 pm,0,63.3084,6.722
6/11/2022,08:45:00 pm,0,63.3100,6.674
6/11/2022,09:00:00 pm,0,63.3106,6.624
6/11/2022,09:15:00 pm,0,63.3087,6.581
6/11/2022,09:30:00 pm,0,63.3090,6.542
6/11/2022,09:45:00 pm,0,63.3153,6.505
6/11/2022,10:00:00 pm,0,63.3136,6.471
6/11/2022,10:15:00 pm,0,63.3081,6.441
6/11/2022,10:30:00 pm,0,63.3074,6.418
6/11/2022,10:45:00 pm,0,63.3117,6.396
6/11/2022,11:00:00 pm,0,63.3113,6.373
6/11/2022,11:15:00 pm,0,63.3174,6.348
6/11/2022,11:30:00 pm,0,63.3164,6.323
6/11/2022,11:45:00 pm,0,63.3178,6.306
6/12/2022,12:00:00 am,0,63.3051,6.286
6/12/2022,12:15:00 am,0,63.2978,6.264
6/12/2022,12:30:00 am,0,63.2862,6.247
6/12/2022,12:45:00 am,0,63.2785,6.228
6/12/2022,01:00:00 am,0,63.2662,6.205
6/12/2022,01:15:00 am,0,63.2563,6.180
6/12/2022,01:30:00 am,0,63.2530,6.159
6/12/2022,01:45:00 am,0,63.2377,6.136
6/12/2022,02:00:00 am,0,63.2269,6.113
6/12/2022,02:15:00 am,0,63.2174,6.091
6/12/2022,02:30:00 am,0,63.2088,6.071
6/12/2022,02:45:00 am,0,63.2055,6.059
6/12/2022,03:00:00 am,0,63.2030,6.046
6/12/2022,03:15:00 am,0,63.2000,6.017
6/12/2022,03:30:00 am,0,63.1908,5.960
6/12/2022,03:45:00 am,0,63.1892,5.890
6/12/2022,04:00:00 am,0,63.1893,5.828
6/12/2022,04:15:00 am,0,63.1864,5.756
6/12/2022,04:30:00 am,0,63.1807,5.697
6/12/2022,04:45:00 am,0,63.1855,5.636
6/12/2022,05:00:00 am,0,63.1904,5.585
6/12/2022,05:15:00 am,0,63.1978,5.558
6/12/2022,05:30:00 am,0,63.2018,5.547
6/12/2022,05:45:00 am,0,63.2122,5.545
6/12/2022,06:00:00 am,0,63.2194,5.544
6/12/2022,06:15:00 am,0,63.2247,5.546
6/12/2022,06:30:00 am,0,63.2377,5.545
6/12/2022,06:45:00 am,0,63.2491,5.549
6/12/2022,07:00:00 am,0,63.2518,5.557
6/12/2022,07:15:00 am,0,63.2624,5.567
6/12/2022,07:30:00 am,0,63.2676,5.582
6/12/2022,07:45:00 am,0,63.2764,5.598
6/12/2022,08:00:00 am,0,63.2895,5.613
6/12/2022,08:15:00 am,0,63.2947,5.628
6/12/2022,08:30:00 am,0,63.3086,5.645
6/12/2022,08:45:00 am,0,63.3133,5.665
6/12/2022,09:00:00 am,0,63.3112,5.690
6/12/2022,09:15:00 am,0,63.3212,5.716
6/12/2022,09:30:00 am,0,63.3282,5.748
6/12/2022,09:45:00 am,0,63.3342,5.789
6/12/2022,10:00:00 am,0,63.3433,5.843
6/12/2022,10:15:00 am,0,63.3526,5.893
6/12/2022,10:30:00 am,0,63.3576,5.947
6/12/2022,10:45:00 am,0,63.3615,6.033
6/12/2022,11:00:00 am,0,63.3588,6.127
6/12/2022,11:15:00 am,0,63.3496,6.218
6/12/2022,11:30:00 am,0,63.3557,6.311
6/12/2022,11:45:00 am,0,63.3475,6.401
6/12/2022,12:00:00 pm,0,63.3527,6.480
6/12/2022,12:15:00 pm,0,63.3539,6.563
6/12/2022,12:30:00 pm,0,63.3572,6.641
6/12/2022,12:45:00 pm,0,63.3477,6.699
6/12/2022,01:00:00 pm,0,63.3437,6.762
6/12/2022,01:15:00 pm,0,63.3354,6.815
6/12/2022,01:30:00 pm,0,63.3304,6.865
6/12/2022,01:45:00 pm,0,63.3154,6.926
6/12/2022,02:00:00 pm,0,63.3035,6.976
6/12/2022,02:15:00 pm,0,63.2937,7.042
6/12/2022,02:30:00 pm,0,63.2930,7.112
6/12/2022,02:45:00 pm,0,63.2853,7.214
6/12/2022,03:00:00 pm,0,63.2832,7.322
6/12/2022,03:15:00 pm,0,63.2748,7.399
6/12/2022,03:30:00 pm,0,63.2724,7.462
6/12/2022,03:45:00 pm,0,63.2694,7.514
6/12/2022,04:00:00 pm,0,63.2720,7.567
6/12/2022,04:15:00 pm,0,63.2668,7.626
6/12/2022,04:30:00 pm,0,63.2615,7.683
6/12/2022,04:45:00 pm,0,63.2550,7.696
6/12/2022,05:00:00 pm,0,63.2535,7.690
6/12/2022,05:15:00 pm,0,63.2464,7.684
6/12/2022,05:30:00 pm,0,63.2494,7.672
6/12/2022,05:45:00 pm,0,63.2491,7.655
6/12/2022,06:00:00 pm,0,63.2441,7.613
6/12/2022,06:15:00 pm,0,63.2449,7.549
6/12/2022,06:30:00 pm,0,63.2531,7.480
6/12/2022,06:45:00 pm,0,63.2514,7.407
6/12/2022,07:00:00 pm,0,63.2572,7.328
6/12/2022,07:15:00 pm,0,63.2654,7.247
6/12/2022,07:30:00 pm,0,63.2696,7.166
6/12/2022,07:45:00 pm,0,63.2729,7.092
6/12/2022,08:00:00 pm,0,63.2761,7.023
6/12/2022,08:15:00 pm,0,63.2792,6.957
6/12/2022,08:30:00 pm,0,63.2788,6.893
6/12/2022,08:45:00 pm,0,63.2781,6.829
6/12/2022,09:00:00 pm,0,63.2793,6.768
6/12/2022,09:15:00 pm,0,63.2835,6.706
6/12/2022,09:30:00 pm,0,63.2920,6.648
6/12/2022,09:45:00 pm,0,63.3099,6.598
6/12/2022,10:00:00 pm,0,63.3060,6.551
6/12/2022,10:15:00 pm,0,63.3037,6.506
6/12/2022,10:30:00 pm,0,63.2991,6.465
6/12/2022,10:45:00 pm,0,63.3009,6.431
6/12/2022,11:00:00 pm,0,63.2902,6.403
6/12/2022,11:15:00 pm,0,63.2822,6.372
6/12/2022,11:30:00 pm,0,63.2753,6.340
6/12/2022,11:45:00 pm,0,63.2664,6.310
6/13/2022,12:00:00 am,0,63.2608,6.275
6/13/2022,12:15:00 am,0,63.2534,6.242
6/13/2022,12:30:00 am,0,63.2458,6.209
6/13/2022,12:45:00 am,0,63.2293,6.175
6/13/2022,01:00:00 am,0,63.2224,6.147
6/13/2022,01:15:00 am,0,63.2052,6.120
6/13/2022,01:30:00 am,0,63.1997,6.092
6/13/2022,01:45:00 am,0,63.1844,6.064
6/13/2022,02:00:00 am,0,63.1731,6.037
6/13/2022,02:15:00 am,0,63.1617,6.011
6/13/2022,02:30:00 am,0,63.1521,5.985
6/13/2022,02:45:00 am,0,63.1457,5.962
6/13/2022,03:00:00 am,0,63.1336,5.939
6/13/2022,03:15:00 am,0,63.1263,5.914
6/13/2022,03:30:00 am,0,63.1238,5.890
6/13/2022,03:45:00 am,0,63.1151,5.869
6/13/2022,04:00:00 am,0,63.1196,5.852
6/13/2022,04:15:00 am,0,63.1172,5.833
6/13/2022,04:30:00 am,0,63.1164,5.815
6/13/2022,04:45:00 am,0,63.1233,5.797
6/13/2022,05:00:00 am,0,63.1200,5.777
6/13/2022,05:15:00 am,0,63.1267,5.755
6/13/2022,05:30:00 am,0,63.1416,5.734
6/13/2022,05:45:00 am,0,63.1521,5.716
6/13/2022,06:00:00 am,0,63.1585,5.695
6/13/2022,06:15:00 am,0,63.1555,5.668
6/13/2022,06:30:00 am,0,63.1625,5.642
6/13/2022,06:45:00 am,0,63.1807,5.616
6/13/2022,07:00:00 am,0,63.1918,5.592
6/13/2022,07:15:00 am,0,63.2057,5.572
6/13/2022,07:30:00 am,0,63.2095,5.556
6/13/2022,07:45:00 am,0,63.2212,5.549
6/13/2022,08:00:00 am,0,63.2255,5.549
6/13/2022,08:15:00 am,0,63.2331,5.553
6/13/2022,08:30:00 am,0,63.2527,5.560
6/13/2022,08:45:00 am,0,63.2599,5.572
6/13/2022,09:00:00 am,0,63.2723,5.590
6/13/2022,09:15:00 am,0,63.2791,5.616
6/13/2022,09:30:00 am,0,63.2894,5.648
6/13/2022,09:45:00 am,0,63.2881,5.690
6/13/2022,10:00:00 am,0,63.2915,5.747
6/13/2022,10:15:00 am,0,63.2986,5.806
6/13/2022,10:30:00 am,0,63.3060,5.867
6/13/2022,10:45:00 am,0,63.3118,5.935
6/13/2022,11:00:00 am,0,63.3184,6.005
6/13/2022,11:15:00 am,0,63.3186,6.093
6/13/2022,11:30:00 am,0,63.3111,6.193
6/13/2022,11:45:00 am,0,63.3128,6.288
6/13/2022,12:00:00 pm,0,63.3159,6.408
6/13/2022,12:15:00 pm,0,63.3144,6.495
6/13/2022,12:30:00 pm,0,63.3178,6.588
6/13/2022,12:45:00 pm,0,63.3182,6.682
6/13/2022,01:00:00 pm,0,63.3122,6.758
6/13/2022,01:15:00 pm,0,63.3025,6.848
6/13/2022,01:30:00 pm,0,63.3018,6.920
6/13/2022,01:45:00 pm,0,63.3047,7.010
6/13/2022,02:00:00 pm,0,63.2940,7.080
6/13/2022,02:15:00 pm,0,63.2858,7.139
6/13/2022,02:30:00 pm,0,63.2730,7.204
6/13/2022,02:45:00 pm,0,63.2568,7.236
6/13/2022,03:00:00 pm,0,63.2483,7.297
6/13/2022,03:15:00 pm,0,63.2440,7.337
6/13/2022,03:30:00 pm,0,63.2292,7.357
6/13/2022,03:45:00 pm,0,63.2233,7.384
6/13/2022,04:00:00 pm,0,63.2117,7.387
6/13/2022,04:15:00 pm,0,63.2114,7.401
6/13/2022,04:30:00 pm,0,63.2171,7.415
6/13/2022,04:45:00 pm,0,63.2080,7.410
6/13/2022,05:00:00 pm,0,63.2094,7.392
6/13/2022,05:15:00 pm,0,63.2130,7.362
6/13/2022,05:30:00 pm,0,63.2130,7.323
6/13/2022,05:45:00 pm,0,63.2187,7.275
6/13/2022,06:00:00 pm,0,63.2248,7.215
6/13/2022,06:15:00 pm,0,63.2206,7.146
6/13/2022,06:30:00 pm,0,63.2267,7.076
6/13/2022,06:45:00 pm,0,63.2176,7.005
6/13/2022,07:00:00 pm,0,63.2103,6.927
6/13/2022,07:15:00 pm,0,63.2111,6.851
6/13/2022,07:30:00 pm,0,63.2089,6.775
6/13/2022,07:45:00 pm,0,63.2069,6.696
6/13/2022,08:00:00 pm,0,63.2141,6.619
6/13/2022,08:15:00 pm,0,63.2111,6.551
6/13/2022,08:30:00 pm,0,63.2189,6.487
6/13/2022,08:45:00 pm,0,63.2299,6.427
6/13/2022,09:00:00 pm,0,63.2400,6.371
6/13/2022,09:15:00 pm,0,63.2372,6.319
6/13/2022,09:30:00 pm,0,63.2417,6.273
6/13/2022,09:45:00 pm,0,63.2336,6.228
6/13/2022,10:00:00 pm,0,63.2390,6.186
6/13/2022,10:15:00 pm,0,63.2406,6.145
6/13/2022,10:30:00 pm,0,63.2396,6.107
6/13/2022,10:45:00 pm,0,63.2302,6.071
6/13/2022,11:00:00 pm,0,63.2309,6.035
6/13/2022,11:15:00 pm,0,63.2251,5.997
6/13/2022,11:30:00 pm,0,63.2117,5.962
6/13/2022,11:45:00 pm,0,63.2031,5.931
6/14/2022,12:00:00 am,0,63.1949,5.902
6/14/2022,12:15:00 am,0,63.1825,5.872
6/14/2022,12:30:00 am,0,63.1713,5.845
6/14/2022,12:45:00 am,0,63.1571,5.818
6/14/2022,01:00:00 am,0,63.1524,5.795
6/14/2022,01:15:00 am,0,63.1417,5.776
6/14/2022,01:30:00 am,0,63.1321,5.759
6/14/2022,01:45:00 am,0,63.1254,5.743
6/14/2022,02:00:00 am,0,63.1173,5.726
6/14/2022,02:15:00 am,0,63.1144,5.713
6/14/2022,02:30:00 am,0,63.1045,5.699
6/14/2022,02:45:00 am,0,63.0945,5.683
6/14/2022,03:00:00 am,0,63.0883,5.669
6/14/2022,03:15:00 am,0,63.0892,5.659
6/14/2022,03:30:00 am,0,63.0844,5.647
6/14/2022,03:45:00 am,0,63.0702,5.639
6/14/2022,04:00:00 am,0,63.0665,5.631
6/14/2022,04:15:00 am,0,63.0677,5.623
6/14/2022,04:30:00 am,0,63.0670,5.613
6/14/2022,04:45:00 am,0,63.0595,5.602
6/14/2022,05:00:00 am,0,63.0643,5.591
6/14/2022,05:15:00 am,0,63.0747,5.584
6/14/2022,05:30:00 am,0,63.0770,5.572
6/14/2022,05:45:00 am,0,63.0861,5.557
6/14/2022,06:00:00 am,0,63.0848,5.537
6/14/2022,06:15:00 am,0,63.0906,5.519
6/14/2022,06:30:00 am,0,63.1001,5.504
6/14/2022,06:45:00 am,0,63.1156,5.490
6/14/2022,07:00:00 am,0,63.1204,5.477
6/14/2022,07:15:00 am,0,63.1311,5.474
6/14/2022,07:30:00 am,0,63.1533,5.476
6/14/2022,07:45:00 am,0,63.1550,5.486
6/14/2022,08:00:00 am,0,63.1677,5.498
6/14/2022,08:15:00 am,0,63.1750,5.518
6/14/2022,08:30:00 am,0,63.1851,5.544
6/14/2022,08:45:00 am,0,63.1919,5.574
6/14/2022,09:00:00 am,0,63.1949,5.615
6/14/2022,09:15:00 am,0,63.2005,5.664
6/14/2022,09:30:00 am,0,63.2119,5.725
6/14/2022,09:45:00 am,0,63.2304,5.787
6/14/2022,10:00:00 am,0,63.2299,5.846
6/14/2022,10:15:00 am,0,63.2408,5.931
6/14/2022,10:30:00 am,0,63.2391,6.005
6/14/2022,10:45:00 am,0,63.2402,6.077
6/14/2022,11:00:00 am,0,63.2449,6.156
6/14/2022,11:15:00 am,0,63.2394,6.216
6/14/2022,11:30:00 am,0,63.2472,6.297
6/14/2022,11:45:00 am,0,63.2481,6.397
6/14/2022,12:00:00 pm,0,63.2506,6.479
6/14/2022,12:15:00 pm,0,63.2516,6.574
6/14/2022,12:30:00 pm,0,63.2486,6.700
6/14/2022,12:45:00 pm,0,63.2401,6.842
6/14/2022,01:00:00 pm,0,63.2426,6.979
6/14/2022,01:15:00 pm,0,63.2432,7.092
6/14/2022,01:30:00 pm,0,63.2338,7.187
6/14/2022,01:45:00 pm,0,63.2170,7.279
6/14/2022,02:00:00 pm,0,63.2190,7.382
6/14/2022,02:15:00 pm,0,63.2079,7.426
6/14/2022,02:30:00 pm,0,63.1902,7.485
6/14/2022,02:45:00 pm,0,63.1879,7.562
6/14/2022,03:00:00 pm,0,63.1732,7.594
6/14/2022,03:15:00 pm,0,63.1676,7.671
6/14/2022,03:30:00 pm,0,63.1648,7.698
6/14/2022,03:45:00 pm,0,63.1514,7.687
6/14/2022,04:00:00 pm,0,63.1414,7.707
6/14/2022,04:15:00 pm,0,63.1400,7.733
6/14/2022,04:30:00 pm,0,63.1363,7.766
6/14/2022,04:45:00 pm,0,63.1409,7.779
6/14/2022,05:00:00 pm,0,63.1392,7.747
6/14/2022,05:15:00 pm,0,63.1409,7.701
6/14/2022,05:30:00 pm,0,63.1376,7.662
6/14/2022,05:45:00 pm,0,63.1376,7.611
6/14/2022,06:00:00 pm,0,63.1325,7.541
6/14/2022,06:15:00 pm,0,63.1302,7.470
6/14/2022,06:30:00 pm,0,63.1255,7.402
6/14/2022,06:45:00 pm,0,63.1313,7.326
6/14/2022,07:00:00 pm,0,63.1398,7.234
6/14/2022,07:15:00 pm,0,63.1511,7.143
6/14/2022,07:30:00 pm,0,63.1568,7.055
6/14/2022,07:45:00 pm,0,63.1526,6.969
6/14/2022,08:00:00 pm,0,63.1498,6.885
6/14/2022,08:15:00 pm,0,63.1481,6.808
6/14/2022,08:30:00 pm,0,63.1460,6.737
6/14/2022,08:45:00 pm,0,63.1486,6.660
6/14/2022,09:00:00 pm,0,63.1499,6.584
6/14/2022,09:15:00 pm,0,63.1570,6.515
