Serial_number:
2020430
Project ID:

Location:
Well_01
Well_01
UNIT: kPa
Offset: 0.000000 kPa
TEMPERATURE
UNIT: °C
Date,Time,ms,Well_01,TEMPERATURE
7/28/2022,09:00:03 am,0,66.3375,7.206
7/28/2022,09:15:03 am,0,66.3572,7.214
7/28/2022,09:30:03 am,0,66.3673,7.224
7/28/2022,09:45:03 am,0,66.3678,7.235
7/28/2022,10:00:03 am,0,66.3654,7.252
7/28/2022,10:15:03 am,0,66.3575,7.259
7/28/2022,10:30:03 am,0,66.3609,7.272
7/28/2022,10:45:03 am,0,66.3592,7.285
7/28/2022,11:00:03 am,0,66.3569,7.298
7/28/2022,11:15:03 am,0,66.3441,7.311
7/28/2022,11:30:03 am,0,66.3413,7.323
7/28/2022,11:45:03 am,0,66.3399,7.335
7/28/2022,12:00:03 pm,0,66.3405,7.345
7/28/2022,12:15:03 pm,0,66.3192,7.355
7/28/2022,12:30:03 pm,0,66.3161,7.364
7/28/2022,12:45:03 pm,0,66.3056,7.373
7/28/2022,01:00:03 pm,0,66.3003,7.381
7/28/2022,01:15:03 pm,0,66.2801,7.389
7/28/2022,01:30:03 pm,0,66.2764,7.396
7/28/2022,01:45:03 pm,0,66.2724,7.403
7/28/2022,02:00:03 pm,0,66.2667,7.410
7/28/2022,02:15:03 pm,0,66.2509,7.416
7/28/2022,02:30:03 pm,0,66.2341,7.422
7/28/2022,02:45:03 pm,0,66.2227,7.428
7/28/2022,03:00:03 pm,0,66.1988,7.434
7/28/2022,03:15:03 pm,0,66.1835,7.438
7/28/2022,03:30:03 pm,0,66.1780,7.443
7/28/2022,03:45:03 pm,0,66.1673,7.447
7/28/2022,04:00:03 pm,0,66.1537,7.451
7/28/2022,04:15:03 pm,0,66.1367,7.454
7/28/2022,04:30:03 pm,0,66.1342,7.459
7/28/2022,04:45:03 pm,0,66.1342,7.461
7/28/2022,05:00:03 pm,0,66.1292,7.465
7/28/2022,05:15:03 pm,0,66.1211,7.468
7/28/2022,05:30:03 pm,0,66.1288,7.470
7/28/2022,05:45:03 pm,0,66.1308,7.473
7/28/2022,06:00:03 pm,0,66.1367,7.475
7/28/2022,06:15:03 pm,0,66.1443,7.478
7/28/2022,06:30:03 pm,0,66.1576,7.480
7/28/2022,06:45:03 pm,0,66.1612,7.482
7/28/2022,07:00:03 pm,0,66.1785,7.485
7/28/2022,07:15:03 pm,0,66.1900,7.487
7/28/2022,07:30:03 pm,0,66.1978,7.489
7/28/2022,07:45:03 pm,0,66.2083,7.490
7/28/2022,08:00:03 pm,0,66.2095,7.492
7/28/2022,08:15:03 pm,0,66.2179,7.494
7/28/2022,08:30:03 pm,0,66.2249,7.496
7/28/2022,08:45:03 pm,0,66.2311,7.498
7/28/2022,09:00:03 pm,0,66.2399,7.499
7/28/2022,09:15:03 pm,0,66.2416,7.501
7/28/2022,09:30:03 pm,0,66.2584,7.503
7/28/2022,09:45:03 pm,0,66.2744,7.505
7/28/2022,10:00:03 pm,0,66.2704,7.507
7/28/2022,10:15:03 pm,0,66.2767,7.509
7/28/2022,10:30:03 pm,0,66.2750,7.510
7/28/2022,10:45:03 pm,0,66.2795,7.512
7/28/2022,11:00:03 pm,0,66.2787,7.514
7/28/2022,11:15:03 pm,0,66.2789,7.516
7/28/2022,11:30:03 pm,0,66.2638,7.519
7/28/2022,11:45:03 pm,0,66.2588,7.522
7/29/2022,12:00:03 am,0,66.2463,7.523
7/29/2022,12:15:03 am,0,66.2427,7.526
7/29/2022,12:30:03 am,0,66.2339,7.528
7/29/2022,12:45:03 am,0,66.2296,7.530
7/29/2022,01:00:03 am,0,66.2221,7.530
7/29/2022,01:15:03 am,0,66.2152,7.510
7/29/2022,01:30:03 am,0,66.2060,7.480
7/29/2022,01:45:03 am,0,66.1913,7.455
7/29/2022,02:00:03 am,0,66.1746,7.426
7/29/2022,02:15:03 am,0,66.1618,7.399
7/29/2022,02:30:03 am,0,66.1469,7.375
7/29/2022,02:45:03 am,0,66.1390,7.365
7/29/2022,03:00:03 am,0,66.1341,7.347
7/29/2022,03:15:03 am,0,66.1340,7.334
7/29/2022,03:30:03 am,0,66.1228,7.314
7/29/2022,03:45:03 am,0,66.1248,7.305
7/29/2022,04:00:03 am,0,66.1104,7.289
7/29/2022,04:15:03 am,0,66.1107,7.272
7/29/2022,04:30:03 am,0,66.1102,7.259
7/29/2022,04:45:03 am,0,66.1141,7.240
7/29/2022,05:00:03 am,0,66.1173,7.224
7/29/2022,05:15:03 am,0,66.1232,7.212
7/29/2022,05:30:03 am,0,66.1304,7.193
7/29/2022,05:45:03 am,0,66.1336,7.171
7/29/2022,06:00:03 am,0,66.1377,7.158
7/29/2022,06:15:03 am,0,66.1396,7.142
7/29/2022,06:30:03 am,0,66.1481,7.137
7/29/2022,06:45:03 am,0,66.1566,7.130
7/29/2022,07:00:03 am,0,66.1755,7.108
7/29/2022,07:15:03 am,0,66.1910,7.141
7/29/2022,07:30:03 am,0,66.2024,7.099
7/29/2022,07:45:03 am,0,66.2213,7.077
7/29/2022,08:00:03 am,0,66.2300,7.088
7/29/2022,08:15:03 am,0,66.2460,7.107
7/29/2022,08:30:03 am,0,66.2570,7.130
7/29/2022,08:45:03 am,0,66.2663,7.155
7/29/2022,09:00:03 am,0,66.2806,7.176
7/29/2022,09:15:03 am,0,66.2813,7.199
7/29/2022,09:30:03 am,0,66.2856,7.222
7/29/2022,09:45:03 am,0,66.2907,7.242
7/29/2022,10:00:03 am,0,66.2942,7.264
7/29/2022,10:15:03 am,0,66.2921,7.283
7/29/2022,10:30:03 am,0,66.2829,7.300
7/29/2022,10:45:03 am,0,66.2817,7.317
7/29/2022,11:00:03 am,0,66.2897,7.332
7/29/2022,11:15:03 am,0,66.2760,7.346
7/29/2022,11:30:03 am,0,66.2701,7.359
7/29/2022,11:45:03 am,0,66.2696,7.372
7/29/2022,12:00:03 pm,0,66.2569,7.385
7/29/2022,12:15:03 pm,0,66.2499,7.396
7/29/2022,12:30:03 pm,0,66.2345,7.406
7/29/2022,12:45:03 pm,0,66.2329,7.416
7/29/2022,01:00:03 pm,0,66.2225,7.425
7/29/2022,01:15:03 pm,0,66.2236,7.434
7/29/2022,01:30:03 pm,0,66.2071,7.441
7/29/2022,01:45:03 pm,0,66.1949,7.449
7/29/2022,02:00:03 pm,0,66.1836,7.455
7/29/2022,02:15:03 pm,0,66.1751,7.461
7/29/2022,02:30:03 pm,0,66.1608,7.467
7/29/2022,02:45:03 pm,0,66.1323,7.472
7/29/2022,03:00:03 pm,0,66.1105,7.478
7/29/2022,03:15:03 pm,0,66.1088,7.482
7/29/2022,03:30:03 pm,0,66.0977,7.486
7/29/2022,03:45:03 pm,0,66.0933,7.490
7/29/2022,04:00:03 pm,0,66.0847,7.494
7/29/2022,04:15:03 pm,0,66.0793,7.497
7/29/2022,04:30:03 pm,0,66.0823,7.501
7/29/2022,04:45:03 pm,0,66.0832,7.505
7/29/2022,05:00:03 pm,0,66.0805,7.508
7/29/2022,05:15:03 pm,0,66.0810,7.510
7/29/2022,05:30:03 pm,0,66.0773,7.513
7/29/2022,05:45:03 pm,0,66.0807,7.516
7/29/2022,06:00:03 pm,0,66.0862,7.519
7/29/2022,06:15:03 pm,0,66.0831,7.522
7/29/2022,06:30:03 pm,0,66.0840,7.524
7/29/2022,06:45:03 pm,0,66.0858,7.527
7/29/2022,07:00:03 pm,0,66.0946,7.530
7/29/2022,07:15:03 pm,0,66.0996,7.533
7/29/2022,07:30:03 pm,0,66.1044,7.535
7/29/2022,07:45:03 pm,0,66.0944,7.539
7/29/2022,08:00:03 pm,0,66.1008,7.541
7/29/2022,08:15:03 pm,0,66.0973,7.544
7/29/2022,08:30:03 pm,0,66.1069,7.547
7/29/2022,08:45:03 pm,0,66.1073,7.550
7/29/2022,09:00:03 pm,0,66.1224,7.553
7/29/2022,09:15:03 pm,0,66.1326,7.556
7/29/2022,09:30:03 pm,0,66.1462,7.560
7/29/2022,09:45:03 pm,0,66.1609,7.563
7/29/2022,10:00:03 pm,0,66.1749,7.567
7/29/2022,10:15:03 pm,0,66.1844,7.571
7/29/2022,10:30:03 pm,0,66.1857,7.575
7/29/2022,10:45:03 pm,0,66.1845,7.578
7/29/2022,11:00:03 pm,0,66.1930,7.582
7/29/2022,11:15:03 pm,0,66.1961,7.587
7/29/2022,11:30:03 pm,0,66.2065,7.591
7/29/2022,11:45:03 pm,0,66.1958,7.595
7/30/2022,12:00:03 am,0,66.1821,7.599
7/30/2022,12:15:03 am,0,66.1730,7.603
7/30/2022,12:30:03 am,0,66.1699,7.608
7/30/2022,12:45:03 am,0,66.1650,7.613
7/30/2022,01:00:03 am,0,66.1503,7.618
7/30/2022,01:15:03 am,0,66.1514,7.623
7/30/2022,01:30:03 am,0,66.1361,7.627
7/30/2022,01:45:03 am,0,66.1256,7.631
7/30/2022,02:00:03 am,0,66.1082,7.637
7/30/2022,02:15:03 am,0,66.0833,7.642
7/30/2022,02:30:03 am,0,66.0735,7.647
7/30/2022,02:45:03 am,0,66.0768,7.652
7/30/2022,03:00:03 am,0,66.0678,7.656
7/30/2022,03:15:03 am,0,66.0723,7.661
7/30/2022,03:30:03 am,0,66.0707,7.665
7/30/2022,03:45:03 am,0,66.0651,7.669
7/30/2022,04:00:03 am,0,66.0577,7.673
7/30/2022,04:15:03 am,0,66.0564,7.675
7/30/2022,04:30:03 am,0,66.0634,7.677
7/30/2022,04:45:03 am,0,66.0659,7.677
7/30/2022,05:00:03 am,0,66.0746,7.674
7/30/2022,05:15:03 am,0,66.0790,7.667
7/30/2022,05:30:03 am,0,66.0734,7.652
7/30/2022,05:45:03 am,0,66.0834,7.632
7/30/2022,06:00:03 am,0,66.0833,7.609
7/30/2022,06:15:03 am,0,66.0942,7.584
7/30/2022,06:30:03 am,0,66.0861,7.564
7/30/2022,06:45:03 am,0,66.0868,7.546
7/30/2022,07:00:03 am,0,66.0992,7.527
7/30/2022,07:15:03 am,0,66.1179,7.510
7/30/2022,07:30:03 am,0,66.1227,7.494
7/30/2022,07:45:03 am,0,66.1444,7.486
7/30/2022,08:00:03 am,0,66.1534,7.482
7/30/2022,08:15:03 am,0,66.1711,7.480
7/30/2022,08:30:03 am,0,66.1793,7.478
7/30/2022,08:45:03 am,0,66.2069,7.477
7/30/2022,09:00:03 am,0,66.2162,7.482
7/30/2022,09:15:03 am,0,66.2333,7.486
7/30/2022,09:30:03 am,0,66.2405,7.493
7/30/2022,09:45:03 am,0,66.2425,7.500
7/30/2022,10:00:03 am,0,66.2482,7.509
7/30/2022,10:15:03 am,0,66.2433,7.519
7/30/2022,10:30:03 am,0,66.2393,7.533
7/30/2022,10:45:03 am,0,66.2599,7.548
7/30/2022,11:00:03 am,0,66.2457,7.565
7/30/2022,11:15:03 am,0,66.2370,7.580
7/30/2022,11:30:03 am,0,66.2248,7.594
7/30/2022,11:45:03 am,0,66.2095,7.606
7/30/2022,12:00:03 pm,0,66.2018,7.617
7/30/2022,12:15:03 pm,0,66.1736,7.628
7/30/2022,12:30:03 pm,0,66.1656,7.637
7/30/2022,12:45:03 pm,0,66.1483,7.646
7/30/2022,01:00:03 pm,0,66.1366,7.654
7/30/2022,01:15:03 pm,0,66.1252,7.661
7/30/2022,01:30:03 pm,0,66.1032,7.668
7/30/2022,01:45:03 pm,0,66.0909,7.675
7/30/2022,02:00:03 pm,0,66.0876,7.681
7/30/2022,02:15:03 pm,0,66.0706,7.686
7/30/2022,02:30:03 pm,0,66.0636,7.690
7/30/2022,02:45:03 pm,0,66.0465,7.696
7/30/2022,03:00:03 pm,0,66.0375,7.701
7/30/2022,03:15:03 pm,0,66.0238,7.705
7/30/2022,03:30:03 pm,0,66.0088,7.709
7/30/2022,03:45:03 pm,0,66.0019,7.713
7/30/2022,04:00:03 pm,0,65.9777,7.716
7/30/2022,04:15:03 pm,0,65.9643,7.719
7/30/2022,04:30:03 pm,0,65.9599,7.722
7/30/2022,04:45:03 pm,0,65.9708,7.725
7/30/2022,05:00:03 pm,0,65.9780,7.728
7/30/2022,05:15:03 pm,0,65.9824,7.730
7/30/2022,05:30:03 pm,0,65.9749,7.734
7/30/2022,05:45:03 pm,0,65.9924,7.735
7/30/2022,06:00:03 pm,0,66.0014,7.738
7/30/2022,06:15:03 pm,0,66.0130,7.739
7/30/2022,06:30:03 pm,0,66.0336,7.742
7/30/2022,06:45:03 pm,0,66.0482,7.744
7/30/2022,07:00:03 pm,0,66.0593,7.747
7/30/2022,07:15:03 pm,0,66.0593,7.749
7/30/2022,07:30:03 pm,0,66.0680,7.750
7/30/2022,07:45:03 pm,0,66.0707,7.753
7/30/2022,08:00:03 pm,0,66.0788,7.754
7/30/2022,08:15:03 pm,0,66.0919,7.757
7/30/2022,08:30:03 pm,0,66.1090,7.758
7/30/2022,08:45:03 pm,0,66.1235,7.760
7/30/2022,09:00:03 pm,0,66.1279,7.762
7/30/2022,09:15:03 pm,0,66.1374,7.764
7/30/2022,09:30:03 pm,0,66.1494,7.766
7/30/2022,09:45:03 pm,0,66.1567,7.768
7/30/2022,10:00:03 pm,0,66.1577,7.770
7/30/2022,10:15:03 pm,0,66.1546,7.772
7/30/2022,10:30:03 pm,0,66.1659,7.775
7/30/2022,10:45:03 pm,0,66.1605,7.777
7/30/2022,11:00:03 pm,0,66.1549,7.779
7/30/2022,11:15:03 pm,0,66.1494,7.782
7/30/2022,11:30:03 pm,0,66.1495,7.783
7/30/2022,11:45:03 pm,0,66.1413,7.786
7/31/2022,12:00:03 am,0,66.1279,7.788
7/31/2022,12:15:03 am,0,66.1245,7.791
7/31/2022,12:30:03 am,0,66.1119,7.793
7/31/2022,12:45:03 am,0,66.1070,7.796
7/31/2022,01:00:03 am,0,66.0907,7.799
7/31/2022,01:15:03 am,0,66.0808,7.801
7/31/2022,01:30:03 am,0,66.0569,7.803
7/31/2022,01:45:03 am,0,66.0472,7.806
7/31/2022,02:00:03 am,0,66.0386,7.808
7/31/2022,02:15:03 am,0,66.0318,7.810
7/31/2022,02:30:03 am,0,66.0240,7.810
7/31/2022,02:45:03 am,0,66.0034,7.809
7/31/2022,03:00:03 am,0,65.9899,7.803
7/31/2022,03:15:03 am,0,65.9766,7.781
7/31/2022,03:30:03 am,0,65.9769,7.753
7/31/2022,03:45:03 am,0,65.9617,7.722
7/31/2022,04:00:03 am,0,65.9561,7.694
7/31/2022,04:15:03 am,0,65.9560,7.665
7/31/2022,04:30:03 am,0,65.9506,7.637
7/31/2022,04:45:03 am,0,65.9590,7.613
7/31/2022,05:00:03 am,0,65.9699,7.592
7/31/2022,05:15:03 am,0,65.9716,7.569
7/31/2022,05:30:03 am,0,65.9795,7.549
7/31/2022,05:45:03 am,0,65.9868,7.531
7/31/2022,06:00:03 am,0,65.9907,7.513
7/31/2022,06:15:03 am,0,65.9948,7.503
7/31/2022,06:30:03 am,0,65.9957,7.488
7/31/2022,06:45:03 am,0,65.9927,7.486
7/31/2022,07:00:03 am,0,65.9974,7.466
7/31/2022,07:15:03 am,0,66.0018,7.446
7/31/2022,07:30:03 am,0,66.0086,7.428
7/31/2022,07:45:03 am,0,66.0156,7.425
7/31/2022,08:00:03 am,0,66.0389,7.427
7/31/2022,08:15:03 am,0,66.0633,7.430
7/31/2022,08:30:03 am,0,66.0774,7.433
7/31/2022,08:45:03 am,0,66.0874,7.433
7/31/2022,09:00:03 am,0,66.0935,7.432
7/31/2022,09:15:03 am,0,66.0789,7.438
7/31/2022,09:30:03 am,0,66.0813,7.449
7/31/2022,09:45:03 am,0,66.1009,7.459
7/31/2022,10:00:03 am,0,66.1181,7.463
7/31/2022,10:15:03 am,0,66.1177,7.478
7/31/2022,10:30:03 am,0,66.1237,7.487
7/31/2022,10:45:03 am,0,66.1198,7.499
7/31/2022,11:00:03 am,0,66.1135,7.513
7/31/2022,11:15:03 am,0,66.0952,7.528
7/31/2022,11:30:03 am,0,66.0880,7.542
7/31/2022,11:45:03 am,0,66.0846,7.558
7/31/2022,12:00:03 pm,0,66.0735,7.571
7/31/2022,12:15:03 pm,0,66.0599,7.584
7/31/2022,12:30:03 pm,0,66.0536,7.598
7/31/2022,12:45:03 pm,0,66.0353,7.611
7/31/2022,01:00:03 pm,0,66.0338,7.623
7/31/2022,01:15:03 pm,0,66.0081,7.635
7/31/2022,01:30:03 pm,0,65.9984,7.645
7/31/2022,01:45:03 pm,0,65.9780,7.655
7/31/2022,02:00:03 pm,0,65.9588,7.664
7/31/2022,02:15:03 pm,0,65.9340,7.673
7/31/2022,02:30:03 pm,0,65.9230,7.682
7/31/2022,02:45:03 pm,0,65.9093,7.690
7/31/2022,03:00:03 pm,0,65.8887,7.697
7/31/2022,03:15:03 pm,0,65.8675,7.703
7/31/2022,03:30:03 pm,0,65.8519,7.709
7/31/2022,03:45:03 pm,0,65.8643,7.715
7/31/2022,04:00:03 pm,0,65.8370,7.719
7/31/2022,04:15:03 pm,0,65.8528,7.723
7/31/2022,04:30:03 pm,0,65.8409,7.727
7/31/2022,04:45:03 pm,0,65.8839,7.731
7/31/2022,05:00:03 pm,0,65.8723,7.734
7/31/2022,05:15:03 pm,0,65.8878,7.737
7/31/2022,05:30:03 pm,0,65.8890,7.741
7/31/2022,05:45:03 pm,0,65.8932,7.744
7/31/2022,06:00:03 pm,0,65.9117,7.746
7/31/2022,06:15:03 pm,0,65.9300,7.749
7/31/2022,06:30:03 pm,0,65.9479,7.751
7/31/2022,06:45:03 pm,0,65.9594,7.753
7/31/2022,07:00:03 pm,0,65.9745,7.756
7/31/2022,07:15:03 pm,0,65.9692,7.757
7/31/2022,07:30:03 pm,0,65.9859,7.760
7/31/2022,07:45:03 pm,0,65.9864,7.762
7/31/2022,08:00:03 pm,0,65.9911,7.764
7/31/2022,08:15:03 pm,0,65.9934,7.766
7/31/2022,08:30:03 pm,0,65.9870,7.769
7/31/2022,08:45:03 pm,0,66.0003,7.772
7/31/2022,09:00:03 pm,0,66.0180,7.773
7/31/2022,09:15:03 pm,0,66.0243,7.776
7/31/2022,09:30:03 pm,0,66.0412,7.779
7/31/2022,09:45:03 pm,0,66.0544,7.781
7/31/2022,10:00:03 pm,0,66.0550,7.785
7/31/2022,10:15:03 pm,0,66.0445,7.788
7/31/2022,10:30:03 pm,0,66.0490,7.791
7/31/2022,10:45:03 pm,0,66.0535,7.795
7/31/2022,11:00:03 pm,0,66.0598,7.798
7/31/2022,11:15:03 pm,0,66.0593,7.801
7/31/2022,11:30:03 pm,0,66.0576,7.804
7/31/2022,11:45:03 pm,0,66.0558,7.809
8/1/2022,12:00:03 am,0,66.0479,7.812
8/1/2022,12:15:03 am,0,66.0268,7.817
8/1/2022,12:30:03 am,0,66.0064,7.820
8/1/2022,12:45:03 am,0,66.0033,7.824
8/1/2022,01:00:03 am,0,65.9833,7.829
8/1/2022,01:15:03 am,0,65.9768,7.833
8/1/2022,01:30:03 am,0,65.9774,7.837
8/1/2022,01:45:03 am,0,65.9645,7.842
8/1/2022,02:00:03 am,0,65.9351,7.846
8/1/2022,02:15:03 am,0,65.9303,7.850
8/1/2022,02:30:03 am,0,65.9163,7.855
8/1/2022,02:45:03 am,0,65.9100,7.860
8/1/2022,03:00:03 am,0,65.9021,7.865
8/1/2022,03:15:03 am,0,65.8958,7.869
8/1/2022,03:30:03 am,0,65.8871,7.873
8/1/2022,03:45:03 am,0,65.8853,7.877
8/1/2022,04:00:03 am,0,65.8838,7.881
8/1/2022,04:15:03 am,0,65.8860,7.886
8/1/2022,04:30:03 am,0,65.8801,7.890
8/1/2022,04:45:03 am,0,65.8957,7.894
8/1/2022,05:00:03 am,0,65.8966,7.897
8/1/2022,05:15:03 am,0,65.8984,7.901
8/1/2022,05:30:03 am,0,65.9087,7.904
8/1/2022,05:45:03 am,0,65.9211,7.906
8/1/2022,06:00:03 am,0,65.9445,7.909
8/1/2022,06:15:03 am,0,65.9615,7.910
8/1/2022,06:30:03 am,0,65.9763,7.910
8/1/2022,06:45:03 am,0,66.0034,7.909
8/1/2022,07:00:03 am,0,66.0103,7.906
8/1/2022,07:15:03 am,0,66.0279,7.901
8/1/2022,07:30:03 am,0,66.0435,7.894
8/1/2022,07:45:03 am,0,66.0421,7.883
8/1/2022,08:00:03 am,0,66.0491,7.872
8/1/2022,08:15:03 am,0,66.0532,7.865
8/1/2022,08:30:03 am,0,66.0529,7.865
8/1/2022,08:45:03 am,0,66.0719,7.869
8/1/2022,09:00:03 am,0,66.0798,7.876
8/1/2022,09:15:03 am,0,66.0825,7.882
8/1/2022,09:30:03 am,0,66.0911,7.888
8/1/2022,09:45:03 am,0,66.0990,7.894
8/1/2022,10:00:03 am,0,66.1032,7.900
8/1/2022,10:15:03 am,0,66.0987,7.905
8/1/2022,10:30:03 am,0,66.0976,7.910
8/1/2022,10:45:03 am,0,66.0926,7.915
8/1/2022,11:00:03 am,0,66.0741,7.919
8/1/2022,11:15:03 am,0,66.0662,7.923
8/1/2022,11:30:03 am,0,66.0672,7.928
8/1/2022,11:45:03 am,0,66.0651,7.932
8/1/2022,12:00:03 pm,0,66.0528,7.936
8/1/2022,12:15:03 pm,0,66.0450,7.939
8/1/2022,12:30:03 pm,0,66.0266,7.942
8/1/2022,12:45:03 pm,0,65.9940,7.945
8/1/2022,01:00:03 pm,0,65.9817,7.949
8/1/2022,01:15:03 pm,0,65.9727,7.951
8/1/2022,01:30:03 pm,0,65.9696,7.954
8/1/2022,01:45:03 pm,0,65.9487,7.957
8/1/2022,02:00:03 pm,0,65.9337,7.959
8/1/2022,02:15:03 pm,0,65.9217,7.961
8/1/2022,02:30:03 pm,0,65.8955,7.963
8/1/2022,02:45:03 pm,0,65.8962,7.966
8/1/2022,03:00:03 pm,0,65.8887,7.967
8/1/2022,03:15:03 pm,0,65.8714,7.970
8/1/2022,03:30:03 pm,0,65.8666,7.971
8/1/2022,03:45:03 pm,0,65.8621,7.973
8/1/2022,04:00:03 pm,0,65.8623,7.974
8/1/2022,04:15:03 pm,0,65.8382,7.977
8/1/2022,04:30:03 pm,0,65.8426,7.978
8/1/2022,04:45:03 pm,0,65.8480,7.979
8/1/2022,05:00:03 pm,0,65.8422,7.980
8/1/2022,05:15:03 pm,0,65.8447,7.983
8/1/2022,05:30:03 pm,0,65.8538,7.984
8/1/2022,05:45:03 pm,0,65.8638,7.985
8/1/2022,06:00:03 pm,0,65.8637,7.987
8/1/2022,06:15:03 pm,0,65.8619,7.989
8/1/2022,06:30:03 pm,0,65.8761,7.991
8/1/2022,06:45:03 pm,0,65.8808,7.992
8/1/2022,07:00:03 pm,0,65.9033,7.995
8/1/2022,07:15:03 pm,0,65.9223,7.997
8/1/2022,07:30:03 pm,0,65.9267,7.999
8/1/2022,07:45:03 pm,0,65.9350,8.002
