Serial_number:
2020437
Project ID:

Location:
BelowLake_upstream
BelowLake_upstream
UNIT: kPa
Offset: 0.000000 kPa
TEMPERATURE
UNIT: °C
Date,Time,ms,BelowLake_upstream,TEMPERATURE
3/16/2022,12:00:00 pm,0,64.8139,6.701
3/16/2022,12:15:00 pm,0,64.8084,6.700
3/16/2022,12:30:00 pm,0,64.8019,6.700
3/16/2022,12:45:00 pm,0,64.7904,6.699
3/16/2022,01:00:00 pm,0,64.7789,6.699
3/16/2022,01:15:00 pm,0,64.7572,6.698
3/16/2022,01:30:00 pm,0,64.7319,6.699
3/16/2022,01:45:00 pm,0,64.7193,6.699
3/16/2022,02:00:00 pm,0,64.7048,6.699
3/16/2022,02:15:00 pm,0,64.6944,6.700
3/16/2022,02:30:00 pm,0,64.6849,6.702
3/16/2022,02:45:00 pm,0,64.6730,6.703
3/16/2022,03:00:00 pm,0,64.6557,6.705
3/16/2022,03:15:00 pm,0,64.6410,6.707
3/16/2022,03:30:00 pm,0,64.6218,6.710
3/16/2022,03:45:00 pm,0,64.6118,6.712
3/16/2022,04:00:00 pm,0,64.6079,6.715
3/16/2022,04:15:00 pm,0,64.6019,6.719
3/16/2022,04:30:00 pm,0,64.5932,6.723
3/16/2022,04:45:00 pm,0,64.5874,6.726
3/16/2022,05:00:00 pm,0,64.5880,6.731
3/16/2022,05:15:00 pm,0,64.5892,6.735
3/16/2022,05:30:00 pm,0,64.5949,6.740
3/16/2022,05:45:00 pm,0,64.5982,6.746
3/16/2022,06:00:00 pm,0,64.6091,6.752
3/16/2022,06:15:00 pm,0,64.6204,6.758
3/16/2022,06:30:00 pm,0,64.6290,6.765
3/16/2022,06:45:00 pm,0,64.6406,6.772
3/16/2022,07:00:00 pm,0,64.6600,6.779
3/16/2022,07:15:00 pm,0,64.6734,6.787
3/16/2022,07:30:00 pm,0,64.6830,6.796
3/16/2022,07:45:00 pm,0,64.6940,6.804
3/16/2022,08:00:00 pm,0,64.7131,6.813
3/16/2022,08:15:00 pm,0,64.7263,6.821
3/16/2022,08:30:00 pm,0,64.7324,6.830
3/16/2022,08:45:00 pm,0,64.7473,6.839
3/16/2022,09:00:00 pm,0,64.7529,6.848
3/16/2022,09:15:00 pm,0,64.7549,6.857
3/16/2022,09:30:00 pm,0,64.7639,6.867
3/16/2022,09:45:00 pm,0,64.7709,6.876
3/16/2022,10:00:00 pm,0,64.7748,6.886
3/16/2022,10:15:00 pm,0,64.7796,6.894
3/16/2022,10:30:00 pm,0,64.7892,6.903
3/16/2022,10:45:00 pm,0,64.7997,6.912
3/16/2022,11:00:00 pm,0,64.7984,6.922
3/16/2022,11:15:00 pm,0,64.7982,6.930
3/16/2022,11:30:00 pm,0,64.7880,6.937
3/16/2022,11:45:00 pm,0,64.7849,6.945
3/17/2022,12:00:00 am,0,64.7817,6.954
3/17/2022,12:15:00 am,0,64.7769,6.961
3/17/2022,12:30:00 am,0,64.7616,6.969
3/17/2022,12:45:00 am,0,64.7419,6.976
3/17/2022,01:00:00 am,0,64.7244,6.983
3/17/2022,01:15:00 am,0,64.7110,6.989
3/17/2022,01:30:00 am,0,64.6987,6.996
3/17/2022,01:45:00 am,0,64.6780,7.001
3/17/2022,02:00:00 am,0,64.6645,7.007
3/17/2022,02:15:00 am,0,64.6532,7.013
3/17/2022,02:30:00 am,0,64.6412,7.017
3/17/2022,02:45:00 am,0,64.6283,7.022
3/17/2022,03:00:00 am,0,64.6175,7.027
3/17/2022,03:15:00 am,0,64.6140,7.029
3/17/2022,03:30:00 am,0,64.6042,7.033
3/17/2022,03:45:00 am,0,64.5955,7.036
3/17/2022,04:00:00 am,0,64.5879,7.037
3/17/2022,04:15:00 am,0,64.5868,7.039
3/17/2022,04:30:00 am,0,64.5911,7.040
3/17/2022,04:45:00 am,0,64.5960,7.040
3/17/2022,05:00:00 am,0,64.5994,7.040
3/17/2022,05:15:00 am,0,64.6075,7.038
3/17/2022,05:30:00 am,0,64.6131,7.036
3/17/2022,05:45:00 am,0,64.6193,7.035
3/17/2022,06:00:00 am,0,64.6259,7.032
3/17/2022,06:15:00 am,0,64.6377,7.030
3/17/2022,06:30:00 am,0,64.6461,7.028
3/17/2022,06:45:00 am,0,64.6512,7.026
3/17/2022,07:00:00 am,0,64.6560,7.022
3/17/2022,07:15:00 am,0,64.6614,7.020
3/17/2022,07:30:00 am,0,64.6650,7.017
3/17/2022,07:45:00 am,0,64.6809,7.014
3/17/2022,08:00:00 am,0,64.6966,7.011
3/17/2022,08:15:00 am,0,64.7135,7.009
3/17/2022,08:30:00 am,0,64.7329,7.007
3/17/2022,08:45:00 am,0,64.7467,7.005
3/17/2022,09:00:00 am,0,64.7547,7.003
3/17/2022,09:15:00 am,0,64.7639,7.002
3/17/2022,09:30:00 am,0,64.7773,6.999
3/17/2022,09:45:00 am,0,64.7842,6.998
3/17/2022,10:00:00 am,0,64.7872,6.997
3/17/2022,10:15:00 am,0,64.7848,6.996
3/17/2022,10:30:00 am,0,64.7877,6.994
3/17/2022,10:45:00 am,0,64.7810,6.992
3/17/2022,11:00:00 am,0,64.7765,6.992
3/17/2022,11:15:00 am,0,64.7674,6.990
3/17/2022,11:30:00 am,0,64.7611,6.989
3/17/2022,11:45:00 am,0,64.7561,6.987
3/17/2022,12:00:00 pm,0,64.7498,6.986
3/17/2022,12:15:00 pm,0,64.7365,6.985
3/17/2022,12:30:00 pm,0,64.7217,6.983
3/17/2022,12:45:00 pm,0,64.7080,6.983
3/17/2022,01:00:00 pm,0,64.6878,6.986
3/17/2022,01:15:00 pm,0,64.6693,6.987
3/17/2022,01:30:00 pm,0,64.6547,6.985
3/17/2022,01:45:00 pm,0,64.6400,6.984
3/17/2022,02:00:00 pm,0,64.6315,6.983
3/17/2022,02:15:00 pm,0,64.6194,6.982
3/17/2022,02:30:00 pm,0,64.6061,6.981
3/17/2022,02:45:00 pm,0,64.5963,6.980
3/17/2022,03:00:00 pm,0,64.5790,6.980
3/17/2022,03:15:00 pm,0,64.5696,6.980
3/17/2022,03:30:00 pm,0,64.5621,6.981
3/17/2022,03:45:00 pm,0,64.5534,6.983
3/17/2022,04:00:00 pm,0,64.5457,6.985
3/17/2022,04:15:00 pm,0,64.5429,6.987
3/17/2022,04:30:00 pm,0,64.5375,6.989
3/17/2022,04:45:00 pm,0,64.5365,6.991
3/17/2022,05:00:00 pm,0,64.5356,6.995
3/17/2022,05:15:00 pm,0,64.5347,6.998
3/17/2022,05:30:00 pm,0,64.5430,7.002
3/17/2022,05:45:00 pm,0,64.5443,7.007
3/17/2022,06:00:00 pm,0,64.5442,7.011
3/17/2022,06:15:00 pm,0,64.5512,7.017
3/17/2022,06:30:00 pm,0,64.5597,7.022
3/17/2022,06:45:00 pm,0,64.5651,7.027
3/17/2022,07:00:00 pm,0,64.5778,7.032
3/17/2022,07:15:00 pm,0,64.5972,7.039
3/17/2022,07:30:00 pm,0,64.6074,7.045
3/17/2022,07:45:00 pm,0,64.6183,7.051
3/17/2022,08:00:00 pm,0,64.6297,7.057
3/17/2022,08:15:00 pm,0,64.6443,7.064
3/17/2022,08:30:00 pm,0,64.6561,7.071
3/17/2022,08:45:00 pm,0,64.6749,7.077
3/17/2022,09:00:00 pm,0,64.6908,7.083
