Serial_number:
2020437
Project ID:

Location:
BelowLake_upstream
BelowLake_upstream
UNIT: kPa
Offset: 0.000000 kPa
TEMPERATURE
UNIT: °C
Date,Time,ms,BelowLake_upstream,TEMPERATURE
6/13/2022,01:15:00 pm,0,65.4179,7.166
6/13/2022,01:30:00 pm,0,65.4136,7.163
6/13/2022,01:45:00 pm,0,65.4059,7.160
6/13/2022,02:00:00 pm,0,65.3926,7.158
6/13/2022,02:15:00 pm,0,65.3875,7.156
6/13/2022,02:30:00 pm,0,65.3750,7.155
6/13/2022,02:45:00 pm,0,65.3574,7.152
6/13/2022,03:00:00 pm,0,65.3455,7.152
6/13/2022,03:15:00 pm,0,65.3402,7.150
6/13/2022,03:30:00 pm,0,65.3227,7.149
6/13/2022,03:45:00 pm,0,65.3183,7.149
6/13/2022,04:00:00 pm,0,65.3118,7.148
6/13/2022,04:15:00 pm,0,65.3110,7.147
6/13/2022,04:30:00 pm,0,65.3105,7.147
6/13/2022,04:45:00 pm,0,65.3097,7.148
6/13/2022,05:00:00 pm,0,65.3124,7.148
6/13/2022,05:15:00 pm,0,65.3182,7.150
6/13/2022,05:30:00 pm,0,65.3198,7.151
6/13/2022,05:45:00 pm,0,65.3286,7.152
6/13/2022,06:00:00 pm,0,65.3402,7.154
6/13/2022,06:15:00 pm,0,65.3415,7.156
6/13/2022,06:30:00 pm,0,65.3516,7.159
6/13/2022,06:45:00 pm,0,65.3459,7.161
6/13/2022,07:00:00 pm,0,65.3447,7.164
6/13/2022,07:15:00 pm,0,65.3441,7.167
6/13/2022,07:30:00 pm,0,65.3502,7.169
6/13/2022,07:45:00 pm,0,65.3500,7.173
6/13/2022,08:00:00 pm,0,65.3575,7.177
6/13/2022,08:15:00 pm,0,65.3642,7.180
6/13/2022,08:30:00 pm,0,65.3684,7.183
6/13/2022,08:45:00 pm,0,65.3824,7.186
6/13/2022,09:00:00 pm,0,65.3928,7.189
6/13/2022,09:15:00 pm,0,65.3951,7.193
6/13/2022,09:30:00 pm,0,65.3963,7.196
6/13/2022,09:45:00 pm,0,65.3944,7.199
6/13/2022,10:00:00 pm,0,65.3969,7.201
6/13/2022,10:15:00 pm,0,65.4016,7.204
6/13/2022,10:30:00 pm,0,65.3991,7.205
6/13/2022,10:45:00 pm,0,65.3965,7.207
6/13/2022,11:00:00 pm,0,65.3975,7.209
6/13/2022,11:15:00 pm,0,65.3871,7.210
6/13/2022,11:30:00 pm,0,65.3773,7.211
6/13/2022,11:45:00 pm,0,65.3717,7.212
6/14/2022,12:00:00 am,0,65.3647,7.213
6/14/2022,12:15:00 am,0,65.3521,7.213
6/14/2022,12:30:00 am,0,65.3416,7.213
6/14/2022,12:45:00 am,0,65.3262,7.213
6/14/2022,01:00:00 am,0,65.3248,7.213
6/14/2022,01:15:00 am,0,65.3136,7.212
6/14/2022,01:30:00 am,0,65.3025,7.211
6/14/2022,01:45:00 am,0,65.2954,7.210
6/14/2022,02:00:00 am,0,65.2851,7.209
6/14/2022,02:15:00 am,0,65.2816,7.207
6/14/2022,02:30:00 am,0,65.2752,7.206
6/14/2022,02:45:00 am,0,65.2645,7.204
6/14/2022,03:00:00 am,0,65.2604,7.202
6/14/2022,03:15:00 am,0,65.2585,7.200
6/14/2022,03:30:00 am,0,65.2507,7.197
6/14/2022,03:45:00 am,0,65.2413,7.195
6/14/2022,04:00:00 am,0,65.2407,7.193
6/14/2022,04:15:00 am,0,65.2359,7.190
6/14/2022,04:30:00 am,0,65.2339,7.187
6/14/2022,04:45:00 am,0,65.2319,7.183
6/14/2022,05:00:00 am,0,65.2318,7.181
6/14/2022,05:15:00 am,0,65.2406,7.177
6/14/2022,05:30:00 am,0,65.2478,7.174
6/14/2022,05:45:00 am,0,65.2560,7.171
6/14/2022,06:00:00 am,0,65.2566,7.168
6/14/2022,06:15:00 am,0,65.2594,7.165
6/14/2022,06:30:00 am,0,65.2694,7.161
6/14/2022,06:45:00 am,0,65.2811,7.157
6/14/2022,07:00:00 am,0,65.2911,7.153
6/14/2022,07:15:00 am,0,65.2997,7.149
6/14/2022,07:30:00 am,0,65.3192,7.146
6/14/2022,07:45:00 am,0,65.3293,7.141
6/14/2022,08:00:00 am,0,65.3370,7.137
6/14/2022,08:15:00 am,0,65.3393,7.134
6/14/2022,08:30:00 am,0,65.3464,7.129
6/14/2022,08:45:00 am,0,65.3542,7.125
6/14/2022,09:00:00 am,0,65.3557,7.122
6/14/2022,09:15:00 am,0,65.3620,7.118
6/14/2022,09:30:00 am,0,65.3672,7.114
6/14/2022,09:45:00 am,0,65.3828,7.111
6/14/2022,10:00:00 am,0,65.3792,7.107
6/14/2022,10:15:00 am,0,65.3797,7.104
6/14/2022,10:30:00 am,0,65.3836,7.100
6/14/2022,10:45:00 am,0,65.3823,7.097
6/14/2022,11:00:00 am,0,65.3762,7.094
6/14/2022,11:15:00 am,0,65.3774,7.090
6/14/2022,11:30:00 am,0,65.3769,7.087
6/14/2022,11:45:00 am,0,65.3704,7.084
6/14/2022,12:00:00 pm,0,65.3683,7.081
6/14/2022,12:15:00 pm,0,65.3617,7.078
6/14/2022,12:30:00 pm,0,65.3583,7.075
6/14/2022,12:45:00 pm,0,65.3440,7.073
6/14/2022,01:00:00 pm,0,65.3381,7.071
6/14/2022,01:15:00 pm,0,65.3285,7.068
6/14/2022,01:30:00 pm,0,65.3194,7.066
6/14/2022,01:45:00 pm,0,65.3055,7.064
6/14/2022,02:00:00 pm,0,65.3068,7.063
6/14/2022,02:15:00 pm,0,65.2938,7.061
6/14/2022,02:30:00 pm,0,65.2809,7.060
6/14/2022,02:45:00 pm,0,65.2705,7.058
6/14/2022,03:00:00 pm,0,65.2551,7.057
6/14/2022,03:15:00 pm,0,65.2454,7.057
6/14/2022,03:30:00 pm,0,65.2393,7.058
6/14/2022,03:45:00 pm,0,65.2312,7.057
6/14/2022,04:00:00 pm,0,65.2263,7.058
6/14/2022,04:15:00 pm,0,65.2220,7.059
6/14/2022,04:30:00 pm,0,65.2218,7.060
6/14/2022,04:45:00 pm,0,65.2230,7.062
6/14/2022,05:00:00 pm,0,65.2244,7.063
6/14/2022,05:15:00 pm,0,65.2300,7.066
6/14/2022,05:30:00 pm,0,65.2321,7.068
6/14/2022,05:45:00 pm,0,65.2305,7.071
6/14/2022,06:00:00 pm,0,65.2341,7.075
6/14/2022,06:15:00 pm,0,65.2376,7.078
6/14/2022,06:30:00 pm,0,65.2358,7.082
6/14/2022,06:45:00 pm,0,65.2470,7.086
6/14/2022,07:00:00 pm,0,65.2622,7.090
6/14/2022,07:15:00 pm,0,65.2789,7.095
6/14/2022,07:30:00 pm,0,65.2839,7.100
6/14/2022,07:45:00 pm,0,65.2825,7.104
6/14/2022,08:00:00 pm,0,65.2903,7.110
6/14/2022,08:15:00 pm,0,65.2908,7.116
6/14/2022,08:30:00 pm,0,65.2925,7.121
6/14/2022,08:45:00 pm,0,65.2963,7.127
6/14/2022,09:00:00 pm,0,65.3012,7.133
6/14/2022,09:15:00 pm,0,65.3116,7.138
