Serial_number:
2020431
Project ID:

Location:
AcrossFromLake_Lower
AcrossFromLake_Lower
UNIT: kPa
Offset: 0.000000 kPa
TEMPERATURE
UNIT: °C
Date,Time,ms,AcrossFromLake_Lower,TEMPERATURE
6/11/2022,07:00:00 am,0,70.4207,6.608
6/11/2022,07:15:00 am,0,70.4373,6.599
6/11/2022,07:30:00 am,0,70.4576,6.594
6/11/2022,07:45:00 am,0,70.4642,6.587
6/11/2022,08:00:00 am,0,70.4842,6.578
6/11/2022,08:15:00 am,0,70.4948,6.572
6/11/2022,08:30:00 am,0,70.5037,6.572
6/11/2022,08:45:00 am,0,70.5201,6.570
6/11/2022,09:00:00 am,0,70.5462,6.570
6/11/2022,09:15:00 am,0,70.5606,6.571
6/11/2022,09:30:00 am,0,70.5648,6.575
6/11/2022,09:45:00 am,0,70.5752,6.576
6/11/2022,10:00:00 am,0,70.5857,6.581
6/11/2022,10:15:00 am,0,70.5940,6.579
6/11/2022,10:30:00 am,0,70.6103,6.587
6/11/2022,10:45:00 am,0,70.6214,6.598
6/11/2022,11:00:00 am,0,70.6217,6.612
6/11/2022,11:15:00 am,0,70.6143,6.629
6/11/2022,11:30:00 am,0,70.6172,6.642
6/11/2022,11:45:00 am,0,70.6119,6.655
6/11/2022,12:00:00 pm,0,70.6097,6.667
6/11/2022,12:15:00 pm,0,70.5985,6.678
6/11/2022,12:30:00 pm,0,70.5959,6.689
6/11/2022,12:45:00 pm,0,70.5924,6.697
6/11/2022,01:00:00 pm,0,70.5754,6.705
6/11/2022,01:15:00 pm,0,70.5618,6.713
6/11/2022,01:30:00 pm,0,70.5537,6.721
6/11/2022,01:45:00 pm,0,70.5367,6.728
6/11/2022,02:00:00 pm,0,70.5228,6.737
6/11/2022,02:15:00 pm,0,70.5128,6.744
6/11/2022,02:30:00 pm,0,70.4984,6.751
6/11/2022,02:45:00 pm,0,70.4799,6.759
6/11/2022,03:00:00 pm,0,70.4713,6.765
6/11/2022,03:15:00 pm,0,70.4572,6.772
6/11/2022,03:30:00 pm,0,70.4565,6.778
6/11/2022,03:45:00 pm,0,70.4489,6.785
6/11/2022,04:00:00 pm,0,70.4392,6.789
6/11/2022,04:15:00 pm,0,70.4456,6.794
6/11/2022,04:30:00 pm,0,70.4483,6.798
6/11/2022,04:45:00 pm,0,70.4457,6.802
6/11/2022,05:00:00 pm,0,70.4433,6.805
6/11/2022,05:15:00 pm,0,70.4606,6.808
6/11/2022,05:30:00 pm,0,70.4673,6.811
6/11/2022,05:45:00 pm,0,70.4724,6.815
6/11/2022,06:00:00 pm,0,70.4802,6.819
6/11/2022,06:15:00 pm,0,70.4912,6.822
6/11/2022,06:30:00 pm,0,70.5015,6.826
6/11/2022,06:45:00 pm,0,70.5178,6.829
6/11/2022,07:00:00 pm,0,70.5291,6.831
6/11/2022,07:15:00 pm,0,70.5284,6.834
6/11/2022,07:30:00 pm,0,70.5394,6.837
6/11/2022,07:45:00 pm,0,70.5479,6.839
6/11/2022,08:00:00 pm,0,70.5536,6.841
6/11/2022,08:15:00 pm,0,70.5635,6.844
6/11/2022,08:30:00 pm,0,70.5682,6.846
6/11/2022,08:45:00 pm,0,70.5665,6.848
6/11/2022,09:00:00 pm,0,70.5675,6.850
6/11/2022,09:15:00 pm,0,70.5716,6.852
6/11/2022,09:30:00 pm,0,70.5720,6.854
6/11/2022,09:45:00 pm,0,70.5766,6.855
6/11/2022,10:00:00 pm,0,70.5730,6.858
6/11/2022,10:15:00 pm,0,70.5681,6.858
6/11/2022,10:30:00 pm,0,70.5702,6.860
6/11/2022,10:45:00 pm,0,70.5726,6.860
6/11/2022,11:00:00 pm,0,70.5709,6.852
6/11/2022,11:15:00 pm,0,70.5804,6.828
6/11/2022,11:30:00 pm,0,70.5834,6.813
6/11/2022,11:45:00 pm,0,70.5735,6.803
6/12/2022,12:00:00 am,0,70.5596,6.770
6/12/2022,12:15:00 am,0,70.5545,6.757
6/12/2022,12:30:00 am,0,70.5410,6.747
6/12/2022,12:45:00 am,0,70.5309,6.731
6/12/2022,01:00:00 am,0,70.5190,6.726
6/12/2022,01:15:00 am,0,70.5121,6.718
6/12/2022,01:30:00 am,0,70.4980,6.708
6/12/2022,01:45:00 am,0,70.4879,6.700
6/12/2022,02:00:00 am,0,70.4789,6.693
6/12/2022,02:15:00 am,0,70.4684,6.684
6/12/2022,02:30:00 am,0,70.4646,6.674
6/12/2022,02:45:00 am,0,70.4621,6.667
6/12/2022,03:00:00 am,0,70.4562,6.659
6/12/2022,03:15:00 am,0,70.4650,6.657
6/12/2022,03:30:00 am,0,70.4622,6.646
6/12/2022,03:45:00 am,0,70.4692,6.628
6/12/2022,04:00:00 am,0,70.4694,6.599
6/12/2022,04:15:00 am,0,70.4667,6.574
6/12/2022,04:30:00 am,0,70.4709,6.549
6/12/2022,04:45:00 am,0,70.4822,6.536
6/12/2022,05:00:00 am,0,70.4910,6.515
6/12/2022,05:15:00 am,0,70.4955,6.483
6/12/2022,05:30:00 am,0,70.4987,6.462
6/12/2022,05:45:00 am,0,70.5068,6.447
6/12/2022,06:00:00 am,0,70.5124,6.452
6/12/2022,06:15:00 am,0,70.5126,6.463
6/12/2022,06:30:00 am,0,70.5259,6.464
6/12/2022,06:45:00 am,0,70.5307,6.448
6/12/2022,07:00:00 am,0,70.5361,6.448
6/12/2022,07:15:00 am,0,70.5403,6.451
6/12/2022,07:30:00 am,0,70.5440,6.436
6/12/2022,07:45:00 am,0,70.5514,6.456
6/12/2022,08:00:00 am,0,70.5591,6.440
6/12/2022,08:15:00 am,0,70.5671,6.444
6/12/2022,08:30:00 am,0,70.5795,6.451
6/12/2022,08:45:00 am,0,70.5755,6.457
6/12/2022,09:00:00 am,0,70.5781,6.465
6/12/2022,09:15:00 am,0,70.5818,6.477
6/12/2022,09:30:00 am,0,70.5837,6.487
6/12/2022,09:45:00 am,0,70.5847,6.501
6/12/2022,10:00:00 am,0,70.5919,6.515
6/12/2022,10:15:00 am,0,70.6003,6.527
6/12/2022,10:30:00 am,0,70.5997,6.542
6/12/2022,10:45:00 am,0,70.5969,6.553
6/12/2022,11:00:00 am,0,70.5945,6.565
6/12/2022,11:15:00 am,0,70.5801,6.580
6/12/2022,11:30:00 am,0,70.5746,6.594
6/12/2022,11:45:00 am,0,70.5649,6.606
6/12/2022,12:00:00 pm,0,70.5691,6.616
6/12/2022,12:15:00 pm,0,70.5647,6.628
6/12/2022,12:30:00 pm,0,70.5637,6.639
6/12/2022,12:45:00 pm,0,70.5487,6.649
6/12/2022,01:00:00 pm,0,70.5430,6.659
6/12/2022,01:15:00 pm,0,70.5309,6.669
6/12/2022,01:30:00 pm,0,70.5261,6.677
6/12/2022,01:45:00 pm,0,70.5096,6.686
6/12/2022,02:00:00 pm,0,70.4913,6.695
6/12/2022,02:15:00 pm,0,70.4799,6.702
6/12/2022,02:30:00 pm,0,70.4732,6.711
6/12/2022,02:45:00 pm,0,70.4522,6.721
6/12/2022,03:00:00 pm,0,70.4451,6.727
6/12/2022,03:15:00 pm,0,70.4376,6.735
6/12/2022,03:30:00 pm,0,70.4344,6.743
6/12/2022,03:45:00 pm,0,70.4433,6.749
6/12/2022,04:00:00 pm,0,70.4429,6.755
6/12/2022,04:15:00 pm,0,70.4320,6.761
6/12/2022,04:30:00 pm,0,70.4196,6.766
6/12/2022,04:45:00 pm,0,70.4173,6.771
6/12/2022,05:00:00 pm,0,70.4124,6.776
6/12/2022,05:15:00 pm,0,70.4127,6.781
6/12/2022,05:30:00 pm,0,70.4168,6.785
6/12/2022,05:45:00 pm,0,70.4143,6.790
6/12/2022,06:00:00 pm,0,70.4142,6.794
6/12/2022,06:15:00 pm,0,70.4219,6.798
6/12/2022,06:30:00 pm,0,70.4315,6.801
6/12/2022,06:45:00 pm,0,70.4318,6.805
6/12/2022,07:00:00 pm,0,70.4469,6.808
6/12/2022,07:15:00 pm,0,70.4520,6.812
6/12/2022,07:30:00 pm,0,70.4670,6.814
6/12/2022,07:45:00 pm,0,70.4691,6.817
6/12/2022,08:00:00 pm,0,70.4726,6.819
6/12/2022,08:15:00 pm,0,70.4801,6.823
6/12/2022,08:30:00 pm,0,70.4794,6.825
6/12/2022,08:45:00 pm,0,70.4855,6.827
6/12/2022,09:00:00 pm,0,70.4847,6.830
6/12/2022,09:15:00 pm,0,70.4945,6.831
6/12/2022,09:30:00 pm,0,70.5078,6.834
6/12/2022,09:45:00 pm,0,70.5213,6.837
6/12/2022,10:00:00 pm,0,70.5195,6.839
6/12/2022,10:15:00 pm,0,70.5227,6.841
6/12/2022,10:30:00 pm,0,70.5127,6.843
6/12/2022,10:45:00 pm,0,70.5097,6.844
6/12/2022,11:00:00 pm,0,70.5062,6.846
6/12/2022,11:15:00 pm,0,70.4969,6.847
6/12/2022,11:30:00 pm,0,70.4873,6.842
6/12/2022,11:45:00 pm,0,70.4787,6.839
6/13/2022,12:00:00 am,0,70.4691,6.826
6/13/2022,12:15:00 am,0,70.4694,6.786
6/13/2022,12:30:00 am,0,70.4528,6.762
6/13/2022,12:45:00 am,0,70.4357,6.752
6/13/2022,01:00:00 am,0,70.4294,6.739
6/13/2022,01:15:00 am,0,70.4154,6.727
6/13/2022,01:30:00 am,0,70.4058,6.712
6/13/2022,01:45:00 am,0,70.3926,6.700
6/13/2022,02:00:00 am,0,70.3791,6.687
6/13/2022,02:15:00 am,0,70.3668,6.676
6/13/2022,02:30:00 am,0,70.3653,6.665
6/13/2022,02:45:00 am,0,70.3497,6.656
6/13/2022,03:00:00 am,0,70.3457,6.645
6/13/2022,03:15:00 am,0,70.3408,6.636
6/13/2022,03:30:00 am,0,70.3337,6.629
6/13/2022,03:45:00 am,0,70.3262,6.618
6/13/2022,04:00:00 am,0,70.3319,6.610
6/13/2022,04:15:00 am,0,70.3316,6.604
6/13/2022,04:30:00 am,0,70.3346,6.596
6/13/2022,04:45:00 am,0,70.3414,6.587
6/13/2022,05:00:00 am,0,70.3459,6.580
6/13/2022,05:15:00 am,0,70.3522,6.572
6/13/2022,05:30:00 am,0,70.3718,6.564
6/13/2022,05:45:00 am,0,70.3819,6.553
6/13/2022,06:00:00 am,0,70.3949,6.543
6/13/2022,06:15:00 am,0,70.3933,6.533
6/13/2022,06:30:00 am,0,70.4008,6.526
6/13/2022,06:45:00 am,0,70.4247,6.514
6/13/2022,07:00:00 am,0,70.4336,6.504
6/13/2022,07:15:00 am,0,70.4456,6.496
6/13/2022,07:30:00 am,0,70.4497,6.490
6/13/2022,07:45:00 am,0,70.4574,6.488
6/13/2022,08:00:00 am,0,70.4583,6.486
6/13/2022,08:15:00 am,0,70.4680,6.488
6/13/2022,08:30:00 am,0,70.4889,6.491
6/13/2022,08:45:00 am,0,70.4915,6.496
6/13/2022,09:00:00 am,0,70.5219,6.498
6/13/2022,09:15:00 am,0,70.5206,6.496
6/13/2022,09:30:00 am,0,70.5159,6.502
6/13/2022,09:45:00 am,0,70.5182,6.509
6/13/2022,10:00:00 am,0,70.5178,6.515
6/13/2022,10:15:00 am,0,70.5311,6.531
6/13/2022,10:30:00 am,0,70.5320,6.539
6/13/2022,10:45:00 am,0,70.5304,6.550
6/13/2022,11:00:00 am,0,70.5301,6.561
6/13/2022,11:15:00 am,0,70.5212,6.575
6/13/2022,11:30:00 am,0,70.5151,6.589
6/13/2022,11:45:00 am,0,70.5111,6.603
6/13/2022,12:00:00 pm,0,70.5051,6.617
6/13/2022,12:15:00 pm,0,70.5090,6.632
6/13/2022,12:30:00 pm,0,70.5113,6.644
6/13/2022,12:45:00 pm,0,70.4998,6.657
6/13/2022,01:00:00 pm,0,70.5008,6.671
6/13/2022,01:15:00 pm,0,70.4874,6.681
6/13/2022,01:30:00 pm,0,70.4905,6.690
6/13/2022,01:45:00 pm,0,70.4839,6.699
6/13/2022,02:00:00 pm,0,70.4724,6.708
6/13/2022,02:15:00 pm,0,70.4612,6.713
6/13/2022,02:30:00 pm,0,70.4491,6.719
6/13/2022,02:45:00 pm,0,70.4251,6.726
6/13/2022,03:00:00 pm,0,70.4067,6.735
6/13/2022,03:15:00 pm,0,70.4057,6.742
6/13/2022,03:30:00 pm,0,70.3902,6.749
6/13/2022,03:45:00 pm,0,70.3814,6.756
6/13/2022,04:00:00 pm,0,70.3742,6.762
6/13/2022,04:15:00 pm,0,70.3744,6.768
6/13/2022,04:30:00 pm,0,70.3787,6.773
6/13/2022,04:45:00 pm,0,70.3742,6.777
6/13/2022,05:00:00 pm,0,70.3784,6.782
6/13/2022,05:15:00 pm,0,70.3837,6.785
6/13/2022,05:30:00 pm,0,70.3853,6.789
6/13/2022,05:45:00 pm,0,70.3953,6.794
6/13/2022,06:00:00 pm,0,70.4027,6.799
6/13/2022,06:15:00 pm,0,70.4049,6.803
6/13/2022,06:30:00 pm,0,70.4165,6.806
6/13/2022,06:45:00 pm,0,70.4075,6.810
6/13/2022,07:00:00 pm,0,70.4133,6.812
6/13/2022,07:15:00 pm,0,70.4124,6.816
6/13/2022,07:30:00 pm,0,70.4115,6.819
6/13/2022,07:45:00 pm,0,70.4167,6.821
6/13/2022,08:00:00 pm,0,70.4229,6.824
6/13/2022,08:15:00 pm,0,70.4235,6.826
6/13/2022,08:30:00 pm,0,70.4337,6.828
6/13/2022,08:45:00 pm,0,70.4480,6.830
6/13/2022,09:00:00 pm,0,70.4564,6.833
6/13/2022,09:15:00 pm,0,70.4569,6.829
6/13/2022,09:30:00 pm,0,70.4585,6.823
6/13/2022,09:45:00 pm,0,70.4521,6.819
6/13/2022,10:00:00 pm,0,70.4595,6.790
6/13/2022,10:15:00 pm,0,70.4589,6.773
6/13/2022,10:30:00 pm,0,70.4571,6.749
6/13/2022,10:45:00 pm,0,70.4519,6.735
6/13/2022,11:00:00 pm,0,70.4613,6.718
6/13/2022,11:15:00 pm,0,70.4458,6.712
6/13/2022,11:30:00 pm,0,70.4414,6.709
6/13/2022,11:45:00 pm,0,70.4265,6.697
6/14/2022,12:00:00 am,0,70.4191,6.676
6/14/2022,12:15:00 am,0,70.4052,6.667
6/14/2022,12:30:00 am,0,70.3958,6.658
6/14/2022,12:45:00 am,0,70.3833,6.648
6/14/2022,01:00:00 am,0,70.3750,6.638
6/14/2022,01:15:00 am,0,70.3651,6.628
6/14/2022,01:30:00 am,0,70.3572,6.622
6/14/2022,01:45:00 am,0,70.3532,6.614
6/14/2022,02:00:00 am,0,70.3449,6.607
6/14/2022,02:15:00 am,0,70.3442,6.600
6/14/2022,02:30:00 am,0,70.3338,6.594
6/14/2022,02:45:00 am,0,70.3240,6.588
6/14/2022,03:00:00 am,0,70.3231,6.581
6/14/2022,03:15:00 am,0,70.3201,6.576
6/14/2022,03:30:00 am,0,70.3104,6.570
6/14/2022,03:45:00 am,0,70.3040,6.564
6/14/2022,04:00:00 am,0,70.3017,6.559
6/14/2022,04:15:00 am,0,70.2975,6.554
6/14/2022,04:30:00 am,0,70.3005,6.551
6/14/2022,04:45:00 am,0,70.2961,6.545
6/14/2022,05:00:00 am,0,70.2997,6.542
6/14/2022,05:15:00 am,0,70.3088,6.537
6/14/2022,05:30:00 am,0,70.3170,6.531
6/14/2022,05:45:00 am,0,70.3246,6.524
6/14/2022,06:00:00 am,0,70.3310,6.515
6/14/2022,06:15:00 am,0,70.3354,6.507
6/14/2022,06:30:00 am,0,70.3461,6.500
6/14/2022,06:45:00 am,0,70.3603,6.480
6/14/2022,07:00:00 am,0,70.3673,6.477
6/14/2022,07:15:00 am,0,70.3852,6.473
6/14/2022,07:30:00 am,0,70.4038,6.471
6/14/2022,07:45:00 am,0,70.4081,6.468
6/14/2022,08:00:00 am,0,70.4166,6.470
6/14/2022,08:15:00 am,0,70.4161,6.472
6/14/2022,08:30:00 am,0,70.4268,6.478
6/14/2022,08:45:00 am,0,70.4335,6.482
6/14/2022,09:00:00 am,0,70.4331,6.487
6/14/2022,09:15:00 am,0,70.4361,6.495
6/14/2022,09:30:00 am,0,70.4461,6.504
6/14/2022,09:45:00 am,0,70.4583,6.519
6/14/2022,10:00:00 am,0,70.4545,6.532
6/14/2022,10:15:00 am,0,70.4591,6.547
6/14/2022,10:30:00 am,0,70.4546,6.559
6/14/2022,10:45:00 am,0,70.4546,6.569
6/14/2022,11:00:00 am,0,70.4524,6.581
6/14/2022,11:15:00 am,0,70.4509,6.592
6/14/2022,11:30:00 am,0,70.4532,6.604
6/14/2022,11:45:00 am,0,70.4418,6.612
6/14/2022,12:00:00 pm,0,70.4449,6.622
6/14/2022,12:15:00 pm,0,70.4382,6.629
6/14/2022,12:30:00 pm,0,70.4302,6.638
6/14/2022,12:45:00 pm,0,70.4166,6.647
6/14/2022,01:00:00 pm,0,70.4178,6.656
6/14/2022,01:15:00 pm,0,70.4010,6.667
6/14/2022,01:30:00 pm,0,70.3957,6.674
6/14/2022,01:45:00 pm,0,70.3812,6.680
6/14/2022,02:00:00 pm,0,70.3756,6.687
6/14/2022,02:15:00 pm,0,70.3683,6.696
6/14/2022,02:30:00 pm,0,70.3534,6.705
6/14/2022,02:45:00 pm,0,70.3481,6.712
6/14/2022,03:00:00 pm,0,70.3333,6.721
6/14/2022,03:15:00 pm,0,70.3263,6.727
6/14/2022,03:30:00 pm,0,70.3202,6.733
6/14/2022,03:45:00 pm,0,70.3127,6.739
6/14/2022,04:00:00 pm,0,70.3045,6.745
6/14/2022,04:15:00 pm,0,70.3026,6.750
6/14/2022,04:30:00 pm,0,70.2960,6.755
6/14/2022,04:45:00 pm,0,70.3008,6.760
6/14/2022,05:00:00 pm,0,70.3000,6.766
6/14/2022,05:15:00 pm,0,70.3059,6.771
6/14/2022,05:30:00 pm,0,70.3059,6.775
6/14/2022,05:45:00 pm,0,70.3047,6.779
6/14/2022,06:00:00 pm,0,70.3076,6.783
6/14/2022,06:15:00 pm,0,70.3088,6.788
6/14/2022,06:30:00 pm,0,70.3101,6.791
