"Plot Title: Kmeasurement_Temp"
"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 11016513, SEN S/N: 11016513)","Temp, °C (LGR S/N: 11016513, SEN S/N: 11016513)","Coupler Detached (LGR S/N: 11016513)","Coupler Attached (LGR S/N: 11016513)","Host Connected (LGR S/N: 11016513)","Stopped (LGR S/N: 11016513)","End Of File (LGR S/N: 11016513)"
1,06/06/22 12:35:10 PM,62.607,27.075,Logged,,,,
2,06/06/22 12:35:20 PM,62.610,27.173,,,,,
3,06/06/22 12:35:30 PM,62.610,27.173,,,,,
4,06/06/22 12:35:40 PM,62.610,27.173,,,,,
5,06/06/22 12:35:50 PM,62.610,27.173,,,,,
6,06/06/22 12:36:00 PM,62.610,27.173,,,,,
7,06/06/22 12:36:10 PM,62.610,27.173,,,,,
8,06/06/22 12:36:20 PM,62.610,27.173,,,,,
9,06/06/22 12:36:30 PM,62.610,27.173,,,,,
10,06/06/22 12:36:40 PM,62.630,27.173,,,,,
11,06/06/22 12:36:50 PM,62.610,27.173,,,,,
12,06/06/22 12:37:00 PM,62.620,27.173,,,,,
13,06/06/22 12:37:10 PM,64.556,27.075,,,,,
14,06/06/22 12:37:20 PM,64.485,26.292,,,,,
15,06/06/22 12:37:30 PM,64.517,25.222,,,,,
16,06/06/22 12:37:40 PM,64.564,24.351,,,,,
17,06/06/22 12:37:50 PM,64.601,23.484,,,,,
18,06/06/22 12:38:00 PM,64.631,22.717,,,,,
19,06/06/22 12:38:10 PM,64.641,21.951,,,,,
20,06/06/22 12:38:20 PM,64.656,21.378,,,,,
21,06/06/22 12:38:30 PM,64.681,20.805,,,,,
22,06/06/22 12:38:40 PM,64.685,20.234,,,,,
23,06/06/22 12:38:50 PM,64.683,19.758,,,,,
24,06/06/22 12:39:00 PM,64.690,19.282,,,,,
25,06/06/22 12:39:10 PM,64.690,18.901,,,,,
26,06/06/22 12:39:20 PM,64.700,18.521,,,,,
27,06/06/22 12:39:30 PM,64.703,18.236,,,,,
28,06/06/22 12:39:40 PM,64.705,17.950,,,,,
29,06/06/22 12:39:50 PM,64.698,17.665,,,,,
30,06/06/22 12:40:00 PM,64.690,17.379,,,,,
31,06/06/22 12:40:10 PM,64.685,17.189,,,,,
32,06/06/22 12:40:20 PM,64.697,16.903,,,,,
33,06/06/22 12:40:30 PM,64.692,16.713,,,,,
34,06/06/22 12:40:40 PM,64.687,16.523,,,,,
35,06/06/22 12:40:50 PM,64.695,16.427,,,,,
36,06/06/22 12:41:00 PM,64.690,16.237,,,,,
37,06/06/22 12:41:10 PM,64.665,16.046,,,,,
