"Plot Title: Baro_injection_2022-07-15"
"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 20028183, SEN S/N: 20028183)","Temp, °C (LGR S/N: 20028183, SEN S/N: 20028183)","Host Connected (LGR S/N: 20028183)","Coupler Detached (LGR S/N: 20028183)","Coupler Attached (LGR S/N: 20028183)","Stopped (LGR S/N: 20028183)","End Of File (LGR S/N: 20028183)"
1195,07/15/22 12:31:00 PM,63.277,19.662,,,,,
1196,07/15/22 12:31:10 PM,63.289,19.662,,,,,
1197,07/15/22 12:31:20 PM,63.277,19.662,,,,,
1198,07/15/22 12:31:30 PM,63.274,19.567,,,,,
1199,07/15/22 12:31:40 PM,63.286,19.567,,,,,
1200,07/15/22 12:31:50 PM,63.274,19.567,,,,,
1201,07/15/22 12:32:00 PM,63.250,19.567,,,,,
1202,07/15/22 12:32:10 PM,63.238,19.567,,,,,
1203,07/15/22 12:32:20 PM,63.227,19.567,,,,,
1204,07/15/22 12:32:30 PM,63.200,19.472,,,,,
1205,07/15/22 12:32:40 PM,63.200,19.472,,,,,
1206,07/15/22 12:32:50 PM,63.177,19.472,,,,,
1207,07/15/22 12:33:00 PM,63.165,19.472,,,,,
1208,07/15/22 12:33:10 PM,63.162,19.377,,,,,
1209,07/15/22 12:33:20 PM,63.162,19.377,,,,,
1210,07/15/22 12:33:30 PM,63.162,19.377,,,,,
1211,07/15/22 12:33:40 PM,63.162,19.377,,,,,
1212,07/15/22 12:33:50 PM,63.150,19.377,,,,,
1213,07/15/22 12:34:00 PM,63.147,19.282,,,,,
1214,07/15/22 12:34:10 PM,63.159,19.282,,,,,
1215,07/15/22 12:34:20 PM,63.159,19.282,,,,,
1216,07/15/22 12:34:30 PM,63.147,19.282,,,,,
1217,07/15/22 12:34:40 PM,63.132,19.187,,,,,
1218,07/15/22 12:34:50 PM,63.144,19.187,,,,,
1219,07/15/22 12:35:00 PM,63.109,19.187,,,,,
1220,07/15/22 12:35:10 PM,63.085,19.187,,,,,
1221,07/15/22 12:35:20 PM,63.073,19.187,,,,,
1222,07/15/22 12:35:30 PM,63.058,19.092,,,,,
1223,07/15/22 12:35:40 PM,63.035,19.092,,,,,
1224,07/15/22 12:35:50 PM,63.000,19.092,,,,,
1225,07/15/22 12:36:00 PM,62.988,19.092,,,,,
1226,07/15/22 12:36:10 PM,62.964,19.092,,,,,
1227,07/15/22 12:36:20 PM,62.938,18.996,,,,,
1228,07/15/22 12:36:30 PM,62.926,18.996,,,,,
1229,07/15/22 12:36:40 PM,62.890,18.996,,,,,
1230,07/15/22 12:36:50 PM,62.855,18.996,,,,,
1231,07/15/22 12:37:00 PM,62.843,18.996,,,,,
1232,07/15/22 12:37:10 PM,62.817,18.901,,,,,
1233,07/15/22 12:37:20 PM,62.770,18.901,,,,,
1234,07/15/22 12:37:30 PM,62.722,18.901,,,,,
1235,07/15/22 12:37:40 PM,62.711,18.901,,,,,
1236,07/15/22 12:37:50 PM,62.672,18.806,,,,,
1237,07/15/22 12:38:00 PM,62.649,18.806,,,,,
1238,07/15/22 12:38:10 PM,62.625,18.806,,,,,
1239,07/15/22 12:38:20 PM,62.566,18.806,,,,,
1240,07/15/22 12:38:30 PM,62.531,18.806,,,,,
1241,07/15/22 12:38:40 PM,62.507,18.806,,,,,
1242,07/15/22 12:38:50 PM,62.481,18.711,,,,,
1243,07/15/22 12:39:00 PM,62.481,18.711,,,,,
1244,07/15/22 12:39:10 PM,62.469,18.711,,,,,
1245,07/15/22 12:39:20 PM,62.469,18.711,,,,,
1246,07/15/22 12:39:30 PM,62.469,18.711,,,,,
1247,07/15/22 12:39:40 PM,62.466,18.616,,,,,
1248,07/15/22 12:39:50 PM,62.466,18.616,,,,,
1249,07/15/22 12:40:00 PM,62.466,18.616,,,,,
1250,07/15/22 12:40:10 PM,62.478,18.616,,,,,
1251,07/15/22 12:40:20 PM,62.490,18.616,,,,,
1252,07/15/22 12:40:30 PM,62.498,18.521,,,,,
1253,07/15/22 12:40:40 PM,62.510,18.521,,,,,
1254,07/15/22 12:40:50 PM,62.522,18.521,,,,,
1255,07/15/22 12:41:00 PM,62.522,18.521,,,,,
1256,07/15/22 12:41:10 PM,62.519,18.426,,,,,
1257,07/15/22 12:41:20 PM,62.531,18.426,,,,,
1258,07/15/22 12:41:30 PM,62.519,18.426,,,,,
1259,07/15/22 12:41:40 PM,62.519,18.426,,,,,
1260,07/15/22 12:41:50 PM,62.516,18.331,,,,,
1261,07/15/22 12:42:00 PM,62.516,18.331,,,,,
1262,07/15/22 12:42:10 PM,62.528,18.331,,,,,
1263,07/15/22 12:42:20 PM,62.519,18.426,,,,,
1264,07/15/22 12:42:29 PM,,,,,Logged,,
1265,07/15/22 12:42:30 PM,62.507,18.426,,,,,
1266,07/15/22 12:42:32 PM,,,,Logged,,,
1267,07/15/22 12:42:37 PM,,,,,Logged,,
1268,07/15/22 12:42:39 PM,,,Logged,,,,
1269,07/15/22 12:42:40 PM,62.519,18.426,,,,,
1270,07/15/22 12:42:50 PM,62.519,18.426,,,,,
1271,07/15/22 12:42:51 PM,,,,,,Logged,Logged
