Device Name:,,OM-CP-VOLT101A
Device Description:,,Voltage Data Logger
Serial Number:,,R37297
Device ID:,,K600 oldV
,,
,,Channel 1
Date,Time,Voltage (ppm)
6/20/2022,12:54:16 PM,957
6/20/2022,12:54:17 PM,962
6/20/2022,12:54:18 PM,962
6/20/2022,12:54:19 PM,962
6/20/2022,12:54:20 PM,962
6/20/2022,12:54:21 PM,962
6/20/2022,12:54:22 PM,962
6/20/2022,12:54:23 PM,962
6/20/2022,12:54:24 PM,962
6/20/2022,12:54:25 PM,962
6/20/2022,12:54:26 PM,967
6/20/2022,12:54:27 PM,967
6/20/2022,12:54:28 PM,967
6/20/2022,12:54:29 PM,972
6/20/2022,12:54:30 PM,967
6/20/2022,12:54:31 PM,967
6/20/2022,12:54:32 PM,972
6/20/2022,12:54:33 PM,972
6/20/2022,12:54:34 PM,972
6/20/2022,12:54:35 PM,972
6/20/2022,12:54:36 PM,972
6/20/2022,12:54:37 PM,972
6/20/2022,12:54:38 PM,972
6/20/2022,12:54:39 PM,967
6/20/2022,12:54:40 PM,967
6/20/2022,12:54:41 PM,967
6/20/2022,12:54:42 PM,967
6/20/2022,12:54:43 PM,967
6/20/2022,12:54:44 PM,967
6/20/2022,12:54:45 PM,967
6/20/2022,12:54:46 PM,967
6/20/2022,12:54:47 PM,967
6/20/2022,12:54:48 PM,967
6/20/2022,12:54:49 PM,967
6/20/2022,12:54:50 PM,967
6/20/2022,12:54:51 PM,972
6/20/2022,12:54:52 PM,972
6/20/2022,12:54:53 PM,972
6/20/2022,12:54:54 PM,972
6/20/2022,12:54:55 PM,972
6/20/2022,12:54:56 PM,972
6/20/2022,12:54:57 PM,967
6/20/2022,12:54:58 PM,972
6/20/2022,12:54:59 PM,972
6/20/2022,12:55:00 PM,972
6/20/2022,12:55:01 PM,967
6/20/2022,12:55:02 PM,972
6/20/2022,12:55:03 PM,972
6/20/2022,12:55:04 PM,972
6/20/2022,12:55:05 PM,972
6/20/2022,12:55:06 PM,967
6/20/2022,12:55:07 PM,972
6/20/2022,12:55:08 PM,972
6/20/2022,12:55:09 PM,972
6/20/2022,12:55:10 PM,972
6/20/2022,12:55:11 PM,972
6/20/2022,12:55:12 PM,972
6/20/2022,12:55:13 PM,972
6/20/2022,12:55:14 PM,972
6/20/2022,12:55:15 PM,972
6/20/2022,12:55:16 PM,972
6/20/2022,12:55:17 PM,972
6/20/2022,12:55:18 PM,972
6/20/2022,12:55:19 PM,972
6/20/2022,12:55:20 PM,972
6/20/2022,12:55:21 PM,972
6/20/2022,12:55:22 PM,972
6/20/2022,12:55:23 PM,972
6/20/2022,12:55:24 PM,972
6/20/2022,12:55:25 PM,972
6/20/2022,12:55:26 PM,977
6/20/2022,12:55:27 PM,977
6/20/2022,12:55:28 PM,977
6/20/2022,12:55:29 PM,977
6/20/2022,12:55:30 PM,977
6/20/2022,12:55:31 PM,982
6/20/2022,12:55:32 PM,982
6/20/2022,12:55:33 PM,982
6/20/2022,12:55:34 PM,982
6/20/2022,12:55:35 PM,982
6/20/2022,12:55:36 PM,982
6/20/2022,12:55:37 PM,982
6/20/2022,12:55:38 PM,982
6/20/2022,12:55:39 PM,987
6/20/2022,12:55:40 PM,987
6/20/2022,12:55:41 PM,982
6/20/2022,12:55:42 PM,982
6/20/2022,12:55:43 PM,987
6/20/2022,12:55:44 PM,982
6/20/2022,12:55:45 PM,987
6/20/2022,12:55:46 PM,987
6/20/2022,12:55:47 PM,987
6/20/2022,12:55:48 PM,987
6/20/2022,12:55:49 PM,987
6/20/2022,12:55:50 PM,987
6/20/2022,12:55:51 PM,987
6/20/2022,12:55:52 PM,987
6/20/2022,12:55:53 PM,987
6/20/2022,12:55:54 PM,987
6/20/2022,12:55:55 PM,987
6/20/2022,12:55:56 PM,987
6/20/2022,12:55:57 PM,982
6/20/2022,12:55:58 PM,982
6/20/2022,12:55:59 PM,982
6/20/2022,12:56:00 PM,982
6/20/2022,12:56:01 PM,982
6/20/2022,12:56:02 PM,982
6/20/2022,12:56:03 PM,982
6/20/2022,12:56:04 PM,977
6/20/2022,12:56:05 PM,977
6/20/2022,12:56:06 PM,977
6/20/2022,12:56:07 PM,977
6/20/2022,12:56:08 PM,977
6/20/2022,12:56:09 PM,977
6/20/2022,12:56:10 PM,977
6/20/2022,12:56:11 PM,977
6/20/2022,12:56:12 PM,977
6/20/2022,12:56:13 PM,977
6/20/2022,12:56:14 PM,972
6/20/2022,12:56:15 PM,972
6/20/2022,12:56:16 PM,972
6/20/2022,12:56:17 PM,967
6/20/2022,12:56:18 PM,972
6/20/2022,12:56:19 PM,967
6/20/2022,12:56:20 PM,967
6/20/2022,12:56:21 PM,967
6/20/2022,12:56:22 PM,967
6/20/2022,12:56:23 PM,962
6/20/2022,12:56:24 PM,962
6/20/2022,12:56:25 PM,962
6/20/2022,12:56:26 PM,962
6/20/2022,12:56:27 PM,962
6/20/2022,12:56:28 PM,962
6/20/2022,12:56:29 PM,962
6/20/2022,12:56:30 PM,962
6/20/2022,12:56:31 PM,962
6/20/2022,12:56:32 PM,967
6/20/2022,12:56:33 PM,967
6/20/2022,12:56:34 PM,962
6/20/2022,12:56:35 PM,962
6/20/2022,12:56:36 PM,967
6/20/2022,12:56:37 PM,967
6/20/2022,12:56:38 PM,967
6/20/2022,12:56:39 PM,967
6/20/2022,12:56:40 PM,972
6/20/2022,12:56:41 PM,972
6/20/2022,12:56:42 PM,972
6/20/2022,12:56:43 PM,967
6/20/2022,12:56:44 PM,967
6/20/2022,12:56:45 PM,972
6/20/2022,12:56:46 PM,967
6/20/2022,12:56:47 PM,967
6/20/2022,12:56:48 PM,967
6/20/2022,12:56:49 PM,962
6/20/2022,12:56:50 PM,962
6/20/2022,12:56:51 PM,967
6/20/2022,12:56:52 PM,962
6/20/2022,12:56:53 PM,962
6/20/2022,12:56:54 PM,962
6/20/2022,12:56:55 PM,962
6/20/2022,12:56:56 PM,957
6/20/2022,12:56:57 PM,957
6/20/2022,12:56:58 PM,957
6/20/2022,12:56:59 PM,957
6/20/2022,12:57:00 PM,957
6/20/2022,12:57:01 PM,957
6/20/2022,12:57:02 PM,957
6/20/2022,12:57:03 PM,957
6/20/2022,12:57:04 PM,957
6/20/2022,12:57:05 PM,957
6/20/2022,12:57:06 PM,957
6/20/2022,12:57:07 PM,957
6/20/2022,12:57:08 PM,957
6/20/2022,12:57:09 PM,957
6/20/2022,12:57:10 PM,957
6/20/2022,12:57:11 PM,957
6/20/2022,12:57:12 PM,957
6/20/2022,12:57:13 PM,957
6/20/2022,12:57:14 PM,957
6/20/2022,12:57:15 PM,957
6/20/2022,12:57:16 PM,957
6/20/2022,12:57:17 PM,957
6/20/2022,12:57:18 PM,962
6/20/2022,12:57:19 PM,962
6/20/2022,12:57:20 PM,962
6/20/2022,12:57:21 PM,962
6/20/2022,12:57:22 PM,962
6/20/2022,12:57:23 PM,962
6/20/2022,12:57:24 PM,957
6/20/2022,12:57:25 PM,962
6/20/2022,12:57:26 PM,962
6/20/2022,12:57:27 PM,962
6/20/2022,12:57:28 PM,962
6/20/2022,12:57:29 PM,962
6/20/2022,12:57:30 PM,962
6/20/2022,12:57:31 PM,962
6/20/2022,12:57:32 PM,962
6/20/2022,12:57:33 PM,962
6/20/2022,12:57:34 PM,962
6/20/2022,12:57:35 PM,967
6/20/2022,12:57:36 PM,962
6/20/2022,12:57:37 PM,967
6/20/2022,12:57:38 PM,967
6/20/2022,12:57:39 PM,972
6/20/2022,12:57:40 PM,967
6/20/2022,12:57:41 PM,972
6/20/2022,12:57:42 PM,972
6/20/2022,12:57:43 PM,972
6/20/2022,12:57:44 PM,972
6/20/2022,12:57:45 PM,977
6/20/2022,12:57:46 PM,977
6/20/2022,12:57:47 PM,977
6/20/2022,12:57:48 PM,977
6/20/2022,12:57:49 PM,977
6/20/2022,12:57:50 PM,977
6/20/2022,12:57:51 PM,977
6/20/2022,12:57:52 PM,977
6/20/2022,12:57:53 PM,977
6/20/2022,12:57:54 PM,977
6/20/2022,12:57:55 PM,977
6/20/2022,12:57:56 PM,977
6/20/2022,12:57:57 PM,977
6/20/2022,12:57:58 PM,977
6/20/2022,12:57:59 PM,977
6/20/2022,12:58:00 PM,977
6/20/2022,12:58:01 PM,977
6/20/2022,12:58:02 PM,977
6/20/2022,12:58:03 PM,977
6/20/2022,12:58:04 PM,972
6/20/2022,12:58:05 PM,972
6/20/2022,12:58:06 PM,972
6/20/2022,12:58:07 PM,972
6/20/2022,12:58:08 PM,972
6/20/2022,12:58:09 PM,972
6/20/2022,12:58:10 PM,972
6/20/2022,12:58:11 PM,972
6/20/2022,12:58:12 PM,972
6/20/2022,12:58:13 PM,972
6/20/2022,12:58:14 PM,977
6/20/2022,12:58:15 PM,972
6/20/2022,12:58:16 PM,977
6/20/2022,12:58:17 PM,972
6/20/2022,12:58:18 PM,977
6/20/2022,12:58:19 PM,972
6/20/2022,12:58:20 PM,972
6/20/2022,12:58:21 PM,972
6/20/2022,12:58:22 PM,967
6/20/2022,12:58:23 PM,972
6/20/2022,12:58:24 PM,972
6/20/2022,12:58:25 PM,972
6/20/2022,12:58:26 PM,972
6/20/2022,12:58:27 PM,972
6/20/2022,12:58:28 PM,972
