Device Name:,,OM-CP-VOLT101A
Device Description:,,Voltage Data Logger
Serial Number:,,R37297
Device ID:,,K600 oldV
,,
,,Channel 1
Date,Time,Voltage (ppm)
6/20/2022,11:35:51 AM,1233
6/20/2022,11:35:52 AM,1358
6/20/2022,11:35:53 AM,1478
6/20/2022,11:35:54 AM,1598
6/20/2022,11:35:55 AM,1719
6/20/2022,11:35:56 AM,1834
6/20/2022,11:35:57 AM,1954
6/20/2022,11:35:58 AM,2074
6/20/2022,11:35:59 AM,2190
6/20/2022,11:36:00 AM,15
6/20/2022,11:36:01 AM,321
6/20/2022,11:36:02 AM,321
6/20/2022,11:36:03 AM,321
6/20/2022,11:36:04 AM,321
6/20/2022,11:36:05 AM,321
6/20/2022,11:36:06 AM,321
6/20/2022,11:36:07 AM,321
6/20/2022,11:36:08 AM,321
6/20/2022,11:36:09 AM,321
6/20/2022,11:36:10 AM,321
6/20/2022,11:36:11 AM,321
6/20/2022,11:36:12 AM,321
6/20/2022,11:36:13 AM,321
6/20/2022,11:36:14 AM,321
6/20/2022,11:36:15 AM,321
6/20/2022,11:36:16 AM,321
6/20/2022,11:36:17 AM,321
6/20/2022,11:36:18 AM,321
6/20/2022,11:36:19 AM,321
6/20/2022,11:36:20 AM,316
6/20/2022,11:36:21 AM,316
6/20/2022,11:36:22 AM,316
6/20/2022,11:36:23 AM,316
6/20/2022,11:36:24 AM,316
6/20/2022,11:36:25 AM,311
6/20/2022,11:36:26 AM,311
6/20/2022,11:36:27 AM,316
6/20/2022,11:36:28 AM,311
6/20/2022,11:36:29 AM,311
6/20/2022,11:36:30 AM,311
6/20/2022,11:36:31 AM,311
6/20/2022,11:36:32 AM,311
6/20/2022,11:36:33 AM,311
6/20/2022,11:36:34 AM,306
6/20/2022,11:36:35 AM,306
6/20/2022,11:36:36 AM,306
6/20/2022,11:36:37 AM,306
6/20/2022,11:36:38 AM,306
6/20/2022,11:36:39 AM,306
6/20/2022,11:36:40 AM,306
6/20/2022,11:36:41 AM,301
6/20/2022,11:36:42 AM,301
6/20/2022,11:36:43 AM,301
6/20/2022,11:36:44 AM,301
6/20/2022,11:36:45 AM,301
6/20/2022,11:36:46 AM,301
6/20/2022,11:36:47 AM,301
6/20/2022,11:36:48 AM,301
6/20/2022,11:36:49 AM,301
6/20/2022,11:36:50 AM,301
6/20/2022,11:36:51 AM,301
6/20/2022,11:36:52 AM,301
6/20/2022,11:36:53 AM,296
6/20/2022,11:36:54 AM,296
6/20/2022,11:36:55 AM,296
6/20/2022,11:36:56 AM,296
6/20/2022,11:36:57 AM,296
6/20/2022,11:36:58 AM,296
6/20/2022,11:36:59 AM,296
6/20/2022,11:37:00 AM,296
6/20/2022,11:37:01 AM,296
6/20/2022,11:37:02 AM,296
6/20/2022,11:37:03 AM,296
6/20/2022,11:37:04 AM,296
6/20/2022,11:37:05 AM,296
6/20/2022,11:37:06 AM,296
6/20/2022,11:37:07 AM,296
6/20/2022,11:37:08 AM,301
6/20/2022,11:37:09 AM,296
6/20/2022,11:37:10 AM,301
6/20/2022,11:37:11 AM,301
6/20/2022,11:37:12 AM,301
6/20/2022,11:37:13 AM,301
6/20/2022,11:37:14 AM,296
6/20/2022,11:37:15 AM,301
6/20/2022,11:37:16 AM,301
6/20/2022,11:37:17 AM,301
6/20/2022,11:37:18 AM,296
6/20/2022,11:37:19 AM,296
6/20/2022,11:37:20 AM,296
6/20/2022,11:37:21 AM,296
6/20/2022,11:37:22 AM,296
6/20/2022,11:37:23 AM,296
6/20/2022,11:37:24 AM,296
6/20/2022,11:37:25 AM,296
6/20/2022,11:37:26 AM,296
6/20/2022,11:37:27 AM,296
6/20/2022,11:37:28 AM,296
6/20/2022,11:37:29 AM,296
6/20/2022,11:37:30 AM,296
6/20/2022,11:37:31 AM,291
6/20/2022,11:37:32 AM,291
6/20/2022,11:37:33 AM,296
6/20/2022,11:37:34 AM,296
6/20/2022,11:37:35 AM,296
6/20/2022,11:37:36 AM,296
6/20/2022,11:37:37 AM,296
6/20/2022,11:37:38 AM,296
6/20/2022,11:37:39 AM,296
6/20/2022,11:37:40 AM,296
6/20/2022,11:37:41 AM,296
6/20/2022,11:37:42 AM,296
6/20/2022,11:37:43 AM,296
6/20/2022,11:37:44 AM,296
6/20/2022,11:37:45 AM,296
6/20/2022,11:37:46 AM,296
6/20/2022,11:37:47 AM,296
6/20/2022,11:37:48 AM,291
6/20/2022,11:37:49 AM,291
6/20/2022,11:37:50 AM,291
6/20/2022,11:37:51 AM,291
6/20/2022,11:37:52 AM,291
6/20/2022,11:37:53 AM,291
6/20/2022,11:37:54 AM,286
6/20/2022,11:37:55 AM,291
6/20/2022,11:37:56 AM,291
6/20/2022,11:37:57 AM,286
6/20/2022,11:37:58 AM,286
6/20/2022,11:37:59 AM,286
6/20/2022,11:38:00 AM,291
6/20/2022,11:38:01 AM,291
6/20/2022,11:38:02 AM,291
6/20/2022,11:38:03 AM,291
6/20/2022,11:38:04 AM,291
6/20/2022,11:38:05 AM,296
6/20/2022,11:38:06 AM,291
6/20/2022,11:38:07 AM,326
6/20/2022,11:38:08 AM,451
6/20/2022,11:38:09 AM,576
6/20/2022,11:38:10 AM,701
6/20/2022,11:38:11 AM,827
6/20/2022,11:38:12 AM,957
6/20/2022,11:38:13 AM,1077
6/20/2022,11:38:14 AM,1197
6/20/2022,11:38:15 AM,1313
6/20/2022,11:38:16 AM,1428
6/20/2022,11:38:17 AM,1548
6/20/2022,11:38:18 AM,1668
6/20/2022,11:38:19 AM,1789
6/20/2022,11:38:20 AM,1904
6/20/2022,11:38:21 AM,2024
6/20/2022,11:38:22 AM,2144
6/20/2022,11:38:23 AM,2265
6/20/2022,11:38:24 AM,2385
6/20/2022,11:38:25 AM,2500
6/20/2022,11:38:26 AM,2615
6/20/2022,11:38:27 AM,2736
6/20/2022,11:38:28 AM,807
6/20/2022,11:38:29 AM,40
6/20/2022,11:38:30 AM,321
6/20/2022,11:38:31 AM,316
6/20/2022,11:38:32 AM,321
6/20/2022,11:38:33 AM,321
6/20/2022,11:38:34 AM,45
6/20/2022,11:38:35 AM,50
6/20/2022,11:38:36 AM,321
6/20/2022,11:38:37 AM,316
6/20/2022,11:38:38 AM,316
6/20/2022,11:38:39 AM,316
6/20/2022,11:38:40 AM,316
6/20/2022,11:38:41 AM,316
6/20/2022,11:38:42 AM,321
6/20/2022,11:38:43 AM,321
6/20/2022,11:38:44 AM,321
6/20/2022,11:38:45 AM,321
6/20/2022,11:38:46 AM,321
6/20/2022,11:38:47 AM,321
6/20/2022,11:38:48 AM,321
6/20/2022,11:38:49 AM,321
6/20/2022,11:38:50 AM,321
6/20/2022,11:38:51 AM,321
6/20/2022,11:38:52 AM,321
6/20/2022,11:38:53 AM,271
6/20/2022,11:38:54 AM,286
6/20/2022,11:38:55 AM,326
6/20/2022,11:38:56 AM,321
6/20/2022,11:38:57 AM,321
6/20/2022,11:38:58 AM,321
6/20/2022,11:38:59 AM,321
6/20/2022,11:39:00 AM,321
6/20/2022,11:39:01 AM,321
6/20/2022,11:39:02 AM,321
6/20/2022,11:39:03 AM,321
6/20/2022,11:39:04 AM,321
6/20/2022,11:39:05 AM,321
6/20/2022,11:39:06 AM,321
6/20/2022,11:39:07 AM,321
6/20/2022,11:39:08 AM,321
6/20/2022,11:39:09 AM,321
6/20/2022,11:39:10 AM,321
6/20/2022,11:39:11 AM,321
6/20/2022,11:39:12 AM,321
6/20/2022,11:39:13 AM,321
6/20/2022,11:39:14 AM,316
6/20/2022,11:39:15 AM,316
6/20/2022,11:39:16 AM,321
6/20/2022,11:39:17 AM,321
6/20/2022,11:39:18 AM,316
6/20/2022,11:39:19 AM,316
6/20/2022,11:39:20 AM,316
6/20/2022,11:39:21 AM,316
6/20/2022,11:39:22 AM,316
6/20/2022,11:39:23 AM,311
6/20/2022,11:39:24 AM,311
6/20/2022,11:39:25 AM,311
6/20/2022,11:39:26 AM,306
6/20/2022,11:39:27 AM,306
6/20/2022,11:39:28 AM,306
6/20/2022,11:39:29 AM,306
6/20/2022,11:39:30 AM,306
6/20/2022,11:39:31 AM,306
6/20/2022,11:39:32 AM,301
6/20/2022,11:39:33 AM,301
6/20/2022,11:39:34 AM,301
6/20/2022,11:39:35 AM,301
6/20/2022,11:39:36 AM,301
6/20/2022,11:39:37 AM,301
6/20/2022,11:39:38 AM,296
6/20/2022,11:39:39 AM,296
6/20/2022,11:39:40 AM,296
6/20/2022,11:39:41 AM,296
6/20/2022,11:39:42 AM,296
6/20/2022,11:39:43 AM,296
6/20/2022,11:39:44 AM,296
6/20/2022,11:39:45 AM,296
6/20/2022,11:39:46 AM,296
6/20/2022,11:39:47 AM,296
6/20/2022,11:39:48 AM,296
6/20/2022,11:39:49 AM,296
6/20/2022,11:39:50 AM,296
6/20/2022,11:39:51 AM,296
6/20/2022,11:39:52 AM,296
6/20/2022,11:39:53 AM,296
6/20/2022,11:39:54 AM,296
6/20/2022,11:39:55 AM,296
6/20/2022,11:39:56 AM,296
6/20/2022,11:39:57 AM,296
6/20/2022,11:39:58 AM,291
6/20/2022,11:39:59 AM,291
6/20/2022,11:40:00 AM,291
6/20/2022,11:40:01 AM,296
6/20/2022,11:40:02 AM,291
