Device Name:,,OM-CP-VOLT101A
Device Description:,,Voltage Data Logger
Serial Number:,,R35852
Device ID:,,Box 3 newV
,,
,,Channel 1
Date,Time,Voltage (ppm)
6/20/2022,11:10:00 AM,209.2
6/20/2022,11:10:01 AM,209.2
6/20/2022,11:10:02 AM,209.2
6/20/2022,11:10:03 AM,208.7
6/20/2022,11:10:04 AM,208.7
6/20/2022,11:10:05 AM,208.2
6/20/2022,11:10:06 AM,208.2
6/20/2022,11:10:07 AM,208.2
6/20/2022,11:10:08 AM,208.2
6/20/2022,11:10:09 AM,208.2
6/20/2022,11:10:10 AM,207.7
6/20/2022,11:10:11 AM,207.7
6/20/2022,11:10:12 AM,207.7
6/20/2022,11:10:13 AM,208.2
6/20/2022,11:10:14 AM,208.2
6/20/2022,11:10:15 AM,208.2
6/20/2022,11:10:16 AM,208.2
6/20/2022,11:10:17 AM,208.2
6/20/2022,11:10:18 AM,208.2
6/20/2022,11:10:19 AM,208.7
6/20/2022,11:10:20 AM,209.2
6/20/2022,11:10:21 AM,209.2
6/20/2022,11:10:22 AM,209.2
6/20/2022,11:10:23 AM,208.7
6/20/2022,11:10:24 AM,208.7
6/20/2022,11:10:25 AM,208.2
6/20/2022,11:10:26 AM,208.2
6/20/2022,11:10:27 AM,208.2
6/20/2022,11:10:28 AM,208.2
6/20/2022,11:10:29 AM,208.2
6/20/2022,11:10:30 AM,207.7
6/20/2022,11:10:31 AM,207.7
6/20/2022,11:10:32 AM,207.7
6/20/2022,11:10:33 AM,208.2
6/20/2022,11:10:34 AM,208.2
6/20/2022,11:10:35 AM,208.2
6/20/2022,11:10:36 AM,208.2
6/20/2022,11:10:37 AM,208.2
6/20/2022,11:10:38 AM,208.7
6/20/2022,11:10:39 AM,208.7
6/20/2022,11:10:40 AM,209.2
6/20/2022,11:10:41 AM,209.2
6/20/2022,11:10:42 AM,208.7
6/20/2022,11:10:43 AM,208.7
6/20/2022,11:10:44 AM,208.7
6/20/2022,11:10:45 AM,208.2
6/20/2022,11:10:46 AM,208.2
6/20/2022,11:10:47 AM,208.2
6/20/2022,11:10:48 AM,208.2
6/20/2022,11:10:49 AM,207.7
6/20/2022,11:10:50 AM,207.7
6/20/2022,11:10:51 AM,207.7
6/20/2022,11:10:52 AM,207.7
6/20/2022,11:10:53 AM,208.2
6/20/2022,11:10:54 AM,208.2
6/20/2022,11:10:55 AM,208.2
6/20/2022,11:10:56 AM,208.2
6/20/2022,11:10:57 AM,208.7
6/20/2022,11:10:58 AM,208.7
6/20/2022,11:10:59 AM,209.2
6/20/2022,11:11:00 AM,207.2
6/20/2022,11:11:01 AM,206.7
6/20/2022,11:11:02 AM,206.2
6/20/2022,11:11:03 AM,206.2
6/20/2022,11:11:04 AM,205.7
6/20/2022,11:11:05 AM,205.7
6/20/2022,11:11:06 AM,205.7
6/20/2022,11:11:07 AM,205.7
6/20/2022,11:11:08 AM,205.2
6/20/2022,11:11:09 AM,205.2
6/20/2022,11:11:10 AM,205.2
6/20/2022,11:11:11 AM,205.2
6/20/2022,11:11:12 AM,205.7
6/20/2022,11:11:13 AM,205.7
6/20/2022,11:11:14 AM,205.7
6/20/2022,11:11:15 AM,205.7
6/20/2022,11:11:16 AM,206.2
6/20/2022,11:11:17 AM,206.2
6/20/2022,11:11:18 AM,206.7
6/20/2022,11:11:19 AM,206.7
6/20/2022,11:11:20 AM,206.7
6/20/2022,11:11:21 AM,206.2
6/20/2022,11:11:22 AM,206.2
6/20/2022,11:11:23 AM,206.2
6/20/2022,11:11:24 AM,205.7
6/20/2022,11:11:25 AM,205.7
6/20/2022,11:11:26 AM,205.7
6/20/2022,11:11:27 AM,205.7
6/20/2022,11:11:28 AM,205.2
6/20/2022,11:11:29 AM,205.2
6/20/2022,11:11:30 AM,205.2
6/20/2022,11:11:31 AM,205.7
6/20/2022,11:11:32 AM,205.7
6/20/2022,11:11:33 AM,205.7
6/20/2022,11:11:34 AM,205.7
6/20/2022,11:11:35 AM,205.7
6/20/2022,11:11:36 AM,206.2
6/20/2022,11:11:37 AM,206.2
6/20/2022,11:11:38 AM,206.7
6/20/2022,11:11:39 AM,206.7
6/20/2022,11:11:40 AM,206.2
6/20/2022,11:11:41 AM,206.2
6/20/2022,11:11:42 AM,206.2
6/20/2022,11:11:43 AM,206.2
6/20/2022,11:11:44 AM,205.7
6/20/2022,11:11:45 AM,205.7
6/20/2022,11:11:46 AM,205.7
6/20/2022,11:11:47 AM,205.2
6/20/2022,11:11:48 AM,205.2
6/20/2022,11:11:49 AM,205.2
6/20/2022,11:11:50 AM,205.2
6/20/2022,11:11:51 AM,205.7
6/20/2022,11:11:52 AM,205.7
6/20/2022,11:11:53 AM,205.7
6/20/2022,11:11:54 AM,205.7
6/20/2022,11:11:55 AM,206.2
6/20/2022,11:11:56 AM,206.2
6/20/2022,11:11:57 AM,206.7
6/20/2022,11:11:58 AM,206.7
6/20/2022,11:11:59 AM,206.7
6/20/2022,11:12:00 AM,206.2
6/20/2022,11:12:01 AM,206.2
6/20/2022,11:12:02 AM,206.2
6/20/2022,11:12:03 AM,205.7
6/20/2022,11:12:04 AM,205.7
6/20/2022,11:12:05 AM,205.7
6/20/2022,11:12:06 AM,205.7
6/20/2022,11:12:07 AM,205.2
6/20/2022,11:12:08 AM,205.2
6/20/2022,11:12:09 AM,205.2
6/20/2022,11:12:10 AM,205.7
6/20/2022,11:12:11 AM,205.7
6/20/2022,11:12:12 AM,205.7
6/20/2022,11:12:13 AM,205.7
6/20/2022,11:12:14 AM,203.7
6/20/2022,11:12:15 AM,203.7
6/20/2022,11:12:16 AM,203.7
6/20/2022,11:12:17 AM,204.2
6/20/2022,11:12:18 AM,204.2
6/20/2022,11:12:19 AM,203.7
6/20/2022,11:12:20 AM,203.7
6/20/2022,11:12:21 AM,203.7
6/20/2022,11:12:22 AM,203.7
6/20/2022,11:12:23 AM,203.2
6/20/2022,11:12:24 AM,203.2
6/20/2022,11:12:25 AM,203.2
6/20/2022,11:12:26 AM,202.7
6/20/2022,11:12:27 AM,202.7
6/20/2022,11:12:28 AM,202.7
6/20/2022,11:12:29 AM,203.2
6/20/2022,11:12:30 AM,203.2
6/20/2022,11:12:31 AM,203.2
6/20/2022,11:12:32 AM,203.2
6/20/2022,11:12:33 AM,203.2
6/20/2022,11:12:34 AM,203.7
6/20/2022,11:12:35 AM,203.7
6/20/2022,11:12:36 AM,204.2
6/20/2022,11:12:37 AM,204.2
6/20/2022,11:12:38 AM,204.2
6/20/2022,11:12:39 AM,203.7
6/20/2022,11:12:40 AM,203.2
6/20/2022,11:12:41 AM,203.7
6/20/2022,11:12:42 AM,203.7
6/20/2022,11:12:43 AM,203.2
6/20/2022,11:12:44 AM,203.2
6/20/2022,11:12:45 AM,202.7
6/20/2022,11:12:46 AM,202.7
6/20/2022,11:12:47 AM,202.7
6/20/2022,11:12:48 AM,202.7
6/20/2022,11:12:49 AM,203.2
6/20/2022,11:12:50 AM,203.2
6/20/2022,11:12:51 AM,203.2
6/20/2022,11:12:52 AM,203.2
6/20/2022,11:12:53 AM,203.7
6/20/2022,11:12:54 AM,203.7
6/20/2022,11:12:55 AM,204.2
6/20/2022,11:12:56 AM,204.2
6/20/2022,11:12:57 AM,204.2
6/20/2022,11:12:58 AM,203.7
6/20/2022,11:12:59 AM,203.7
6/20/2022,11:13:00 AM,203.7
6/20/2022,11:13:01 AM,203.2
6/20/2022,11:13:02 AM,203.2
6/20/2022,11:13:03 AM,203.2
6/20/2022,11:13:04 AM,203.2
6/20/2022,11:13:05 AM,202.7
6/20/2022,11:13:06 AM,202.7
6/20/2022,11:13:07 AM,202.7
6/20/2022,11:13:08 AM,203.2
6/20/2022,11:13:09 AM,203.2
6/20/2022,11:13:10 AM,203.2
6/20/2022,11:13:11 AM,203.2
