"Plot Title: Kmeasurement_Temp"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 11016513, SEN S/N: 11016513)","Temp, °C (LGR S/N: 11016513, SEN S/N: 11016513)","Coupler Detached (LGR S/N: 11016513)","Coupler Attached (LGR S/N: 11016513)","Host Connected (LGR S/N: 11016513)","Stopped (LGR S/N: 11016513)","End Of File (LGR S/N: 11016513)"
1,05/26/22 11:00:00 AM,102.529,16.903,Logged,,,,
2,05/26/22 11:00:10 AM,102.518,16.903,,,,,
3,05/26/22 11:00:20 AM,102.529,16.903,,,,,
4,05/26/22 11:00:30 AM,102.518,16.903,,,,,
5,05/26/22 11:00:40 AM,102.518,16.903,,,,,
6,05/26/22 11:00:50 AM,102.508,16.903,,,,,
7,05/26/22 11:01:00 AM,102.518,16.903,,,,,
8,05/26/22 11:01:10 AM,102.518,16.903,,,,,
9,05/26/22 11:01:20 AM,102.508,16.903,,,,,
10,05/26/22 11:01:30 AM,102.518,16.903,,,,,
11,05/26/22 11:01:40 AM,102.498,16.903,,,,,
12,05/26/22 11:01:50 AM,102.508,16.903,,,,,
13,05/26/22 11:02:00 AM,102.518,16.903,,,,,
14,05/26/22 11:02:10 AM,102.518,16.903,,,,,
15,05/26/22 11:02:20 AM,102.508,16.903,,,,,
16,05/26/22 11:02:30 AM,102.518,16.903,,,,,
17,05/26/22 11:02:40 AM,102.518,16.903,,,,,
18,05/26/22 11:02:50 AM,102.518,16.903,,,,,
19,05/26/22 11:03:00 AM,102.518,16.903,,,,,
20,05/26/22 11:03:10 AM,102.508,16.903,,,,,
21,05/26/22 11:03:20 AM,102.518,16.903,,,,,
22,05/26/22 11:03:30 AM,102.518,16.903,,,,,
23,05/26/22 11:03:40 AM,102.518,16.903,,,,,
24,05/26/22 11:03:50 AM,102.518,16.903,,,,,
25,05/26/22 11:04:00 AM,102.508,16.903,,,,,
26,05/26/22 11:04:10 AM,102.518,16.903,,,,,
27,05/26/22 11:04:20 AM,102.518,16.903,,,,,
28,05/26/22 11:04:30 AM,102.508,16.903,,,,,
29,05/26/22 11:04:40 AM,102.518,16.903,,,,,
30,05/26/22 11:04:50 AM,102.518,16.903,,,,,
