Device Name:,,OM-CP-VOLT101A
Device Description:,,Voltage Data Logger
Serial Number:,,S02587
Device ID:,,Box6 oldV
,,
,,Channel 1
Date,Time,Voltage (ppm)
6/3/2022,10:45:27 PM,1608
6/3/2022,10:45:28 PM,1608
6/3/2022,10:45:29 PM,1608
6/3/2022,10:45:30 PM,1608
6/3/2022,10:45:31 PM,1608
6/3/2022,10:45:32 PM,1608
6/3/2022,10:45:33 PM,1608
6/3/2022,10:45:34 PM,1608
6/3/2022,10:45:35 PM,1608
6/3/2022,10:45:36 PM,1608
6/3/2022,10:45:37 PM,1608
6/3/2022,10:45:38 PM,1613
6/3/2022,10:45:39 PM,1613
6/3/2022,10:45:40 PM,1613
6/3/2022,10:45:41 PM,1613
6/3/2022,10:45:42 PM,1613
6/3/2022,10:45:43 PM,1613
6/3/2022,10:45:44 PM,1613
6/3/2022,10:45:45 PM,1613
6/3/2022,10:45:46 PM,1613
6/3/2022,10:45:47 PM,1613
6/3/2022,10:45:48 PM,1613
6/3/2022,10:45:49 PM,1613
6/3/2022,10:45:50 PM,1613
6/3/2022,10:45:51 PM,1613
6/3/2022,10:45:52 PM,1613
6/3/2022,10:45:53 PM,1613
6/3/2022,10:45:54 PM,1613
6/3/2022,10:45:55 PM,1613
6/3/2022,10:45:56 PM,1613
6/3/2022,10:45:57 PM,1613
6/3/2022,10:45:58 PM,1613
6/3/2022,10:45:59 PM,1613
6/3/2022,10:46:00 PM,1613
6/3/2022,10:46:01 PM,1613
6/3/2022,10:46:02 PM,1613
6/3/2022,10:46:03 PM,1613
6/3/2022,10:46:04 PM,1618
6/3/2022,10:46:05 PM,1613
6/3/2022,10:46:06 PM,1618
6/3/2022,10:46:07 PM,1618
6/3/2022,10:46:08 PM,1618
6/3/2022,10:46:09 PM,1618
6/3/2022,10:46:10 PM,1613
6/3/2022,10:46:11 PM,1623
6/3/2022,10:46:12 PM,1623
6/3/2022,10:46:13 PM,1623
6/3/2022,10:46:14 PM,1618
6/3/2022,10:46:15 PM,1623
6/3/2022,10:46:16 PM,1628
6/3/2022,10:46:17 PM,1628
6/3/2022,10:46:18 PM,1623
6/3/2022,10:46:19 PM,1623
6/3/2022,10:46:20 PM,1628
