Device Name:,,OM-CP-VOLT101A
Device Description:,,Voltage Data Logger
Serial Number:,,Q98475
Device ID:,,Station4 OdV
,,
,,Channel 1
Date,Time,Voltage (ppm)
6/3/2022,10:46:49 PM,1688
6/3/2022,10:46:50 PM,1688
6/3/2022,10:46:51 PM,1688
6/3/2022,10:46:52 PM,1688
6/3/2022,10:46:53 PM,1688
6/3/2022,10:46:54 PM,1688
6/3/2022,10:46:55 PM,1688
6/3/2022,10:46:56 PM,1688
6/3/2022,10:46:57 PM,1688
6/3/2022,10:46:58 PM,1688
6/3/2022,10:46:59 PM,1688
6/3/2022,10:47:00 PM,1688
6/3/2022,10:47:01 PM,1688
6/3/2022,10:47:02 PM,1683
6/3/2022,10:47:03 PM,1683
6/3/2022,10:47:04 PM,1683
6/3/2022,10:47:05 PM,1683
6/3/2022,10:47:06 PM,1683
6/3/2022,10:47:07 PM,1683
6/3/2022,10:47:08 PM,1683
6/3/2022,10:47:09 PM,1678
6/3/2022,10:47:10 PM,1678
6/3/2022,10:47:11 PM,1678
6/3/2022,10:47:12 PM,1678
6/3/2022,10:47:13 PM,1678
6/3/2022,10:47:14 PM,1678
6/3/2022,10:47:15 PM,1673
6/3/2022,10:47:16 PM,1673
6/3/2022,10:47:17 PM,1673
6/3/2022,10:47:18 PM,1673
6/3/2022,10:47:19 PM,1668
6/3/2022,10:47:20 PM,1668
6/3/2022,10:47:21 PM,1668
6/3/2022,10:47:22 PM,1663
6/3/2022,10:47:23 PM,1658
6/3/2022,10:47:24 PM,1658
6/3/2022,10:47:25 PM,1652
6/3/2022,10:47:26 PM,1647
6/3/2022,10:47:27 PM,1642
6/3/2022,10:47:28 PM,1637
6/3/2022,10:47:29 PM,1632
6/3/2022,10:47:30 PM,1632
6/3/2022,10:47:31 PM,1627
6/3/2022,10:47:32 PM,1622
6/3/2022,10:47:33 PM,1617
6/3/2022,10:47:34 PM,1612
6/3/2022,10:47:35 PM,1607
6/3/2022,10:47:36 PM,1602
6/3/2022,10:47:37 PM,1597
6/3/2022,10:47:38 PM,1592
6/3/2022,10:47:39 PM,1587
6/3/2022,10:47:40 PM,1582
6/3/2022,10:47:41 PM,1572
6/3/2022,10:47:42 PM,1567
6/3/2022,10:47:43 PM,1562
6/3/2022,10:47:44 PM,1557
6/3/2022,10:47:45 PM,1547
6/3/2022,10:47:46 PM,1542
6/3/2022,10:47:47 PM,1537
6/3/2022,10:47:48 PM,1527
6/3/2022,10:47:49 PM,1522
6/3/2022,10:47:50 PM,1512
6/3/2022,10:47:51 PM,1507
6/3/2022,10:47:52 PM,1497
6/3/2022,10:47:53 PM,1492
6/3/2022,10:47:54 PM,1482
6/3/2022,10:47:55 PM,1472
6/3/2022,10:47:56 PM,1467
6/3/2022,10:47:57 PM,1462
6/3/2022,10:47:58 PM,1452
6/3/2022,10:47:59 PM,1447
6/3/2022,10:48:00 PM,1437
6/3/2022,10:48:01 PM,1432
6/3/2022,10:48:02 PM,1427
6/3/2022,10:48:03 PM,1417
6/3/2022,10:48:04 PM,1407
6/3/2022,10:48:05 PM,1402
6/3/2022,10:48:06 PM,1392
6/3/2022,10:48:07 PM,1387
6/3/2022,10:48:08 PM,1377
6/3/2022,10:48:09 PM,1372
6/3/2022,10:48:10 PM,1362
6/3/2022,10:48:11 PM,1357
6/3/2022,10:48:12 PM,1347
6/3/2022,10:48:13 PM,1342
6/3/2022,10:48:14 PM,1332
6/3/2022,10:48:15 PM,1322
6/3/2022,10:48:16 PM,1317
6/3/2022,10:48:17 PM,1307
6/3/2022,10:48:18 PM,1302
6/3/2022,10:48:19 PM,1292
6/3/2022,10:48:20 PM,1282
6/3/2022,10:48:21 PM,1277
6/3/2022,10:48:22 PM,1272
6/3/2022,10:48:23 PM,1262
6/3/2022,10:48:24 PM,1257
6/3/2022,10:48:25 PM,1247
6/3/2022,10:48:26 PM,1242
6/3/2022,10:48:27 PM,1237
6/3/2022,10:48:28 PM,1232
6/3/2022,10:48:29 PM,1222
6/3/2022,10:48:30 PM,1217
6/3/2022,10:48:31 PM,1212
6/3/2022,10:48:32 PM,1207
6/3/2022,10:48:33 PM,1202
6/3/2022,10:48:34 PM,1197
6/3/2022,10:48:35 PM,1187
6/3/2022,10:48:36 PM,1182
6/3/2022,10:48:37 PM,1177
6/3/2022,10:48:38 PM,1172
6/3/2022,10:48:39 PM,1167
6/3/2022,10:48:40 PM,1162
6/3/2022,10:48:41 PM,1157
6/3/2022,10:48:42 PM,1152
6/3/2022,10:48:43 PM,1147
6/3/2022,10:48:44 PM,1142
6/3/2022,10:48:45 PM,1137
6/3/2022,10:48:46 PM,1132
6/3/2022,10:48:47 PM,1132
6/3/2022,10:48:48 PM,1127
6/3/2022,10:48:49 PM,1122
6/3/2022,10:48:50 PM,1117
6/3/2022,10:48:51 PM,1117
6/3/2022,10:48:52 PM,1112
6/3/2022,10:48:53 PM,1107
6/3/2022,10:48:54 PM,1102
6/3/2022,10:48:55 PM,1102
6/3/2022,10:48:56 PM,1097
6/3/2022,10:48:57 PM,1092
6/3/2022,10:48:58 PM,1087
6/3/2022,10:48:59 PM,1087
6/3/2022,10:49:00 PM,1087
6/3/2022,10:49:01 PM,1082
6/3/2022,10:49:02 PM,1077
6/3/2022,10:49:03 PM,1077
6/3/2022,10:49:04 PM,1072
6/3/2022,10:49:05 PM,1072
6/3/2022,10:49:06 PM,1067
6/3/2022,10:49:07 PM,1062
6/3/2022,10:49:08 PM,1062
6/3/2022,10:49:09 PM,1057
6/3/2022,10:49:10 PM,1057
6/3/2022,10:49:11 PM,1047
6/3/2022,10:49:12 PM,1047
6/3/2022,10:49:13 PM,1042
6/3/2022,10:49:14 PM,1037
6/3/2022,10:49:15 PM,1037
6/3/2022,10:49:16 PM,1032
6/3/2022,10:49:17 PM,1027
6/3/2022,10:49:18 PM,1022
6/3/2022,10:49:19 PM,1022
6/3/2022,10:49:20 PM,1017
6/3/2022,10:49:21 PM,1012
6/3/2022,10:49:22 PM,1012
6/3/2022,10:49:23 PM,1007
6/3/2022,10:49:24 PM,1002
6/3/2022,10:49:25 PM,1002
6/3/2022,10:49:26 PM,1002
6/3/2022,10:49:27 PM,997
6/3/2022,10:49:28 PM,997
6/3/2022,10:49:29 PM,991
6/3/2022,10:49:30 PM,986
6/3/2022,10:49:31 PM,986
6/3/2022,10:49:32 PM,981
6/3/2022,10:49:33 PM,981
6/3/2022,10:49:34 PM,976
6/3/2022,10:49:35 PM,976
6/3/2022,10:49:36 PM,971
6/3/2022,10:49:37 PM,966
6/3/2022,10:49:38 PM,961
6/3/2022,10:49:39 PM,961
6/3/2022,10:49:40 PM,961
6/3/2022,10:49:41 PM,956
6/3/2022,10:49:42 PM,951
6/3/2022,10:49:43 PM,951
6/3/2022,10:49:44 PM,951
6/3/2022,10:49:45 PM,946
6/3/2022,10:49:46 PM,946
6/3/2022,10:49:47 PM,941
6/3/2022,10:49:48 PM,941
6/3/2022,10:49:49 PM,941
6/3/2022,10:49:50 PM,941
6/3/2022,10:49:51 PM,936
6/3/2022,10:49:52 PM,936
6/3/2022,10:49:53 PM,931
6/3/2022,10:49:54 PM,931
6/3/2022,10:49:55 PM,931
6/3/2022,10:49:56 PM,926
6/3/2022,10:49:57 PM,926
6/3/2022,10:49:58 PM,921
6/3/2022,10:49:59 PM,916
6/3/2022,10:50:00 PM,916
6/3/2022,10:50:01 PM,911
6/3/2022,10:50:02 PM,906
6/3/2022,10:50:03 PM,906
6/3/2022,10:50:04 PM,901
6/3/2022,10:50:05 PM,896
6/3/2022,10:50:06 PM,891
6/3/2022,10:50:07 PM,891
6/3/2022,10:50:08 PM,881
6/3/2022,10:50:09 PM,876
6/3/2022,10:50:10 PM,871
6/3/2022,10:50:11 PM,871
6/3/2022,10:50:12 PM,866
6/3/2022,10:50:13 PM,861
6/3/2022,10:50:14 PM,856
6/3/2022,10:50:15 PM,856
6/3/2022,10:50:16 PM,851
6/3/2022,10:50:17 PM,851
6/3/2022,10:50:18 PM,846
6/3/2022,10:50:19 PM,846
6/3/2022,10:50:20 PM,841
6/3/2022,10:50:21 PM,841
6/3/2022,10:50:22 PM,836
6/3/2022,10:50:23 PM,836
6/3/2022,10:50:24 PM,836
6/3/2022,10:50:25 PM,831
6/3/2022,10:50:26 PM,831
6/3/2022,10:50:27 PM,826
6/3/2022,10:50:28 PM,831
6/3/2022,10:50:29 PM,826
6/3/2022,10:50:30 PM,821
6/3/2022,10:50:31 PM,816
6/3/2022,10:50:32 PM,816
6/3/2022,10:50:33 PM,816
6/3/2022,10:50:34 PM,816
6/3/2022,10:50:35 PM,811
6/3/2022,10:50:36 PM,806
6/3/2022,10:50:37 PM,811
6/3/2022,10:50:38 PM,806
6/3/2022,10:50:39 PM,801
6/3/2022,10:50:40 PM,801
6/3/2022,10:50:41 PM,796
6/3/2022,10:50:42 PM,796
6/3/2022,10:50:43 PM,791
6/3/2022,10:50:44 PM,791
6/3/2022,10:50:45 PM,791
6/3/2022,10:50:46 PM,786
6/3/2022,10:50:47 PM,786
6/3/2022,10:50:48 PM,786
6/3/2022,10:50:49 PM,781
6/3/2022,10:50:50 PM,781
6/3/2022,10:50:51 PM,776
6/3/2022,10:50:52 PM,776
6/3/2022,10:50:53 PM,776
6/3/2022,10:50:54 PM,771
6/3/2022,10:50:55 PM,766
6/3/2022,10:50:56 PM,766
6/3/2022,10:50:57 PM,766
6/3/2022,10:50:58 PM,761
6/3/2022,10:50:59 PM,761
6/3/2022,10:51:00 PM,756
6/3/2022,10:51:01 PM,756
6/3/2022,10:51:02 PM,756
6/3/2022,10:51:03 PM,756
6/3/2022,10:51:04 PM,751
6/3/2022,10:51:05 PM,751
6/3/2022,10:51:06 PM,751
6/3/2022,10:51:07 PM,751
6/3/2022,10:51:08 PM,751
6/3/2022,10:51:09 PM,751
6/3/2022,10:51:10 PM,751
6/3/2022,10:51:11 PM,746
6/3/2022,10:51:12 PM,746
6/3/2022,10:51:13 PM,746
6/3/2022,10:51:14 PM,746
6/3/2022,10:51:15 PM,746
6/3/2022,10:51:16 PM,741
6/3/2022,10:51:17 PM,741
6/3/2022,10:51:18 PM,741
6/3/2022,10:51:19 PM,736
6/3/2022,10:51:20 PM,736
6/3/2022,10:51:21 PM,731
6/3/2022,10:51:22 PM,731
6/3/2022,10:51:23 PM,731
6/3/2022,10:51:24 PM,726
6/3/2022,10:51:25 PM,726
6/3/2022,10:51:26 PM,721
6/3/2022,10:51:27 PM,721
6/3/2022,10:51:28 PM,721
6/3/2022,10:51:29 PM,721
6/3/2022,10:51:30 PM,716
6/3/2022,10:51:31 PM,711
6/3/2022,10:51:32 PM,711
6/3/2022,10:51:33 PM,711
6/3/2022,10:51:34 PM,711
6/3/2022,10:51:35 PM,711
6/3/2022,10:51:36 PM,706
6/3/2022,10:51:37 PM,706
6/3/2022,10:51:38 PM,706
6/3/2022,10:51:39 PM,706
6/3/2022,10:51:40 PM,701
6/3/2022,10:51:41 PM,701
6/3/2022,10:51:42 PM,696
6/3/2022,10:51:43 PM,696
6/3/2022,10:51:44 PM,696
6/3/2022,10:51:45 PM,696
6/3/2022,10:51:46 PM,696
6/3/2022,10:51:47 PM,691
6/3/2022,10:51:48 PM,691
6/3/2022,10:51:49 PM,691
6/3/2022,10:51:50 PM,686
6/3/2022,10:51:51 PM,686
6/3/2022,10:51:52 PM,686
6/3/2022,10:51:53 PM,686
6/3/2022,10:51:54 PM,686
6/3/2022,10:51:55 PM,686
6/3/2022,10:51:56 PM,686
6/3/2022,10:51:57 PM,681
6/3/2022,10:51:58 PM,681
6/3/2022,10:51:59 PM,681
6/3/2022,10:52:00 PM,681
6/3/2022,10:52:01 PM,681
6/3/2022,10:52:02 PM,681
6/3/2022,10:52:03 PM,681
6/3/2022,10:52:04 PM,676
6/3/2022,10:52:05 PM,676
6/3/2022,10:52:06 PM,676
6/3/2022,10:52:07 PM,676
6/3/2022,10:52:08 PM,671
6/3/2022,10:52:09 PM,671
6/3/2022,10:52:10 PM,671
6/3/2022,10:52:11 PM,671
6/3/2022,10:52:12 PM,666
6/3/2022,10:52:13 PM,661
6/3/2022,10:52:14 PM,661
6/3/2022,10:52:15 PM,661
6/3/2022,10:52:16 PM,661
6/3/2022,10:52:17 PM,656
6/3/2022,10:52:18 PM,656
6/3/2022,10:52:19 PM,656
6/3/2022,10:52:20 PM,656
6/3/2022,10:52:21 PM,651
6/3/2022,10:52:22 PM,651
6/3/2022,10:52:23 PM,651
6/3/2022,10:52:24 PM,651
