"Plot Title: Sampling_Baro_2022-07-25"
"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 20028183, SEN S/N: 20028183)","Temp, °C (LGR S/N: 20028183, SEN S/N: 20028183)","Coupler Detached (LGR S/N: 20028183)","Coupler Attached (LGR S/N: 20028183)","Host Connected (LGR S/N: 20028183)","Stopped (LGR S/N: 20028183)","End Of File (LGR S/N: 20028183)"
1,07/25/22 09:07:00 AM,61.905,14.900,Logged,,,,
2,07/25/22 09:07:10 AM,61.908,14.996,,,,,
3,07/25/22 09:07:20 AM,61.910,15.091,,,,,
4,07/25/22 09:07:30 AM,61.902,15.187,,,,,
5,07/25/22 09:07:40 AM,61.902,15.187,,,,,
6,07/25/22 09:07:50 AM,61.916,15.282,,,,,
7,07/25/22 09:08:00 AM,61.904,15.282,,,,,
8,07/25/22 09:08:10 AM,61.916,15.282,,,,,
9,07/25/22 09:08:20 AM,61.916,15.282,,,,,
10,07/25/22 09:08:30 AM,61.919,15.378,,,,,
11,07/25/22 09:08:40 AM,61.919,15.378,,,,,
12,07/25/22 09:08:50 AM,61.919,15.378,,,,,
13,07/25/22 09:09:00 AM,61.931,15.378,,,,,
14,07/25/22 09:09:10 AM,61.931,15.378,,,,,
15,07/25/22 09:09:20 AM,61.919,15.378,,,,,
16,07/25/22 09:09:30 AM,61.919,15.378,,,,,
17,07/25/22 09:09:40 AM,61.919,15.378,,,,,
18,07/25/22 09:09:50 AM,61.916,15.282,,,,,
19,07/25/22 09:10:00 AM,61.916,15.282,,,,,
20,07/25/22 09:10:10 AM,61.928,15.282,,,,,
21,07/25/22 09:10:20 AM,61.928,15.282,,,,,
22,07/25/22 09:10:30 AM,61.916,15.282,,,,,
23,07/25/22 09:10:40 AM,61.928,15.282,,,,,
24,07/25/22 09:10:50 AM,61.928,15.282,,,,,
25,07/25/22 09:11:00 AM,61.940,15.282,,,,,
26,07/25/22 09:11:10 AM,61.928,15.282,,,,,
27,07/25/22 09:11:20 AM,61.940,15.282,,,,,
28,07/25/22 09:11:30 AM,61.925,15.187,,,,,
29,07/25/22 09:11:40 AM,61.937,15.187,,,,,
30,07/25/22 09:11:50 AM,61.937,15.187,,,,,
31,07/25/22 09:12:00 AM,61.949,15.187,,,,,
32,07/25/22 09:12:10 AM,61.925,15.187,,,,,
33,07/25/22 09:12:20 AM,61.925,15.187,,,,,
34,07/25/22 09:12:30 AM,61.937,15.187,,,,,
35,07/25/22 09:12:40 AM,61.937,15.187,,,,,
36,07/25/22 09:12:50 AM,61.937,15.187,,,,,
37,07/25/22 09:13:00 AM,61.937,15.187,,,,,
38,07/25/22 09:13:10 AM,61.937,15.187,,,,,
39,07/25/22 09:13:20 AM,61.937,15.187,,,,,
40,07/25/22 09:13:30 AM,61.934,15.091,,,,,
41,07/25/22 09:13:40 AM,61.934,15.091,,,,,
42,07/25/22 09:13:50 AM,61.934,15.091,,,,,
43,07/25/22 09:14:00 AM,61.934,15.091,,,,,
44,07/25/22 09:14:10 AM,61.934,15.091,,,,,
45,07/25/22 09:14:20 AM,61.934,15.091,,,,,
46,07/25/22 09:14:30 AM,61.934,15.091,,,,,
47,07/25/22 09:14:40 AM,61.931,14.996,,,,,
48,07/25/22 09:14:50 AM,61.931,14.996,,,,,
49,07/25/22 09:15:00 AM,61.931,14.996,,,,,
