"Plot Title: Kmeasure_Baro"
"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 20028183, SEN S/N: 20028183)","Temp, °C (LGR S/N: 20028183, SEN S/N: 20028183)","Coupler Detached (LGR S/N: 20028183)","Coupler Attached (LGR S/N: 20028183)","Host Connected (LGR S/N: 20028183)","Stopped (LGR S/N: 20028183)","End Of File (LGR S/N: 20028183)"
1,06/09/22 03:48:10 PM,76.677,20.424,Logged,,,,
2,06/09/22 03:48:20 PM,76.692,20.519,,,,,
3,06/09/22 03:48:30 PM,76.692,20.519,,,,,
4,06/09/22 03:48:40 PM,76.696,20.615,,,,,
5,06/09/22 03:48:50 PM,76.684,20.615,,,,,
6,06/09/22 03:49:00 PM,76.684,20.615,,,,,
7,06/09/22 03:49:10 PM,76.699,20.710,,,,,
8,06/09/22 03:49:20 PM,76.687,20.710,,,,,
9,06/09/22 03:49:30 PM,76.687,20.710,,,,,
10,06/09/22 03:49:40 PM,76.687,20.710,,,,,
11,06/09/22 03:49:50 PM,76.687,20.710,,,,,
12,06/09/22 03:50:00 PM,76.687,20.710,,,,,
13,06/09/22 03:50:10 PM,76.687,20.710,,,,,
14,06/09/22 03:50:20 PM,76.687,20.710,,,,,
15,06/09/22 03:50:30 PM,76.687,20.710,,,,,
16,06/09/22 03:50:40 PM,76.687,20.710,,,,,
17,06/09/22 03:50:50 PM,76.687,20.710,,,,,
18,06/09/22 03:51:00 PM,76.699,20.710,,,,,
19,06/09/22 03:51:10 PM,76.687,20.710,,,,,
20,06/09/22 03:51:20 PM,76.699,20.710,,,,,
21,06/09/22 03:51:30 PM,76.699,20.710,,,,,
22,06/09/22 03:51:40 PM,76.687,20.710,,,,,
23,06/09/22 03:51:50 PM,76.687,20.710,,,,,
24,06/09/22 03:52:00 PM,76.687,20.710,,,,,
25,06/09/22 03:52:10 PM,76.687,20.710,,,,,
26,06/09/22 03:52:20 PM,76.699,20.710,,,,,
27,06/09/22 03:52:30 PM,76.699,20.710,,,,,
28,06/09/22 03:52:40 PM,76.699,20.710,,,,,
29,06/09/22 03:52:50 PM,76.711,20.710,,,,,
30,06/09/22 03:53:00 PM,76.699,20.710,,,,,
31,06/09/22 03:53:10 PM,76.699,20.710,,,,,
32,06/09/22 03:53:20 PM,76.699,20.710,,,,,
33,06/09/22 03:53:30 PM,76.711,20.710,,,,,
34,06/09/22 03:53:40 PM,76.699,20.710,,,,,
35,06/09/22 03:53:50 PM,76.699,20.710,,,,,
36,06/09/22 03:54:00 PM,76.699,20.710,,,,,
37,06/09/22 03:54:10 PM,76.699,20.710,,,,,
38,06/09/22 03:54:20 PM,76.711,20.710,,,,,
39,06/09/22 03:54:30 PM,76.699,20.710,,,,,
40,06/09/22 03:54:40 PM,76.699,20.710,,,,,
41,06/09/22 03:54:50 PM,76.711,20.710,,,,,
