"Plot Title: Injection_Temp_xn10_2022-06-20"
"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 11016513, SEN S/N: 11016513)","Temp, °C (LGR S/N: 11016513, SEN S/N: 11016513)","Coupler Detached (LGR S/N: 11016513)","Coupler Attached (LGR S/N: 11016513)","Host Connected (LGR S/N: 11016513)","Stopped (LGR S/N: 11016513)","End Of File (LGR S/N: 11016513)"
1,06/20/22 12:16:20 PM,62.995,11.431,Logged,,,,
2,06/20/22 12:16:30 PM,62.977,11.528,,,,,
3,06/20/22 12:16:40 PM,62.959,11.625,,,,,
4,06/20/22 12:16:50 PM,62.949,11.625,,,,,
5,06/20/22 12:17:00 PM,62.949,11.625,,,,,
6,06/20/22 12:17:10 PM,62.959,11.625,,,,,
7,06/20/22 12:17:20 PM,62.947,11.528,,,,,
8,06/20/22 12:17:30 PM,62.957,11.528,,,,,
9,06/20/22 12:17:40 PM,62.954,11.431,,,,,
10,06/20/22 12:17:50 PM,62.954,11.431,,,,,
11,06/20/22 12:18:00 PM,62.952,11.334,,,,,
12,06/20/22 12:18:10 PM,62.952,11.334,,,,,
13,06/20/22 12:18:20 PM,62.949,11.236,,,,,
14,06/20/22 12:18:30 PM,62.967,11.139,,,,,
15,06/20/22 12:18:40 PM,62.957,11.139,,,,,
16,06/20/22 12:18:50 PM,63.670,11.139,,,,,
17,06/20/22 12:19:00 PM,63.472,10.846,,,,,
18,06/20/22 12:19:10 PM,63.444,10.553,,,,,
19,06/20/22 12:19:20 PM,63.524,10.161,,,,,
20,06/20/22 12:19:30 PM,63.587,9.866,,,,,
21,06/20/22 12:19:40 PM,63.637,9.472,,,,,
22,06/20/22 12:19:50 PM,63.682,9.275,,,,,
23,06/20/22 12:20:00 PM,63.715,8.978,,,,,
24,06/20/22 12:20:10 PM,63.730,8.779,,,,,
25,06/20/22 12:20:20 PM,63.754,8.581,,,,,
26,06/20/22 12:20:30 PM,63.749,8.382,,,,,
27,06/20/22 12:20:40 PM,63.764,8.182,,,,,
28,06/20/22 12:20:50 PM,63.772,8.082,,,,,
29,06/20/22 12:21:00 PM,63.779,7.983,,,,,
30,06/20/22 12:21:10 PM,63.766,7.882,,,,,
31,06/20/22 12:21:20 PM,63.774,7.782,,,,,
32,06/20/22 12:21:30 PM,63.761,7.682,,,,,
33,06/20/22 12:21:40 PM,63.769,7.582,,,,,
34,06/20/22 12:21:50 PM,63.766,7.481,,,,,
35,06/20/22 12:22:00 PM,63.766,7.481,,,,,
36,06/20/22 12:22:10 PM,63.763,7.381,,,,,
37,06/20/22 12:22:20 PM,63.763,7.381,,,,,
38,06/20/22 12:22:30 PM,63.771,7.280,,,,,
39,06/20/22 12:22:40 PM,63.771,7.280,,,,,
40,06/20/22 12:22:50 PM,63.758,7.179,,,,,
