"Plot Title: Injection_Conductivity_x15m_2022-06-20"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20954781, SEN S/N: 20954781)","Full Range, μS/cm (LGR S/N: 20954781, SEN S/N: 20954781)","Temp, °C (LGR S/N: 20954781, SEN S/N: 20954781)","Coupler Detached (LGR S/N: 20954781)","Coupler Attached (LGR S/N: 20954781)","Host Connected (LGR S/N: 20954781)","Stopped (LGR S/N: 20954781)","End Of File (LGR S/N: 20954781)"
61,06/20/22 12:25:00 PM,16.5,13.6,6.39,,,,,
62,06/20/22 12:25:10 PM,16.5,13.2,6.39,,,,,
63,06/20/22 12:25:20 PM,16.5,13.2,6.40,,,,,
64,06/20/22 12:25:30 PM,16.5,13.6,6.39,,,,,
65,06/20/22 12:25:40 PM,16.5,13.6,6.39,,,,,
66,06/20/22 12:25:50 PM,16.5,13.6,6.40,,,,,
67,06/20/22 12:26:00 PM,16.5,13.6,6.42,,,,,
68,06/20/22 12:26:10 PM,16.5,13.2,6.40,,,,,
69,06/20/22 12:26:20 PM,16.5,13.2,6.42,,,,,
70,06/20/22 12:26:30 PM,16.5,13.6,6.43,,,,,
71,06/20/22 12:26:40 PM,16.5,13.6,6.42,,,,,
72,06/20/22 12:26:50 PM,16.4,13.6,6.43,,,,,
73,06/20/22 12:27:00 PM,16.4,13.2,6.43,,,,,
74,06/20/22 12:27:10 PM,16.5,13.6,6.42,,,,,
75,06/20/22 12:27:20 PM,16.5,13.6,6.42,,,,,
76,06/20/22 12:27:30 PM,16.5,13.2,6.44,,,,,
77,06/20/22 12:27:40 PM,16.5,13.6,6.44,,,,,
78,06/20/22 12:27:50 PM,16.5,13.2,6.44,,,,,
79,06/20/22 12:28:00 PM,16.5,13.6,6.45,,,,,
80,06/20/22 12:28:10 PM,16.5,13.6,6.44,,,,,
81,06/20/22 12:28:20 PM,16.5,13.6,6.44,,,,,
82,06/20/22 12:28:30 PM,16.5,13.6,6.45,,,,,
83,06/20/22 12:28:40 PM,16.5,13.2,6.44,,,,,
84,06/20/22 12:28:50 PM,16.5,13.6,6.45,,,,,
85,06/20/22 12:29:00 PM,16.5,13.2,6.45,,,,,
86,06/20/22 12:29:10 PM,16.5,13.6,6.47,,,,,
87,06/20/22 12:29:20 PM,16.5,13.6,6.45,,,,,
88,06/20/22 12:29:30 PM,16.5,13.6,6.47,,,,,
89,06/20/22 12:29:40 PM,16.5,13.6,6.47,,,,,
90,06/20/22 12:29:50 PM,16.4,13.6,6.45,,,,,
91,06/20/22 12:30:00 PM,16.5,13.2,6.47,,,,,
92,06/20/22 12:30:10 PM,16.5,13.6,6.45,,,,,
93,06/20/22 12:30:20 PM,16.5,13.2,6.47,,,,,
94,06/20/22 12:30:30 PM,16.5,13.6,6.45,,,,,
95,06/20/22 12:30:40 PM,16.5,13.6,6.47,,,,,
96,06/20/22 12:30:50 PM,16.5,13.2,6.48,,,,,
97,06/20/22 12:31:00 PM,16.5,13.2,6.48,,,,,
98,06/20/22 12:31:10 PM,16.5,13.6,6.48,,,,,
99,06/20/22 12:31:20 PM,16.5,13.6,6.48,,,,,
100,06/20/22 12:31:30 PM,16.5,13.6,6.48,,,,,
101,06/20/22 12:31:40 PM,16.5,13.2,6.48,,,,,
102,06/20/22 12:31:50 PM,16.6,13.6,6.48,,,,,
103,06/20/22 12:32:00 PM,17.7,14.4,6.48,,,,,
104,06/20/22 12:32:10 PM,20.1,16.3,6.48,,,,,
105,06/20/22 12:32:20 PM,22.5,18.3,6.48,,,,,
106,06/20/22 12:32:30 PM,24.4,19.8,6.48,,,,,
107,06/20/22 12:32:40 PM,25.2,21.0,6.48,,,,,
108,06/20/22 12:32:50 PM,25.6,21.0,6.48,,,,,
109,06/20/22 12:33:00 PM,25.5,21.0,6.48,,,,,
110,06/20/22 12:33:10 PM,25.7,21.0,6.49,,,,,
111,06/20/22 12:33:20 PM,26.0,21.4,6.49,,,,,
112,06/20/22 12:33:30 PM,26.1,21.4,6.50,,,,,
113,06/20/22 12:33:40 PM,25.1,20.6,6.49,,,,,
114,06/20/22 12:33:50 PM,23.0,18.7,6.49,,,,,
115,06/20/22 12:34:00 PM,22.9,18.7,6.50,,,,,
116,06/20/22 12:34:10 PM,26.0,21.4,6.49,,,,,
117,06/20/22 12:34:20 PM,28.1,23.3,6.49,,,,,
118,06/20/22 12:34:30 PM,28.5,23.7,6.49,,,,,
119,06/20/22 12:34:40 PM,27.9,22.9,6.49,,,,,
120,06/20/22 12:34:50 PM,27.3,22.5,6.52,,,,,
121,06/20/22 12:35:00 PM,26.7,22.2,6.49,,,,,
122,06/20/22 12:35:10 PM,26.4,21.8,6.49,,,,,
123,06/20/22 12:35:20 PM,26.2,21.8,6.50,,,,,
124,06/20/22 12:35:30 PM,26.0,21.4,6.50,,,,,
125,06/20/22 12:35:40 PM,25.9,21.4,6.49,,,,,
126,06/20/22 12:35:50 PM,25.9,21.4,6.50,,,,,
127,06/20/22 12:36:00 PM,25.9,21.4,6.50,,,,,
128,06/20/22 12:36:10 PM,25.8,21.4,6.50,,,,,
129,06/20/22 12:36:20 PM,25.8,21.4,6.50,,,,,
130,06/20/22 12:36:30 PM,25.8,21.4,6.49,,,,,
131,06/20/22 12:36:40 PM,25.8,21.4,6.50,,,,,
132,06/20/22 12:36:50 PM,25.8,21.0,6.50,,,,,
133,06/20/22 12:37:00 PM,25.8,21.0,6.50,,,,,
134,06/20/22 12:37:10 PM,25.8,21.0,6.49,,,,,
135,06/20/22 12:37:20 PM,25.8,21.4,6.50,,,,,
136,06/20/22 12:37:30 PM,25.8,21.4,6.49,,,,,
137,06/20/22 12:37:40 PM,25.8,21.0,6.49,,,,,
138,06/20/22 12:37:50 PM,25.8,21.4,6.49,,,,,
139,06/20/22 12:38:00 PM,25.8,21.0,6.52,,,,,
140,06/20/22 12:38:10 PM,25.8,21.0,6.49,,,,,
141,06/20/22 12:38:20 PM,25.8,21.4,6.50,,,,,
142,06/20/22 12:38:30 PM,25.7,21.0,6.49,,,,,
143,06/20/22 12:38:40 PM,25.3,21.0,6.50,,,,,
144,06/20/22 12:38:50 PM,23.9,19.4,6.49,,,,,
145,06/20/22 12:39:00 PM,21.7,18.3,6.50,,,,,
146,06/20/22 12:39:10 PM,20.3,16.3,6.49,,,,,
147,06/20/22 12:39:20 PM,21.9,17.9,6.50,,,,,
148,06/20/22 12:39:30 PM,26.3,21.8,6.50,,,,,
149,06/20/22 12:39:40 PM,28.7,23.7,6.50,,,,,
150,06/20/22 12:39:50 PM,28.8,24.1,6.50,,,,,
151,06/20/22 12:40:00 PM,27.8,23.3,6.50,,,,,
152,06/20/22 12:40:10 PM,26.9,22.2,6.50,,,,,
153,06/20/22 12:40:20 PM,26.3,21.8,6.52,,,,,
154,06/20/22 12:40:30 PM,26.0,21.4,6.52,,,,,
155,06/20/22 12:40:40 PM,25.8,21.4,6.50,,,,,
156,06/20/22 12:40:50 PM,25.6,21.0,6.49,,,,,
157,06/20/22 12:41:00 PM,25.6,21.0,6.50,,,,,
158,06/20/22 12:41:10 PM,25.6,21.0,6.50,,,,,
159,06/20/22 12:41:20 PM,25.5,21.0,6.50,,,,,
160,06/20/22 12:41:30 PM,25.5,21.0,6.52,,,,,
161,06/20/22 12:41:40 PM,25.5,21.0,6.50,,,,,
162,06/20/22 12:41:50 PM,25.5,21.0,6.49,,,,,
163,06/20/22 12:42:00 PM,25.5,21.0,6.50,,,,,
164,06/20/22 12:42:10 PM,25.5,21.0,6.49,,,,,
165,06/20/22 12:42:20 PM,25.5,21.0,6.50,,,,,
166,06/20/22 12:42:30 PM,25.5,21.0,6.52,,,,,
167,06/20/22 12:42:40 PM,25.4,21.0,6.52,,,,,
168,06/20/22 12:42:50 PM,25.3,21.0,6.49,,,,,
169,06/20/22 12:43:00 PM,25.3,21.0,6.50,,,,,
170,06/20/22 12:43:10 PM,25.4,21.0,6.50,,,,,
171,06/20/22 12:43:20 PM,25.4,20.6,6.49,,,,,
172,06/20/22 12:43:30 PM,25.4,21.0,6.50,,,,,
173,06/20/22 12:43:40 PM,25.3,20.6,6.49,,,,,
174,06/20/22 12:43:50 PM,24.4,19.8,6.49,,,,,
175,06/20/22 12:44:00 PM,22.5,18.3,6.50,,,,,
176,06/20/22 12:44:10 PM,20.9,17.1,6.49,,,,,
177,06/20/22 12:44:20 PM,22.1,17.9,6.49,,,,,
178,06/20/22 12:44:30 PM,24.5,20.2,6.49,,,,,
179,06/20/22 12:44:40 PM,25.8,21.0,6.49,,,,,
180,06/20/22 12:44:50 PM,26.3,21.8,6.50,,,,,
181,06/20/22 12:45:00 PM,26.3,21.8,6.49,,,,,
182,06/20/22 12:45:10 PM,26.1,21.4,6.49,,,,,
183,06/20/22 12:45:20 PM,26.1,21.4,6.48,,,,,
184,06/20/22 12:45:30 PM,26.0,21.4,6.49,,,,,
185,06/20/22 12:45:40 PM,25.8,21.0,6.49,,,,,
186,06/20/22 12:45:50 PM,25.8,21.0,6.49,,,,,
187,06/20/22 12:46:00 PM,25.7,21.0,6.50,,,,,
188,06/20/22 12:46:10 PM,25.6,21.0,6.49,,,,,
189,06/20/22 12:46:20 PM,25.5,21.0,6.49,,,,,
190,06/20/22 12:46:30 PM,25.5,21.0,6.50,,,,,
191,06/20/22 12:46:40 PM,25.5,21.0,6.49,,,,,
192,06/20/22 12:46:50 PM,25.5,21.0,6.49,,,,,
193,06/20/22 12:47:00 PM,25.5,21.0,6.49,,,,,
194,06/20/22 12:47:10 PM,25.5,21.0,6.49,,,,,
195,06/20/22 12:47:20 PM,25.4,21.0,6.49,,,,,
196,06/20/22 12:47:30 PM,25.3,21.0,6.49,,,,,
197,06/20/22 12:47:40 PM,25.5,21.0,6.49,,,,,
198,06/20/22 12:47:50 PM,25.3,20.6,6.48,,,,,
199,06/20/22 12:48:00 PM,25.4,21.0,6.50,,,,,
200,06/20/22 12:48:10 PM,25.4,20.6,6.48,,,,,
201,06/20/22 12:48:20 PM,25.3,21.0,6.48,,,,,
202,06/20/22 12:48:30 PM,24.7,20.2,6.48,,,,,
203,06/20/22 12:48:40 PM,23.1,19.1,6.49,,,,,
204,06/20/22 12:48:50 PM,21.1,17.1,6.49,,,,,
205,06/20/22 12:49:00 PM,21.2,17.1,6.49,,,,,
206,06/20/22 12:49:10 PM,25.1,20.6,6.49,,,,,
207,06/20/22 12:49:20 PM,27.9,22.9,6.50,,,,,
208,06/20/22 12:49:30 PM,28.4,23.7,6.48,,,,,
209,06/20/22 12:49:40 PM,27.7,22.9,6.50,,,,,
210,06/20/22 12:49:50 PM,26.8,22.2,6.49,,,,,
211,06/20/22 12:50:00 PM,26.1,21.4,6.49,,,,,
212,06/20/22 12:50:10 PM,25.8,21.4,6.49,,,,,
213,06/20/22 12:50:20 PM,25.5,21.0,6.52,,,,,
214,06/20/22 12:50:30 PM,25.4,21.0,6.52,,,,,
215,06/20/22 12:50:40 PM,25.3,21.0,6.50,,,,,
216,06/20/22 12:50:50 PM,25.3,20.6,6.50,,,,,
217,06/20/22 12:51:00 PM,25.3,20.6,6.50,,,,,
218,06/20/22 12:51:10 PM,25.3,20.6,6.50,,,,,
219,06/20/22 12:51:20 PM,25.3,20.6,6.50,,,,,
220,06/20/22 12:51:30 PM,25.3,20.6,6.52,,,,,
221,06/20/22 12:51:40 PM,25.2,20.6,6.49,,,,,
222,06/20/22 12:51:50 PM,25.2,20.6,6.52,,,,,
223,06/20/22 12:52:00 PM,25.2,20.6,6.50,,,,,
224,06/20/22 12:52:10 PM,25.2,20.6,6.52,,,,,
225,06/20/22 12:52:20 PM,25.3,20.6,6.52,,,,,
226,06/20/22 12:52:30 PM,25.2,20.6,6.52,,,,,
227,06/20/22 12:52:40 PM,25.3,20.6,6.52,,,,,
228,06/20/22 12:52:50 PM,25.2,21.0,6.50,,,,,
229,06/20/22 12:53:00 PM,25.2,20.6,6.50,,,,,
230,06/20/22 12:53:10 PM,25.2,20.6,6.52,,,,,
231,06/20/22 12:53:20 PM,24.9,20.6,6.52,,,,,
232,06/20/22 12:53:30 PM,23.8,19.8,6.52,,,,,
233,06/20/22 12:53:40 PM,22.0,17.9,6.53,,,,,
234,06/20/22 12:53:50 PM,20.2,16.3,6.53,,,,,
235,06/20/22 12:54:00 PM,21.2,17.5,6.52,,,,,
236,06/20/22 12:54:10 PM,25.8,21.0,6.53,,,,,
237,06/20/22 12:54:20 PM,28.5,23.7,6.53,,,,,
238,06/20/22 12:54:30 PM,28.7,24.1,6.52,,,,,
239,06/20/22 12:54:40 PM,27.8,22.9,6.52,,,,,
240,06/20/22 12:54:50 PM,26.7,22.2,6.53,,,,,
241,06/20/22 12:55:00 PM,26.0,21.4,6.52,,,,,
242,06/20/22 12:55:10 PM,25.6,21.0,6.52,,,,,
243,06/20/22 12:55:20 PM,25.3,21.0,6.52,,,,,
244,06/20/22 12:55:30 PM,25.2,20.6,6.53,,,,,
245,06/20/22 12:55:40 PM,25.0,20.6,6.53,,,,,
246,06/20/22 12:55:50 PM,25.0,20.6,6.53,,,,,
247,06/20/22 12:56:00 PM,25.0,20.6,6.53,,,,,
248,06/20/22 12:56:10 PM,25.0,20.6,6.53,,,,,
249,06/20/22 12:56:20 PM,25.0,20.2,6.53,,,,,
250,06/20/22 12:56:30 PM,25.0,20.2,6.53,,,,,
251,06/20/22 12:56:40 PM,24.9,20.6,6.54,,,,,
252,06/20/22 12:56:50 PM,25.0,20.6,6.53,,,,,
253,06/20/22 12:57:00 PM,25.0,20.6,6.54,,,,,
254,06/20/22 12:57:10 PM,25.0,20.6,6.53,,,,,
255,06/20/22 12:57:20 PM,24.9,20.6,6.53,,,,,
256,06/20/22 12:57:30 PM,24.9,20.6,6.54,,,,,
257,06/20/22 12:57:40 PM,24.9,20.6,6.53,,,,,
258,06/20/22 12:57:50 PM,25.0,20.6,6.53,,,,,
259,06/20/22 12:58:00 PM,24.9,20.2,6.54,,,,,
260,06/20/22 12:58:10 PM,24.8,20.6,6.53,,,,,
261,06/20/22 12:58:20 PM,24.0,19.4,6.53,,,,,
262,06/20/22 12:58:30 PM,22.3,18.3,6.53,,,,,
263,06/20/22 12:58:40 PM,20.3,16.7,6.54,,,,,
264,06/20/22 12:58:50 PM,20.1,16.7,6.54,,,,,
265,06/20/22 12:59:00 PM,24.0,19.4,6.53,,,,,
266,06/20/22 12:59:10 PM,27.5,22.5,6.54,,,,,
267,06/20/22 12:59:20 PM,28.2,23.3,6.55,,,,,
268,06/20/22 12:59:30 PM,27.5,22.9,6.54,,,,,
269,06/20/22 12:59:40 PM,26.4,21.8,6.54,,,,,
270,06/20/22 12:59:50 PM,25.8,21.0,6.53,,,,,
271,06/20/22 01:00:00 PM,25.3,20.6,6.55,,,,,
272,06/20/22 01:00:10 PM,24.9,20.6,6.54,,,,,
273,06/20/22 01:00:20 PM,24.9,20.2,6.54,,,,,
274,06/20/22 01:00:30 PM,24.8,20.2,6.54,,,,,
275,06/20/22 01:00:40 PM,24.7,20.2,6.54,,,,,
276,06/20/22 01:00:50 PM,24.7,20.2,6.55,,,,,
277,06/20/22 01:01:00 PM,24.7,20.2,6.54,,,,,
278,06/20/22 01:01:10 PM,24.7,20.2,6.53,,,,,
279,06/20/22 01:01:20 PM,24.7,20.2,6.54,,,,,
280,06/20/22 01:01:30 PM,24.7,20.2,6.54,,,,,
281,06/20/22 01:01:40 PM,24.7,20.2,6.54,,,,,
282,06/20/22 01:01:50 PM,24.6,20.2,6.55,,,,,
283,06/20/22 01:02:00 PM,24.7,20.2,6.54,,,,,
284,06/20/22 01:02:10 PM,24.6,20.2,6.54,,,,,
285,06/20/22 01:02:20 PM,24.6,20.2,6.54,,,,,
286,06/20/22 01:02:30 PM,24.6,20.2,6.54,,,,,
287,06/20/22 01:02:40 PM,24.6,20.2,6.55,,,,,
288,06/20/22 01:02:50 PM,24.6,20.2,6.54,,,,,
289,06/20/22 01:03:00 PM,24.6,20.2,6.55,,,,,
290,06/20/22 01:03:10 PM,24.6,20.2,6.54,,,,,
291,06/20/22 01:03:20 PM,24.5,20.2,6.54,,,,,
292,06/20/22 01:03:30 PM,24.0,19.4,6.55,,,,,
293,06/20/22 01:03:40 PM,22.6,18.3,6.55,,,,,
294,06/20/22 01:03:50 PM,20.6,16.7,6.55,,,,,
295,06/20/22 01:04:00 PM,20.5,17.1,6.54,,,,,
296,06/20/22 01:04:10 PM,24.1,19.8,6.54,,,,,
297,06/20/22 01:04:20 PM,27.1,22.2,6.54,,,,,
298,06/20/22 01:04:30 PM,27.8,22.9,6.55,,,,,
299,06/20/22 01:04:40 PM,27.0,22.2,6.54,,,,,
300,06/20/22 01:04:50 PM,26.0,21.4,6.54,,,,,
301,06/20/22 01:05:00 PM,25.5,21.0,6.55,,,,,
302,06/20/22 01:05:10 PM,25.0,20.6,6.55,,,,,
303,06/20/22 01:05:20 PM,24.8,20.2,6.54,,,,,
304,06/20/22 01:05:30 PM,24.7,20.6,6.55,,,,,
305,06/20/22 01:05:40 PM,24.7,20.2,6.55,,,,,
306,06/20/22 01:05:50 PM,24.6,20.2,6.55,,,,,
307,06/20/22 01:06:00 PM,24.6,20.2,6.55,,,,,
308,06/20/22 01:06:10 PM,24.6,20.2,6.55,,,,,
309,06/20/22 01:06:20 PM,24.6,20.2,6.55,,,,,
310,06/20/22 01:06:30 PM,24.5,19.8,6.54,,,,,
311,06/20/22 01:06:40 PM,24.4,19.8,6.55,,,,,
312,06/20/22 01:06:50 PM,24.6,20.2,6.54,,,,,
313,06/20/22 01:07:00 PM,24.5,19.8,6.55,,,,,
314,06/20/22 01:07:10 PM,24.5,19.8,6.54,,,,,
315,06/20/22 01:07:20 PM,24.5,20.2,6.54,,,,,
316,06/20/22 01:07:30 PM,24.4,19.8,6.55,,,,,
317,06/20/22 01:07:40 PM,24.4,19.4,6.54,,,,,
318,06/20/22 01:07:50 PM,24.4,20.2,6.55,,,,,
319,06/20/22 01:08:00 PM,24.5,20.2,6.54,,,,,
320,06/20/22 01:08:10 PM,24.3,20.2,6.55,,,,,
321,06/20/22 01:08:20 PM,24.2,19.8,6.54,,,,,
322,06/20/22 01:08:30 PM,23.2,18.7,6.54,,,,,
323,06/20/22 01:08:40 PM,21.5,17.5,6.55,,,,,
324,06/20/22 01:08:50 PM,19.7,16.3,6.55,,,,,
325,06/20/22 01:09:00 PM,20.9,17.1,6.55,,,,,
326,06/20/22 01:09:10 PM,24.9,20.2,6.54,,,,,
327,06/20/22 01:09:20 PM,26.4,21.8,6.54,,,,,
328,06/20/22 01:09:30 PM,24.6,20.2,6.54,,,,,
329,06/20/22 01:09:40 PM,22.0,18.3,6.54,,,,,
330,06/20/22 01:09:50 PM,19.6,16.3,6.55,,,,,
331,06/20/22 01:10:00 PM,18.2,15.2,6.54,,,,,
332,06/20/22 01:10:10 PM,17.4,14.4,6.54,,,,,
333,06/20/22 01:10:20 PM,16.9,14.0,6.54,,,,,
334,06/20/22 01:10:30 PM,16.6,13.6,6.54,,,,,
335,06/20/22 01:10:40 PM,16.6,13.6,6.55,,,,,
336,06/20/22 01:10:50 PM,16.5,13.6,6.55,,,,,
337,06/20/22 01:11:00 PM,16.5,13.6,6.55,,,,,
338,06/20/22 01:11:10 PM,16.5,13.6,6.55,,,,,
339,06/20/22 01:11:20 PM,16.4,13.6,6.55,,,,,
340,06/20/22 01:11:30 PM,16.3,13.6,6.54,,,,,
341,06/20/22 01:11:40 PM,16.4,13.6,6.54,,,,,
342,06/20/22 01:11:50 PM,16.3,13.6,6.54,,,,,
343,06/20/22 01:12:00 PM,16.3,13.6,6.55,,,,,
344,06/20/22 01:12:10 PM,16.4,13.6,6.54,,,,,
345,06/20/22 01:12:20 PM,16.4,13.6,6.55,,,,,
346,06/20/22 01:12:30 PM,16.3,13.6,6.54,,,,,
347,06/20/22 01:12:40 PM,16.3,13.6,6.54,,,,,
348,06/20/22 01:12:50 PM,16.3,13.6,6.54,,,,,
349,06/20/22 01:13:00 PM,16.3,13.6,6.53,,,,,
350,06/20/22 01:13:10 PM,16.3,13.6,6.55,,,,,
351,06/20/22 01:13:20 PM,16.3,13.6,6.54,,,,,
352,06/20/22 01:13:30 PM,16.3,13.6,6.54,,,,,
353,06/20/22 01:13:40 PM,16.3,13.6,6.54,,,,,
354,06/20/22 01:13:50 PM,16.3,13.6,6.54,,,,,
355,06/20/22 01:14:00 PM,16.3,13.6,6.53,,,,,
356,06/20/22 01:14:10 PM,16.3,13.2,6.53,,,,,
357,06/20/22 01:14:20 PM,16.2,13.6,6.53,,,,,
358,06/20/22 01:14:30 PM,16.2,13.6,6.54,,,,,
359,06/20/22 01:14:40 PM,16.3,13.6,6.54,,,,,
360,06/20/22 01:14:50 PM,16.3,13.6,6.54,,,,,
361,06/20/22 01:15:00 PM,16.3,13.2,6.54,,,,,
362,06/20/22 01:15:10 PM,16.3,13.6,6.53,,,,,
363,06/20/22 01:15:20 PM,16.3,13.6,6.54,,,,,
364,06/20/22 01:15:30 PM,16.2,13.2,6.53,,,,,
365,06/20/22 01:15:40 PM,16.3,13.6,6.53,,,,,
366,06/20/22 01:15:50 PM,16.3,13.2,6.54,,,,,
367,06/20/22 01:16:00 PM,16.3,13.6,6.54,,,,,
368,06/20/22 01:16:10 PM,16.3,13.6,6.53,,,,,
369,06/20/22 01:16:20 PM,16.2,13.6,6.53,,,,,
370,06/20/22 01:16:30 PM,16.3,13.6,6.53,,,,,
371,06/20/22 01:16:40 PM,16.2,13.6,6.53,,,,,
372,06/20/22 01:16:50 PM,16.2,13.6,6.54,,,,,
373,06/20/22 01:17:00 PM,16.2,13.2,6.54,,,,,
374,06/20/22 01:17:10 PM,16.2,13.2,6.53,,,,,
375,06/20/22 01:17:20 PM,16.3,13.2,6.53,,,,,
376,06/20/22 01:17:30 PM,16.2,13.6,6.54,,,,,
377,06/20/22 01:17:40 PM,16.3,13.6,6.53,,,,,
378,06/20/22 01:17:50 PM,16.2,13.6,6.53,,,,,
379,06/20/22 01:18:00 PM,16.2,13.6,6.53,,,,,
380,06/20/22 01:18:10 PM,16.2,13.2,6.54,,,,,
381,06/20/22 01:18:20 PM,16.2,13.6,6.53,,,,,
382,06/20/22 01:18:30 PM,16.3,13.6,6.54,,,,,
383,06/20/22 01:18:40 PM,5.3,5.1,6.52,,,,,
384,06/20/22 01:18:50 PM,5.8,5.1,6.33,,,,,
385,06/20/22 01:19:00 PM,5.8,5.1,6.21,,,,,
386,06/20/22 01:19:10 PM,5.8,5.1,6.22,,,,,
387,06/20/22 01:19:20 PM,5.9,5.1,6.19,,,,,
388,06/20/22 01:19:30 PM,5.9,5.1,6.23,,,,,
389,06/20/22 01:19:40 PM,5.7,5.1,6.19,,,,,
390,06/20/22 01:19:50 PM,5.6,5.1,6.27,,,,,
391,06/20/22 01:20:00 PM,5.7,5.1,6.26,,,,,
392,06/20/22 01:20:10 PM,5.6,5.1,6.31,,,,,
393,06/20/22 01:20:20 PM,5.6,5.1,6.32,,,,,
394,06/20/22 01:20:30 PM,5.5,5.1,6.28,,,,,
395,06/20/22 01:20:40 PM,5.4,4.7,6.26,,,,,
396,06/20/22 01:20:50 PM,5.4,4.7,6.22,,,,,
397,06/20/22 01:21:00 PM,5.3,5.1,6.22,,,,,
