"Plot Title: Injection_Conductivity_x30m_2022-06-20"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20974616, SEN S/N: 20974616)","Temp, °C (LGR S/N: 20974616, SEN S/N: 20974616)","Coupler Detached (LGR S/N: 20974616)","Coupler Attached (LGR S/N: 20974616)","Host Connected (LGR S/N: 20974616)","Stopped (LGR S/N: 20974616)","End Of File (LGR S/N: 20974616)"
1,06/20/22 12:15:00 PM,14.4,6.78,Logged,,,,
2,06/20/22 12:15:10 PM,14.5,6.78,,,,,
3,06/20/22 12:15:20 PM,14.4,6.77,,,,,
4,06/20/22 12:15:30 PM,14.4,6.77,,,,,
5,06/20/22 12:15:40 PM,14.5,6.77,,,,,
6,06/20/22 12:15:50 PM,14.5,6.77,,,,,
7,06/20/22 12:16:00 PM,14.4,6.76,,,,,
8,06/20/22 12:16:10 PM,14.4,6.76,,,,,
9,06/20/22 12:16:20 PM,14.5,6.77,,,,,
10,06/20/22 12:16:30 PM,14.4,6.77,,,,,
11,06/20/22 12:16:40 PM,14.4,6.75,,,,,
12,06/20/22 12:16:50 PM,14.5,6.76,,,,,
13,06/20/22 12:17:00 PM,14.4,6.76,,,,,
14,06/20/22 12:17:10 PM,14.5,6.76,,,,,
15,06/20/22 12:17:20 PM,14.4,6.76,,,,,
16,06/20/22 12:17:30 PM,14.4,6.75,,,,,
17,06/20/22 12:17:40 PM,14.4,6.76,,,,,
18,06/20/22 12:17:50 PM,14.4,6.76,,,,,
19,06/20/22 12:18:00 PM,14.4,6.76,,,,,
20,06/20/22 12:18:10 PM,14.5,6.77,,,,,
21,06/20/22 12:18:20 PM,14.4,6.76,,,,,
22,06/20/22 12:18:30 PM,14.5,6.76,,,,,
23,06/20/22 12:18:40 PM,14.5,6.76,,,,,
24,06/20/22 12:18:50 PM,14.5,6.76,,,,,
25,06/20/22 12:19:00 PM,14.4,6.75,,,,,
26,06/20/22 12:19:10 PM,14.5,6.76,,,,,
27,06/20/22 12:19:20 PM,14.5,6.75,,,,,
28,06/20/22 12:19:30 PM,14.5,6.76,,,,,
29,06/20/22 12:19:40 PM,14.5,6.76,,,,,
30,06/20/22 12:19:50 PM,14.5,6.76,,,,,
31,06/20/22 12:20:00 PM,14.5,6.75,,,,,
32,06/20/22 12:20:10 PM,14.5,6.76,,,,,
33,06/20/22 12:20:20 PM,14.4,6.76,,,,,
34,06/20/22 12:20:30 PM,14.4,6.76,,,,,
35,06/20/22 12:20:40 PM,14.4,6.76,,,,,
