"Plot Title: Injection_Temp_xn10m_2022-07-26"
"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 11016513, SEN S/N: 11016513)","Temp, °C (LGR S/N: 11016513, SEN S/N: 11016513)","Coupler Detached (LGR S/N: 11016513)","Coupler Attached (LGR S/N: 11016513)","Host Connected (LGR S/N: 11016513)","Stopped (LGR S/N: 11016513)","End Of File (LGR S/N: 11016513)"
1,07/26/22 01:00:00 PM,69.312,8.082,Logged,,,,
2,07/26/22 01:05:00 PM,69.291,7.682,,,,,
3,07/26/22 01:10:00 PM,69.311,7.682,,,,,
4,07/26/22 01:15:00 PM,69.291,7.682,,,,,
5,07/26/22 01:20:00 PM,69.291,7.682,,,,,
6,07/26/22 01:25:00 PM,69.311,7.682,,,,,
7,07/26/22 01:30:00 PM,69.319,7.582,,,,,
8,07/26/22 01:35:00 PM,69.319,7.582,,,,,
9,07/26/22 01:40:00 PM,69.319,7.582,,,,,
10,07/26/22 01:45:00 PM,69.309,7.582,,,,,
11,07/26/22 01:50:00 PM,69.319,7.582,,,,,
12,07/26/22 01:55:00 PM,69.319,7.582,,,,,
13,07/26/22 02:00:00 PM,69.339,7.582,,,,,
14,07/26/22 02:05:00 PM,69.339,7.582,,,,,
15,07/26/22 02:10:00 PM,69.321,7.682,,,,,
16,07/26/22 02:15:00 PM,69.332,7.682,,,,,
17,07/26/22 02:20:00 PM,69.334,7.782,,,,,
18,07/26/22 02:25:00 PM,69.314,7.782,,,,,
19,07/26/22 02:30:00 PM,69.314,7.782,,,,,
20,07/26/22 02:35:00 PM,69.304,7.782,,,,,
21,07/26/22 02:40:00 PM,69.277,7.882,,,,,
22,07/26/22 02:45:00 PM,69.297,7.882,,,,,
23,07/26/22 02:50:00 PM,69.269,7.983,,,,,
24,07/26/22 02:55:00 PM,69.279,7.983,,,,,
25,07/26/22 03:00:00 PM,69.269,7.983,,,,,
26,07/26/22 03:05:00 PM,69.252,8.082,,,,,
27,07/26/22 03:10:00 PM,69.252,8.082,,,,,
28,07/26/22 03:15:00 PM,69.242,8.082,,,,,
29,07/26/22 03:20:00 PM,69.232,8.082,,,,,
30,07/26/22 03:25:00 PM,69.222,8.082,,,,,
31,07/26/22 03:30:00 PM,69.212,8.082,,,,,
32,07/26/22 03:35:00 PM,69.202,8.082,,,,,
33,07/26/22 03:40:00 PM,69.202,8.082,,,,,
34,07/26/22 03:45:00 PM,69.192,8.082,,,,,
35,07/26/22 03:50:00 PM,69.192,8.082,,,,,
36,07/26/22 03:55:00 PM,69.181,8.082,,,,,
37,07/26/22 04:00:00 PM,69.181,8.082,,,,,
38,07/26/22 04:05:00 PM,69.171,8.082,,,,,
39,07/26/22 04:10:00 PM,69.149,7.983,,,,,
40,07/26/22 04:15:00 PM,69.149,7.983,,,,,
41,07/26/22 04:20:00 PM,69.138,7.983,,,,,
42,07/26/22 04:25:00 PM,69.151,8.082,,,,,
43,07/26/22 04:30:00 PM,69.141,8.082,,,,,
44,07/26/22 04:35:00 PM,69.138,7.983,,,,,
45,07/26/22 04:40:00 PM,69.149,7.983,,,,,
46,07/26/22 04:45:00 PM,69.179,7.983,,,,,
47,07/26/22 04:50:00 PM,69.199,7.983,,,,,
48,07/26/22 04:55:00 PM,69.216,7.882,,,,,
49,07/26/22 05:00:00 PM,69.226,7.882,,,,,
50,07/26/22 05:05:00 PM,69.236,7.882,,,,,
51,07/26/22 05:10:00 PM,69.246,7.882,,,,,
52,07/26/22 05:15:00 PM,69.257,7.882,,,,,
53,07/26/22 05:20:00 PM,69.277,7.882,,,,,
54,07/26/22 05:25:00 PM,69.267,7.882,,,,,
55,07/26/22 05:30:00 PM,69.297,7.882,,,,,
56,07/26/22 05:35:00 PM,69.297,7.882,,,,,
57,07/26/22 05:40:00 PM,69.327,7.882,,,,,
58,07/26/22 05:45:00 PM,69.327,7.882,,,,,
59,07/26/22 05:50:00 PM,69.375,7.782,,,,,
60,07/26/22 05:55:00 PM,69.365,7.782,,,,,
61,07/26/22 06:00:00 PM,69.395,7.782,,,,,
62,07/26/22 06:05:00 PM,69.415,7.782,,,,,
