"Plot Title: Injection_Temp_xn10m_2022-07-26"
"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 11016513, SEN S/N: 11016513)","Temp, °C (LGR S/N: 11016513, SEN S/N: 11016513)","Coupler Detached (LGR S/N: 11016513)","Coupler Attached (LGR S/N: 11016513)","Host Connected (LGR S/N: 11016513)","Stopped (LGR S/N: 11016513)","End Of File (LGR S/N: 11016513)"
1,07/26/22 09:22:30 AM,64.275,10.063,,,,,
2,07/26/22 09:22:38 AM,,,Logged,,,,
3,07/26/22 09:22:40 AM,64.285,10.063,,,,,
4,07/26/22 09:22:50 AM,64.275,10.063,,,,,
5,07/26/22 09:23:00 AM,64.248,10.161,,,,,
6,07/26/22 09:23:10 AM,64.230,10.259,,,,,
7,07/26/22 09:23:20 AM,64.230,10.259,,,,,
8,07/26/22 09:23:30 AM,64.240,10.259,,,,,
9,07/26/22 09:23:40 AM,64.250,10.259,,,,,
10,07/26/22 09:23:50 AM,64.240,10.259,,,,,
11,07/26/22 09:24:00 AM,64.240,10.259,,,,,
12,07/26/22 09:24:10 AM,64.250,10.259,,,,,
13,07/26/22 09:24:20 AM,64.268,10.161,,,,,
14,07/26/22 09:24:30 AM,64.268,10.161,,,,,
15,07/26/22 09:24:40 AM,64.278,10.161,,,,,
16,07/26/22 09:24:50 AM,64.308,10.161,,,,,
17,07/26/22 09:25:00 AM,64.298,10.161,,,,,
18,07/26/22 09:25:10 AM,64.308,10.161,,,,,
19,07/26/22 09:25:20 AM,64.316,10.063,,,,,
20,07/26/22 09:25:30 AM,64.316,10.063,,,,,
21,07/26/22 09:25:40 AM,64.316,10.063,,,,,
22,07/26/22 09:25:50 AM,64.316,10.063,,,,,
23,07/26/22 09:26:00 AM,64.316,10.063,,,,,
24,07/26/22 09:26:10 AM,64.323,9.965,,,,,
25,07/26/22 09:26:20 AM,64.313,9.965,,,,,
26,07/26/22 09:26:30 AM,64.313,9.965,,,,,
27,07/26/22 09:26:40 AM,64.313,9.965,,,,,
28,07/26/22 09:26:50 AM,64.320,9.866,,,,,
29,07/26/22 09:27:00 AM,64.310,9.866,,,,,
30,07/26/22 09:27:10 AM,64.310,9.866,,,,,
31,07/26/22 09:27:20 AM,64.320,9.866,,,,,
32,07/26/22 09:27:30 AM,64.318,9.768,,,,,
33,07/26/22 09:27:40 AM,64.308,9.768,,,,,
34,07/26/22 09:27:50 AM,64.318,9.768,,,,,
35,07/26/22 09:28:00 AM,64.308,9.768,,,,,
36,07/26/22 09:28:10 AM,64.308,9.768,,,,,
37,07/26/22 09:28:20 AM,64.315,9.669,,,,,
38,07/26/22 09:28:30 AM,64.305,9.669,,,,,
39,07/26/22 09:28:40 AM,64.315,9.669,,,,,
40,07/26/22 09:28:50 AM,64.305,9.669,,,,,
41,07/26/22 09:29:00 AM,64.313,9.571,,,,,
42,07/26/22 09:29:10 AM,64.313,9.571,,,,,
43,07/26/22 09:29:20 AM,64.313,9.571,,,,,
44,07/26/22 09:29:30 AM,64.303,9.571,,,,,
45,07/26/22 09:29:40 AM,64.300,9.472,,,,,
46,07/26/22 09:29:50 AM,64.300,9.472,,,,,
47,07/26/22 09:30:00 AM,64.310,9.472,,,,,
48,07/26/22 09:30:10 AM,64.310,9.472,,,,,
49,07/26/22 09:30:20 AM,64.310,9.472,,,,,
50,07/26/22 09:30:30 AM,64.308,9.373,,,,,
51,07/26/22 09:30:40 AM,64.308,9.373,,,,,
52,07/26/22 09:30:50 AM,64.318,9.373,,,,,
53,07/26/22 09:31:00 AM,64.308,9.373,,,,,
54,07/26/22 09:31:10 AM,64.305,9.275,,,,,
55,07/26/22 09:31:20 AM,64.315,9.275,,,,,
56,07/26/22 09:31:30 AM,64.315,9.275,,,,,
