"Plot Title: Injection_Temp_xn10m_2022-07-21"
"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 11016513, SEN S/N: 11016513)","Temp, °C (LGR S/N: 11016513, SEN S/N: 11016513)","Coupler Detached (LGR S/N: 11016513)","End Of File (LGR S/N: 11016513)"
1,07/21/22 09:10:10 AM,62.844,9.077,Logged,
2,07/21/22 09:10:20 AM,62.854,9.077,,
3,07/21/22 09:10:30 AM,62.834,9.077,,
4,07/21/22 09:10:40 AM,62.824,9.077,,
5,07/21/22 09:10:50 AM,62.824,9.077,,
6,07/21/22 09:11:00 AM,62.813,9.077,,
7,07/21/22 09:11:10 AM,62.813,9.077,,
8,07/21/22 09:11:20 AM,62.811,8.978,,
9,07/21/22 09:11:30 AM,62.811,8.978,,
10,07/21/22 09:11:40 AM,62.801,8.978,,
11,07/21/22 09:11:50 AM,62.798,8.879,,
12,07/21/22 09:12:00 AM,62.798,8.879,,
13,07/21/22 09:12:10 AM,62.786,8.779,,
14,07/21/22 09:12:20 AM,62.796,8.779,,
15,07/21/22 09:12:30 AM,62.793,8.680,,
16,07/21/22 09:12:40 AM,62.783,8.680,,
17,07/21/22 09:12:50 AM,62.783,8.680,,
18,07/21/22 09:13:00 AM,62.791,8.581,,
19,07/21/22 09:13:10 AM,62.771,8.581,,
20,07/21/22 09:13:20 AM,62.771,8.581,,
21,07/21/22 09:13:30 AM,62.798,8.481,,
22,07/21/22 09:13:40 AM,62.798,8.481,,
23,07/21/22 09:13:50 AM,62.786,8.382,,
24,07/21/22 09:14:00 AM,62.776,8.382,,
25,07/21/22 09:14:10 AM,62.786,8.382,,
26,07/21/22 09:14:20 AM,62.783,8.282,,
27,07/21/22 09:14:30 AM,62.793,8.282,,
28,07/21/22 09:14:40 AM,62.793,8.282,,
29,07/21/22 09:14:50 AM,62.780,8.182,,
30,07/21/22 09:15:00 AM,62.780,8.182,,
31,07/21/22 09:15:10 AM,62.791,8.182,,
32,07/21/22 09:15:20 AM,62.788,8.082,,
33,07/21/22 09:15:30 AM,62.788,8.082,,
34,07/21/22 09:15:40 AM,62.798,8.082,,
35,07/21/22 09:15:50 AM,62.788,8.082,,
36,07/21/22 09:16:00 AM,62.788,8.082,,
37,07/21/22 09:16:10 AM,62.805,7.983,,
38,07/21/22 09:16:20 AM,62.795,7.983,,
39,07/21/22 09:16:30 AM,62.795,7.983,,
40,07/21/22 09:16:40 AM,62.805,7.983,,
41,07/21/22 09:16:50 AM,62.803,7.882,,
42,07/21/22 09:17:00 AM,62.793,7.882,,
43,07/21/22 09:17:10 AM,62.813,7.882,,
44,07/21/22 09:17:20 AM,62.803,7.882,,
45,07/21/22 09:17:30 AM,62.793,7.882,,
46,07/21/22 09:17:40 AM,62.790,7.782,,
47,07/21/22 09:17:50 AM,62.790,7.782,,
48,07/21/22 09:18:00 AM,62.790,7.782,,
49,07/21/22 09:18:10 AM,62.790,7.782,,
50,07/21/22 09:18:20 AM,62.788,7.682,,
51,07/21/22 09:18:30 AM,62.778,7.682,,
52,07/21/22 09:18:40 AM,62.788,7.682,,
53,07/21/22 09:18:50 AM,62.805,7.582,,
54,07/21/22 09:19:00 AM,62.785,7.582,,
55,07/21/22 09:19:10 AM,62.785,7.582,,
56,07/21/22 09:19:20 AM,62.793,7.481,,
57,07/21/22 09:19:30 AM,62.783,7.481,,
58,07/21/22 09:19:40 AM,62.803,7.481,,
59,07/21/22 09:19:50 AM,62.813,7.481,,
60,07/21/22 09:20:00 AM,62.815,7.582,,
61,07/21/22 09:20:10 AM,62.810,7.782,,
62,07/21/22 09:20:20 AM,62.803,7.882,,
63,07/21/22 09:20:30 AM,62.805,7.983,,
64,07/21/22 09:20:40 AM,62.828,8.082,,
65,07/21/22 09:20:50 AM,62.851,8.182,,
66,07/21/22 09:21:00 AM,62.838,8.082,,
67,07/21/22 09:21:10 AM,62.828,8.082,,
68,07/21/22 09:21:20 AM,62.836,7.983,,
69,07/21/22 09:21:30 AM,62.805,7.983,,
70,07/21/22 09:21:40 AM,62.833,7.882,,
71,07/21/22 09:21:50 AM,62.840,7.782,,
72,07/21/22 09:22:00 AM,62.850,7.782,,
73,07/21/22 09:22:10 AM,62.848,7.682,,
74,07/21/22 09:22:20 AM,62.835,7.582,,
75,07/21/22 09:22:30 AM,62.845,7.582,,
76,07/21/22 09:22:40 AM,62.853,7.481,,
77,07/21/22 09:22:50 AM,62.850,7.381,,
78,07/21/22 09:23:00 AM,62.840,7.381,,
79,07/21/22 09:23:10 AM,62.818,7.280,,
80,07/21/22 09:23:20 AM,62.805,7.179,,
81,07/21/22 09:23:30 AM,62.782,7.079,,
82,07/21/22 09:23:40 AM,62.790,6.978,,
83,07/21/22 09:23:50 AM,62.807,6.877,,
84,07/21/22 09:24:00 AM,62.817,6.877,,
85,07/21/22 09:24:10 AM,62.825,6.775,,
86,07/21/22 09:24:20 AM,62.812,6.674,,
87,07/21/22 09:24:30 AM,62.812,6.674,,
88,07/21/22 09:24:40 AM,63.000,6.573,,
89,07/21/22 09:24:50 AM,63.381,6.573,,
90,07/21/22 09:25:00 AM,63.356,6.370,,
91,07/21/22 09:25:10 AM,63.353,6.268,,
92,07/21/22 09:25:20 AM,63.361,6.166,,
93,07/21/22 09:25:30 AM,63.346,5.962,,
94,07/21/22 09:25:40 AM,63.346,5.962,,
95,07/21/22 09:25:50 AM,63.343,5.860,,
96,07/21/22 09:26:00 AM,63.350,5.757,,
97,07/21/22 09:26:10 AM,63.348,5.655,,
98,07/21/22 09:26:20 AM,63.345,5.552,,
99,07/21/22 09:26:30 AM,63.335,5.552,,
100,07/21/22 09:26:40 AM,63.332,5.450,,
101,07/21/22 09:26:50 AM,63.352,5.450,,
102,07/21/22 09:27:00 AM,63.350,5.347,,
103,07/21/22 09:27:10 AM,63.350,5.347,,
104,07/21/22 09:27:20 AM,63.330,5.347,,
105,07/21/22 09:27:30 AM,63.317,5.244,,
106,07/21/22 09:27:40 AM,63.317,5.244,,
107,07/21/22 09:27:50 AM,63.347,5.244,,
108,07/21/22 09:28:00 AM,63.344,5.141,,
109,07/21/22 09:28:10 AM,63.334,5.141,,
110,07/21/22 09:28:20 AM,63.324,5.141,,
111,07/21/22 09:28:30 AM,63.334,5.141,,
112,07/21/22 09:28:40 AM,63.322,5.037,,
113,07/21/22 09:28:50 AM,63.332,5.037,,
114,07/21/22 09:29:00 AM,63.322,5.037,,
115,07/21/22 09:29:10 AM,63.322,5.037,,
116,07/21/22 09:29:20 AM,63.322,5.037,,
117,07/21/22 09:29:30 AM,63.309,4.934,,
118,07/21/22 09:29:40 AM,63.319,4.934,,
119,07/21/22 09:29:50 AM,63.319,4.934,,
120,07/21/22 09:30:00 AM,63.319,4.934,,
121,07/21/22 09:30:10 AM,63.329,4.934,,
122,07/21/22 09:30:20 AM,63.309,4.934,,
123,07/21/22 09:30:30 AM,63.339,4.934,,
124,07/21/22 09:30:40 AM,63.339,4.934,,
125,07/21/22 09:30:50 AM,63.296,4.831,,
126,07/21/22 09:31:00 AM,63.306,4.831,,
127,07/21/22 09:31:10 AM,63.316,4.831,,
128,07/21/22 09:31:20 AM,63.306,4.831,,
129,07/21/22 09:31:30 AM,63.306,4.831,,
130,07/21/22 09:31:40 AM,63.306,4.831,,
131,07/21/22 09:31:50 AM,63.306,4.831,,
132,07/21/22 09:32:00 AM,63.306,4.831,,
133,07/21/22 09:32:10 AM,63.306,4.831,,
134,07/21/22 09:32:20 AM,63.316,4.831,,
135,07/21/22 09:32:30 AM,63.316,4.831,,
136,07/21/22 09:32:40 AM,63.316,4.831,,
137,07/21/22 09:32:50 AM,63.304,4.727,,
138,07/21/22 09:33:00 AM,63.304,4.727,,
139,07/21/22 09:33:10 AM,63.294,4.727,,
140,07/21/22 09:33:20 AM,63.304,4.727,,
141,07/21/22 09:33:30 AM,63.304,4.727,,
142,07/21/22 09:33:40 AM,63.304,4.727,,
143,07/21/22 09:33:50 AM,63.284,4.727,,
144,07/21/22 09:34:00 AM,63.284,4.727,,
145,07/21/22 09:34:10 AM,63.294,4.727,,
146,07/21/22 09:34:20 AM,63.294,4.727,,
147,07/21/22 09:34:30 AM,63.294,4.727,,
148,07/21/22 09:34:40 AM,63.314,4.727,,
149,07/21/22 09:34:50 AM,63.304,4.727,,
150,07/21/22 09:35:00 AM,63.304,4.727,,
151,07/21/22 09:35:10 AM,63.304,4.727,,
152,07/21/22 09:35:20 AM,63.304,4.727,,
153,07/21/22 09:35:30 AM,63.304,4.727,,
154,07/21/22 09:35:40 AM,63.314,4.727,,
155,07/21/22 09:35:50 AM,63.304,4.727,,
156,07/21/22 09:36:00 AM,63.304,4.727,,
157,07/21/22 09:36:10 AM,63.294,4.727,,
158,07/21/22 09:36:20 AM,63.314,4.727,,
159,07/21/22 09:36:30 AM,63.304,4.727,,
160,07/21/22 09:36:40 AM,63.294,4.727,,
161,07/21/22 09:36:50 AM,63.294,4.727,,
162,07/21/22 09:37:00 AM,63.294,4.727,,
163,07/21/22 09:37:10 AM,63.304,4.727,,
164,07/21/22 09:37:20 AM,63.294,4.727,,
165,07/21/22 09:37:30 AM,63.304,4.727,,
166,07/21/22 09:37:40 AM,63.314,4.727,,
167,07/21/22 09:37:50 AM,63.301,4.623,,
168,07/21/22 09:38:00 AM,63.291,4.623,,
169,07/21/22 09:38:10 AM,63.271,4.623,,
170,07/21/22 09:38:20 AM,63.301,4.623,,
171,07/21/22 09:38:30 AM,63.291,4.623,,
172,07/21/22 09:38:40 AM,63.291,4.623,,
173,07/21/22 09:38:50 AM,63.291,4.623,,
174,07/21/22 09:39:00 AM,63.291,4.623,,
175,07/21/22 09:39:10 AM,63.301,4.623,,
176,07/21/22 09:39:20 AM,63.281,4.623,,
177,07/21/22 09:39:30 AM,63.281,4.623,,
178,07/21/22 09:39:40 AM,63.281,4.623,,
179,07/21/22 09:39:50 AM,63.281,4.623,,
180,07/21/22 09:40:00 AM,63.281,4.623,,
181,07/21/22 09:40:10 AM,64.354,4.623,,
182,07/21/22 09:40:20 AM,64.344,4.623,,
183,07/21/22 09:40:30 AM,64.364,4.623,,
184,07/21/22 09:40:40 AM,64.364,4.623,,
185,07/21/22 09:40:50 AM,64.364,4.623,,
186,07/21/22 09:41:00 AM,64.364,4.623,,
187,07/21/22 09:41:10 AM,64.354,4.623,,
188,07/21/22 09:41:20 AM,64.354,4.623,,
189,07/21/22 09:41:30 AM,64.354,4.623,,
190,07/21/22 09:41:40 AM,64.364,4.623,,
191,07/21/22 09:41:50 AM,64.354,4.623,,
192,07/21/22 09:42:00 AM,64.344,4.623,,
193,07/21/22 09:42:10 AM,64.354,4.623,,
194,07/21/22 09:42:20 AM,64.364,4.623,,
195,07/21/22 09:42:30 AM,64.364,4.623,,
196,07/21/22 09:42:40 AM,64.364,4.623,,
197,07/21/22 09:42:50 AM,64.364,4.623,,
198,07/21/22 09:43:00 AM,64.354,4.623,,
199,07/21/22 09:43:10 AM,64.364,4.623,,
200,07/21/22 09:43:20 AM,64.344,4.623,,
201,07/21/22 09:43:30 AM,64.344,4.623,,
202,07/21/22 09:43:40 AM,64.334,4.623,,
203,07/21/22 09:43:50 AM,64.354,4.623,,
204,07/21/22 09:44:00 AM,64.344,4.623,,
205,07/21/22 09:44:10 AM,64.354,4.623,,
206,07/21/22 09:44:20 AM,64.354,4.623,,
207,07/21/22 09:44:30 AM,64.364,4.623,,
208,07/21/22 09:44:40 AM,64.364,4.623,,
209,07/21/22 09:44:50 AM,64.364,4.623,,
210,07/21/22 09:45:00 AM,64.364,4.623,,
211,07/21/22 09:45:10 AM,64.364,4.623,,
212,07/21/22 09:45:20 AM,64.364,4.623,,
213,07/21/22 09:45:30 AM,64.364,4.623,,
214,07/21/22 09:45:40 AM,64.374,4.623,,
215,07/21/22 09:45:50 AM,64.354,4.623,,
216,07/21/22 09:46:00 AM,64.354,4.623,,
217,07/21/22 09:46:10 AM,64.354,4.623,,
218,07/21/22 09:46:20 AM,64.374,4.623,,
219,07/21/22 09:46:30 AM,64.364,4.623,,
220,07/21/22 09:46:40 AM,64.354,4.623,,
221,07/21/22 09:46:50 AM,64.354,4.623,,
222,07/21/22 09:47:00 AM,64.364,4.623,,
223,07/21/22 09:47:10 AM,64.364,4.623,,
224,07/21/22 09:47:20 AM,64.354,4.623,,
225,07/21/22 09:47:30 AM,64.344,4.623,,
226,07/21/22 09:47:40 AM,64.354,4.623,,
227,07/21/22 09:47:50 AM,64.364,4.623,,
228,07/21/22 09:48:00 AM,64.357,4.727,,
229,07/21/22 09:48:10 AM,64.357,4.727,,
230,07/21/22 09:48:20 AM,64.364,4.623,,
231,07/21/22 09:48:30 AM,64.337,4.727,,
232,07/21/22 09:48:40 AM,64.367,4.727,,
233,07/21/22 09:48:50 AM,64.377,4.727,,
234,07/21/22 09:49:00 AM,64.367,4.727,,
235,07/21/22 09:49:10 AM,64.367,4.727,,
236,07/21/22 09:49:20 AM,64.367,4.727,,
237,07/21/22 09:49:30 AM,64.367,4.727,,
238,07/21/22 09:49:40 AM,64.357,4.727,,
239,07/21/22 09:49:50 AM,64.357,4.727,,
240,07/21/22 09:50:00 AM,64.377,4.727,,
241,07/21/22 09:50:10 AM,64.357,4.727,,
242,07/21/22 09:50:20 AM,64.357,4.727,,
243,07/21/22 09:50:30 AM,64.357,4.727,,
244,07/21/22 09:50:40 AM,64.357,4.727,,
245,07/21/22 09:50:50 AM,64.357,4.727,,
246,07/21/22 09:51:00 AM,64.357,4.727,,
247,07/21/22 09:51:10 AM,64.367,4.727,,
248,07/21/22 09:51:20 AM,64.367,4.727,,
249,07/21/22 09:51:30 AM,64.367,4.727,,
250,07/21/22 09:51:40 AM,64.367,4.727,,
251,07/21/22 09:51:50 AM,64.367,4.727,,
252,07/21/22 09:52:00 AM,64.367,4.727,,
253,07/21/22 09:52:10 AM,64.357,4.727,,
254,07/21/22 09:52:20 AM,64.367,4.727,,
255,07/21/22 09:52:30 AM,64.347,4.727,,
256,07/21/22 09:52:40 AM,64.357,4.727,,
257,07/21/22 09:52:50 AM,64.357,4.727,,
258,07/21/22 09:53:00 AM,64.377,4.727,,
259,07/21/22 09:53:10 AM,64.367,4.727,,
260,07/21/22 09:53:20 AM,64.367,4.727,,
261,07/21/22 09:53:30 AM,64.367,4.727,,
262,07/21/22 09:53:40 AM,64.367,4.727,,
263,07/21/22 09:53:50 AM,64.367,4.727,,
264,07/21/22 09:54:00 AM,64.367,4.727,,
265,07/21/22 09:54:10 AM,64.367,4.727,,
266,07/21/22 09:54:20 AM,64.367,4.727,,
267,07/21/22 09:54:30 AM,64.357,4.727,,
268,07/21/22 09:54:40 AM,64.367,4.727,,
269,07/21/22 09:54:50 AM,64.377,4.727,,
270,07/21/22 09:55:00 AM,64.367,4.727,,
271,07/21/22 09:55:10 AM,64.377,4.727,,
272,07/21/22 09:55:20 AM,64.377,4.727,,
273,07/21/22 09:55:30 AM,64.367,4.727,,
274,07/21/22 09:55:40 AM,64.367,4.727,,
275,07/21/22 09:55:50 AM,64.357,4.727,,
276,07/21/22 09:56:00 AM,64.377,4.727,,
277,07/21/22 09:56:10 AM,64.367,4.727,,
278,07/21/22 09:56:20 AM,64.377,4.727,,
279,07/21/22 09:56:30 AM,64.367,4.727,,
280,07/21/22 09:56:40 AM,64.367,4.727,,
281,07/21/22 09:56:50 AM,64.367,4.727,,
282,07/21/22 09:57:00 AM,64.367,4.727,,
283,07/21/22 09:57:10 AM,64.367,4.727,,
284,07/21/22 09:57:20 AM,64.377,4.727,,
285,07/21/22 09:57:30 AM,64.367,4.727,,
286,07/21/22 09:57:40 AM,64.367,4.727,,
287,07/21/22 09:57:50 AM,64.377,4.727,,
288,07/21/22 09:58:00 AM,64.377,4.727,,
289,07/21/22 09:58:10 AM,64.377,4.727,,
290,07/21/22 09:58:20 AM,64.367,4.727,,
291,07/21/22 09:58:30 AM,64.377,4.727,,
292,07/21/22 09:58:40 AM,64.367,4.727,,
293,07/21/22 09:58:50 AM,64.367,4.727,,
294,07/21/22 09:59:00 AM,64.367,4.727,,
295,07/21/22 09:59:10 AM,64.357,4.727,,
296,07/21/22 09:59:20 AM,64.357,4.727,,
297,07/21/22 09:59:30 AM,64.367,4.727,,
298,07/21/22 09:59:40 AM,64.357,4.727,,
299,07/21/22 09:59:50 AM,64.367,4.727,,
300,07/21/22 10:00:00 AM,64.377,4.727,,
301,07/21/22 10:00:10 AM,64.377,4.727,,
302,07/21/22 10:00:20 AM,64.367,4.727,,
303,07/21/22 10:00:30 AM,64.377,4.727,,
304,07/21/22 10:00:40 AM,64.377,4.727,,
305,07/21/22 10:00:50 AM,64.377,4.727,,
306,07/21/22 10:01:00 AM,64.377,4.727,,
307,07/21/22 10:01:10 AM,64.377,4.727,,
308,07/21/22 10:01:20 AM,64.377,4.727,,
309,07/21/22 10:01:30 AM,64.377,4.727,,
310,07/21/22 10:01:40 AM,64.397,4.727,,
311,07/21/22 10:01:50 AM,64.377,4.727,,
312,07/21/22 10:02:00 AM,64.367,4.727,,
313,07/21/22 10:02:10 AM,64.387,4.727,,
314,07/21/22 10:02:20 AM,64.367,4.727,,
315,07/21/22 10:02:30 AM,64.367,4.727,,
316,07/21/22 10:02:40 AM,64.367,4.727,,
317,07/21/22 10:02:50 AM,64.357,4.727,,
318,07/21/22 10:03:00 AM,64.367,4.727,,
319,07/21/22 10:03:10 AM,64.357,4.727,,
320,07/21/22 10:03:20 AM,64.367,4.727,,
321,07/21/22 10:03:30 AM,64.377,4.727,,
322,07/21/22 10:03:40 AM,64.367,4.727,,
323,07/21/22 10:03:50 AM,64.367,4.727,,
324,07/21/22 10:04:00 AM,64.367,4.727,,
325,07/21/22 10:04:10 AM,64.387,4.727,,
326,07/21/22 10:04:20 AM,64.367,4.727,,
327,07/21/22 10:04:30 AM,64.367,4.727,,
328,07/21/22 10:04:40 AM,64.367,4.727,,
329,07/21/22 10:04:50 AM,64.347,4.727,,
330,07/21/22 10:05:00 AM,64.357,4.727,,
331,07/21/22 10:05:10 AM,64.357,4.727,,
332,07/21/22 10:05:20 AM,64.357,4.727,,
333,07/21/22 10:05:30 AM,64.377,4.727,,
334,07/21/22 10:05:40 AM,64.367,4.727,,
335,07/21/22 10:05:50 AM,64.357,4.727,,
336,07/21/22 10:06:00 AM,64.357,4.727,,
337,07/21/22 10:06:10 AM,64.367,4.727,,
338,07/21/22 10:06:20 AM,64.367,4.727,,
339,07/21/22 10:06:30 AM,64.367,4.727,,
340,07/21/22 10:06:40 AM,64.347,4.727,,
341,07/21/22 10:06:50 AM,64.367,4.727,,
342,07/21/22 10:07:00 AM,64.357,4.727,,
343,07/21/22 10:07:10 AM,64.357,4.727,,
344,07/21/22 10:07:20 AM,64.357,4.727,,
345,07/21/22 10:07:30 AM,64.367,4.727,,
346,07/21/22 10:07:40 AM,64.347,4.727,,
347,07/21/22 10:07:50 AM,64.347,4.727,,
348,07/21/22 10:08:00 AM,64.357,4.727,,
349,07/21/22 10:08:10 AM,64.357,4.727,,
350,07/21/22 10:08:20 AM,64.337,4.727,,
351,07/21/22 10:08:30 AM,64.357,4.727,,
352,07/21/22 10:08:40 AM,64.367,4.727,,
353,07/21/22 10:08:50 AM,64.357,4.727,,
354,07/21/22 10:09:00 AM,64.357,4.727,,
355,07/21/22 10:09:10 AM,64.347,4.727,,
356,07/21/22 10:09:20 AM,64.347,4.727,,
357,07/21/22 10:09:30 AM,64.357,4.727,,
358,07/21/22 10:09:40 AM,64.367,4.727,,
359,07/21/22 10:09:50 AM,64.367,4.727,,
360,07/21/22 10:10:00 AM,64.367,4.727,,
361,07/21/22 10:10:10 AM,64.367,4.727,,
362,07/21/22 10:10:20 AM,64.377,4.727,,
363,07/21/22 10:10:30 AM,64.377,4.727,,
364,07/21/22 10:10:40 AM,64.377,4.727,,
365,07/21/22 10:10:50 AM,64.377,4.727,,
366,07/21/22 10:11:00 AM,64.377,4.727,,
367,07/21/22 10:11:10 AM,64.367,4.727,,
368,07/21/22 10:11:20 AM,64.377,4.727,,
369,07/21/22 10:11:30 AM,64.357,4.727,,
370,07/21/22 10:11:40 AM,64.357,4.727,,
371,07/21/22 10:11:50 AM,64.357,4.727,,
372,07/21/22 10:12:00 AM,64.367,4.727,,
373,07/21/22 10:12:10 AM,64.367,4.727,,
374,07/21/22 10:12:20 AM,64.367,4.727,,
375,07/21/22 10:12:30 AM,64.367,4.727,,
376,07/21/22 10:12:40 AM,64.357,4.727,,
377,07/21/22 10:12:50 AM,64.357,4.727,,
378,07/21/22 10:13:00 AM,64.357,4.727,,
379,07/21/22 10:13:10 AM,64.367,4.727,,
380,07/21/22 10:13:20 AM,64.370,4.831,,
381,07/21/22 10:13:30 AM,64.380,4.831,,
382,07/21/22 10:13:40 AM,64.357,4.727,,
383,07/21/22 10:13:50 AM,64.370,4.831,,
384,07/21/22 10:14:00 AM,64.360,4.831,,
385,07/21/22 10:14:10 AM,64.370,4.831,,
386,07/21/22 10:14:20 AM,64.370,4.831,,
387,07/21/22 10:14:30 AM,64.370,4.831,,
388,07/21/22 10:14:40 AM,64.360,4.831,,
389,07/21/22 10:14:50 AM,64.360,4.831,,
390,07/21/22 10:15:00 AM,64.360,4.831,,
391,07/21/22 10:15:10 AM,64.360,4.831,,
392,07/21/22 10:15:20 AM,64.360,4.831,,
393,07/21/22 10:15:30 AM,64.350,4.831,,
394,07/21/22 10:15:40 AM,64.350,4.831,,
395,07/21/22 10:15:50 AM,64.360,4.831,,
396,07/21/22 10:16:00 AM,64.360,4.831,,
397,07/21/22 10:16:10 AM,64.360,4.831,,
398,07/21/22 10:16:20 AM,64.370,4.831,,
399,07/21/22 10:16:30 AM,64.360,4.831,,
400,07/21/22 10:16:40 AM,64.360,4.831,,
401,07/21/22 10:16:50 AM,64.350,4.831,,
402,07/21/22 10:17:00 AM,64.350,4.831,,
403,07/21/22 10:17:10 AM,64.360,4.831,,
404,07/21/22 10:17:20 AM,64.350,4.831,,
405,07/21/22 10:17:30 AM,64.360,4.831,,
406,07/21/22 10:17:40 AM,64.380,4.831,,
407,07/21/22 10:17:50 AM,64.390,4.831,,
408,07/21/22 10:18:00 AM,64.370,4.831,,
409,07/21/22 10:18:10 AM,64.370,4.831,,
410,07/21/22 10:18:20 AM,64.360,4.831,,
411,07/21/22 10:18:30 AM,64.370,4.831,,
412,07/21/22 10:18:40 AM,64.370,4.831,,
413,07/21/22 10:18:50 AM,64.370,4.831,,
414,07/21/22 10:19:00 AM,64.370,4.831,,
415,07/21/22 10:19:10 AM,64.360,4.831,,
416,07/21/22 10:19:20 AM,64.360,4.831,,
417,07/21/22 10:19:30 AM,64.350,4.831,,
418,07/21/22 10:19:40 AM,64.360,4.831,,
419,07/21/22 10:19:50 AM,64.370,4.831,,
420,07/21/22 10:20:00 AM,64.370,4.831,,
421,07/21/22 10:20:10 AM,64.370,4.831,,
422,07/21/22 10:20:20 AM,64.350,4.831,,
423,07/21/22 10:20:30 AM,64.350,4.831,,
424,07/21/22 10:20:40 AM,64.350,4.831,,
425,07/21/22 10:20:50 AM,64.360,4.831,,
426,07/21/22 10:21:00 AM,64.360,4.831,,
427,07/21/22 10:21:10 AM,64.370,4.831,,
428,07/21/22 10:21:20 AM,64.370,4.831,,
429,07/21/22 10:21:30 AM,64.340,4.831,,
430,07/21/22 10:21:40 AM,64.360,4.831,,
431,07/21/22 10:21:50 AM,64.360,4.831,,
432,07/21/22 10:22:00 AM,64.360,4.831,,
433,07/21/22 10:22:10 AM,64.350,4.831,,
434,07/21/22 10:22:20 AM,64.350,4.831,,
435,07/21/22 10:22:30 AM,64.360,4.831,,
436,07/21/22 10:22:40 AM,64.370,4.831,,
437,07/21/22 10:22:50 AM,64.380,4.831,,
438,07/21/22 10:23:00 AM,64.360,4.831,,
439,07/21/22 10:23:10 AM,64.350,4.831,,
440,07/21/22 10:23:20 AM,64.370,4.831,,
441,07/21/22 10:23:30 AM,64.360,4.831,,
442,07/21/22 10:23:40 AM,64.360,4.831,,
443,07/21/22 10:23:50 AM,64.360,4.831,,
444,07/21/22 10:24:00 AM,64.370,4.831,,
445,07/21/22 10:24:10 AM,64.360,4.831,,
446,07/21/22 10:24:20 AM,64.360,4.831,,
447,07/21/22 10:24:30 AM,64.350,4.831,,
448,07/21/22 10:24:40 AM,64.370,4.831,,
449,07/21/22 10:24:50 AM,64.370,4.831,,
450,07/21/22 10:25:00 AM,64.360,4.831,,
451,07/21/22 10:25:10 AM,64.360,4.831,,
452,07/21/22 10:25:20 AM,64.360,4.831,,
453,07/21/22 10:25:30 AM,64.350,4.831,,
454,07/21/22 10:25:40 AM,64.350,4.831,,
455,07/21/22 10:25:50 AM,64.360,4.831,,
456,07/21/22 10:26:00 AM,64.360,4.831,,
457,07/21/22 10:26:10 AM,64.350,4.831,,
458,07/21/22 10:26:20 AM,64.350,4.831,,
459,07/21/22 10:26:30 AM,64.360,4.831,,
460,07/21/22 10:26:40 AM,64.350,4.831,,
461,07/21/22 10:26:50 AM,64.340,4.831,,
462,07/21/22 10:27:00 AM,64.350,4.831,,
463,07/21/22 10:27:10 AM,64.340,4.831,,
464,07/21/22 10:27:20 AM,64.340,4.831,,
465,07/21/22 10:27:30 AM,64.340,4.831,,
466,07/21/22 10:27:40 AM,64.340,4.831,,
467,07/21/22 10:27:50 AM,64.360,4.831,,
468,07/21/22 10:28:00 AM,64.350,4.831,,
469,07/21/22 10:28:10 AM,64.350,4.831,,
470,07/21/22 10:28:20 AM,64.340,4.831,,
471,07/21/22 10:28:30 AM,64.350,4.831,,
472,07/21/22 10:28:40 AM,64.330,4.831,,
473,07/21/22 10:28:50 AM,64.350,4.831,,
474,07/21/22 10:29:00 AM,64.350,4.831,,
475,07/21/22 10:29:10 AM,64.360,4.831,,
476,07/21/22 10:29:20 AM,64.350,4.831,,
477,07/21/22 10:29:30 AM,64.370,4.831,,
478,07/21/22 10:29:40 AM,64.350,4.831,,
479,07/21/22 10:29:50 AM,64.360,4.831,,
480,07/21/22 10:30:00 AM,64.360,4.831,,
481,07/21/22 10:30:10 AM,64.360,4.831,,
482,07/21/22 10:30:20 AM,64.340,4.831,,
483,07/21/22 10:30:30 AM,64.360,4.831,,
484,07/21/22 10:30:40 AM,64.360,4.831,,
485,07/21/22 10:30:50 AM,64.370,4.831,,
486,07/21/22 10:31:00 AM,64.370,4.831,,
487,07/21/22 10:31:10 AM,64.360,4.831,,
488,07/21/22 10:31:20 AM,64.350,4.831,,
489,07/21/22 10:31:30 AM,64.350,4.831,,
490,07/21/22 10:31:40 AM,64.340,4.831,,
491,07/21/22 10:31:50 AM,64.340,4.831,,
492,07/21/22 10:32:00 AM,64.360,4.831,,
493,07/21/22 10:32:10 AM,64.360,4.831,,
494,07/21/22 10:32:20 AM,64.360,4.831,,
495,07/21/22 10:32:30 AM,64.360,4.831,,
496,07/21/22 10:32:40 AM,64.360,4.831,,
497,07/21/22 10:32:50 AM,64.350,4.831,,
498,07/21/22 10:33:00 AM,64.350,4.831,,
499,07/21/22 10:33:10 AM,64.350,4.831,,
500,07/21/22 10:33:20 AM,64.350,4.831,,
501,07/21/22 10:33:30 AM,64.350,4.831,,
502,07/21/22 10:33:40 AM,64.350,4.831,,
503,07/21/22 10:33:50 AM,64.360,4.831,,
504,07/21/22 10:34:00 AM,64.350,4.831,,
505,07/21/22 10:34:10 AM,64.350,4.831,,
506,07/21/22 10:34:20 AM,64.350,4.831,,
507,07/21/22 10:34:30 AM,64.360,4.831,,
508,07/21/22 10:34:40 AM,64.350,4.831,,
509,07/21/22 10:34:50 AM,64.350,4.831,,
510,07/21/22 10:35:00 AM,64.350,4.831,,
511,07/21/22 10:35:10 AM,64.340,4.831,,
512,07/21/22 10:35:20 AM,64.340,4.831,,
