"Plot Title: sampling_Wetland05_WL_2022-06-28"
"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 20175472, SEN S/N: 20175472)","Temp, °C (LGR S/N: 20175472, SEN S/N: 20175472)","Coupler Detached (LGR S/N: 20175472)","Coupler Attached (LGR S/N: 20175472)","Host Connected (LGR S/N: 20175472)","Stopped (LGR S/N: 20175472)","End Of File (LGR S/N: 20175472)"
1,06/28/22 09:54:40 AM,62.623,16.046,,,,,
2,06/28/22 09:54:42 AM,,,Logged,,,,
3,06/28/22 09:54:50 AM,62.619,16.332,,,,,
4,06/28/22 09:55:00 AM,62.635,16.523,,,,,
5,06/28/22 09:55:10 AM,62.644,16.903,,,,,
6,06/28/22 09:55:20 AM,62.653,17.284,,,,,
7,06/28/22 09:55:30 AM,62.663,17.665,,,,,
8,06/28/22 09:55:40 AM,62.672,18.045,,,,,
9,06/28/22 09:55:50 AM,62.661,18.426,,,,,
10,06/28/22 09:56:00 AM,62.655,18.616,,,,,
11,06/28/22 09:56:10 AM,62.639,18.806,,,,,
12,06/28/22 09:56:20 AM,63.017,18.901,,,,,
13,06/28/22 09:56:30 AM,62.534,18.331,,,,,
14,06/28/22 09:56:40 AM,62.574,17.855,,,,,
15,06/28/22 09:56:50 AM,62.596,17.475,,,,,
16,06/28/22 09:57:00 AM,62.609,17.189,,,,,
17,06/28/22 09:57:10 AM,62.625,16.999,,,,,
18,06/28/22 09:57:20 AM,62.642,16.808,,,,,
19,06/28/22 09:57:30 AM,62.637,16.618,,,,,
20,06/28/22 09:57:40 AM,62.632,16.427,,,,,
21,06/28/22 09:57:50 AM,62.627,16.237,,,,,
22,06/28/22 09:58:00 AM,62.623,16.046,,,,,
23,06/28/22 09:58:10 AM,62.631,15.951,,,,,
24,06/28/22 09:58:20 AM,62.636,15.760,,,,,
25,06/28/22 09:58:30 AM,62.632,15.569,,,,,
26,06/28/22 09:58:40 AM,62.640,15.473,,,,,
27,06/28/22 09:58:50 AM,62.648,15.378,,,,,
28,06/28/22 09:59:00 AM,62.645,15.282,,,,,
29,06/28/22 09:59:10 AM,62.643,15.187,,,,,
30,06/28/22 09:59:20 AM,62.641,15.091,,,,,
31,06/28/22 09:59:30 AM,62.649,14.996,,,,,
32,06/28/22 09:59:40 AM,62.649,14.996,,,,,
33,06/28/22 09:59:50 AM,62.636,14.900,,,,,
