Serial_number:
2020430
Project ID:

Location:
Well_01
Well_01
UNIT: kPa
Offset: 0.000000 kPa
TEMPERATURE
UNIT: °C
Date,Time,ms,Well_01,TEMPERATURE
3/19/2022,05:15:00 pm,0,65.3281,7.754
3/19/2022,05:30:00 pm,0,65.3319,7.758
3/19/2022,05:45:00 pm,0,65.3377,7.763
3/19/2022,06:00:00 pm,0,65.3417,7.768
3/19/2022,06:15:00 pm,0,65.3609,7.777
3/19/2022,06:30:00 pm,0,65.3707,7.777
3/19/2022,06:45:00 pm,0,65.3903,7.780
3/19/2022,07:00:00 pm,0,65.3968,7.785
3/19/2022,07:15:00 pm,0,65.4083,7.788
3/19/2022,07:30:00 pm,0,65.4238,7.792
3/19/2022,07:45:00 pm,0,65.4370,7.794
3/19/2022,08:00:00 pm,0,65.4396,7.797
3/19/2022,08:15:00 pm,0,65.4533,7.800
3/19/2022,08:30:00 pm,0,65.4693,7.803
3/19/2022,08:45:00 pm,0,65.4856,7.806
3/19/2022,09:00:00 pm,0,65.5045,7.809
3/19/2022,09:15:00 pm,0,65.5179,7.813
3/19/2022,09:30:00 pm,0,65.5324,7.816
3/19/2022,09:45:00 pm,0,65.5377,7.818
3/19/2022,10:00:00 pm,0,65.5378,7.821
3/19/2022,10:15:00 pm,0,65.5384,7.823
3/19/2022,10:30:00 pm,0,65.5334,7.826
3/19/2022,10:45:00 pm,0,65.5377,7.806
3/19/2022,11:00:00 pm,0,65.5376,7.785
3/19/2022,11:15:00 pm,0,65.5364,7.778
3/19/2022,11:30:00 pm,0,65.5276,7.771
3/19/2022,11:45:00 pm,0,65.5190,7.761
3/20/2022,12:00:00 am,0,65.5168,7.750
3/20/2022,12:15:00 am,0,65.5105,7.744
3/20/2022,12:30:00 am,0,65.4964,7.735
3/20/2022,12:45:00 am,0,65.4785,7.729
3/20/2022,01:00:00 am,0,65.4688,7.721
3/20/2022,01:15:00 am,0,65.4529,7.714
3/20/2022,01:30:00 am,0,65.4318,7.707
3/20/2022,01:45:00 am,0,65.4195,7.700
3/20/2022,02:00:00 am,0,65.4037,7.693
3/20/2022,02:15:00 am,0,65.3934,7.688
3/20/2022,02:30:00 am,0,65.3897,7.681
3/20/2022,02:45:00 am,0,65.3782,7.674
3/20/2022,03:00:00 am,0,65.3778,7.668
3/20/2022,03:15:00 am,0,65.3718,7.662
3/20/2022,03:30:00 am,0,65.3613,7.656
3/20/2022,03:45:00 am,0,65.3616,7.650
3/20/2022,04:00:00 am,0,65.3596,7.644
3/20/2022,04:15:00 am,0,65.3587,7.639
3/20/2022,04:30:00 am,0,65.3584,7.633
3/20/2022,04:45:00 am,0,65.3566,7.626
3/20/2022,05:00:00 am,0,65.3578,7.621
3/20/2022,05:15:00 am,0,65.3592,7.615
3/20/2022,05:30:00 am,0,65.3634,7.610
3/20/2022,05:45:00 am,0,65.3647,7.604
3/20/2022,06:00:00 am,0,65.3682,7.598
3/20/2022,06:15:00 am,0,65.3763,7.593
3/20/2022,06:30:00 am,0,65.3893,7.587
3/20/2022,06:45:00 am,0,65.4028,7.582
3/20/2022,07:00:00 am,0,65.4129,7.576
3/20/2022,07:15:00 am,0,65.4190,7.572
3/20/2022,07:30:00 am,0,65.4338,7.568
3/20/2022,07:45:00 am,0,65.4588,7.563
3/20/2022,08:00:00 am,0,65.4651,7.558
3/20/2022,08:15:00 am,0,65.4807,7.554
3/20/2022,08:30:00 am,0,65.4927,7.552
3/20/2022,08:45:00 am,0,65.5027,7.550
3/20/2022,09:00:00 am,0,65.5222,7.552
3/20/2022,09:15:00 am,0,65.5336,7.553
3/20/2022,09:30:00 am,0,65.5455,7.551
3/20/2022,09:45:00 am,0,65.5552,7.551
3/20/2022,10:00:00 am,0,65.5599,7.552
3/20/2022,10:15:00 am,0,65.5547,7.554
3/20/2022,10:30:00 am,0,65.5549,7.558
3/20/2022,10:45:00 am,0,65.5564,7.562
3/20/2022,11:00:00 am,0,65.5591,7.567
3/20/2022,11:15:00 am,0,65.5505,7.575
3/20/2022,11:30:00 am,0,65.5395,7.585
3/20/2022,11:45:00 am,0,65.5348,7.596
3/20/2022,12:00:00 pm,0,65.5283,7.607
3/20/2022,12:15:00 pm,0,65.5210,7.610
3/20/2022,12:30:00 pm,0,65.5132,7.623
3/20/2022,12:45:00 pm,0,65.5060,7.633
3/20/2022,01:00:00 pm,0,65.4929,7.643
3/20/2022,01:15:00 pm,0,65.4726,7.653
3/20/2022,01:30:00 pm,0,65.4619,7.662
3/20/2022,01:45:00 pm,0,65.4433,7.670
3/20/2022,02:00:00 pm,0,65.4297,7.678
3/20/2022,02:15:00 pm,0,65.4131,7.686
3/20/2022,02:30:00 pm,0,65.4000,7.694
3/20/2022,02:45:00 pm,0,65.3861,7.702
3/20/2022,03:00:00 pm,0,65.3684,7.708
3/20/2022,03:15:00 pm,0,65.3579,7.715
3/20/2022,03:30:00 pm,0,65.3411,7.722
3/20/2022,03:45:00 pm,0,65.3260,7.728
3/20/2022,04:00:00 pm,0,65.3142,7.734
3/20/2022,04:15:00 pm,0,65.3067,7.740
3/20/2022,04:30:00 pm,0,65.3035,7.745
3/20/2022,04:45:00 pm,0,65.2987,7.751
3/20/2022,05:00:00 pm,0,65.2983,7.759
3/20/2022,05:15:00 pm,0,65.2978,7.760
3/20/2022,05:30:00 pm,0,65.3084,7.766
3/20/2022,05:45:00 pm,0,65.3120,7.772
3/20/2022,06:00:00 pm,0,65.3177,7.776
3/20/2022,06:15:00 pm,0,65.3301,7.781
3/20/2022,06:30:00 pm,0,65.3410,7.784
3/20/2022,06:45:00 pm,0,65.3606,7.788
3/20/2022,07:00:00 pm,0,65.3773,7.792
3/20/2022,07:15:00 pm,0,65.3882,7.796
3/20/2022,07:30:00 pm,0,65.3981,7.799
3/20/2022,07:45:00 pm,0,65.4088,7.805
3/20/2022,08:00:00 pm,0,65.4171,7.808
