Serial_number:
2020431
Project ID:

Location:
AcrossFromLake_Lower
AcrossFromLake_Lower
UNIT: kPa
Offset: 0.000000 kPa
TEMPERATURE
UNIT: °C
Date,Time,ms,AcrossFromLake_Lower,TEMPERATURE
4/3/2022,12:30:00 pm,0,70.3262,6.655
4/3/2022,12:45:00 pm,0,70.3135,6.664
4/3/2022,01:00:00 pm,0,70.2916,6.671
4/3/2022,01:15:00 pm,0,70.2792,6.678
4/3/2022,01:30:00 pm,0,70.2578,6.684
4/3/2022,01:45:00 pm,0,70.2400,6.692
4/3/2022,02:00:00 pm,0,70.2221,6.699
4/3/2022,02:15:00 pm,0,70.2158,6.707
4/3/2022,02:30:00 pm,0,70.1968,6.714
4/3/2022,02:45:00 pm,0,70.1763,6.720
4/3/2022,03:00:00 pm,0,70.1590,6.725
4/3/2022,03:15:00 pm,0,70.1437,6.731
4/3/2022,03:30:00 pm,0,70.1251,6.735
4/3/2022,03:45:00 pm,0,70.1230,6.740
4/3/2022,04:00:00 pm,0,70.1089,6.745
4/3/2022,04:15:00 pm,0,70.0921,6.749
4/3/2022,04:30:00 pm,0,70.0950,6.756
4/3/2022,04:45:00 pm,0,70.0857,6.760
4/3/2022,05:00:00 pm,0,70.0753,6.763
4/3/2022,05:15:00 pm,0,70.0772,6.765
4/3/2022,05:30:00 pm,0,70.0760,6.768
4/3/2022,05:45:00 pm,0,70.0655,6.772
4/3/2022,06:00:00 pm,0,70.0753,6.777
4/3/2022,06:15:00 pm,0,70.0881,6.781
4/3/2022,06:30:00 pm,0,70.1010,6.785
4/3/2022,06:45:00 pm,0,70.1049,6.788
4/3/2022,07:00:00 pm,0,70.1041,6.792
4/3/2022,07:15:00 pm,0,70.1026,6.796
4/3/2022,07:30:00 pm,0,70.1117,6.799
4/3/2022,07:45:00 pm,0,70.1304,6.804
4/3/2022,08:00:00 pm,0,70.1375,6.806
4/3/2022,08:15:00 pm,0,70.1476,6.809
4/3/2022,08:30:00 pm,0,70.1632,6.813
4/3/2022,08:45:00 pm,0,70.1743,6.817
4/3/2022,09:00:00 pm,0,70.1743,6.820
4/3/2022,09:15:00 pm,0,70.1866,6.823
4/3/2022,09:30:00 pm,0,70.1985,6.827
4/3/2022,09:45:00 pm,0,70.2007,6.829
4/3/2022,10:00:00 pm,0,70.1997,6.832
4/3/2022,10:15:00 pm,0,70.1959,6.834
4/3/2022,10:30:00 pm,0,70.1935,6.837
4/3/2022,10:45:00 pm,0,70.2016,6.839
4/3/2022,11:00:00 pm,0,70.2016,6.841
4/3/2022,11:15:00 pm,0,70.2016,6.844
4/3/2022,11:30:00 pm,0,70.2000,6.846
4/3/2022,11:45:00 pm,0,70.2009,6.847
4/4/2022,12:00:00 am,0,70.1940,6.849
4/4/2022,12:15:00 am,0,70.1717,6.852
4/4/2022,12:30:00 am,0,70.1587,6.854
4/4/2022,12:45:00 am,0,70.1419,6.856
4/4/2022,01:00:00 am,0,70.1377,6.857
4/4/2022,01:15:00 am,0,70.1201,6.858
4/4/2022,01:30:00 am,0,70.1064,6.860
4/4/2022,01:45:00 am,0,70.0907,6.862
4/4/2022,02:00:00 am,0,70.0794,6.864
4/4/2022,02:15:00 am,0,70.0670,6.865
4/4/2022,02:30:00 am,0,70.0587,6.867
4/4/2022,02:45:00 am,0,70.0537,6.868
4/4/2022,03:00:00 am,0,70.0478,6.869
4/4/2022,03:15:00 am,0,70.0456,6.870
4/4/2022,03:30:00 am,0,70.0230,6.815
4/4/2022,03:45:00 am,0,70.0181,6.795
4/4/2022,04:00:00 am,0,70.0093,6.771
4/4/2022,04:15:00 am,0,70.0034,6.754
4/4/2022,04:30:00 am,0,70.0069,6.730
4/4/2022,04:45:00 am,0,70.0015,6.717
4/4/2022,05:00:00 am,0,70.0126,6.711
4/4/2022,05:15:00 am,0,70.0241,6.685
4/4/2022,05:30:00 am,0,70.0368,6.682
4/4/2022,05:45:00 am,0,70.0395,6.670
4/4/2022,06:00:00 am,0,70.0527,6.665
4/4/2022,06:15:00 am,0,70.0580,6.658
4/4/2022,06:30:00 am,0,70.0567,6.650
4/4/2022,06:45:00 am,0,70.0599,6.642
4/4/2022,07:00:00 am,0,70.0676,6.650
4/4/2022,07:15:00 am,0,70.0833,6.642
4/4/2022,07:30:00 am,0,70.1022,6.630
4/4/2022,07:45:00 am,0,70.1221,6.616
4/4/2022,08:00:00 am,0,70.1253,6.610
4/4/2022,08:15:00 am,0,70.1346,6.607
4/4/2022,08:30:00 am,0,70.1430,6.606
4/4/2022,08:45:00 am,0,70.1490,6.609
4/4/2022,09:00:00 am,0,70.1642,6.612
4/4/2022,09:15:00 am,0,70.1723,6.616
4/4/2022,09:30:00 am,0,70.1826,6.627
4/4/2022,09:45:00 am,0,70.1906,6.640
4/4/2022,10:00:00 am,0,70.1991,6.649
4/4/2022,10:15:00 am,0,70.2092,6.659
4/4/2022,10:30:00 am,0,70.2115,6.670
4/4/2022,10:45:00 am,0,70.2113,6.679
4/4/2022,11:00:00 am,0,70.2166,6.687
4/4/2022,11:15:00 am,0,70.2136,6.694
4/4/2022,11:30:00 am,0,70.2010,6.702
4/4/2022,11:45:00 am,0,70.1908,6.708
4/4/2022,12:00:00 pm,0,70.1786,6.714
4/4/2022,12:15:00 pm,0,70.1719,6.721
4/4/2022,12:30:00 pm,0,70.1555,6.728
4/4/2022,12:45:00 pm,0,70.1392,6.734
4/4/2022,01:00:00 pm,0,70.1310,6.740
4/4/2022,01:15:00 pm,0,70.1053,6.747
4/4/2022,01:30:00 pm,0,70.0778,6.753
4/4/2022,01:45:00 pm,0,70.0543,6.759
4/4/2022,02:00:00 pm,0,70.0510,6.767
4/4/2022,02:15:00 pm,0,70.0392,6.772
4/4/2022,02:30:00 pm,0,70.0194,6.776
4/4/2022,02:45:00 pm,0,70.0032,6.782
4/4/2022,03:00:00 pm,0,69.9872,6.785
4/4/2022,03:15:00 pm,0,69.9807,6.792
4/4/2022,03:30:00 pm,0,69.9752,6.800
4/4/2022,03:45:00 pm,0,69.9805,6.805
4/4/2022,04:00:00 pm,0,69.9645,6.810
4/4/2022,04:15:00 pm,0,69.9568,6.814
4/4/2022,04:30:00 pm,0,69.9447,6.818
4/4/2022,04:45:00 pm,0,69.9292,6.822
4/4/2022,05:00:00 pm,0,69.9309,6.826
4/4/2022,05:15:00 pm,0,69.9318,6.829
4/4/2022,05:30:00 pm,0,69.9401,6.833
4/4/2022,05:45:00 pm,0,69.9494,6.836
4/4/2022,06:00:00 pm,0,69.9546,6.839
4/4/2022,06:15:00 pm,0,69.9775,6.842
4/4/2022,06:30:00 pm,0,70.0002,6.845
4/4/2022,06:45:00 pm,0,70.0085,6.849
4/4/2022,07:00:00 pm,0,70.0270,6.851
4/4/2022,07:15:00 pm,0,70.0340,6.853
4/4/2022,07:30:00 pm,0,70.0505,6.855
4/4/2022,07:45:00 pm,0,70.0704,6.857
4/4/2022,08:00:00 pm,0,70.0961,6.859
4/4/2022,08:15:00 pm,0,70.1188,6.860
4/4/2022,08:30:00 pm,0,70.1300,6.863
4/4/2022,08:45:00 pm,0,70.1462,6.865
4/4/2022,09:00:00 pm,0,70.1505,6.866
4/4/2022,09:15:00 pm,0,70.1547,6.868
4/4/2022,09:30:00 pm,0,70.1741,6.870
4/4/2022,09:45:00 pm,0,70.1878,6.871
4/4/2022,10:00:00 pm,0,70.2033,6.873
4/4/2022,10:15:00 pm,0,70.2121,6.874
4/4/2022,10:30:00 pm,0,70.2225,6.875
4/4/2022,10:45:00 pm,0,70.2312,6.876
4/4/2022,11:00:00 pm,0,70.2256,6.877
4/4/2022,11:15:00 pm,0,70.2218,6.879
4/4/2022,11:30:00 pm,0,70.2143,6.880
4/4/2022,11:45:00 pm,0,70.2029,6.881
4/5/2022,12:00:00 am,0,70.1815,6.882
4/5/2022,12:15:00 am,0,70.1740,6.883
4/5/2022,12:30:00 am,0,70.1672,6.883
4/5/2022,12:45:00 am,0,70.1545,6.885
4/5/2022,01:00:00 am,0,70.1497,6.878
4/5/2022,01:15:00 am,0,70.1411,6.875
4/5/2022,01:30:00 am,0,70.1330,6.854
4/5/2022,01:45:00 am,0,70.1222,6.844
4/5/2022,02:00:00 am,0,70.1088,6.834
4/5/2022,02:15:00 am,0,70.0980,6.824
4/5/2022,02:30:00 am,0,70.0942,6.815
4/5/2022,02:45:00 am,0,70.0928,6.801
4/5/2022,03:00:00 am,0,70.0915,6.795
4/5/2022,03:15:00 am,0,70.0944,6.796
4/5/2022,03:30:00 am,0,70.0880,6.785
4/5/2022,03:45:00 am,0,70.0779,6.775
4/5/2022,04:00:00 am,0,70.0643,6.776
4/5/2022,04:15:00 am,0,70.0501,6.770
4/5/2022,04:30:00 am,0,70.0465,6.759
4/5/2022,04:45:00 am,0,70.0451,6.755
4/5/2022,05:00:00 am,0,70.0488,6.738
4/5/2022,05:15:00 am,0,70.0436,6.732
4/5/2022,05:30:00 am,0,70.0475,6.728
4/5/2022,05:45:00 am,0,70.0531,6.724
4/5/2022,06:00:00 am,0,70.0680,6.720
4/5/2022,06:15:00 am,0,70.0712,6.712
4/5/2022,06:30:00 am,0,70.0879,6.696
4/5/2022,06:45:00 am,0,70.1005,6.694
4/5/2022,07:00:00 am,0,70.1048,6.694
4/5/2022,07:15:00 am,0,70.1067,6.695
4/5/2022,07:30:00 am,0,70.1215,6.695
4/5/2022,07:45:00 am,0,70.1331,6.688
4/5/2022,08:00:00 am,0,70.1461,6.678
4/5/2022,08:15:00 am,0,70.1711,6.680
4/5/2022,08:30:00 am,0,70.1868,6.677
4/5/2022,08:45:00 am,0,70.2124,6.672
4/5/2022,09:00:00 am,0,70.2263,6.671
4/5/2022,09:15:00 am,0,70.2300,6.677
4/5/2022,09:30:00 am,0,70.2421,6.679
4/5/2022,09:45:00 am,0,70.2528,6.688
4/5/2022,10:00:00 am,0,70.2594,6.691
4/5/2022,10:15:00 am,0,70.2597,6.692
4/5/2022,10:30:00 am,0,70.2679,6.694
4/5/2022,10:45:00 am,0,70.2663,6.703
4/5/2022,11:00:00 am,0,70.2560,6.708
4/5/2022,11:15:00 am,0,70.2493,6.714
4/5/2022,11:30:00 am,0,70.2453,6.722
4/5/2022,11:45:00 am,0,70.2420,6.728
4/5/2022,12:00:00 pm,0,70.2252,6.736
4/5/2022,12:15:00 pm,0,70.2185,6.740
4/5/2022,12:30:00 pm,0,70.2128,6.746
4/5/2022,12:45:00 pm,0,70.2040,6.751
4/5/2022,01:00:00 pm,0,70.1954,6.758
4/5/2022,01:15:00 pm,0,70.1937,6.763
4/5/2022,01:30:00 pm,0,70.1961,6.768
4/5/2022,01:45:00 pm,0,70.2008,6.774
4/5/2022,02:00:00 pm,0,70.1942,6.780
4/5/2022,02:15:00 pm,0,70.1830,6.785
4/5/2022,02:30:00 pm,0,70.1696,6.789
4/5/2022,02:45:00 pm,0,70.1637,6.793
4/5/2022,03:00:00 pm,0,70.1513,6.801
4/5/2022,03:15:00 pm,0,70.1509,6.807
4/5/2022,03:30:00 pm,0,70.1492,6.813
4/5/2022,03:45:00 pm,0,70.1368,6.818
4/5/2022,04:00:00 pm,0,70.1346,6.824
4/5/2022,04:15:00 pm,0,70.1302,6.829
4/5/2022,04:30:00 pm,0,70.1266,6.834
4/5/2022,04:45:00 pm,0,70.1277,6.839
4/5/2022,05:00:00 pm,0,70.1473,6.843
4/5/2022,05:15:00 pm,0,70.1567,6.847
4/5/2022,05:30:00 pm,0,70.1514,6.850
4/5/2022,05:45:00 pm,0,70.1581,6.852
4/5/2022,06:00:00 pm,0,70.1690,6.856
4/5/2022,06:15:00 pm,0,70.1835,6.858
4/5/2022,06:30:00 pm,0,70.1966,6.861
4/5/2022,06:45:00 pm,0,70.2059,6.862
4/5/2022,07:00:00 pm,0,70.2217,6.865
4/5/2022,07:15:00 pm,0,70.2319,6.867
4/5/2022,07:30:00 pm,0,70.2396,6.868
4/5/2022,07:45:00 pm,0,70.2419,6.870
4/5/2022,08:00:00 pm,0,70.2567,6.871
4/5/2022,08:15:00 pm,0,70.2794,6.873
4/5/2022,08:30:00 pm,0,70.2922,6.875
4/5/2022,08:45:00 pm,0,70.3023,6.875
4/5/2022,09:00:00 pm,0,70.3052,6.877
4/5/2022,09:15:00 pm,0,70.3205,6.879
4/5/2022,09:30:00 pm,0,70.3232,6.880
4/5/2022,09:45:00 pm,0,70.3332,6.882
4/5/2022,10:00:00 pm,0,70.3336,6.882
4/5/2022,10:15:00 pm,0,70.3342,6.883
4/5/2022,10:30:00 pm,0,70.3341,6.884
4/5/2022,10:45:00 pm,0,70.3332,6.885
4/5/2022,11:00:00 pm,0,70.3417,6.886
4/5/2022,11:15:00 pm,0,70.3335,6.887
4/5/2022,11:30:00 pm,0,70.3167,6.888
4/5/2022,11:45:00 pm,0,70.3196,6.889
4/6/2022,12:00:00 am,0,70.3019,6.890
4/6/2022,12:15:00 am,0,70.2981,6.891
4/6/2022,12:30:00 am,0,70.2890,6.891
4/6/2022,12:45:00 am,0,70.2804,6.892
4/6/2022,01:00:00 am,0,70.2579,6.892
4/6/2022,01:15:00 am,0,70.2457,6.892
4/6/2022,01:30:00 am,0,70.2190,6.881
4/6/2022,01:45:00 am,0,70.2028,6.874
4/6/2022,02:00:00 am,0,70.1844,6.861
4/6/2022,02:15:00 am,0,70.1712,6.854
4/6/2022,02:30:00 am,0,70.1612,6.848
4/6/2022,02:45:00 am,0,70.1572,6.847
4/6/2022,03:00:00 am,0,70.1548,6.842
4/6/2022,03:15:00 am,0,70.1622,6.828
4/6/2022,03:30:00 am,0,70.1482,6.813
4/6/2022,03:45:00 am,0,70.1443,6.802
4/6/2022,04:00:00 am,0,70.1473,6.790
4/6/2022,04:15:00 am,0,70.1402,6.779
4/6/2022,04:30:00 am,0,70.1493,6.768
4/6/2022,04:45:00 am,0,70.1309,6.757
4/6/2022,05:00:00 am,0,70.1302,6.752
4/6/2022,05:15:00 am,0,70.1296,6.734
4/6/2022,05:30:00 am,0,70.1379,6.725
4/6/2022,05:45:00 am,0,70.1550,6.722
4/6/2022,06:00:00 am,0,70.1673,6.710
4/6/2022,06:15:00 am,0,70.1856,6.703
4/6/2022,06:30:00 am,0,70.1978,6.696
4/6/2022,06:45:00 am,0,70.2067,6.686
4/6/2022,07:00:00 am,0,70.2196,6.677
4/6/2022,07:15:00 am,0,70.2250,6.666
4/6/2022,07:30:00 am,0,70.2338,6.662
4/6/2022,07:45:00 am,0,70.2442,6.658
4/6/2022,08:00:00 am,0,70.2612,6.658
4/6/2022,08:15:00 am,0,70.2834,6.655
4/6/2022,08:30:00 am,0,70.2917,6.654
4/6/2022,08:45:00 am,0,70.3064,6.654
4/6/2022,09:00:00 am,0,70.3191,6.657
4/6/2022,09:15:00 am,0,70.3267,6.665
4/6/2022,09:30:00 am,0,70.3328,6.670
4/6/2022,09:45:00 am,0,70.3421,6.675
4/6/2022,10:00:00 am,0,70.3548,6.680
4/6/2022,10:15:00 am,0,70.3535,6.688
4/6/2022,10:30:00 am,0,70.3605,6.694
4/6/2022,10:45:00 am,0,70.3519,6.704
4/6/2022,11:00:00 am,0,70.3495,6.712
4/6/2022,11:15:00 am,0,70.3494,6.720
4/6/2022,11:30:00 am,0,70.3424,6.728
4/6/2022,11:45:00 am,0,70.3414,6.736
4/6/2022,12:00:00 pm,0,70.3368,6.743
4/6/2022,12:15:00 pm,0,70.3332,6.749
4/6/2022,12:30:00 pm,0,70.3120,6.756
4/6/2022,12:45:00 pm,0,70.2926,6.762
4/6/2022,01:00:00 pm,0,70.2807,6.768
4/6/2022,01:15:00 pm,0,70.2773,6.776
4/6/2022,01:30:00 pm,0,70.2542,6.782
4/6/2022,01:45:00 pm,0,70.2347,6.790
4/6/2022,02:00:00 pm,0,70.2249,6.796
4/6/2022,02:15:00 pm,0,70.2111,6.802
4/6/2022,02:30:00 pm,0,70.2027,6.809
4/6/2022,02:45:00 pm,0,70.1862,6.815
4/6/2022,03:00:00 pm,0,70.1912,6.820
4/6/2022,03:15:00 pm,0,70.1977,6.824
4/6/2022,03:30:00 pm,0,70.1944,6.829
4/6/2022,03:45:00 pm,0,70.1866,6.833
4/6/2022,04:00:00 pm,0,70.1814,6.837
4/6/2022,04:15:00 pm,0,70.1792,6.840
4/6/2022,04:30:00 pm,0,70.1754,6.843
4/6/2022,04:45:00 pm,0,70.1723,6.848
4/6/2022,05:00:00 pm,0,70.1740,6.849
4/6/2022,05:15:00 pm,0,70.1603,6.853
4/6/2022,05:30:00 pm,0,70.1612,6.856
4/6/2022,05:45:00 pm,0,70.1534,6.858
4/6/2022,06:00:00 pm,0,70.1529,6.860
4/6/2022,06:15:00 pm,0,70.1652,6.862
4/6/2022,06:30:00 pm,0,70.1807,6.864
4/6/2022,06:45:00 pm,0,70.1954,6.867
4/6/2022,07:00:00 pm,0,70.2150,6.869
4/6/2022,07:15:00 pm,0,70.2281,6.870
4/6/2022,07:30:00 pm,0,70.2472,6.872
4/6/2022,07:45:00 pm,0,70.2472,6.874
4/6/2022,08:00:00 pm,0,70.2676,6.875
4/6/2022,08:15:00 pm,0,70.2755,6.877
4/6/2022,08:30:00 pm,0,70.2771,6.878
4/6/2022,08:45:00 pm,0,70.2970,6.879
4/6/2022,09:00:00 pm,0,70.2998,6.880
4/6/2022,09:15:00 pm,0,70.3145,6.881
4/6/2022,09:30:00 pm,0,70.3126,6.883
4/6/2022,09:45:00 pm,0,70.3267,6.884
4/6/2022,10:00:00 pm,0,70.3430,6.885
4/6/2022,10:15:00 pm,0,70.3557,6.886
4/6/2022,10:30:00 pm,0,70.3694,6.887
4/6/2022,10:45:00 pm,0,70.3799,6.888
4/6/2022,11:00:00 pm,0,70.3731,6.889
4/6/2022,11:15:00 pm,0,70.3656,6.889
4/6/2022,11:30:00 pm,0,70.3605,6.891
4/6/2022,11:45:00 pm,0,70.3487,6.891
4/7/2022,12:00:00 am,0,70.3373,6.892
4/7/2022,12:15:00 am,0,70.3125,6.893
4/7/2022,12:30:00 am,0,70.2974,6.894
4/7/2022,12:45:00 am,0,70.2708,6.894
4/7/2022,01:00:00 am,0,70.2450,6.895
4/7/2022,01:15:00 am,0,70.2335,6.896
4/7/2022,01:30:00 am,0,70.2177,6.896
4/7/2022,01:45:00 am,0,70.2064,6.897
4/7/2022,02:00:00 am,0,70.1975,6.898
4/7/2022,02:15:00 am,0,70.1821,6.899
4/7/2022,02:30:00 am,0,70.1693,6.899
4/7/2022,02:45:00 am,0,70.1522,6.899
4/7/2022,03:00:00 am,0,70.1349,6.900
4/7/2022,03:15:00 am,0,70.1378,6.901
4/7/2022,03:30:00 am,0,70.1417,6.901
4/7/2022,03:45:00 am,0,70.1417,6.901
4/7/2022,04:00:00 am,0,70.1329,6.900
4/7/2022,04:15:00 am,0,70.1323,6.897
4/7/2022,04:30:00 am,0,70.1408,6.895
4/7/2022,04:45:00 am,0,70.1510,6.889
4/7/2022,05:00:00 am,0,70.1609,6.885
4/7/2022,05:15:00 am,0,70.1668,6.877
4/7/2022,05:30:00 am,0,70.1699,6.863
4/7/2022,05:45:00 am,0,70.1665,6.854
4/7/2022,06:00:00 am,0,70.1720,6.835
4/7/2022,06:15:00 am,0,70.1764,6.805
4/7/2022,06:30:00 am,0,70.1997,6.788
4/7/2022,06:45:00 am,0,70.2201,6.773
4/7/2022,07:00:00 am,0,70.2308,6.757
4/7/2022,07:15:00 am,0,70.2363,6.750
4/7/2022,07:30:00 am,0,70.2519,6.748
4/7/2022,07:45:00 am,0,70.2733,6.723
4/7/2022,08:00:00 am,0,70.2834,6.724
4/7/2022,08:15:00 am,0,70.2775,6.725
4/7/2022,08:30:00 am,0,70.2895,6.729
4/7/2022,08:45:00 am,0,70.2861,6.722
4/7/2022,09:00:00 am,0,70.2855,6.724
4/7/2022,09:15:00 am,0,70.2931,6.727
4/7/2022,09:30:00 am,0,70.2958,6.730
4/7/2022,09:45:00 am,0,70.2978,6.735
4/7/2022,10:00:00 am,0,70.3217,6.744
4/7/2022,10:15:00 am,0,70.3153,6.753
4/7/2022,10:30:00 am,0,70.3230,6.758
4/7/2022,10:45:00 am,0,70.3202,6.766
4/7/2022,11:00:00 am,0,70.3145,6.774
4/7/2022,11:15:00 am,0,70.3111,6.781
4/7/2022,11:30:00 am,0,70.2996,6.787
4/7/2022,11:45:00 am,0,70.2825,6.793
4/7/2022,12:00:00 pm,0,70.2735,6.801
4/7/2022,12:15:00 pm,0,70.2528,6.807
4/7/2022,12:30:00 pm,0,70.2394,6.813
4/7/2022,12:45:00 pm,0,70.2220,6.821
4/7/2022,01:00:00 pm,0,70.2124,6.827
4/7/2022,01:15:00 pm,0,70.1922,6.831
4/7/2022,01:30:00 pm,0,70.1637,6.838
4/7/2022,01:45:00 pm,0,70.1443,6.844
4/7/2022,02:00:00 pm,0,70.1242,6.849
4/7/2022,02:15:00 pm,0,70.1009,6.855
4/7/2022,02:30:00 pm,0,70.0889,6.859
4/7/2022,02:45:00 pm,0,70.0594,6.863
4/7/2022,03:00:00 pm,0,70.0418,6.865
4/7/2022,03:15:00 pm,0,70.0307,6.869
4/7/2022,03:30:00 pm,0,70.0175,6.871
4/7/2022,03:45:00 pm,0,70.0039,6.873
4/7/2022,04:00:00 pm,0,70.0027,6.875
4/7/2022,04:15:00 pm,0,70.0015,6.877
4/7/2022,04:30:00 pm,0,70.0125,6.879
4/7/2022,04:45:00 pm,0,70.0057,6.881
4/7/2022,05:00:00 pm,0,70.0119,6.883
4/7/2022,05:15:00 pm,0,70.0207,6.884
4/7/2022,05:30:00 pm,0,70.0189,6.885
4/7/2022,05:45:00 pm,0,70.0301,6.887
4/7/2022,06:00:00 pm,0,70.0348,6.889
4/7/2022,06:15:00 pm,0,70.0336,6.889
4/7/2022,06:30:00 pm,0,70.0483,6.891
4/7/2022,06:45:00 pm,0,70.0723,6.891
4/7/2022,07:00:00 pm,0,70.0836,6.892
4/7/2022,07:15:00 pm,0,70.0881,6.893
4/7/2022,07:30:00 pm,0,70.0915,6.895
4/7/2022,07:45:00 pm,0,70.1059,6.896
4/7/2022,08:00:00 pm,0,70.1106,6.897
4/7/2022,08:15:00 pm,0,70.1364,6.897
4/7/2022,08:30:00 pm,0,70.1438,6.898
4/7/2022,08:45:00 pm,0,70.1517,6.899
4/7/2022,09:00:00 pm,0,70.1624,6.900
4/7/2022,09:15:00 pm,0,70.1733,6.900
4/7/2022,09:30:00 pm,0,70.1769,6.901
4/7/2022,09:45:00 pm,0,70.1854,6.901
4/7/2022,10:00:00 pm,0,70.1851,6.903
4/7/2022,10:15:00 pm,0,70.1763,6.903
4/7/2022,10:30:00 pm,0,70.1655,6.904
4/7/2022,10:45:00 pm,0,70.1785,6.904
4/7/2022,11:00:00 pm,0,70.1756,6.905
4/7/2022,11:15:00 pm,0,70.1613,6.906
4/7/2022,11:30:00 pm,0,70.1496,6.906
4/7/2022,11:45:00 pm,0,70.1417,6.906
4/8/2022,12:00:00 am,0,70.1298,6.907
4/8/2022,12:15:00 am,0,70.1291,6.908
4/8/2022,12:30:00 am,0,70.1163,6.908
4/8/2022,12:45:00 am,0,70.0852,6.909
4/8/2022,01:00:00 am,0,70.0757,6.909
4/8/2022,01:15:00 am,0,70.0662,6.909
4/8/2022,01:30:00 am,0,70.0411,6.910
4/8/2022,01:45:00 am,0,70.0259,6.910
4/8/2022,02:00:00 am,0,70.0116,6.911
4/8/2022,02:15:00 am,0,69.9981,6.911
4/8/2022,02:30:00 am,0,69.9906,6.912
4/8/2022,02:45:00 am,0,69.9876,6.912
4/8/2022,03:00:00 am,0,69.9845,6.913
4/8/2022,03:15:00 am,0,69.9805,6.913
4/8/2022,03:30:00 am,0,69.9839,6.913
4/8/2022,03:45:00 am,0,69.9933,6.914
4/8/2022,04:00:00 am,0,69.9984,6.914
4/8/2022,04:15:00 am,0,69.9972,6.914
4/8/2022,04:30:00 am,0,70.0145,6.915
4/8/2022,04:45:00 am,0,70.0184,6.916
4/8/2022,05:00:00 am,0,70.0261,6.915
4/8/2022,05:15:00 am,0,70.0206,6.916
4/8/2022,05:30:00 am,0,70.0248,6.917
4/8/2022,05:45:00 am,0,70.0304,6.916
4/8/2022,06:00:00 am,0,70.0378,6.917
4/8/2022,06:15:00 am,0,70.0459,6.917
4/8/2022,06:30:00 am,0,70.0568,6.917
4/8/2022,06:45:00 am,0,70.0745,6.918
4/8/2022,07:00:00 am,0,70.0908,6.918
4/8/2022,07:15:00 am,0,70.0989,6.918
4/8/2022,07:30:00 am,0,70.1110,6.919
4/8/2022,07:45:00 am,0,70.1227,6.919
4/8/2022,08:00:00 am,0,70.1318,6.919
4/8/2022,08:15:00 am,0,70.1459,6.919
4/8/2022,08:30:00 am,0,70.1572,6.919
4/8/2022,08:45:00 am,0,70.1584,6.920
4/8/2022,09:00:00 am,0,70.1622,6.920
4/8/2022,09:15:00 am,0,70.1654,6.920
4/8/2022,09:30:00 am,0,70.1654,6.920
4/8/2022,09:45:00 am,0,70.1655,6.921
4/8/2022,10:00:00 am,0,70.1549,6.920
4/8/2022,10:15:00 am,0,70.1595,6.921
4/8/2022,10:30:00 am,0,70.1536,6.920
4/8/2022,10:45:00 am,0,70.1452,6.921
4/8/2022,11:00:00 am,0,70.1386,6.921
4/8/2022,11:15:00 am,0,70.1329,6.921
4/8/2022,11:30:00 am,0,70.1237,6.921
4/8/2022,11:45:00 am,0,70.1092,6.922
4/8/2022,12:00:00 pm,0,70.0977,6.922
4/8/2022,12:15:00 pm,0,70.0879,6.921
4/8/2022,12:30:00 pm,0,70.0793,6.922
4/8/2022,12:45:00 pm,0,70.0731,6.922
4/8/2022,01:00:00 pm,0,70.0660,6.922
4/8/2022,01:15:00 pm,0,70.0615,6.923
4/8/2022,01:30:00 pm,0,70.0535,6.923
4/8/2022,01:45:00 pm,0,70.0211,6.924
4/8/2022,02:00:00 pm,0,69.9977,6.923
4/8/2022,02:15:00 pm,0,69.9789,6.924
4/8/2022,02:30:00 pm,0,69.9629,6.924
4/8/2022,02:45:00 pm,0,69.9577,6.924
4/8/2022,03:00:00 pm,0,69.9559,6.924
4/8/2022,03:15:00 pm,0,69.9439,6.925
4/8/2022,03:30:00 pm,0,69.9320,6.925
4/8/2022,03:45:00 pm,0,69.9195,6.925
4/8/2022,04:00:00 pm,0,69.9040,6.925
4/8/2022,04:15:00 pm,0,69.9054,6.925
4/8/2022,04:30:00 pm,0,69.8998,6.926
4/8/2022,04:45:00 pm,0,69.8959,6.926
4/8/2022,05:00:00 pm,0,69.8967,6.926
4/8/2022,05:15:00 pm,0,69.9173,6.927
4/8/2022,05:30:00 pm,0,69.9347,6.926
4/8/2022,05:45:00 pm,0,69.9520,6.926
4/8/2022,06:00:00 pm,0,69.9833,6.926
4/8/2022,06:15:00 pm,0,70.0472,6.927
4/8/2022,06:30:00 pm,0,70.0724,6.927
4/8/2022,06:45:00 pm,0,70.0793,6.927
4/8/2022,07:00:00 pm,0,70.0827,6.927
4/8/2022,07:15:00 pm,0,70.0817,6.927
4/8/2022,07:30:00 pm,0,70.0809,6.928
4/8/2022,07:45:00 pm,0,70.0975,6.928
4/8/2022,08:00:00 pm,0,70.1146,6.929
4/8/2022,08:15:00 pm,0,70.1494,6.928
4/8/2022,08:30:00 pm,0,70.1687,6.928
4/8/2022,08:45:00 pm,0,70.1826,6.928
4/8/2022,09:00:00 pm,0,70.1859,6.928
4/8/2022,09:15:00 pm,0,70.1880,6.929
4/8/2022,09:30:00 pm,0,70.2014,6.929
4/8/2022,09:45:00 pm,0,70.1937,6.930
4/8/2022,10:00:00 pm,0,70.1938,6.930
4/8/2022,10:15:00 pm,0,70.1977,6.929
4/8/2022,10:30:00 pm,0,70.1955,6.930
4/8/2022,10:45:00 pm,0,70.1971,6.930
4/8/2022,11:00:00 pm,0,70.1982,6.930
