Fecha,Valor,M‡ximo,M’nimo
2019-01-10 18:45:00,4.04,4.1,4
2019-01-10 18:50:00,4,4,4
2019-01-10 18:55:00,4.06,4.1,4
2019-01-10 19:00:00,4,4,4
2019-01-10 19:05:00,3.96,4,3.9
2019-01-10 19:10:00,3.94,4,3.9
2019-01-10 19:15:00,3.98,4,3.9
2019-01-10 19:20:00,4,4,4
2019-01-10 19:25:00,3.98,4,3.9
2019-01-10 19:30:00,3.9,3.9,3.9
2019-01-10 19:35:00,3.94,4,3.9
2019-01-10 19:40:00,4,4,4
2019-01-10 19:45:00,4.08,4.1,4
2019-01-10 19:50:00,4.06,4.1,4
2019-01-10 19:55:00,4,4,4
2019-01-10 20:00:00,4,4,4
2019-01-10 20:05:00,3.96,4,3.9
2019-01-10 20:10:00,3.9,3.9,3.9
2019-01-10 20:15:00,3.96,4,3.9
2019-01-10 20:20:00,3.86,4,3.7
2019-01-10 20:25:00,3.7,3.7,3.7
2019-01-10 20:30:00,3.6,3.6,3.6
2019-01-10 20:35:00,3.7,3.7,3.7
2019-01-10 20:40:00,3.7,3.7,3.7
2019-01-10 20:45:00,3.7,3.7,3.7
2019-01-10 20:50:00,3.7,3.7,3.7
2019-01-10 20:55:00,3.7,3.7,3.7
2019-01-10 21:00:00,3.76,3.8,3.7
2019-01-10 21:05:00,3.8,3.8,3.8
2019-01-10 21:10:00,3.8,3.8,3.8
2019-01-10 21:15:00,3.8,3.8,3.8
2019-01-10 21:20:00,3.78,3.8,3.7
2019-01-10 21:25:00,3.7,3.7,3.7
2019-01-10 21:30:00,3.72,3.8,3.7
2019-01-10 21:35:00,3.7,3.7,3.7
2019-01-10 21:40:00,3.7,3.7,3.7
2019-01-10 21:45:00,3.7,3.7,3.7
2019-01-10 21:50:00,3.7,3.7,3.7
2019-01-10 21:55:00,3.7,3.7,3.7
2019-01-10 22:00:00,3.7,3.7,3.7
2019-01-10 22:05:00,3.72,3.8,3.7
2019-01-10 22:10:00,3.7,3.7,3.7
2019-01-10 22:15:00,3.7,3.7,3.7
2019-01-10 22:20:00,3.62,3.7,3.6
2019-01-10 22:25:00,3.6,3.6,3.6
2019-01-10 22:30:00,3.6,3.6,3.6
2019-01-10 22:35:00,3.6,3.6,3.6
2019-01-10 22:40:00,3.6,3.6,3.6
2019-01-10 22:45:00,3.6,3.6,3.6
2019-01-10 22:50:00,3.3,3.4,3.2
2019-01-10 22:55:00,3.2,3.2,3.2
2019-01-10 23:00:00,3.14,3.2,3.1
2019-01-10 23:05:00,3.1,3.1,3.1
2019-01-10 23:10:00,3.08,3.1,3
2019-01-10 23:15:00,3.14,3.2,3.1
2019-01-10 23:20:00,3.2,3.2,3.2
2019-01-10 23:25:00,3.2,3.2,3.2
2019-01-10 23:30:00,3.2,3.2,3.2
2019-01-10 23:35:00,3.2,3.2,3.2
2019-01-10 23:40:00,3.18,3.2,3.1
2019-01-10 23:45:00,3.1,3.1,3.1
2019-01-10 23:50:00,3.04,3.1,3
2019-01-10 23:55:00,3,3,3
2019-01-11 0:00:00,3.02,3.1,3
2019-01-11 0:05:00,3.1,3.1,3.1
2019-01-11 0:10:00,3.1,3.1,3.1
2019-01-11 0:15:00,3.1,3.1,3.1
2019-01-11 0:20:00,3.1,3.1,3.1
2019-01-11 0:25:00,3.1,3.1,3.1
2019-01-11 0:30:00,3.1,3.1,3.1
2019-01-11 0:35:00,3.1,3.1,3.1
2019-01-11 0:40:00,3.2,3.2,3.2
2019-01-11 0:45:00,3.2,3.2,3.2
2019-01-11 0:50:00,3.2,3.2,3.2
2019-01-11 0:55:00,3.2,3.2,3.2
2019-01-11 1:00:00,3.2,3.2,3.2
2019-01-11 1:05:00,3.2,3.2,3.2
2019-01-11 1:10:00,3.2,3.2,3.2
2019-01-11 1:15:00,3.2,3.2,3.2
2019-01-11 1:20:00,3.2,3.2,3.2
2019-01-11 1:25:00,3.16,3.2,3.1
2019-01-11 1:30:00,3.14,3.2,3.1
2019-01-11 1:35:00,3.1,3.2,3
2019-01-11 1:40:00,2.96,3,2.9
2019-01-11 1:45:00,2.84,2.9,2.8
2019-01-11 1:50:00,2.74,2.8,2.7
2019-01-11 1:55:00,2.6,2.7,2.5
2019-01-11 2:00:00,2.46,2.5,2.4
2019-01-11 2:05:00,2.4,2.4,2.4
2019-01-11 2:10:00,2.4,2.4,2.4
2019-01-11 2:15:00,2.4,2.4,2.4
2019-01-11 2:20:00,2.5,2.5,2.5
2019-01-11 2:25:00,2.5,2.5,2.5
2019-01-11 2:30:00,2.5,2.5,2.5
2019-01-11 2:35:00,2.5,2.5,2.5
2019-01-11 2:40:00,2.46,2.5,2.4
2019-01-11 2:45:00,2.5,2.5,2.5
2019-01-11 2:50:00,2.5,2.5,2.5
2019-01-11 2:55:00,2.5,2.5,2.5
2019-01-11 3:00:00,2.5,2.5,2.5
2019-01-11 3:05:00,2.5,2.5,2.5
2019-01-11 3:10:00,2.5,2.5,2.5
2019-01-11 3:15:00,2.5,2.5,2.5
2019-01-11 3:20:00,2.5,2.5,2.5
2019-01-11 3:25:00,2.46,2.5,2.4
2019-01-11 3:30:00,2.44,2.5,2.4
2019-01-11 3:35:00,2.48,2.5,2.4
2019-01-11 3:40:00,2.5,2.5,2.5
2019-01-11 3:45:00,2.5,2.5,2.5
2019-01-11 3:50:00,2.5,2.5,2.5
2019-01-11 3:55:00,2.5,2.5,2.5
2019-01-11 4:00:00,2.5,2.5,2.5
2019-01-11 4:05:00,2.5,2.5,2.5
2019-01-11 4:10:00,2.52,2.6,2.5
2019-01-11 4:15:00,2.5,2.5,2.5
2019-01-11 4:20:00,2.5,2.5,2.5
2019-01-11 4:25:00,2.5,2.5,2.5
2019-01-11 4:30:00,2.5,2.5,2.5
2019-01-11 4:35:00,2.5,2.5,2.5
2019-01-11 4:40:00,2.5,2.5,2.5
2019-01-11 4:45:00,2.56,2.6,2.5
2019-01-11 4:50:00,2.58,2.6,2.5
2019-01-11 4:55:00,2.6,2.6,2.6
2019-01-11 5:00:00,2.6,2.6,2.6
2019-01-11 5:05:00,2.68,2.7,2.6
2019-01-11 5:10:00,2.7,2.7,2.7
2019-01-11 5:15:00,2.7,2.7,2.7
2019-01-11 5:20:00,2.7,2.7,2.7
2019-01-11 5:25:00,2.6,2.6,2.6
2019-01-11 5:30:00,2.6,2.6,2.6
2019-01-11 5:35:00,2.6,2.6,2.6
2019-01-11 5:40:00,2.64,2.7,2.6
2019-01-11 5:45:00,2.7,2.7,2.7
2019-01-11 5:50:00,2.7,2.7,2.7
2019-01-11 5:55:00,2.7,2.7,2.7
2019-01-11 6:00:00,2.7,2.7,2.7
2019-01-11 6:05:00,2.62,2.7,2.5
2019-01-11 6:10:00,2.46,2.5,2.4
2019-01-11 6:15:00,2.4,2.4,2.4
2019-01-11 6:20:00,2.4,2.4,2.4
2019-01-11 6:25:00,2.5,2.5,2.5
2019-01-11 6:30:00,2.4,2.4,2.4
2019-01-11 6:35:00,2.4,2.4,2.4
2019-01-11 6:40:00,2.4,2.4,2.4
2019-01-11 6:45:00,2.4,2.4,2.4
2019-01-11 6:50:00,2.4,2.4,2.4
2019-01-11 6:55:00,2.48,2.5,2.4
2019-01-11 7:00:00,2.54,2.6,2.5
2019-01-11 7:05:00,2.62,2.7,2.6
2019-01-11 7:10:00,2.74,2.8,2.7
2019-01-11 7:15:00,2.8,2.8,2.8
2019-01-11 7:20:00,2.86,2.9,2.8
2019-01-11 7:25:00,2.9,2.9,2.9
2019-01-11 7:30:00,2.9,2.9,2.9
2019-01-11 7:35:00,2.96,3,2.9
2019-01-11 7:40:00,3.04,3.1,3
2019-01-11 7:45:00,3.1,3.1,3.1
2019-01-11 7:50:00,3.18,3.2,3.1
2019-01-11 7:55:00,3.26,3.3,3.2
2019-01-11 8:00:00,3.36,3.4,3.3
2019-01-11 8:05:00,3.58,3.7,3.4
2019-01-11 8:10:00,3.68,3.7,3.6
2019-01-11 8:15:00,3.76,3.8,3.7
2019-01-11 8:20:00,3.96,4.1,3.8
2019-01-11 8:25:00,3.98,4,3.9
2019-01-11 8:30:00,3.98,4,3.9
2019-01-11 8:35:00,3.84,3.9,3.8
2019-01-11 8:40:00,3.9,3.9,3.9
2019-01-11 8:45:00,3.9,4,3.8
2019-01-11 8:50:00,4,4.1,3.9
2019-01-11 8:55:00,3.92,4,3.9
2019-01-11 9:00:00,3.94,4,3.9
2019-01-11 9:05:00,4.18,4.2,4.1
2019-01-11 9:10:00,4.32,4.4,4.2
2019-01-11 9:15:00,4.92,5.3,4.5
2019-01-11 9:20:00,5.26,5.3,5.2
2019-01-11 9:25:00,5.32,5.6,5.1
2019-01-11 9:30:00,5.58,5.7,5.5
2019-01-11 9:35:00,5.44,5.5,5.4
2019-01-11 9:40:00,5.44,5.5,5.4
2019-01-11 9:45:00,5.54,5.6,5.5
2019-01-11 9:50:00,5.68,5.7,5.6
2019-01-11 9:55:00,5.86,6.1,5.6
2019-01-11 10:00:00,6.52,6.7,6.3
2019-01-11 10:05:00,6.64,6.8,6.5
2019-01-11 10:10:00,6.42,6.6,6.3
2019-01-11 10:15:00,6.38,6.4,6.3
2019-01-11 10:20:00,6.36,6.4,6.3
2019-01-11 10:25:00,6.26,6.3,6.2
2019-01-11 10:30:00,6.02,6.1,6
2019-01-11 10:35:00,6.2,6.4,6
2019-01-11 10:40:00,6.52,6.6,6.5
2019-01-11 10:45:00,6.82,7,6.6
2019-01-11 10:50:00,7.18,7.3,7.1
2019-01-11 10:55:00,6.94,7,6.9
2019-01-11 11:00:00,7,7.2,6.9
2019-01-11 11:05:00,7.48,7.5,7.4
2019-01-11 11:10:00,8.1,8.4,7.7
2019-01-11 11:15:00,8.62,8.9,8.3
2019-01-11 11:20:00,8.52,8.8,8.2
2019-01-11 11:25:00,9.04,9.2,8.9
2019-01-11 11:30:00,9.04,9.6,8.6
2019-01-11 11:35:00,9.62,9.8,9.5
2019-01-11 11:40:00,9.42,9.6,9.2
2019-01-11 11:45:00,9.54,9.6,9.4
2019-01-11 11:50:00,9.3,9.7,8.9
2019-01-11 11:55:00,9.12,9.3,9
2019-01-11 12:00:00,9.28,9.5,9.1
2019-01-11 12:05:00,9.44,9.8,9.2
2019-01-11 12:10:00,9.62,9.7,9.5
2019-01-11 12:15:00,9.5,9.9,9.2
2019-01-11 12:20:00,10.38,10.8,9.9
2019-01-11 12:25:00,10.62,11.1,10.3
2019-01-11 12:30:00,10.1,10.8,9.7
2019-01-11 12:35:00,9.88,10.1,9.8
2019-01-11 12:40:00,10.18,10.6,9.1
2019-01-11 12:45:00,8.04,8.5,7.7
2019-01-11 12:50:00,8.58,8.9,8.4
2019-01-11 12:55:00,9.42,10,8.7
2019-01-11 13:00:00,10.02,10.5,9.2
2019-01-11 13:05:00,8.68,8.8,8.6
2019-01-11 13:10:00,8.9,9.1,8.7
2019-01-11 13:15:00,9.72,9.9,9.4
2019-01-11 13:20:00,10.1,10.3,9.9
2019-01-11 13:25:00,9.54,9.8,9.2
2019-01-11 13:30:00,9.42,9.9,9.1
2019-01-11 13:35:00,10.58,10.8,10.3
2019-01-11 13:40:00,9.3,10.3,8.9
2019-01-11 13:45:00,8.58,8.8,8.3
2019-01-11 13:50:00,8.72,8.9,8.5
2019-01-11 13:55:00,8.66,9.1,8.4
2019-01-11 14:00:00,10.12,10.6,9.5
2019-01-11 14:05:00,10.68,10.9,10.5
2019-01-11 14:10:00,10.16,10.4,10
2019-01-11 14:15:00,9.58,9.9,9.3
2019-01-11 14:20:00,10.4,10.7,9.9
2019-01-11 14:25:00,9.82,10.2,9.5
2019-01-11 14:30:00,9.74,9.9,9.5
2019-01-11 14:35:00,9.3,9.9,8.8
2019-01-11 14:40:00,8.68,8.8,8.5
2019-01-11 14:45:00,8.32,8.5,8
2019-01-11 14:50:00,7.6,7.8,7.4
2019-01-11 14:55:00,7.38,7.5,7.2
2019-01-11 15:00:00,6.84,7.1,6.7
2019-01-11 15:05:00,6.74,6.8,6.7
2019-01-11 15:10:00,6.64,6.7,6.5
2019-01-11 15:15:00,6.32,6.4,6.3
2019-01-11 15:20:00,6.08,6.2,6
2019-01-11 15:25:00,5.88,5.9,5.8
2019-01-11 15:30:00,5.82,5.9,5.8
2019-01-11 15:35:00,6,6.1,5.8
2019-01-11 15:40:00,6.16,6.3,6.1
2019-01-11 15:45:00,6.56,6.6,6.4
2019-01-11 15:50:00,7.3,7.4,7
2019-01-11 15:55:00,7.56,7.8,7.2
2019-01-11 16:00:00,6.98,7.1,6.9
2019-01-11 16:05:00,6.94,7,6.8
2019-01-11 16:10:00,6.76,6.9,6.7
2019-01-11 16:15:00,6.56,6.7,6.4
2019-01-11 16:20:00,6.44,6.5,6.4
2019-01-11 16:25:00,6.46,6.5,6.3
2019-01-11 16:30:00,6.28,6.5,6.1
2019-01-11 16:35:00,6.78,6.9,6.6
2019-01-11 16:40:00,6.46,6.7,6.3
2019-01-11 16:45:00,6.26,6.3,6.2
2019-01-11 16:50:00,5.86,6,5.8
2019-01-11 16:55:00,5.54,5.7,5.4
2019-01-11 17:00:00,5.4,5.4,5.4
2019-01-11 17:05:00,5.3,5.4,5.2
2019-01-11 17:10:00,5.18,5.2,5.1
2019-01-11 17:15:00,5.02,5.1,5
2019-01-11 17:20:00,5.04,5.1,5
2019-01-11 17:25:00,5.12,5.2,5.1
2019-01-11 17:30:00,5.06,5.1,5
2019-01-11 17:35:00,5,5,5
2019-01-11 17:40:00,4.98,5,4.9
2019-01-11 17:45:00,4.86,4.9,4.8
2019-01-11 17:50:00,4.8,4.8,4.8
2019-01-11 17:55:00,4.76,4.8,4.7
2019-01-11 18:00:00,4.76,4.8,4.7
2019-01-11 18:05:00,4.62,4.7,4.6
2019-01-11 18:10:00,4.52,4.6,4.5
2019-01-11 18:15:00,4.48,4.5,4.4
2019-01-11 18:20:00,4.32,4.4,4.3
2019-01-11 18:25:00,4.3,4.3,4.3
2019-01-11 18:30:00,4.2,4.2,4.2
2019-01-11 18:35:00,4.14,4.2,4.1
2019-01-11 18:40:00,4.12,4.2,4.1
2019-01-11 18:45:00,4.08,4.1,4
2019-01-11 18:50:00,4.12,4.2,4.1
2019-01-11 18:55:00,4.1,4.1,4.1
2019-01-11 19:00:00,4.1,4.1,4.1
2019-01-11 19:05:00,4.2,4.2,4.2
2019-01-11 19:10:00,4.1,4.2,4
2019-01-11 19:15:00,4,4,4
2019-01-11 19:20:00,3.96,4,3.9
2019-01-11 19:25:00,3.88,3.9,3.8
2019-01-11 19:30:00,3.8,3.8,3.8
2019-01-11 19:35:00,3.74,3.8,3.7
2019-01-11 19:40:00,3.78,3.8,3.7
2019-01-11 19:45:00,3.7,3.7,3.7
2019-01-11 19:50:00,3.7,3.7,3.7
2019-01-11 19:55:00,3.8,3.8,3.8
2019-01-11 20:00:00,3.8,3.8,3.8
2019-01-11 20:05:00,3.8,3.8,3.8
2019-01-11 20:10:00,3.8,3.8,3.8
2019-01-11 20:15:00,3.8,3.8,3.8
2019-01-11 20:20:00,3.9,3.9,3.9
2019-01-11 20:25:00,3.84,3.9,3.8
2019-01-11 20:30:00,3.82,3.9,3.8
2019-01-11 20:35:00,3.8,3.8,3.8
2019-01-11 20:40:00,3.72,3.8,3.7
2019-01-11 20:45:00,3.8,3.8,3.8
2019-01-11 20:50:00,3.78,3.8,3.7
2019-01-11 20:55:00,3.78,3.8,3.7
2019-01-11 21:00:00,3.92,4,3.8
2019-01-11 21:05:00,3.94,4,3.9
2019-01-11 21:10:00,3.76,3.9,3.6
2019-01-11 21:15:00,3.4,3.5,3.3
2019-01-11 21:20:00,3.16,3.2,3.1
2019-01-11 21:25:00,3.1,3.1,3.1
2019-01-11 21:30:00,2.98,3.1,2.9
2019-01-11 21:35:00,2.92,3,2.8
2019-01-11 21:40:00,2.7,2.8,2.6
2019-01-11 21:45:00,2.6,2.6,2.6
2019-01-11 21:50:00,2.62,2.7,2.6
2019-01-11 21:55:00,2.52,2.6,2.5
2019-01-11 22:00:00,2.58,2.6,2.5
2019-01-11 22:05:00,2.46,2.5,2.4
2019-01-11 22:10:00,2.3,2.4,2.2
2019-01-11 22:15:00,2.18,2.3,2.1
2019-01-11 22:20:00,2.4,2.5,2.3
2019-01-11 22:25:00,2.54,2.7,2.4
2019-01-11 22:30:00,2.92,3,2.8
2019-01-11 22:35:00,3.08,3.1,3
2019-01-11 22:40:00,3.16,3.3,3.1
2019-01-11 22:45:00,3.2,3.3,3.1
2019-01-11 22:50:00,3.12,3.2,3.1
2019-01-11 22:55:00,3.22,3.3,3.2
2019-01-11 23:00:00,3.44,3.6,3.3
2019-01-11 23:05:00,3.5,3.6,3.4
2019-01-11 23:10:00,3.46,3.5,3.4
2019-01-11 23:15:00,3.62,3.8,3.5
2019-01-11 23:20:00,3.92,4,3.8
2019-01-11 23:25:00,3.94,4,3.9
2019-01-11 23:30:00,3.8,3.8,3.8
2019-01-11 23:35:00,3.98,4,3.9
2019-01-11 23:40:00,3.9,3.9,3.9
2019-01-11 23:45:00,3.94,4,3.9
2019-01-11 23:50:00,4.14,4.2,4
2019-01-11 23:55:00,4.02,4.1,3.9
2019-01-12 0:00:00,4.1,4.1,4.1
2019-01-12 0:05:00,4.08,4.2,4
2019-01-12 0:10:00,4.02,4.1,4
2019-01-12 0:15:00,4.04,4.1,4
2019-01-12 0:20:00,4.06,4.1,4
2019-01-12 0:25:00,4.02,4.1,4
2019-01-12 0:30:00,4.08,4.2,3.9
2019-01-12 0:35:00,3.86,3.9,3.8
2019-01-12 0:40:00,4.04,4.1,3.9
2019-01-12 0:45:00,4.18,4.2,4.1
2019-01-12 0:50:00,3.96,4,3.9
2019-01-12 0:55:00,3.94,4,3.9
2019-01-12 1:00:00,3.88,3.9,3.8
2019-01-12 1:05:00,3.88,4,3.8
2019-01-12 1:10:00,3.92,4,3.9
2019-01-12 1:15:00,3.8,3.8,3.8
2019-01-12 1:20:00,3.8,3.8,3.8
2019-01-12 1:25:00,3.92,4,3.8
2019-01-12 1:30:00,3.86,4,3.8
2019-01-12 1:35:00,3.86,4,3.7
2019-01-12 1:40:00,3.66,3.7,3.6
2019-01-12 1:45:00,3.52,3.6,3.4
2019-01-12 1:50:00,3.28,3.4,3.2
2019-01-12 1:55:00,3.06,3.2,2.8
2019-01-12 2:00:00,2.36,2.5,2.2
2019-01-12 2:05:00,2.16,2.2,2.1
2019-01-12 2:10:00,2.54,2.7,2.3
2019-01-12 2:15:00,2.5,2.5,2.5
2019-01-12 2:20:00,2.42,2.5,2.4
2019-01-12 2:25:00,2.52,2.6,2.4
2019-01-12 2:30:00,2.34,2.4,2.3
2019-01-12 2:35:00,2.34,2.4,2.3
2019-01-12 2:40:00,2.36,2.4,2.3
2019-01-12 2:45:00,2.3,2.3,2.3
2019-01-12 2:50:00,2.32,2.4,2.3
2019-01-12 2:55:00,2.22,2.3,2.1
2019-01-12 3:00:00,1.82,2.1,1.6
2019-01-12 3:05:00,1.42,1.5,1.3
2019-01-12 3:10:00,1.48,1.6,1.2
2019-01-12 3:15:00,1.3,1.4,1.2
2019-01-12 3:20:00,1.34,1.4,1.3
2019-01-12 3:25:00,1.62,1.7,1.5
2019-01-12 3:30:00,1.48,1.5,1.4
2019-01-12 3:35:00,1.56,1.6,1.5
2019-01-12 3:40:00,1.44,1.5,1.3
2019-01-12 3:45:00,1.16,1.3,0.9
2019-01-12 3:50:00,0.86,0.9,0.8
2019-01-12 3:55:00,0.64,0.8,0.5
2019-01-12 4:00:00,1.22,1.5,0.9
2019-01-12 4:05:00,1,1.2,0.9
2019-01-12 4:10:00,0.7,0.8,0.6
2019-01-12 4:15:00,0.74,0.8,0.7
2019-01-12 4:20:00,0.78,0.8,0.7
2019-01-12 4:25:00,0.96,1.2,0.8
2019-01-12 4:30:00,1.3,1.4,1.2
2019-01-12 4:35:00,0.92,1.2,0.6
2019-01-12 4:40:00,0.62,0.8,0.5
2019-01-12 4:45:00,0.8,0.9,0.6
2019-01-12 4:50:00,0.86,1,0.7
2019-01-12 4:55:00,0.96,1.1,0.9
2019-01-12 5:00:00,1.26,1.3,1.2
2019-01-12 5:05:00,1.02,1.1,0.9
2019-01-12 5:10:00,0.86,1,0.8
2019-01-12 5:15:00,0.82,0.9,0.7
2019-01-12 5:20:00,0.9,1.2,0.7
2019-01-12 5:25:00,1.2,1.2,1.2
2019-01-12 5:30:00,1.32,1.4,1.3
2019-01-12 5:35:00,1.18,1.3,1.1
2019-01-12 5:40:00,1.1,1.3,1
2019-01-12 5:45:00,1.46,1.5,1.4
2019-01-12 5:50:00,1.32,1.4,1.3
2019-01-12 5:55:00,1.24,1.4,1.1
2019-01-12 6:00:00,1.06,1.2,0.9
2019-01-12 6:05:00,1.02,1.1,0.9
2019-01-12 6:10:00,1.46,1.8,1
2019-01-12 6:15:00,1.68,1.8,1.6
2019-01-12 6:20:00,1.26,1.4,1.1
2019-01-12 6:25:00,0.86,1,0.7
2019-01-12 6:30:00,0.86,0.9,0.8
2019-01-12 6:35:00,0.9,0.9,0.9
2019-01-12 6:40:00,1.06,1.3,0.9
2019-01-12 6:45:00,1.54,1.7,1.4
2019-01-12 6:50:00,1.72,1.9,1.5
2019-01-12 6:55:00,1.82,1.9,1.7
2019-01-12 7:00:00,1.74,1.8,1.7
2019-01-12 7:05:00,1.9,2,1.8
2019-01-12 7:10:00,2.08,2.3,1.9
2019-01-12 7:15:00,2.46,2.6,2.3
2019-01-12 7:20:00,2.56,2.6,2.5
2019-01-12 7:25:00,2.9,3.1,2.7
2019-01-12 7:30:00,3.2,3.2,3.2
2019-01-12 7:35:00,3.48,3.7,3.3
2019-01-12 7:40:00,4.18,4.5,3.8
2019-01-12 7:45:00,4.9,5,4.7
2019-01-12 7:50:00,5.14,5.3,4.9
2019-01-12 7:55:00,5.22,5.3,5.1
2019-01-12 8:00:00,5.42,5.5,5.3
2019-01-12 8:05:00,5.38,5.5,5.2
2019-01-12 8:10:00,5.36,5.5,5.2
2019-01-12 8:15:00,5.02,5.3,4.7
2019-01-12 8:20:00,4.74,4.8,4.7
2019-01-12 8:25:00,4.84,4.9,4.8
2019-01-12 8:30:00,5.34,5.7,5
2019-01-12 8:35:00,5.94,6.1,5.8
2019-01-12 8:40:00,5.86,6.1,5.7
2019-01-12 8:45:00,6.26,6.4,6.2
2019-01-12 8:50:00,5.88,6.1,5.7
2019-01-12 8:55:00,6.12,6.2,6.1
2019-01-12 9:00:00,6.48,6.7,6.3
2019-01-12 9:05:00,6.8,6.9,6.6
2019-01-12 9:10:00,6.4,6.5,6.3
2019-01-12 9:15:00,7.5,7.8,7
2019-01-12 9:20:00,7.78,8,7.5
2019-01-12 9:25:00,7.12,7.4,7
2019-01-12 9:30:00,7.16,7.7,6.8
2019-01-12 9:35:00,7.4,7.9,6.9
2019-01-12 9:40:00,6.74,6.9,6.6
2019-01-12 9:45:00,7.4,8,6.9
2019-01-12 9:50:00,8.58,8.9,8.4
2019-01-12 9:55:00,8.92,9,8.8
2019-01-12 10:00:00,8.5,9.1,8.1
2019-01-12 10:05:00,9.72,10.2,8.7
2019-01-12 10:10:00,9.46,10.1,8.9
2019-01-12 10:15:00,8.56,9,8.2
2019-01-12 10:20:00,8.56,8.7,8.3
2019-01-12 10:25:00,8.36,8.4,8.3
2019-01-12 10:30:00,8.4,8.5,8.2
2019-01-12 10:35:00,9.12,9.7,8.3
2019-01-12 10:40:00,10,10.5,9.5
2019-01-12 10:45:00,9.42,9.9,9.1
2019-01-12 10:50:00,9.92,10.2,9.4
2019-01-12 10:55:00,9.98,10.5,9.3
2019-01-12 11:00:00,9.72,9.9,9.5
2019-01-12 11:05:00,10.2,10.8,9.6
2019-01-12 11:10:00,8.92,9.2,8.4
2019-01-12 11:15:00,8.02,8.2,7.9
2019-01-12 11:20:00,8.6,8.8,8.3
2019-01-12 11:25:00,9.24,9.8,8.9
2019-01-12 11:30:00,9.54,10.1,9.1
2019-01-12 11:35:00,9.28,9.5,9.1
2019-01-12 11:40:00,8.84,9,8.7
2019-01-12 11:45:00,9.16,9.4,8.9
2019-01-12 11:50:00,8.7,8.9,8.5
2019-01-12 11:55:00,8.18,8.3,8.1
2019-01-12 12:00:00,7.94,8.2,7.6
2019-01-12 12:05:00,7.78,8,7.5
2019-01-12 12:10:00,7.76,8,7.5
2019-01-12 12:15:00,7.48,7.5,7.4
2019-01-12 12:20:00,7.3,7.3,7.3
2019-01-12 12:25:00,6.98,7.3,6.7
2019-01-12 12:30:00,6.64,6.7,6.6
2019-01-12 12:35:00,6.72,6.8,6.6
2019-01-12 12:40:00,6.96,7.1,6.8
2019-01-12 12:45:00,7.36,7.6,7.2
2019-01-12 12:50:00,7.72,7.9,7.6
2019-01-12 12:55:00,7.64,7.8,7.6
2019-01-12 13:00:00,8.06,8.3,7.6
2019-01-12 13:05:00,8.2,8.3,8.1
2019-01-12 13:10:00,8.42,8.6,8.3
2019-01-12 13:15:00,8.34,8.6,8
2019-01-12 13:20:00,7.44,7.7,7.3
2019-01-12 13:25:00,7.08,7.2,7
2019-01-12 13:30:00,6.86,6.9,6.8
2019-01-12 13:35:00,6.78,6.8,6.7
2019-01-12 13:40:00,6.64,6.7,6.6
2019-01-12 13:45:00,6.56,6.6,6.5
2019-01-12 13:50:00,6.52,6.6,6.5
2019-01-12 13:55:00,6.54,6.6,6.5
2019-01-12 14:00:00,6.38,6.4,6.3
2019-01-12 14:05:00,6.2,6.4,6
2019-01-12 14:10:00,5.88,6,5.7
2019-01-12 14:15:00,5.56,5.7,5.4
2019-01-12 14:20:00,5.4,5.5,5.3
2019-01-12 14:25:00,5.28,5.4,5.2
2019-01-12 14:30:00,5.3,5.4,5.1
2019-01-12 14:35:00,5.62,5.7,5.4
2019-01-12 14:40:00,5.62,5.7,5.6
2019-01-12 14:45:00,5.42,5.5,5.4
2019-01-12 14:50:00,5.46,5.5,5.4
2019-01-12 14:55:00,5.24,5.4,5.2
2019-01-12 15:00:00,5.22,5.3,5.2
2019-01-12 15:05:00,5.08,5.2,5
2019-01-12 15:10:00,5,5,5
2019-01-12 15:15:00,5.04,5.1,5
2019-01-12 15:20:00,5.04,5.1,5
2019-01-12 15:25:00,5.1,5.1,5.1
2019-01-12 15:30:00,5.1,5.1,5.1
2019-01-12 15:35:00,5.06,5.1,5
2019-01-12 15:40:00,5.3,5.4,5.2
2019-01-12 15:45:00,5.3,5.4,5.2
2019-01-12 15:50:00,5.32,5.4,5.3
2019-01-12 15:55:00,5.36,5.4,5.3
2019-01-12 16:00:00,5.28,5.3,5.2
2019-01-12 16:05:00,5.14,5.2,5.1
2019-01-12 16:10:00,5.02,5.1,5
2019-01-12 16:15:00,4.98,5,4.9
2019-01-12 16:20:00,4.98,5,4.9
2019-01-12 16:25:00,5.06,5.1,5
2019-01-12 16:30:00,4.96,5,4.9
2019-01-12 16:35:00,5,5,5
2019-01-12 16:40:00,5,5,5
2019-01-12 16:45:00,4.98,5,4.9
2019-01-12 16:50:00,4.92,5,4.9
2019-01-12 16:55:00,4.96,5,4.9
2019-01-12 17:00:00,4.84,5,4.7
2019-01-12 17:05:00,4.4,4.6,4.2
2019-01-12 17:10:00,4.1,4.1,4.1
2019-01-12 17:15:00,4.14,4.2,4.1
2019-01-12 17:20:00,4.2,4.2,4.2
2019-01-12 17:25:00,4.2,4.2,4.2
2019-01-12 17:30:00,4.24,4.3,4.2
2019-01-12 17:35:00,4.3,4.3,4.3
2019-01-12 17:40:00,4.12,4.2,4
2019-01-12 17:45:00,3.94,4,3.9
2019-01-12 17:50:00,3.9,3.9,3.9
2019-01-12 17:55:00,3.9,3.9,3.9
2019-01-12 18:00:00,3.9,3.9,3.9
2019-01-12 18:05:00,3.9,3.9,3.9
2019-01-12 18:10:00,3.94,4,3.9
