Device Name:,,OM-CP-VOLT101A
Device Description:,,Voltage Data Logger
Serial Number:,,R37301
Device ID:,,Station 3
,,
,,Channel 1
Date,Time,Voltage (ppm)
6/29/2022,11:50:44 AM,255
6/29/2022,11:50:45 AM,255
6/29/2022,11:50:46 AM,255
6/29/2022,11:50:47 AM,255
6/29/2022,11:50:48 AM,255
6/29/2022,11:50:49 AM,255
6/29/2022,11:50:50 AM,255
6/29/2022,11:50:51 AM,250
6/29/2022,11:50:52 AM,255
6/29/2022,11:50:53 AM,255
6/29/2022,11:50:54 AM,255
6/29/2022,11:50:55 AM,255
6/29/2022,11:50:56 AM,255
6/29/2022,11:50:57 AM,255
6/29/2022,11:50:58 AM,250
6/29/2022,11:50:59 AM,250
6/29/2022,11:51:00 AM,250
6/29/2022,11:51:01 AM,250
6/29/2022,11:51:02 AM,250
6/29/2022,11:51:03 AM,250
6/29/2022,11:51:04 AM,255
6/29/2022,11:51:05 AM,250
6/29/2022,11:51:06 AM,250
6/29/2022,11:51:07 AM,250
6/29/2022,11:51:08 AM,250
6/29/2022,11:51:09 AM,250
6/29/2022,11:51:10 AM,250
6/29/2022,11:51:11 AM,250
6/29/2022,11:51:12 AM,250
6/29/2022,11:51:13 AM,250
6/29/2022,11:51:14 AM,250
6/29/2022,11:51:15 AM,250
6/29/2022,11:51:16 AM,250
6/29/2022,11:51:17 AM,250
6/29/2022,11:51:18 AM,255
6/29/2022,11:51:19 AM,255
6/29/2022,11:51:20 AM,255
6/29/2022,11:51:21 AM,255
6/29/2022,11:51:22 AM,255
6/29/2022,11:51:23 AM,255
6/29/2022,11:51:24 AM,255
6/29/2022,11:51:25 AM,255
6/29/2022,11:51:26 AM,255
6/29/2022,11:51:27 AM,255
6/29/2022,11:51:28 AM,255
6/29/2022,11:51:29 AM,255
6/29/2022,11:51:30 AM,255
6/29/2022,11:51:31 AM,255
6/29/2022,11:51:32 AM,250
6/29/2022,11:51:33 AM,250
6/29/2022,11:51:34 AM,250
6/29/2022,11:51:35 AM,250
6/29/2022,11:51:36 AM,250
6/29/2022,11:51:37 AM,245
6/29/2022,11:51:38 AM,250
6/29/2022,11:51:39 AM,245
6/29/2022,11:51:40 AM,245
6/29/2022,11:51:41 AM,245
6/29/2022,11:51:42 AM,240
6/29/2022,11:51:43 AM,240
6/29/2022,11:51:44 AM,240
6/29/2022,11:51:45 AM,240
6/29/2022,11:51:46 AM,240
6/29/2022,11:51:47 AM,240
6/29/2022,11:51:48 AM,240
6/29/2022,11:51:49 AM,240
6/29/2022,11:51:50 AM,240
