fecha,valor
2022-06-01 00:00:00,1.790000
2022-06-01 00:05:00,1.757000
2022-06-01 00:10:00,2.051000
2022-06-01 00:15:00,2.112000
2022-06-01 00:20:00,1.634000
2022-06-01 00:25:00,1.693000
2022-06-01 00:30:00,1.823000
2022-06-01 00:35:00,2.110000
2022-06-01 00:40:00,1.982000
2022-06-01 00:45:00,2.407000
2022-06-01 00:50:00,2.228000
2022-06-01 00:55:00,2.181000
2022-06-01 01:00:00,2.192000
2022-06-01 01:05:00,2.752000
2022-06-01 01:10:00,2.560000
2022-06-01 01:15:00,2.204000
2022-06-01 01:20:00,2.337000
2022-06-01 01:25:00,2.620000
2022-06-01 01:30:00,2.525000
2022-06-01 01:35:00,2.348000
2022-06-01 01:40:00,2.442000
2022-06-01 01:45:00,2.209000
2022-06-01 01:50:00,2.472000
2022-06-01 01:55:00,2.624000
2022-06-01 02:00:00,2.536000
2022-06-01 02:05:00,2.441000
2022-06-01 02:10:00,2.484000
2022-06-01 02:15:00,2.393000
2022-06-01 02:20:00,2.331000
2022-06-01 02:25:00,2.185000
2022-06-01 02:30:00,2.558000
2022-06-01 02:35:00,2.669000
2022-06-01 02:40:00,2.626000
2022-06-01 02:45:00,2.624000
2022-06-01 02:50:00,2.646000
2022-06-01 02:55:00,2.684000
2022-06-01 03:00:00,2.591000
2022-06-01 03:05:00,2.693000
2022-06-01 03:10:00,2.727000
2022-06-01 03:15:00,2.580000
2022-06-01 03:20:00,2.460000
2022-06-01 03:25:00,2.366000
2022-06-01 03:30:00,2.282000
2022-06-01 03:35:00,2.216000
2022-06-01 03:40:00,2.372000
2022-06-01 03:45:00,2.051000
2022-06-01 03:50:00,1.592000
2022-06-01 03:55:00,1.569000
2022-06-01 04:00:00,1.615000
2022-06-01 04:05:00,1.722000
2022-06-01 04:10:00,1.937000
2022-06-01 04:15:00,1.881000
2022-06-01 04:20:00,1.510000
2022-06-01 04:25:00,1.223000
2022-06-01 04:30:00,1.210000
2022-06-01 04:35:00,1.626000
2022-06-01 04:40:00,1.898000
2022-06-01 04:45:00,2.030000
2022-06-01 04:50:00,2.070000
2022-06-01 04:55:00,1.789000
2022-06-01 05:00:00,1.829000
2022-06-01 05:05:00,2.143000
2022-06-01 05:10:00,2.225000
2022-06-01 05:15:00,2.208000
2022-06-01 05:20:00,2.272000
2022-06-01 05:25:00,2.021000
2022-06-01 05:30:00,1.962000
2022-06-01 05:35:00,1.946000
2022-06-01 05:40:00,1.767000
2022-06-01 05:45:00,1.770000
2022-06-01 05:50:00,1.966000
2022-06-01 05:55:00,1.937000
2022-06-01 06:00:00,1.763000
2022-06-01 06:05:00,1.636000
2022-06-01 06:10:00,1.528000
2022-06-01 06:15:00,1.516000
2022-06-01 06:20:00,1.561000
2022-06-01 06:25:00,1.501000
2022-06-01 06:30:00,1.620000
2022-06-01 06:35:00,1.670000
2022-06-01 06:40:00,1.595000
2022-06-01 06:45:00,1.713000
2022-06-01 06:50:00,1.703000
2022-06-01 06:55:00,1.721000
2022-06-01 07:00:00,1.675000
2022-06-01 07:05:00,1.733000
2022-06-01 07:10:00,1.892000
2022-06-01 07:15:00,2.072000
2022-06-01 07:20:00,2.284000
2022-06-01 07:25:00,2.617000
2022-06-01 07:30:00,3.029000
2022-06-01 07:35:00,3.249000
2022-06-01 07:40:00,3.335000
2022-06-01 07:45:00,3.392000
2022-06-01 07:50:00,3.692000
2022-06-01 07:55:00,4.172000
2022-06-01 08:00:00,4.298000
2022-06-01 08:05:00,4.683000
2022-06-01 08:10:00,4.931000
2022-06-01 08:15:00,4.850000
2022-06-01 08:20:00,4.878000
2022-06-01 08:25:00,4.975000
2022-06-01 08:30:00,5.120000
2022-06-01 08:35:00,5.270000
2022-06-01 08:40:00,5.134000
2022-06-01 08:45:00,5.113000
2022-06-01 08:50:00,5.302000
2022-06-01 08:55:00,5.283000
2022-06-01 09:00:00,5.338000
2022-06-01 09:05:00,5.166000
2022-06-01 09:10:00,5.159000
2022-06-01 09:15:00,5.268000
2022-06-01 09:20:00,5.377000
2022-06-01 09:25:00,5.461000
2022-06-01 09:30:00,5.668000
2022-06-01 09:35:00,6.037000
2022-06-01 09:40:00,6.104000
2022-06-01 09:45:00,5.671000
2022-06-01 09:50:00,5.309000
2022-06-01 09:55:00,5.298000
2022-06-01 10:00:00,5.200000
2022-06-01 10:05:00,5.045000
2022-06-01 10:10:00,5.004000
2022-06-01 10:15:00,5.289000
2022-06-01 10:20:00,5.493000
2022-06-01 10:25:00,5.650000
2022-06-01 10:30:00,5.902000
2022-06-01 10:35:00,5.928000
2022-06-01 10:40:00,5.187000
2022-06-01 10:45:00,4.967000
2022-06-01 10:50:00,5.092000
2022-06-01 10:55:00,5.415000
2022-06-01 11:00:00,5.714000
2022-06-01 11:05:00,6.139000
2022-06-01 11:10:00,6.409000
2022-06-01 11:15:00,6.012000
2022-06-01 11:20:00,5.847000
2022-06-01 11:25:00,5.311000
2022-06-01 11:30:00,5.160000
2022-06-01 11:35:00,5.528000
2022-06-01 11:40:00,5.474000
2022-06-01 11:45:00,5.645000
2022-06-01 11:50:00,6.223000
2022-06-01 11:55:00,5.723000
2022-06-01 12:00:00,5.879000
2022-06-01 12:05:00,5.569000
2022-06-01 12:10:00,5.709000
2022-06-01 12:15:00,6.751000
2022-06-01 12:20:00,6.475000
2022-06-01 12:25:00,6.366000
2022-06-01 12:30:00,6.417000
2022-06-01 12:35:00,6.883000
2022-06-01 12:40:00,7.602000
2022-06-01 12:45:00,7.534000
2022-06-01 12:50:00,7.821000
2022-06-01 12:55:00,7.650000
2022-06-01 13:00:00,7.564000
2022-06-01 13:05:00,7.408000
2022-06-01 13:10:00,7.384000
2022-06-01 13:15:00,7.510000
2022-06-01 13:20:00,7.528000
2022-06-01 13:25:00,7.771000
2022-06-01 13:30:00,8.328000
2022-06-01 13:35:00,7.663000
2022-06-01 13:40:00,7.034000
2022-06-01 13:45:00,6.549000
2022-06-01 13:50:00,6.454000
2022-06-01 13:55:00,6.267000
2022-06-01 14:00:00,6.232000
2022-06-01 14:05:00,6.111000
2022-06-01 14:10:00,6.026000
2022-06-01 14:15:00,5.872000
2022-06-01 14:20:00,5.590000
2022-06-01 14:25:00,5.476000
2022-06-01 14:30:00,5.501000
2022-06-01 14:35:00,5.352000
2022-06-01 14:40:00,5.411000
2022-06-01 14:45:00,5.435000
2022-06-01 14:50:00,5.524000
2022-06-01 14:55:00,5.576000
2022-06-01 15:00:00,5.903000
2022-06-01 15:05:00,6.136000
2022-06-01 15:10:00,6.134000
2022-06-01 15:15:00,6.096000
2022-06-01 15:20:00,6.046000
2022-06-01 15:25:00,6.616000
2022-06-01 15:30:00,6.574000
2022-06-01 15:35:00,6.430000
2022-06-01 15:40:00,5.626000
2022-06-01 15:45:00,5.421000
2022-06-01 15:50:00,5.477000
2022-06-01 15:55:00,5.516000
2022-06-01 16:00:00,5.597000
2022-06-01 16:05:00,6.044000
2022-06-01 16:10:00,6.367000
2022-06-01 16:15:00,6.394000
2022-06-01 16:20:00,6.222000
2022-06-01 16:25:00,6.140000
2022-06-01 16:30:00,6.288000
2022-06-01 16:35:00,6.220000
2022-06-01 16:40:00,6.029000
2022-06-01 16:45:00,5.838000
2022-06-01 16:50:00,5.753000
2022-06-01 16:55:00,5.632000
2022-06-01 17:00:00,5.556000
2022-06-01 17:05:00,5.494000
2022-06-01 17:10:00,5.385000
2022-06-01 17:15:00,5.214000
2022-06-01 17:20:00,5.195000
2022-06-01 17:25:00,5.048000
2022-06-01 17:30:00,4.986000
2022-06-01 17:35:00,4.865000
2022-06-01 17:40:00,4.758000
2022-06-01 17:45:00,4.715000
2022-06-01 17:50:00,4.546000
2022-06-01 17:55:00,4.423000
2022-06-01 18:00:00,4.371000
2022-06-01 18:05:00,4.303000
2022-06-01 18:10:00,4.251000
2022-06-01 18:15:00,4.243000
2022-06-01 18:20:00,4.198000
2022-06-01 18:25:00,4.186000
2022-06-01 18:30:00,4.184000
2022-06-01 18:35:00,4.179000
2022-06-01 18:40:00,4.239000
2022-06-01 18:45:00,4.227000
2022-06-01 18:50:00,4.182000
2022-06-01 18:55:00,4.185000
2022-06-01 19:00:00,4.172000
2022-06-01 19:05:00,4.142000
2022-06-01 19:10:00,4.094000
2022-06-01 19:15:00,4.062000
2022-06-01 19:20:00,4.012000
2022-06-01 19:25:00,3.956000
2022-06-01 19:30:00,3.806000
2022-06-01 19:35:00,3.746000
2022-06-01 19:40:00,3.553000
2022-06-01 19:45:00,3.450000
2022-06-01 19:50:00,3.366000
2022-06-01 19:55:00,3.361000
2022-06-01 20:00:00,3.235000
2022-06-01 20:05:00,3.401000
2022-06-01 20:10:00,3.309000
2022-06-01 20:15:00,3.052000
2022-06-01 20:20:00,3.095000
2022-06-01 20:25:00,3.367000
2022-06-01 20:30:00,2.862000
2022-06-01 20:35:00,2.423000
2022-06-01 20:40:00,2.316000
2022-06-01 20:45:00,2.692000
2022-06-01 20:50:00,2.955000
2022-06-01 20:55:00,3.075000
2022-06-01 21:00:00,3.124000
2022-06-01 21:05:00,3.244000
2022-06-01 21:10:00,3.262000
2022-06-01 21:15:00,3.255000
2022-06-01 21:20:00,3.265000
2022-06-01 21:25:00,3.328000
2022-06-01 21:30:00,3.355000
2022-06-01 21:35:00,3.363000
2022-06-01 21:40:00,3.435000
2022-06-01 21:45:00,3.409000
2022-06-01 21:50:00,3.393000
2022-06-01 21:55:00,3.409000
2022-06-01 22:00:00,3.408000
2022-06-01 22:05:00,3.412000
2022-06-01 22:10:00,3.379000
2022-06-01 22:15:00,3.336000
2022-06-01 22:20:00,3.292000
2022-06-01 22:25:00,3.276000
2022-06-01 22:30:00,3.244000
2022-06-01 22:35:00,3.224000
2022-06-01 22:40:00,3.195000
2022-06-01 22:45:00,3.184000
2022-06-01 22:50:00,3.173000
2022-06-01 22:55:00,3.159000
2022-06-01 23:00:00,3.140000
2022-06-01 23:05:00,3.127000
2022-06-01 23:10:00,3.081000
2022-06-01 23:15:00,3.039000
2022-06-01 23:20:00,2.996000
2022-06-01 23:25:00,3.020000
2022-06-01 23:30:00,3.003000
2022-06-01 23:35:00,2.974000
2022-06-01 23:40:00,2.987000
2022-06-01 23:45:00,2.970000
2022-06-01 23:50:00,2.927000
2022-06-01 23:55:00,2.894000
2022-06-02 00:00:00,2.829000
2022-06-02 00:05:00,2.768000
2022-06-02 00:10:00,2.785000
2022-06-02 00:15:00,2.786000
2022-06-02 00:20:00,2.818000
2022-06-02 00:25:00,2.867000
2022-06-02 00:30:00,2.869000
2022-06-02 00:35:00,2.867000
2022-06-02 00:40:00,2.863000
2022-06-02 00:45:00,2.836000
2022-06-02 00:50:00,2.811000
2022-06-02 00:55:00,2.775000
2022-06-02 01:00:00,2.808000
2022-06-02 01:05:00,2.819000
2022-06-02 01:10:00,2.790000
