fecha,velocidad,direccion
2022-06-01 08:35:00,1.828000,102.000000
2022-06-01 08:40:00,1.555000,111.000000
2022-06-01 08:45:00,1.750000,121.000000
2022-06-01 08:50:00,2.664000,77.000000
2022-06-01 08:55:00,1.695000,93.000000
2022-06-01 09:00:00,1.711000,131.000000
2022-06-01 09:05:00,2.141000,123.000000
2022-06-01 09:10:00,2.086000,134.000000
2022-06-01 09:15:00,1.680000,111.000000
2022-06-01 09:20:00,1.898000,119.000000
2022-06-01 09:25:00,1.531000,159.000000
2022-06-01 09:30:00,1.641000,103.000000
2022-06-01 09:35:00,1.047000,137.000000
2022-06-01 09:40:00,1.648000,125.000000
2022-06-01 09:45:00,1.086000,137.000000
2022-06-01 09:50:00,1.609000,136.000000
2022-06-01 09:55:00,1.258000,133.000000
2022-06-01 10:00:00,2.000000,115.000000
2022-06-01 10:05:00,2.109000,112.000000
2022-06-01 10:10:00,2.633000,89.000000
2022-06-01 10:15:00,2.039000,112.000000
2022-06-01 10:20:00,2.297000,113.000000
2022-06-01 10:25:00,2.430000,108.000000
2022-06-01 10:30:00,1.719000,103.000000
2022-06-01 10:35:00,3.188000,79.000000
2022-06-01 10:40:00,2.906000,100.000000
2022-06-01 10:45:00,3.312000,100.000000
2022-06-01 10:50:00,3.016000,104.000000
2022-06-01 10:55:00,2.477000,116.000000
2022-06-01 11:00:00,2.023000,110.000000
2022-06-01 11:05:00,1.414000,150.000000
2022-06-01 11:10:00,2.008000,74.000000
2022-06-01 11:15:00,2.172000,94.000000
2022-06-01 11:20:00,2.359000,155.000000
2022-06-01 11:25:00,3.250000,167.000000
2022-06-01 11:30:00,2.383000,160.000000
2022-06-01 11:35:00,0.992000,105.000000
2022-06-01 11:40:00,1.742000,113.000000
2022-06-01 11:45:00,1.062000,105.000000
2022-06-01 11:50:00,1.812000,151.000000
2022-06-01 11:55:00,2.773000,172.000000
2022-06-01 12:00:00,1.875000,121.000000
2022-06-01 12:05:00,1.039000,140.000000
2022-06-01 12:10:00,0.883000,81.000000
2022-06-01 12:15:00,1.711000,95.000000
2022-06-01 12:20:00,3.148000,71.000000
2022-06-01 12:25:00,3.117000,68.000000
2022-06-01 12:30:00,2.812000,77.000000
2022-06-01 12:35:00,2.422000,68.000000
2022-06-01 12:40:00,1.625000,97.000000
2022-06-01 12:45:00,2.992000,167.000000
2022-06-01 12:50:00,2.047000,109.000000
2022-06-01 12:55:00,1.828000,94.000000
2022-06-01 13:00:00,2.883000,102.000000
2022-06-01 13:05:00,3.062000,79.000000
2022-06-01 13:10:00,3.312000,71.000000
2022-06-01 13:15:00,3.422000,81.000000
2022-06-01 13:20:00,2.930000,83.000000
2022-06-01 13:25:00,2.266000,95.000000
2022-06-01 13:30:00,2.523000,71.000000
2022-06-01 13:35:00,3.211000,74.000000
2022-06-01 13:40:00,3.711000,69.000000
2022-06-01 13:45:00,2.445000,73.000000
2022-06-01 13:50:00,1.844000,108.000000
2022-06-01 13:55:00,1.891000,91.000000
2022-06-01 14:00:00,1.469000,101.000000
2022-06-01 14:05:00,2.305000,79.000000
2022-06-01 14:10:00,2.133000,86.000000
2022-06-01 14:15:00,2.281000,75.000000
2022-06-01 14:20:00,1.516000,103.000000
2022-06-01 14:25:00,1.875000,96.000000
2022-06-01 14:30:00,1.969000,84.000000
2022-06-01 14:35:00,2.828000,76.000000
2022-06-01 14:40:00,1.422000,97.000000
2022-06-01 14:45:00,1.789000,89.000000
2022-06-01 14:50:00,1.516000,90.000000
2022-06-01 14:55:00,2.078000,71.000000
2022-06-01 15:00:00,1.664000,71.000000
2022-06-01 15:05:00,2.578000,68.000000
2022-06-01 15:10:00,1.898000,78.000000
2022-06-01 15:15:00,1.820000,98.000000
2022-06-01 15:20:00,1.180000,84.000000
2022-06-01 15:25:00,1.156000,127.000000
2022-06-01 15:30:00,2.148000,172.000000
2022-06-01 15:35:00,3.578000,183.000000
2022-06-01 15:40:00,4.125000,182.000000
2022-06-01 15:45:00,3.242000,180.000000
2022-06-01 15:50:00,3.047000,186.000000
2022-06-01 15:55:00,2.906000,177.000000
2022-06-01 16:00:00,1.445000,157.000000
2022-06-01 16:05:00,1.445000,160.000000
2022-06-01 16:10:00,1.656000,168.000000
2022-06-01 16:15:00,1.641000,125.000000
2022-06-01 16:20:00,2.797000,99.000000
2022-06-01 16:25:00,2.406000,107.000000
2022-06-01 16:30:00,2.039000,98.000000
2022-06-01 16:35:00,2.000000,134.000000
2022-06-01 16:40:00,1.508000,138.000000
2022-06-01 16:45:00,1.586000,118.000000
2022-06-01 16:50:00,2.008000,102.000000
2022-06-01 16:55:00,2.117000,108.000000
2022-06-01 17:00:00,1.953000,119.000000
2022-06-01 17:05:00,2.297000,106.000000
2022-06-01 17:10:00,3.086000,103.000000
2022-06-01 17:15:00,2.180000,116.000000
2022-06-01 17:20:00,1.930000,128.000000
2022-06-01 17:25:00,1.969000,131.000000
2022-06-01 17:30:00,1.789000,131.000000
2022-06-01 17:35:00,1.695000,122.000000
2022-06-01 17:40:00,2.359000,86.000000
2022-06-01 17:45:00,1.641000,92.000000
2022-06-01 17:50:00,2.102000,95.000000
2022-06-01 17:55:00,2.461000,94.000000
2022-06-01 18:00:00,2.523000,79.000000
2022-06-01 18:05:00,2.203000,89.000000
2022-06-01 18:10:00,1.938000,102.000000
2022-06-01 18:15:00,2.141000,90.000000
2022-06-01 18:20:00,2.336000,96.000000
2022-06-01 18:25:00,1.930000,115.000000
2022-06-01 18:30:00,1.656000,101.000000
2022-06-01 18:35:00,1.312000,111.000000
2022-06-01 18:40:00,1.695000,128.000000
2022-06-01 18:45:00,1.914000,136.000000
2022-06-01 18:50:00,1.594000,136.000000
2022-06-01 18:55:00,1.250000,127.000000
2022-06-01 19:00:00,1.516000,113.000000
2022-06-01 19:05:00,0.961000,116.000000
2022-06-01 19:10:00,0.953000,105.000000
2022-06-01 19:15:00,1.148000,161.000000
2022-06-01 19:20:00,1.031000,129.000000
2022-06-01 19:25:00,0.391000,165.000000
2022-06-01 19:30:00,0.227000,273.000000
2022-06-01 19:35:00,0.672000,291.000000
2022-06-01 19:40:00,1.141000,307.000000
2022-06-01 19:45:00,1.094000,316.000000
2022-06-01 19:50:00,0.547000,93.000000
2022-06-01 19:55:00,0.898000,95.000000
2022-06-01 20:00:00,0.891000,53.000000
2022-06-01 20:05:00,1.641000,50.000000
2022-06-01 20:10:00,1.586000,64.000000
2022-06-01 20:15:00,1.258000,56.000000
2022-06-01 20:20:00,1.305000,36.000000
2022-06-01 20:25:00,0.625000,32.000000
2022-06-01 20:30:00,0.234000,141.000000
2022-06-01 20:35:00,0.562000,135.000000
2022-06-01 20:40:00,1.219000,120.000000
2022-06-01 20:45:00,1.117000,130.000000
2022-06-01 20:50:00,1.086000,69.000000
2022-06-01 20:55:00,0.211000,60.000000
2022-06-01 21:00:00,0.594000,101.000000
2022-06-01 21:05:00,0.789000,86.000000
2022-06-01 21:10:00,0.477000,111.000000
2022-06-01 21:15:00,0.812000,74.000000
2022-06-01 21:20:00,1.367000,77.000000
2022-06-01 21:25:00,1.203000,74.000000
2022-06-01 21:30:00,1.070000,123.000000
2022-06-01 21:35:00,1.500000,90.000000
2022-06-01 21:40:00,1.219000,135.000000
2022-06-01 21:45:00,1.547000,161.000000
2022-06-01 21:50:00,1.289000,131.000000
2022-06-01 21:55:00,1.211000,105.000000
2022-06-01 22:00:00,1.781000,129.000000
2022-06-01 22:05:00,1.570000,94.000000
2022-06-01 22:10:00,1.031000,91.000000
2022-06-01 22:15:00,1.633000,69.000000
2022-06-01 22:20:00,1.391000,102.000000
2022-06-01 22:25:00,0.922000,145.000000
2022-06-01 22:30:00,0.562000,188.000000
2022-06-01 22:35:00,0.336000,166.000000
2022-06-01 22:40:00,0.695000,123.000000
2022-06-01 22:45:00,0.641000,100.000000
2022-06-01 22:50:00,1.383000,93.000000
2022-06-01 22:55:00,0.898000,98.000000
2022-06-01 23:00:00,1.203000,91.000000
2022-06-01 23:05:00,1.031000,141.000000
2022-06-01 23:10:00,1.266000,106.000000
2022-06-01 23:15:00,1.195000,123.000000
2022-06-01 23:20:00,1.711000,123.000000
2022-06-01 23:25:00,1.898000,111.000000
2022-06-01 23:30:00,1.656000,126.000000
2022-06-01 23:35:00,1.000000,152.000000
2022-06-01 23:40:00,0.828000,179.000000
2022-06-01 23:45:00,0.812000,172.000000
2022-06-01 23:50:00,0.586000,129.000000
2022-06-01 23:55:00,0.672000,176.000000
2022-06-02 00:00:00,0.531000,200.000000
2022-06-02 00:05:00,0.312000,165.000000
2022-06-02 00:10:00,0.664000,167.000000
2022-06-02 00:15:00,0.602000,179.000000
2022-06-02 00:20:00,0.836000,124.000000
2022-06-02 00:25:00,1.164000,118.000000
2022-06-02 00:30:00,1.109000,113.000000
2022-06-02 00:35:00,0.914000,107.000000
2022-06-02 00:40:00,0.508000,111.000000
2022-06-02 00:45:00,0.477000,102.000000
2022-06-02 00:50:00,0.812000,120.000000
2022-06-02 00:55:00,1.305000,62.000000
2022-06-02 01:00:00,1.000000,87.000000
2022-06-02 01:05:00,1.070000,158.000000
2022-06-02 01:10:00,0.406000,119.000000
2022-06-02 01:15:00,1.133000,69.000000
2022-06-02 01:20:00,1.109000,71.000000
2022-06-02 01:25:00,0.688000,81.000000
2022-06-02 01:30:00,0.156000,38.000000
2022-06-02 01:35:00,0.234000,79.000000
2022-06-02 01:40:00,0.500000,56.000000
2022-06-02 01:45:00,0.641000,64.000000
2022-06-02 01:50:00,0.344000,57.000000
2022-06-02 01:55:00,0.484000,80.000000
2022-06-02 02:00:00,0.656000,37.000000
2022-06-02 02:05:00,0.758000,24.000000
2022-06-02 02:10:00,1.102000,56.000000
2022-06-02 02:15:00,1.484000,80.000000
2022-06-02 02:20:00,0.680000,98.000000
2022-06-02 02:25:00,0.367000,105.000000
2022-06-02 02:30:00,0.641000,85.000000
2022-06-02 02:35:00,0.789000,88.000000
2022-06-02 02:40:00,1.273000,82.000000
2022-06-02 02:45:00,1.914000,76.000000
2022-06-02 02:50:00,1.086000,94.000000
2022-06-02 02:55:00,0.656000,118.000000
2022-06-02 03:00:00,0.742000,107.000000
2022-06-02 03:05:00,0.156000,96.000000
2022-06-02 03:10:00,0.492000,52.000000
2022-06-02 03:15:00,1.203000,69.000000
2022-06-02 03:20:00,0.984000,107.000000
2022-06-02 03:25:00,0.883000,138.000000
2022-06-02 03:30:00,0.984000,151.000000
2022-06-02 03:35:00,0.414000,156.000000
2022-06-02 03:40:00,0.914000,116.000000
2022-06-02 03:45:00,1.148000,104.000000
2022-06-02 03:50:00,1.305000,90.000000
2022-06-02 03:55:00,1.438000,131.000000
2022-06-02 04:00:00,1.188000,134.000000
2022-06-02 04:05:00,1.586000,132.000000
2022-06-02 04:10:00,1.312000,117.000000
2022-06-02 04:15:00,1.977000,103.000000
2022-06-02 04:20:00,1.836000,99.000000
2022-06-02 04:25:00,1.906000,107.000000
2022-06-02 04:30:00,2.477000,106.000000
2022-06-02 04:35:00,2.117000,95.000000
2022-06-02 04:40:00,2.719000,88.000000
2022-06-02 04:45:00,2.477000,98.000000
2022-06-02 04:50:00,2.406000,108.000000
2022-06-02 04:55:00,2.156000,114.000000
2022-06-02 05:00:00,1.969000,95.000000
2022-06-02 05:05:00,2.602000,106.000000
2022-06-02 05:10:00,2.602000,100.000000
2022-06-02 05:15:00,2.516000,94.000000
2022-06-02 05:20:00,2.961000,97.000000
2022-06-02 05:25:00,3.070000,105.000000
2022-06-02 05:30:00,2.320000,105.000000
2022-06-02 05:35:00,3.602000,93.000000
2022-06-02 05:40:00,3.492000,98.000000
2022-06-02 05:45:00,2.695000,95.000000
2022-06-02 05:50:00,2.547000,110.000000
2022-06-02 05:55:00,2.328000,108.000000
2022-06-02 06:00:00,1.625000,138.000000
2022-06-02 06:05:00,2.453000,106.000000
2022-06-02 06:10:00,2.258000,102.000000
2022-06-02 06:15:00,2.305000,93.000000
2022-06-02 06:20:00,2.562000,102.000000
2022-06-02 06:25:00,1.727000,110.000000
2022-06-02 06:30:00,1.977000,121.000000
2022-06-02 06:35:00,2.828000,95.000000
2022-06-02 06:40:00,2.867000,85.000000
2022-06-02 06:45:00,3.609000,78.000000
2022-06-02 06:50:00,3.102000,95.000000
2022-06-02 06:55:00,3.203000,83.000000
2022-06-02 07:00:00,3.125000,82.000000
2022-06-02 07:05:00,4.078000,85.000000
2022-06-02 07:10:00,4.000000,86.000000
2022-06-02 07:15:00,4.000000,84.000000
2022-06-02 07:20:00,2.664000,100.000000
2022-06-02 07:25:00,2.773000,87.000000
2022-06-02 07:30:00,3.070000,94.000000
2022-06-02 07:35:00,2.828000,91.000000
2022-06-02 07:40:00,2.789000,93.000000
2022-06-02 07:45:00,2.781000,109.000000
2022-06-02 07:50:00,2.430000,161.000000
2022-06-02 07:55:00,2.477000,131.000000
2022-06-02 08:00:00,2.898000,102.000000
2022-06-02 08:05:00,2.719000,100.000000
2022-06-02 08:10:00,2.867000,95.000000
2022-06-02 08:15:00,2.078000,107.000000
2022-06-02 08:20:00,2.047000,98.000000
2022-06-02 08:25:00,2.859000,115.000000
2022-06-02 08:30:00,2.711000,98.000000
2022-06-02 08:35:00,3.000000,104.000000
2022-06-02 08:40:00,2.578000,97.000000
2022-06-02 08:45:00,2.258000,111.000000
2022-06-02 08:50:00,0.984000,115.000000
2022-06-02 08:55:00,1.742000,131.000000
2022-06-02 09:00:00,1.234000,103.000000
2022-06-02 09:05:00,1.867000,119.000000
2022-06-02 09:10:00,1.820000,120.000000
2022-06-02 09:15:00,2.672000,107.000000
2022-06-02 09:20:00,2.016000,109.000000
2022-06-02 09:25:00,2.125000,113.000000
2022-06-02 09:30:00,2.188000,113.000000
2022-06-02 09:35:00,2.891000,105.000000
2022-06-02 09:40:00,3.156000,108.000000
2022-06-02 09:45:00,2.805000,127.000000
2022-06-02 09:50:00,2.961000,127.000000
2022-06-02 09:55:00,3.148000,124.000000
2022-06-02 10:00:00,2.117000,136.000000
2022-06-02 10:05:00,3.375000,114.000000
2022-06-02 10:10:00,1.977000,112.000000
2022-06-02 10:15:00,3.398000,166.000000
2022-06-02 10:20:00,4.164000,172.000000
2022-06-02 10:25:00,3.984000,171.000000
2022-06-02 10:30:00,4.609000,171.000000
2022-06-02 10:35:00,3.836000,168.000000
2022-06-02 10:40:00,4.562000,171.000000
2022-06-02 10:45:00,2.703000,140.000000
2022-06-02 10:50:00,2.938000,171.000000
2022-06-02 10:55:00,2.930000,171.000000
2022-06-02 11:00:00,3.727000,174.000000
2022-06-02 11:05:00,2.125000,164.000000
2022-06-02 11:10:00,1.953000,114.000000
2022-06-02 11:15:00,2.305000,131.000000
2022-06-02 11:20:00,2.773000,120.000000
2022-06-02 11:25:00,2.078000,132.000000
2022-06-02 11:30:00,2.055000,146.000000
2022-06-02 11:35:00,2.672000,143.000000
2022-06-02 11:40:00,2.398000,120.000000
2022-06-02 11:45:00,3.914000,76.000000
2022-06-02 11:50:00,3.281000,89.000000
2022-06-02 11:55:00,2.062000,109.000000
2022-06-02 12:00:00,3.055000,122.000000
2022-06-02 12:05:00,3.070000,91.000000
2022-06-02 12:10:00,2.461000,86.000000
2022-06-02 12:15:00,2.648000,116.000000
2022-06-02 12:20:00,3.781000,76.000000
2022-06-02 12:25:00,3.625000,102.000000
2022-06-02 12:30:00,4.234000,78.000000
2022-06-02 12:35:00,3.023000,157.000000
2022-06-02 12:40:00,3.516000,171.000000
2022-06-02 12:45:00,2.930000,168.000000
2022-06-02 12:50:00,3.203000,162.000000
2022-06-02 12:55:00,2.430000,167.000000
2022-06-02 13:00:00,1.695000,111.000000
2022-06-02 13:05:00,1.578000,149.000000
2022-06-02 13:10:00,2.227000,131.000000
2022-06-02 13:15:00,2.766000,65.000000
2022-06-02 13:20:00,3.805000,82.000000
2022-06-02 13:25:00,3.000000,91.000000
2022-06-02 13:30:00,1.648000,90.000000
2022-06-02 13:35:00,1.602000,90.000000
2022-06-02 13:40:00,2.344000,105.000000
2022-06-02 13:45:00,2.281000,105.000000
2022-06-02 13:50:00,2.711000,92.000000
2022-06-02 13:55:00,2.070000,88.000000
2022-06-02 14:00:00,3.500000,76.000000
2022-06-02 14:05:00,1.719000,99.000000
2022-06-02 14:10:00,3.930000,74.000000
2022-06-02 14:15:00,3.391000,85.000000
2022-06-02 14:20:00,2.633000,96.000000
2022-06-02 14:25:00,2.406000,89.000000
2022-06-02 14:30:00,3.523000,66.000000
2022-06-02 14:35:00,3.508000,79.000000
2022-06-02 14:40:00,3.773000,104.000000
2022-06-02 14:45:00,2.422000,102.000000
2022-06-02 14:50:00,2.391000,79.000000
2022-06-02 14:55:00,1.820000,92.000000
2022-06-02 15:00:00,1.539000,81.000000
2022-06-02 15:05:00,2.688000,94.000000
2022-06-02 15:10:00,1.719000,93.000000
2022-06-02 15:15:00,2.352000,98.000000
2022-06-02 15:20:00,2.953000,176.000000
2022-06-02 15:25:00,1.523000,132.000000
2022-06-02 15:30:00,2.023000,103.000000
2022-06-02 15:35:00,1.477000,122.000000
2022-06-02 15:40:00,1.227000,142.000000
2022-06-02 15:45:00,2.227000,76.000000
2022-06-02 15:50:00,1.578000,94.000000
2022-06-02 15:55:00,2.180000,162.000000
2022-06-02 16:00:00,3.258000,100.000000
2022-06-02 16:05:00,1.648000,95.000000
2022-06-02 16:10:00,1.914000,137.000000
2022-06-02 16:15:00,0.750000,123.000000
2022-06-02 16:20:00,2.359000,186.000000
2022-06-02 16:25:00,2.242000,177.000000
2022-06-02 16:30:00,2.344000,76.000000
2022-06-02 16:35:00,2.242000,80.000000
2022-06-02 16:40:00,2.484000,74.000000
2022-06-02 16:45:00,1.648000,70.000000
2022-06-02 16:50:00,2.852000,78.000000
2022-06-02 16:55:00,2.750000,80.000000
2022-06-02 17:00:00,2.266000,146.000000
2022-06-02 17:05:00,3.000000,173.000000
2022-06-02 17:10:00,3.406000,171.000000
2022-06-02 17:15:00,1.602000,145.000000
2022-06-02 17:20:00,1.648000,149.000000
2022-06-02 17:25:00,1.469000,140.000000
2022-06-02 17:30:00,1.938000,137.000000
2022-06-02 17:35:00,2.078000,121.000000
2022-06-02 17:40:00,1.797000,130.000000
2022-06-02 17:45:00,2.078000,118.000000
2022-06-02 17:50:00,1.797000,114.000000
2022-06-02 17:55:00,1.930000,85.000000
2022-06-02 18:00:00,1.914000,106.000000
2022-06-02 18:05:00,1.797000,96.000000
2022-06-02 18:10:00,1.758000,89.000000
2022-06-02 18:15:00,1.805000,101.000000
2022-06-02 18:20:00,1.664000,95.000000
2022-06-02 18:25:00,1.336000,123.000000
2022-06-02 18:30:00,1.078000,92.000000
2022-06-02 18:35:00,1.180000,149.000000
2022-06-02 18:40:00,1.273000,147.000000
2022-06-02 18:45:00,0.859000,120.000000
2022-06-02 18:50:00,1.016000,83.000000
2022-06-02 18:55:00,0.680000,52.000000
2022-06-02 19:00:00,0.938000,335.000000
2022-06-02 19:05:00,1.430000,338.000000
2022-06-02 19:10:00,1.984000,307.000000
2022-06-02 19:15:00,1.484000,315.000000
2022-06-02 19:20:00,1.516000,3.000000
2022-06-02 19:25:00,1.586000,345.000000
2022-06-02 19:30:00,1.008000,360.000000
2022-06-02 19:35:00,0.969000,23.000000
2022-06-02 19:40:00,1.125000,345.000000
2022-06-02 19:45:00,2.312000,301.000000
2022-06-02 19:50:00,2.711000,302.000000
2022-06-02 19:55:00,2.133000,312.000000
2022-06-02 20:00:00,2.492000,326.000000
2022-06-02 20:05:00,2.312000,324.000000
2022-06-02 20:10:00,1.938000,325.000000
2022-06-02 20:15:00,1.922000,335.000000
2022-06-02 20:20:00,2.078000,335.000000
2022-06-02 20:25:00,2.039000,336.000000
2022-06-02 20:30:00,1.539000,354.000000
2022-06-02 20:35:00,1.594000,38.000000
2022-06-02 20:40:00,1.719000,53.000000
2022-06-02 20:45:00,2.031000,66.000000
2022-06-02 20:50:00,1.102000,53.000000
2022-06-02 20:55:00,0.227000,358.000000
2022-06-02 21:00:00,0.789000,22.000000
2022-06-02 21:05:00,1.016000,17.000000
2022-06-02 21:10:00,1.094000,16.000000
2022-06-02 21:15:00,0.570000,8.000000
2022-06-02 21:20:00,0.742000,6.000000
2022-06-02 21:25:00,1.578000,310.000000
2022-06-02 21:30:00,2.492000,302.000000
2022-06-02 21:35:00,2.023000,310.000000
2022-06-02 21:40:00,3.180000,303.000000
2022-06-02 21:45:00,2.992000,305.000000
2022-06-02 21:50:00,3.727000,303.000000
2022-06-02 21:55:00,2.547000,317.000000
2022-06-02 22:00:00,1.953000,346.000000
2022-06-02 22:05:00,1.039000,18.000000
2022-06-02 22:10:00,0.516000,332.000000
2022-06-02 22:15:00,1.531000,291.000000
2022-06-02 22:20:00,0.531000,345.000000
2022-06-02 22:25:00,1.281000,303.000000
2022-06-02 22:30:00,2.258000,305.000000
2022-06-02 22:35:00,0.922000,319.000000
2022-06-02 22:40:00,0.805000,14.000000
2022-06-02 22:45:00,0.758000,8.000000
2022-06-02 22:50:00,0.672000,4.000000
2022-06-02 22:55:00,0.641000,17.000000
2022-06-02 23:00:00,0.469000,24.000000
2022-06-02 23:05:00,0.773000,21.000000
2022-06-02 23:10:00,0.461000,24.000000
2022-06-02 23:15:00,0.562000,6.000000
2022-06-02 23:20:00,0.602000,53.000000
2022-06-02 23:25:00,1.492000,51.000000
2022-06-02 23:30:00,1.383000,50.000000
2022-06-02 23:35:00,1.195000,57.000000
2022-06-02 23:40:00,0.969000,62.000000
2022-06-02 23:45:00,0.883000,28.000000
2022-06-02 23:50:00,0.414000,358.000000
2022-06-02 23:55:00,0.375000,118.000000
2022-06-03 00:00:00,0.141000,134.000000
2022-06-03 00:05:00,0.180000,271.000000
2022-06-03 00:10:00,0.742000,355.000000
2022-06-03 00:15:00,0.484000,36.000000
2022-06-03 00:20:00,0.602000,34.000000
2022-06-03 00:25:00,1.055000,63.000000
2022-06-03 00:30:00,0.938000,47.000000
2022-06-03 00:35:00,0.828000,49.000000
2022-06-03 00:40:00,1.000000,28.000000
2022-06-03 00:45:00,0.703000,52.000000
2022-06-03 00:50:00,1.234000,77.000000
2022-06-03 00:55:00,1.055000,77.000000
2022-06-03 01:00:00,0.492000,97.000000
2022-06-03 01:05:00,0.695000,74.000000
2022-06-03 01:10:00,0.500000,72.000000
2022-06-03 01:15:00,1.141000,22.000000
2022-06-03 01:20:00,0.594000,1.000000
2022-06-03 01:25:00,0.133000,43.000000
2022-06-03 01:30:00,0.797000,56.000000
2022-06-03 01:35:00,1.219000,78.000000
2022-06-03 01:40:00,0.727000,37.000000
2022-06-03 01:45:00,0.742000,347.000000
2022-06-03 01:50:00,1.227000,291.000000
2022-06-03 01:55:00,0.773000,349.000000
2022-06-03 02:00:00,1.055000,352.000000
2022-06-03 02:05:00,1.078000,320.000000
2022-06-03 02:10:00,1.945000,301.000000
2022-06-03 02:15:00,2.125000,309.000000
2022-06-03 02:20:00,2.023000,326.000000
2022-06-03 02:25:00,2.250000,322.000000
2022-06-03 02:30:00,1.586000,347.000000
